lasso_0.01_0,lasso_0.01_1,lasso_0.01_2,lasso_0.01_3,lasso_0.01_4,lasso_0.01_5,lasso_0.01_6,lasso_0.01_7,lasso_0.01_8,lasso_0.01_9,lasso_0.05_0,lasso_0.05_1,lasso_0.05_2,lasso_0.05_3,lasso_0.05_4,lasso_0.05_5,lasso_0.05_6,lasso_0.05_7,lasso_0.05_8,lasso_0.05_9,lasso_0.1_0,lasso_0.1_1,lasso_0.1_2,lasso_0.1_3,lasso_0.1_4,lasso_0.1_5,lasso_0.1_6,lasso_0.1_7,lasso_0.1_8,lasso_0.1_9,lasso_0.3_0,lasso_0.3_1,lasso_0.3_2,lasso_0.3_3,lasso_0.3_4,lasso_0.3_5,lasso_0.3_6,lasso_0.3_7,lasso_0.3_8,lasso_0.3_9,lasso_0.5_0,lasso_0.5_1,lasso_0.5_2,lasso_0.5_3,lasso_0.5_4,lasso_0.5_5,lasso_0.5_6,lasso_0.5_7,lasso_0.5_8,lasso_0.5_9,ID,y
115.064519362,115.492769711,115.451622418,114.911742613,114.980249186,115.767095813,114.863850049,115.440521796,114.560462173,114.935682375,112.74390725,112.045158314,112.087378259,112.402729742,111.37639027,112.23020683,111.556447291,111.602019591,112.21042374,112.350504145,111.244726667,111.04459302,111.027647746,111.258133494,111.296463369,111.099876972,111.131649937,111.345479184,111.207172546,111.182931892,111.054856034,110.995474157,111.063108906,111.241833078,111.119924052,110.842450904,111.274824596,110.681094112,111.187816043,111.063408353,110.806655624,110.982381847,110.732061766,111.003543392,110.549793694,110.85942896,110.94174011,110.801043227,110.721591671,110.804300102,1875,110.54
101.645207198,102.224082513,102.653313085,102.008178754,103.113782508,101.565935332,102.260699435,102.855029948,101.714038236,102.766522573,102.768486235,102.417560953,102.317349714,102.384674483,102.69339383,102.123460498,102.551626805,102.619145415,102.213701731,101.839016678,102.657566029,102.40704434,102.671124608,102.95202095,102.676682021,102.709844851,103.037222186,102.664821087,103.005010089,102.744280552,103.261742941,102.890571381,103.253255988,103.365587604,103.398973086,103.529828796,103.342764552,103.29657411,103.385946779,103.244528636,103.272602864,102.789149998,102.94733864,102.798503449,102.928630063,102.984357347,103.003655252,102.763945187,102.97568486,102.909129421,7228,100.98
94.6154609724,95.1833546215,94.5122435993,95.0078367502,94.0994306227,94.7998414436,94.6261488796,94.8536073081,94.7660920585,95.1538571884,93.4494536115,93.4337636387,93.6545338696,93.4959027521,93.3152789548,93.2381364899,93.5597116263,93.25518875,93.3926480696,93.7516705553,93.6529287171,93.7012523977,93.7840204085,93.2503918851,93.793547684,93.5411723218,93.5470934211,93.7114143177,93.6439402041,93.7570875479,94.0132988158,94.112829185,94.0018168959,94.244841272,94.0677485042,93.9205615658,94.3364672729,94.102095845,94.110250732,94.1132173864,94.195361166,94.1339784385,94.1424195398,94.1021438572,94.0117301358,94.1628755172,94.2174583827,94.2460721167,94.082838239,93.9139868113,6297,90.48
93.619301941,95.1536492512,93.6470312093,93.4295831258,93.4648735044,94.4257110983,94.6800558825,93.8291870452,93.5365625605,93.5870341823,97.0867073805,96.3821052642,96.470599851,96.6615851939,97.0156656836,96.4120180049,96.6577533194,97.0567313542,96.7630918533,96.9638169703,97.3877033539,97.7214236235,97.6205551752,97.5652755796,97.6472156899,97.4705999654,97.2964007224,97.7142461076,97.1802501987,97.9246677695,97.7601845713,97.5587272975,97.6363709207,97.6599613014,97.9387783957,97.8310759569,97.6912017294,97.6316695991,97.528965839,97.6782516317,97.6976726501,97.660682281,97.645366449,97.4164574341,97.3891438047,97.4689349867,97.4339694722,97.5808082632,97.743445526,97.5448981308,3250,89.62
113.584244347,113.703599889,113.607707643,113.949088373,113.018385431,112.661078424,111.110037098,111.60537973,113.776166733,113.333376441,112.10318259,112.83866041,112.626978588,112.159382138,112.106867859,111.985104266,112.363489173,112.804579823,112.325022014,112.590016207,111.227747222,111.353464385,111.170064728,111.638963635,111.41729189,111.004361513,111.03509152,111.141143581,111.051145542,111.262101152,110.472921605,110.677519853,110.507468635,110.526816941,110.441872184,110.708339533,110.314184251,110.638169297,110.570946657,110.547718127,110.015115123,110.011426667,109.889927362,109.98060799,110.231707314,110.09825557,109.867121549,110.03295079,109.66750005,109.903972638,4914,108.97
92.5394317679,92.6994312515,92.9635804409,93.6544590272,93.4322932053,92.4850397575,93.640229294,92.5930082235,92.2662829717,93.3381851914,93.2687113488,93.2559210281,93.4569859889,93.2009617561,93.1381975073,93.4483131868,93.1762415945,93.4762149268,93.1474204326,93.5173532169,92.6094431373,92.9862408792,92.9572300659,92.7252342582,93.1432834903,92.9918140868,92.7717373742,93.0345251696,92.5444187271,92.8433617849,92.1490233698,92.2213851151,92.0545776647,91.8951413017,91.8491632492,92.0412100133,92.200671288,92.3807860306,92.1852332728,92.0504679729,92.2528046196,92.4929383928,92.2667879894,92.4815518272,92.4424229581,92.490920147,92.4105130137,92.3359774298,92.4025948012,92.6972147596,159,118.53
92.1560370501,92.3908266224,92.5433872053,91.9814057144,92.9526957053,92.1174897648,91.587265772,92.8888130385,92.688908659,92.5834430082,94.3995612497,93.8593514344,94.1196210562,93.9527097057,94.3449390714,94.2674804218,93.9538306659,94.3922976918,93.8428228555,94.5038901114,95.4113766755,95.2026515139,94.9615748631,94.8687945007,95.3308159976,95.1810311006,94.9648398456,95.0681935194,95.0071838572,95.1894104589,96.6165181172,96.1726471127,96.0700469368,96.3293583947,96.3078263639,96.4916211496,96.1628582742,95.9382363219,96.6404389083,96.4721145699,97.3935740365,97.2609660638,97.3955806508,97.3759763697,97.5097722365,97.3307968083,97.348317912,97.3759090972,97.1167117521,97.2061380559,7599,90.78
102.677179098,102.686827733,103.043349151,102.624758658,102.378051515,102.683227314,102.06168308,102.727740801,102.3956581,101.478028603,103.043811684,102.694667983,103.220641339,103.091284537,102.774699977,103.196868722,102.60173194,103.297823043,103.090859088,102.927620871,104.308054074,104.008443537,103.976522683,103.971026748,104.715346248,104.405211128,104.024182268,104.206525874,104.125298303,104.061310559,105.962247469,105.840519367,106.08148467,105.660313627,105.881632374,106.018218695,105.854331415,106.254347652,105.962007675,105.804045594,105.901464274,105.410296316,105.761169688,105.68413995,105.894586214,105.736371183,105.664953338,105.701450648,105.791521583,105.820645336,8113,100.87
93.2143346502,94.7603006319,93.8669343432,94.1551871701,94.025900653,93.7934820303,94.274227402,95.4103248652,94.2077079257,94.9968705132,93.8908031,94.3540930695,93.8451960164,94.0198982617,94.1960788061,94.1777958096,93.875524332,93.782178809,93.5997843367,93.3841838599,93.8516378064,94.3593220378,94.4775316199,94.5639094764,94.1171640032,94.4199360969,93.6925248924,94.3253392974,94.2191267405,94.2876115062,95.9866154842,95.3938653204,95.6135682751,95.0295203495,95.3635498146,95.2425717278,95.1981278445,95.4811588409,95.5147577299,95.6633289005,96.5475169914,96.6119730798,96.8833729046,96.5762982894,96.3084958675,96.369370297,96.4980039168,96.3632806094,96.7385042895,96.5242967515,2622,85.23
117.215129004,118.030152852,117.376706301,116.918900705,117.539344619,117.257593897,115.933935357,117.915198501,116.969349561,118.136993551,115.326717074,114.761230078,114.538433355,115.205247039,115.052594623,114.499671247,114.694823925,115.073101294,115.157969963,115.110823937,114.10519775,114.481628086,114.063008126,114.587529145,114.617853719,114.582536319,113.981525945,114.194455754,114.59562783,114.563771173,110.644335485,111.013127453,110.83950875,110.9932586,111.163137852,111.021566507,110.967021164,110.919233785,110.992381712,110.621321458,108.745677493,110.087066531,109.583933461,109.954658726,109.940573481,109.938810637,109.726791651,109.994861601,110.099648405,109.852640804,1806,108.57
93.4460297157,93.5338765419,93.8754346261,93.8669695037,94.0246764179,93.7925846098,93.3065202013,94.476416987,94.3536506828,93.6324127962,94.6573354746,94.8663409101,94.7833546051,95.0125508635,94.8586020615,95.0592362805,94.7600663832,94.5275656267,95.1333732483,94.9821781061,95.8904186168,95.574723924,95.608200686,95.364337085,95.5322260741,95.5183751791,95.4920216677,95.6768420494,95.7613332795,95.3126946491,95.6787050098,96.0754802394,95.7941286729,95.7808548799,96.0401616783,95.884606477,96.2219487542,95.7498017789,95.8720221845,95.5540942976,95.4783646812,95.4185917519,95.5288863175,95.3526812859,95.261034289,95.4174684828,95.2299162725,95.1133759418,95.3564480802,95.3182907173,4023,91.59
95.6501162717,95.5433449134,95.4089280032,95.9506832394,95.1589888557,95.9813427271,95.4949671034,95.1549350168,95.0056803429,95.1083853566,95.6683984822,95.3723855931,95.9865384918,95.7989824818,95.8520016433,95.8677983273,95.689582404,95.6496916551,95.5100586195,95.966631913,96.0646240977,96.0774036467,96.0156570561,95.74819294,96.107975143,95.9204796209,96.2194702848,95.6936816014,95.7782207447,96.1571926502,95.7258059988,95.6918336357,95.6580928185,95.5882573754,95.363097867,95.4399946144,95.4579305016,95.5236650495,95.5175863173,95.5948907842,95.5814328206,95.4569136595,95.7362262101,95.7995593706,95.7450056793,95.7171405179,95.7212400253,95.8046196044,95.6692772564,95.6580379501,977,93.02
111.161501764,111.314014251,112.540736944,111.430431786,112.30014479,113.040614076,112.857524281,112.807272625,112.800706905,113.040370208,112.376129524,112.189739302,112.756445187,112.45201599,112.287153126,112.491618366,112.70616954,112.546460885,112.197846559,111.277955601,111.568693381,111.313999484,111.882662839,111.664655209,111.755959817,111.582746034,111.48132177,111.927309622,111.448794494,112.207261996,111.119200821,111.039975262,111.090743435,111.317810076,110.885792082,110.930438067,111.149534375,111.178682841,111.162453119,111.113480679,110.998525411,111.048392231,110.831055234,111.185025629,110.964246933,111.373477739,110.909301152,111.04834589,111.093606829,110.956803643,747,110.35
115.80605728,115.540545309,115.045510449,115.738423426,115.182896663,116.115951807,114.921548183,113.640036313,115.007883538,114.993506384,113.378258472,114.105724843,113.649984819,113.52584987,113.248991094,113.677495412,113.758074975,113.335393228,113.802376907,112.571621018,112.553331899,112.296035911,112.408687367,112.900699903,112.36650151,112.436095941,112.308256264,112.434516011,112.328009148,112.364670253,111.400800289,112.074375238,111.805596344,111.578764546,111.888798461,112.015849516,111.864221282,111.878944718,111.863282694,111.694007732,110.204034501,110.479940993,110.335793696,110.682590017,110.46133692,110.521286937,110.436364172,110.536155741,110.537537474,110.338007132,2221,106.82
113.339341443,113.561479529,112.734020588,112.646727091,112.353642269,113.107251561,112.889821505,112.630095529,113.826477079,112.858337984,112.032120683,111.999117241,111.886679369,112.17109343,112.266389078,112.082859966,112.399458484,112.027813418,112.00184801,112.171758372,110.811355617,110.968967821,110.877372677,110.998351588,111.004623445,111.064478083,111.045095989,111.263510259,111.098465392,111.192717989,110.009318292,109.700346335,109.962933926,109.939736112,109.8243845,110.084225567,109.712129379,109.798874408,109.65072743,109.961603784,109.206964546,109.196386951,109.455742641,109.260282783,108.970631641,109.210195883,108.917470644,109.245987882,109.174652616,109.374527485,158,113.4
112.169324635,112.564079896,112.645215265,112.264462985,112.30172654,111.830604757,112.168890293,111.991187386,112.182337158,111.66813447,111.82651762,111.219425324,111.422548002,112.016845255,111.590836961,111.780697865,111.33025146,111.702314105,111.929127621,112.045489514,111.310458353,110.634891921,111.27237431,111.043216505,111.248369667,111.283646258,111.054917547,111.087616968,110.932798525,111.276028258,110.497840959,110.372395798,110.499549211,110.566573378,110.653080179,110.488738901,110.432273656,110.672314755,110.199570844,110.442403678,110.130055582,110.288704626,110.234348332,110.309304136,110.04602548,110.129268551,110.074211959,110.037975286,109.832815986,109.876622321,1252,112.61
109.453497835,109.729899401,109.199334869,110.352947011,109.442435196,109.692419212,109.719849261,109.216928283,108.658488153,109.251586451,109.525448691,109.173583666,109.105733666,109.200128399,109.306316503,109.408211598,109.120542004,109.560244879,109.189135674,109.574208178,108.781656899,108.830011607,108.66221573,109.003064947,108.820862611,109.019876087,108.874107225,108.708908793,108.849988552,108.384167427,108.315929113,108.304105955,108.328408396,108.508164365,108.358652819,108.372220343,108.467131758,108.58041243,108.343647936,108.375432951,108.066018858,108.094503467,107.967552558,108.155298406,107.918158597,108.093240499,108.224676086,108.162803111,107.986759118,107.872044774,8273,104.26
95.9618646707,96.3288715062,96.0891211294,95.4882085051,95.2684562172,95.5403555538,95.9623383013,95.3269564529,96.594822624,95.6447795867,95.1507609211,94.9412788076,95.0259195531,93.8921418371,95.0314114892,95.0469503393,95.0130261668,94.3156231286,94.9913949667,95.4218927108,94.8455477604,94.7758439805,94.8299210486,94.0586818655,94.7664955111,94.8880776719,94.1603157393,94.4959955295,94.7789436838,94.8988497992,95.5056677548,95.455765618,95.4351295903,95.2998146118,95.2423254751,95.4474507973,94.9319733707,95.6351657674,95.4632972846,95.2658300023,95.2361598691,95.1731435756,95.5155486862,95.7457935182,95.2764437532,95.3077235183,95.1361525378,95.5804800007,95.6156705746,95.2304315356,5859,88.39
111.530949122,110.897234048,110.033102401,111.202592371,111.15898356,110.869122969,111.268284341,110.909159884,110.177881778,110.450061466,110.999477496,110.901020246,110.96659482,110.956374388,110.427879648,110.918803448,111.210941276,110.528445585,110.913166114,111.059718784,110.644874503,110.763986402,110.632723883,110.479702766,109.946831468,110.188183237,110.150377619,110.424904957,110.439919163,110.070732866,109.133220074,108.590021183,108.955159336,108.889009155,108.718440736,108.57833956,108.917258554,108.810850107,108.708309928,108.22159999,107.482043348,107.451114007,107.780272754,107.634957851,107.555289881,107.640656471,107.62822247,107.661256754,107.801774893,107.447200129,7847,125.45
94.0567751458,94.68560064,94.3986245777,94.4401223595,94.3161818574,94.778499074,94.8342173658,94.3768521679,94.5330902106,95.0291445945,95.5233577261,95.5389659239,95.434733869,95.4676682762,95.5668879607,95.7411852642,95.1246774272,95.3358667948,95.277497262,95.2829404178,96.3225568527,95.9859534713,96.1432285768,95.7290974363,96.1350669312,96.0190663474,95.6413345973,96.0925881414,96.1061566281,96.1594999733,95.9183338448,95.8754117566,95.9432070998,95.8857291024,95.8837934647,96.0587808012,95.7832101899,96.0376591197,95.9275181047,95.8060795137,96.002988818,96.2039986248,96.0526641377,96.0750723355,96.3021314027,96.1773329602,96.2434303746,96.111498432,96.0356206042,96.0784104161,2641,91.67
94.6565695072,94.0071195569,94.3305116036,94.7836367628,94.6183467107,93.8229612303,95.5635646186,94.0173474069,93.6367002952,92.9804449467,94.126517242,94.0667223748,93.4805175173,93.5739313855,93.7986509172,93.7908856108,93.6736044318,93.45225036,93.4002915358,93.8227509647,94.1988574431,93.8208448875,93.6730941532,94.1679229897,93.8236288675,93.8791865534,94.3133116662,93.9681625341,93.9191536441,93.8665711504,95.236322859,95.4740312362,95.4979965508,95.7305269296,95.5565704386,95.8238980622,95.7065369419,95.6308560344,95.8750300618,95.7574392051,96.7971882122,96.9013902899,96.847341486,96.7427350021,96.6341653903,96.6031112858,96.3753559852,96.4478656302,96.7086270333,96.4316733817,5588,91.03
92.2022921564,91.6784792161,92.5222365467,92.3908281931,92.4925977713,91.941627955,92.5897375087,92.5386573851,92.6171801973,92.2329470095,90.4999149407,90.0482641094,90.3681738239,90.4367153473,90.6315969705,90.3045959642,90.5474428332,90.2058000306,90.2891464131,90.6431809684,88.3396906869,88.7630869701,88.6113689082,88.5885307055,88.6108249537,88.7451355419,88.461054593,88.5127135979,88.5813028957,88.6568339932,87.4851351949,87.2837424049,87.2035487308,87.4214619564,87.3320716609,87.4818302283,87.3006311673,87.6526911403,86.8750454165,87.3539154848,88.1109440667,88.2452055605,88.2641156458,88.0476144231,88.329769941,88.0415783729,88.1028171971,88.1982214416,88.0492335341,88.5239970876,7318,89.12
96.3909999223,94.683925424,95.2747709722,95.6142517768,95.950627433,96.2426399243,95.8404336973,95.1917837794,95.5063131708,95.4727339078,96.9608249231,97.0064581989,96.6201356304,96.8527219509,96.9333384329,97.0355840233,97.2366342386,97.2216654486,97.342386587,97.2095038196,97.9089584734,97.8449578913,97.8034710679,98.120454705,97.8469797916,97.7545089911,98.0867118277,97.7623264709,97.9976402889,97.7059855807,98.5305719323,98.3117712485,98.4577697968,98.4126245975,98.4751186009,98.4083126743,98.4059831176,98.4578491831,98.4168113419,98.3143580421,98.425229804,98.6592344914,98.1026790349,98.577438477,98.4136317548,98.1996017729,98.319161799,98.2196358065,98.5345339619,98.7234204797,563,89.94
91.7870376032,93.7595360445,91.9972517786,92.6170768741,92.6157153952,92.8658824365,92.6246394277,91.7426874842,92.7278645234,93.1486902164,90.1316985306,89.53475829,90.4241306875,90.2185073119,90.1915374907,90.3289268834,90.4285244495,90.5918793628,90.8399425915,90.387890158,89.3112131557,89.5573357583,89.4873951942,89.6908939602,89.5961436711,89.6059286159,89.7124130042,90.1744336881,89.669124841,89.292697644,89.851558173,90.5179408067,90.0936080056,90.3897195832,90.3802578195,89.8482019741,90.2149028834,89.9873334643,90.4844551796,90.4255793012,91.1059094567,91.196779728,91.0016320439,91.3301405967,91.1424189033,90.8922030754,90.8333723904,90.939593326,90.774802215,90.5399544992,7276,91.63
91.4529379836,92.3898530903,92.5714000617,92.4206957795,92.8882975698,92.7204682305,91.7529554524,92.2185235099,93.2575498929,93.1842181977,93.0435631617,92.7826929025,92.2364962973,92.9700127714,92.853388047,93.0293944332,93.4213741745,92.7847081962,91.9609156661,92.1892902661,91.9776690434,91.6371267891,91.339511617,91.652165161,91.8164687626,91.6647654706,92.1884808016,92.1636754065,92.1370821615,91.8262211895,92.5454813186,92.6619334215,92.9289819845,92.7706802221,92.8672954885,92.9444301842,92.846624944,92.7882935042,92.9233755785,92.7170154228,93.1318117132,93.0762613923,92.9885653165,92.9189360676,93.1486528231,92.9680728129,93.168497001,93.1558586329,93.3990563601,93.4086861518,1034,88.98
