ID,y,xMSE23_0,xMSE23_1,xMSE23_2,xMSE23_3,xMSE23_4,xMSE23_5,xMSE23_6,xMSE23_7,xMSE23_8,xMSE23_9,xMSE24_0,xMSE24_1,xMSE24_2,xMSE24_3,xMSE24_4,xMSE24_5,xMSE24_6,xMSE24_7,xMSE24_8,xMSE24_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE26_0,xMSE26_1,xMSE26_2,xMSE26_3,xMSE26_4,xMSE26_5,xMSE26_6,xMSE26_7,xMSE26_8,xMSE26_9
7398.0,111.64,101.553092957,101.694099426,102.270759583,102.077911377,102.035713196,101.791061401,101.88243103,101.756202698,101.701179504,101.149131775,101.964942932,101.901283264,102.253387451,101.020355225,101.992324829,101.222351074,101.51739502,101.883682251,102.017906189,101.454650879,101.267372131,101.954345703,101.337486267,101.506912231,100.864334106,101.298217773,101.572471619,101.599014282,101.120307922,101.189559937,101.415298462,101.522285461,100.875442505,101.716918945,100.752708435,101.966506958,101.371040344,102.033569336,101.415367126,101.452690125
1651.0,113.02,111.776901245,111.716537476,112.085777283,112.25037384,111.752151489,111.638046265,111.997375488,111.472518921,111.912559509,111.967460632,111.142166138,110.863006592,111.996414185,111.585632324,111.397705078,111.601081848,111.476486206,111.786575317,111.836540222,111.567611694,111.448974609,112.050895691,111.464126587,110.733528137,111.022224426,111.15763855,110.55644989,111.035606384,111.095703125,110.831512451,110.965408325,111.304206848,111.727684021,110.825790405,111.028190613,110.958206177,110.267463684,111.233795166,110.920799255,110.751342773
7782.0,110.1,110.300994873,111.307624817,111.323028564,111.286895752,111.203384399,111.587150574,112.189537048,110.770133972,112.778572083,110.332450867,112.137886047,110.567436218,111.353286743,109.953208923,110.76260376,109.513923645,110.995651245,111.776794434,111.169441223,111.92893219,112.204170227,110.956039429,110.376647949,110.942497253,113.006072998,110.296852112,110.825172424,110.382110596,112.356781006,112.773826599,112.099967957,112.83984375,112.193206787,112.07396698,111.189437866,110.681861877,112.334152222,111.415328979,112.063323975,112.08744812
4050.0,80.2,78.6534805298,78.7711410522,78.7722091675,79.045249939,78.9409713745,78.7728805542,78.4906311035,78.6614608765,78.5637359619,79.0549240112,78.3985443115,78.1722488403,78.5789642334,78.5665740967,78.7872924805,78.3251953125,78.3063430786,78.5397033691,78.4208068848,78.4713897705,78.1875228882,78.2144622803,78.3652572632,78.1693115234,77.9615020752,78.3607177734,78.0601043701,78.122543335,78.011390686,78.2241668701,77.7281417847,77.7528686523,78.135383606,77.7743301392,78.0782775879,78.2945480347,78.2391891479,78.1892700195,78.4252624512,78.0693740845
5278.0,105.25,104.415023804,104.274230957,103.600997925,103.959152222,103.876159668,103.981575012,103.407493591,104.702774048,103.146453857,103.65549469,103.423370361,103.535339355,104.591384888,103.696868896,103.871803284,103.666259766,103.209609985,103.524375916,103.715660095,104.375175476,103.868743896,103.582832336,103.678001404,104.52355957,104.510734558,103.734443665,104.408287048,103.231895447,103.629074097,104.035049438,103.763175964,104.640937805,104.355224609,102.919525146,104.093208313,104.114219666,103.144126892,103.035575867,103.691429138,104.172523499
2903.0,167.45,94.5121459961,94.0968933105,94.477180481,94.0401382446,94.5947265625,94.3331375122,94.214805603,94.5770187378,94.3931808472,94.2427368164,93.6620864868,94.6158294678,94.136505127,94.163734436,93.5796661377,93.6697387695,94.191368103,94.2453460693,94.2027053833,93.9316711426,93.9391174316,94.0776977539,94.0452194214,93.8030776978,93.9383239746,93.8831481934,94.1336135864,94.0192489624,93.9127044678,93.6695785522,94.134262085,93.8457717896,93.8265609741,93.9337463379,93.7488250732,94.0769729614,94.1061706543,93.4225463867,93.6548919678,93.9995422363
1096.0,113.07,113.191612244,112.753540039,112.378189087,112.237091064,112.582397461,112.797775269,112.144065857,111.653434753,113.076095581,111.844291687,113.327857971,112.794151306,112.613098145,113.365844727,111.937950134,112.695091248,112.51398468,112.678726196,112.131835938,113.021682739,112.935623169,112.755477905,113.158050537,112.620254517,112.125549316,113.615280151,112.760566711,112.882118225,113.845031738,113.223686218,112.928451538,114.339950562,112.629653931,112.964958191,112.117630005,113.521911621,113.574234009,114.010223389,112.553001404,114.092773438
1312.0,89.83,94.0847473145,93.8003692627,93.5868453979,93.4077835083,93.9914550781,94.0308227539,93.7861404419,93.5875930786,94.0423278809,93.9849319458,93.4031600952,93.4605941772,93.4717178345,93.332572937,93.2237319946,93.1645050049,93.2327957153,93.6946640015,93.9151382446,92.9575958252,92.8529205322,92.655418396,92.8897399902,93.2941970825,93.7425537109,93.0460205078,92.8770599365,92.4900741577,92.9968032837,92.9658584595,92.7315673828,93.1667022705,93.513343811,93.2747039795,93.3197555542,93.4952087402,93.0266876221,93.4084854126,92.7390289307,92.6048278809
790.0,91.21,93.1228561401,93.4085159302,93.4966430664,93.5364227295,93.2567520142,93.0349960327,93.5459518433,93.37474823,93.4284744263,93.514541626,92.5782165527,93.2217254639,92.6505813599,93.0470428467,93.3545684814,93.2585372925,92.8215866089,92.5515823364,93.0480194092,93.0523300171,92.9528121948,93.3246612549,93.1989212036,92.4158706665,93.0767745972,92.5900192261,92.4833068848,92.8708114624,92.8851013184,92.7911224365,92.5018157959,92.2768478394,92.3350906372,92.7022705078,92.783164978,92.9063873291,92.5775680542,92.507484436,92.4510803223,92.5455169678
2527.0,87.37,94.8950042725,93.767906189,94.1329574585,93.9369888306,93.7803268433,94.3072891235,94.143371582,93.2630462646,93.9035186768,94.1588516235,94.1853256226,93.6951065063,93.9320602417,93.2323303223,93.866065979,93.9408111572,93.646232605,93.6930084229,93.8124694824,93.2574920654,93.3623809814,93.6717758179,93.6346588135,93.1661911011,93.1302185059,93.12474823,93.5360794067,92.6777420044,93.5482711792,93.5757675171,92.6229248047,93.2424926758,92.9207305908,93.2065505981,93.1491546631,93.2865905762,92.8538131714,92.7935409546,92.8132781982,92.9354171753
5585.0,90.14,94.0434265137,94.8575744629,94.6423339844,94.4355239868,94.8821640015,94.5688171387,94.4654769897,94.9616394043,93.9002609253,94.2742614746,94.9018859863,94.8150253296,94.9231567383,95.1879730225,95.5766296387,94.0744781494,94.3541564941,94.7993087769,95.0202636719,95.1545639038,95.098777771,94.7556152344,94.0677947998,93.520866394,94.8483276367,95.1482315063,94.5953903198,93.8468704224,95.1721878052,94.8461380005,94.990776062,95.7806243896,94.6154708862,95.0231323242,95.4079589844,94.6352462769,94.883102417,95.0767822266,95.6270446777,94.92162323
5282.0,103.2,112.314064026,111.996833801,112.520347595,112.490760803,111.85105896,111.812469482,112.069625854,112.333831787,112.57749939,111.941047668,112.177375793,112.107589722,111.853660583,111.942100525,111.580032349,112.166671753,111.920135498,111.67477417,111.526420593,111.993766785,111.932281494,111.929275513,112.112304688,111.42906189,111.863380432,111.98184967,111.281158447,111.920066833,111.331481934,111.651199341,111.751838684,111.560813904,112.240097046,111.547370911,111.283927917,111.759552002,111.126983643,111.686431885,111.688690186,111.495002747
2745.0,104.34,104.730148315,104.004776001,103.971908569,104.497764587,104.0262146,104.018585205,103.977729797,104.301048279,103.53553772,103.852348328,104.081710815,104.413452148,103.607566833,104.457374573,104.210723877,103.134513855,103.13142395,103.608459473,104.074256897,103.276451111,103.323776245,104.382354736,104.116836548,103.800262451,104.648216248,103.598007202,103.898200989,103.523406982,104.698631287,104.865692139,104.270256042,104.24269104,104.268783569,104.179626465,104.920761108,104.53855896,105.555725098,103.207168579,104.260673523,104.88168335
2566.0,94.09,94.4430160522,94.3507385254,94.3928222656,94.2482833862,94.3226928711,94.6695480347,94.6239852905,94.3795852661,94.6021270752,94.3465194702,94.0792617798,94.39818573,93.8652420044,94.4274291992,94.0254669189,93.8694763184,94.1734619141,94.1945800781,93.9418869019,94.5336990356,93.9997177124,94.1809844971,93.6920623779,94.0670394897,94.1211776733,94.1024932861,93.6376800537,94.1850128174,93.8731536865,93.7938995361,93.8779907227,94.0051651001,94.1095352173,94.0261230469,94.0203170776,94.5659332275,94.1466293335,93.7230682373,93.6002883911,93.5992355347
4040.0,107.61,103.772354126,103.303031921,103.618438721,103.412490845,103.236572266,103.425674438,103.07358551,103.599456787,102.91632843,103.566848755,103.217308044,103.757507324,103.289512634,103.51448822,104.039901733,103.504020691,103.310554504,103.094810486,103.017944336,103.055282593,102.853126526,102.91973877,102.619338989,102.576660156,103.463516235,103.460494995,103.364112854,102.793876648,102.951789856,102.868858337,103.486419678,103.018959045,102.564094543,103.461700439,102.761924744,103.251960754,103.550140381,103.452720642,103.337783813,103.092964172
2585.0,96.69,94.7072753906,94.567565918,95.0713577271,96.2005996704,95.097694397,94.7019271851,95.1265716553,94.8131561279,95.2900543213,94.9858398438,95.4935455322,94.1352996826,94.9022064209,95.1147384644,93.9618759155,95.5125579834,95.2019271851,95.0970077515,93.9967346191,94.8735427856,94.4842376709,95.3253555298,94.7859802246,95.3793640137,94.7359466553,95.6049499512,94.3226394653,94.1123657227,95.5025482178,94.7207870483,95.8350601196,96.3477478027,94.8333892822,94.6433868408,94.8318099976,94.5395965576,94.702796936,94.0341644287,95.3638916016,94.7665863037
584.0,105.23,94.8019104004,94.6055450439,94.2189559937,94.7429504395,94.320274353,94.8712768555,94.2219238281,95.3391189575,94.3625335693,94.7862548828,94.3589477539,94.1083755493,94.3350219727,94.3958282471,94.4863128662,94.6237869263,93.8427658081,94.3175354004,94.1943283081,94.0037994385,93.8640975952,94.2378311157,94.7132263184,94.070022583,94.6156311035,94.7010498047,94.8014526367,93.9872512817,94.9549331665,94.062171936,93.9805450439,95.0505523682,94.1178894043,93.9667816162,94.6633377075,93.8238143921,94.1680984497,94.1762771606,93.7785415649,93.2409591675
3658.0,88.77,95.0418930054,94.7546081543,94.6943435669,96.1728820801,95.0551757812,95.5308990479,95.5996322632,95.2927932739,94.8373336792,95.0886459351,95.3597717285,96.4296798706,94.69947052,95.0420150757,95.2354354858,95.4501495361,95.7253570557,94.6091003418,95.3936309814,95.3166046143,95.2948608398,95.0085067749,95.258430481,95.1500015259,94.9245681763,94.6754302979,94.857093811,95.3435058594,95.0684280396,96.309387207,94.0579986572,95.3768386841,95.0941009521,94.225769043,94.8597183228,94.4568634033,96.3506088257,95.9667358398,95.0357894897,94.8772888184
5872.0,100.57,94.7348251343,94.4036331177,94.5857009888,94.3177185059,94.8298416138,94.2414016724,94.3614044189,94.3080596924,94.1938400269,94.4402542114,94.0842666626,94.677947998,94.1872940063,94.4927597046,94.3803710938,94.7197570801,94.2825164795,93.9864883423,94.3664932251,94.1313705444,94.5601196289,94.1205062866,94.4349899292,93.8802337646,94.2168045044,93.8271789551,94.3816299438,94.6551971436,94.6211547852,94.3758621216,94.6604690552,94.5440216064,94.2047958374,94.0849990845,94.1444854736,94.6117630005,93.9376373291,94.9294281006,93.2033843994,94.4672470093
1421.0,87.65,93.9808578491,94.0082168579,94.0962677002,93.99168396,94.2078399658,94.0344619751,93.9776763916,94.2979660034,93.6789703369,94.3421478271,93.6786727905,93.7517700195,93.7141494751,93.2624359131,93.5239639282,93.1549606323,93.3512802124,94.1243438721,93.6313552856,93.5063476562,94.2149887085,92.8234939575,93.6988983154,93.2985916138,93.477722168,94.1932067871,93.6959533691,93.6317443848,92.8886108398,93.64478302,92.5954666138,93.7099304199,93.4571228027,93.5229263306,93.5469512939,93.4876403809,93.1714630127,94.0151901245,92.9593276978,93.5073242188
2053.0,99.56,93.7535552979,94.048828125,93.3611907959,94.22706604,93.4192123413,93.4761199951,93.3638000488,93.853767395,93.7768173218,93.8310623169,93.7638015747,93.4766464233,93.3321228027,93.6444015503,93.3644790649,93.7736587524,93.2505722046,93.2114257812,93.6008911133,92.6568603516,93.2850875854,93.2032089233,93.2866287231,92.6262893677,92.9276809692,93.4335021973,93.4297485352,93.7351837158,92.6730575562,93.2232208252,93.032081604,94.1304092407,93.2102813721,93.3001480103,93.6124954224,93.3186264038,93.1410369873,93.0680236816,93.1234283447,92.9668807983
6475.0,104.79,93.3265838623,93.7206878662,93.6636352539,93.134552002,94.2811584473,94.036529541,94.3394165039,93.9464187622,93.2274169922,93.5434188843,93.5515213013,93.5541915894,93.4706420898,93.8800125122,93.745513916,92.7797317505,93.0946350098,93.1895904541,93.1738204956,93.071105957,95.0270843506,93.7778778076,93.098487854,94.5262451172,94.1914825439,93.0010757446,93.4396743774,94.3660125732,93.592666626,94.5976104736,93.5205459595,94.292137146,94.286529541,93.4550094604,92.8474884033,93.2477111816,93.2970046997,93.7037582397,94.2817459106,94.6456680298
5121.0,133.09,111.303443909,112.104385376,111.44216156,111.82182312,112.022155762,111.171730042,111.555618286,111.182098389,111.976997375,111.255706787,111.312965393,111.235794067,111.119377136,111.73097229,111.226875305,111.151748657,111.436607361,111.510192871,111.563156128,111.384796143,111.395072937,111.311264038,111.19203949,110.915245056,111.580253601,111.194549561,111.493675232,111.401832581,110.833091736,111.164855957,111.627471924,111.437538147,111.624946594,111.57144928,111.461639404,111.263816833,111.273216248,110.916755676,111.633369446,111.176856995
3154.0,77.86,88.9803619385,83.8482971191,87.6493682861,83.891494751,85.2140579224,86.5507659912,84.346206665,85.8017730713,83.4618301392,87.393913269,89.9846420288,85.4421157837,85.3022842407,83.6643676758,91.371383667,83.3220748901,85.0635986328,84.806312561,82.5959854126,85.9443435669,84.3146438599,84.3959350586,83.5862350464,85.2256469727,83.9338684082,86.7820129395,84.7428512573,81.7245407104,85.0859832764,88.2917022705,85.6112289429,83.535369873,83.9351348877,83.5539855957,82.9940795898,85.3215789795,83.1523132324,81.9803085327,87.8140945435,84.5854492188
6740.0,91.38,93.8845901489,93.8289489746,94.0765914917,94.0042648315,93.7785263062,93.2279891968,93.7375564575,93.8777389526,93.5988616943,93.1826629639,93.3191146851,93.5952758789,93.6742553711,93.4490203857,93.8024520874,93.3902587891,93.4894332886,93.3339767456,93.7620620728,93.8315734863,92.8889465332,93.9139480591,93.9080581665,93.0298461914,93.1592102051,93.0960693359,93.3313446045,93.5847320557,93.357673645,92.8553466797,93.6070709229,92.8994979858,93.9707183838,94.1146697998,94.0199203491,93.7982635498,93.6580276489,92.9253845215,93.7786712646,93.5144805908
998.0,92.4,94.0251541138,93.965423584,94.2146453857,94.1190414429,93.9029922485,93.7047271729,94.0458984375,94.568862915,93.9726333618,94.0808563232,93.3503417969,94.1911773682,93.7298660278,93.4739227295,93.7997894287,93.6815567017,93.4737472534,93.2191925049,93.9567947388,94.177192688,93.4972076416,93.7073440552,93.5920257568,93.147026062,93.7899475098,94.0583648682,93.1806335449,93.3544845581,93.9078445435,93.6409759521,93.3113861084,92.8366928101,93.3964157104,93.4146652222,93.2299346924,93.7670516968,92.5629806519,92.8702392578,93.0082702637,93.377456665
4974.0,91.6,94.122253418,94.5093688965,94.5364074707,93.989364624,95.0135421753,94.8765029907,94.4019165039,94.4827880859,94.5140075684,94.644821167,94.2515792847,94.500579834,94.7494049072,94.2775802612,94.0550689697,95.1000747681,93.9252471924,93.964805603,93.73853302,94.5505142212,94.840713501,94.3295516968,94.578125,94.4144287109,94.2692337036,94.0650558472,94.9647216797,94.3082199097,94.0185623169,94.5813293457,94.4271697998,94.6934127808,94.3779373169,94.3316116333,94.8096542358,94.2072753906,94.7178497314,94.1486740112,93.9663009644,94.5429382324
2294.0,99.66,105.091148376,105.038093567,105.924835205,105.222770691,105.194908142,104.64629364,105.266944885,105.127571106,105.208435059,104.694328308,104.628105164,105.309020996,105.111808777,105.607139587,104.915512085,105.231239319,104.910598755,104.76084137,105.705718994,105.305618286,105.46496582,105.139251709,104.319877625,104.59197998,105.357292175,104.837203979,104.522789001,104.741165161,104.622871399,104.182739258,104.546043396,104.636642456,103.916244507,104.260940552,105.690307617,104.491493225,104.92755127,104.999832153,104.238433838,104.544570923
3345.0,101.26,105.107711792,105.991989136,105.582633972,105.351493835,104.904670715,104.855270386,105.355926514,105.002616882,105.248435974,105.562568665,104.644607544,105.146026611,105.128997803,105.11579895,104.854827881,105.383750916,104.959182739,104.666931152,105.055999756,105.634376526,105.415870667,105.563476562,104.89881134,104.837516785,105.215751648,105.011901855,104.043624878,105.106147766,104.263916016,105.321838379,104.458244324,105.489982605,104.312957764,105.572273254,104.884963989,105.330451965,104.812797546,105.568206787,104.337982178,105.050102234
8093.0,111.68,108.883178711,108.266014099,109.096092224,108.296798706,109.429908752,109.287796021,108.123573303,109.047637939,108.963737488,108.975738525,108.710144043,108.868362427,109.031188965,108.951347351,108.443527222,108.825386047,108.830131531,108.556861877,109.172370911,109.189437866,108.665084839,108.040748596,108.256546021,108.081001282,108.599349976,108.538108826,109.477401733,109.000991821,108.03730011,108.007652283,108.324333191,108.879722595,108.54347229,108.615539551,108.638397217,108.492332458,108.129051208,109.024116516,108.550216675,108.05002594
