keras_r2_relu0,keras_r2_relu1,keras_r2_relu2,keras_r2_relu3,keras_r2_relu4,keras_r2_relu5,keras_r2_relu6,keras_r2_relu7,keras_r2_relu8,keras_r2_relu9,keras_r2_relu10,keras_r2_relu11,keras_r2_relu12,keras_r2_relu13,keras_r2_relu14,keras_r2_relu15,keras_r2_relu16,keras_r2_relu17,keras_r2_relu18,keras_r2_relu19,keras_r2_relu20,keras_r2_relu21,keras_r2_relu22,keras_r2_relu23,keras_r2_relu24,keras_r2_relu25,keras_r2_relu26,keras_r2_relu27,keras_r2_relu28,keras_r2_relu29,ID,y
95.7092132568,90.9559555054,93.5734024048,90.6494369507,91.6833267212,96.2047958374,93.9499130249,93.4345169067,91.8875350952,87.9421310425,91.6440124512,90.2447052002,98.2121963501,91.9073562622,98.4250869751,90.9258041382,93.795463562,91.0171661377,93.8308563232,97.3535842896,97.3330612183,94.3872070312,91.2900314331,93.8846893311,93.2805099487,89.3699951172,94.1569290161,94.1746444702,91.2914199829,92.8183288574,4932,90.17
97.9735565186,94.2232666016,92.4672927856,94.2449645996,91.221244812,95.8412246704,92.3674240112,92.0607299805,92.5316314697,94.0052261353,93.1046829224,94.0993041992,99.4022216797,89.4463882446,92.5431900024,95.3846893311,94.9212341309,93.8077774048,95.7724990845,93.8182220459,92.8360595703,91.7203979492,92.1601638794,90.9267578125,94.1781311035,92.2778625488,91.8880462646,90.0195159912,94.4022903442,94.3766021729,6037,91.84
102.357666016,100.25252533,101.091453552,98.9990768433,99.5064239502,103.788467407,98.1235198975,97.3536224365,106.333808899,105.015518188,98.7406082153,102.200119019,95.8306808472,95.8282089233,94.703086853,99.3422088623,99.8008651733,100.345878601,97.6705551147,98.6236343384,104.602500916,104.38558197,99.9792480469,98.5861206055,95.4436035156,96.2351989746,106.153862,106.807579041,97.373336792,99.4578094482,3584,99.64
101.179840088,100.343688965,95.9483566284,95.1803512573,95.4811325073,93.0484695435,92.7031021118,100.211990356,93.8056182861,95.0774078369,95.2427444458,94.6924362183,97.8084182739,97.445274353,92.1604156494,96.5236206055,100.219062805,95.4582061768,95.6030578613,103.567459106,104.031288147,95.0870361328,95.3421783447,92.9729766846,95.6421356201,94.4347381592,95.029624939,96.6193847656,103.858306885,90.6441345215,5682,128.93
93.4829864502,93.8597335815,92.6791229248,93.2183761597,91.4413986206,90.9092483521,93.6329879761,94.5456924438,88.4480361938,93.4887313843,91.6924972534,92.0447006226,96.7069091797,92.8035430908,93.2101669312,93.3260650635,92.183921814,92.5212402344,92.210319519,89.099571228,97.6691589355,95.2270736694,92.3455581665,96.0211029053,96.4374160767,95.1360855103,94.5573883057,96.1948242188,90.5930862427,96.9977035522,3788,87.73
113.854179382,112.018096924,114.304779053,112.3826828,108.576072693,110.735527039,108.083221436,111.653091431,111.602210999,112.661026001,113.380371094,114.752120972,105.04108429,111.048332214,107.953742981,109.687896729,108.152641296,111.621841431,107.371360779,116.008102417,112.863677979,111.957374573,114.747283936,111.039497375,115.729141235,111.057701111,109.889907837,107.321784973,111.098678589,110.366630554,260,116.61
76.8837356567,80.9828567505,81.3402786255,80.9254684448,76.6840667725,79.6784896851,81.6361160278,80.3985748291,75.1703109741,78.4385223389,78.5076751709,81.308921814,76.6914138794,81.0324249268,76.0828323364,80.1327667236,80.3960418701,81.0437927246,78.4911270142,80.3629684448,78.3922424316,75.134765625,79.6564788818,77.5489273071,75.825553894,81.0666732788,81.6073455811,76.4618759155,77.6894683838,76.8970565796,4239,76.78
103.430236816,99.9764556885,96.3193893433,101.335136414,99.4771728516,104.616477966,101.547714233,99.8972625732,104.443511963,101.512069702,99.0103149414,104.017562866,99.7283096313,101.929649353,102.033973694,107.346183777,103.599693298,104.292633057,99.9830551147,103.213912964,101.711753845,100.753303528,106.828598022,106.262023926,107.025100708,103.302696228,99.769859314,105.697769165,100.586990356,102.732131958,2425,100.5
109.377754211,112.34286499,111.020904541,112.212203979,111.667610168,110.158592224,112.467643738,107.235336304,108.444129944,109.140892029,112.148330688,107.096252441,110.990493774,104.460929871,112.070091248,111.624771118,114.606285095,104.526374817,107.755599976,116.620735168,110.74811554,110.873840332,110.74559021,114.217712402,111.67666626,112.135635376,109.079910278,111.495368958,112.517250061,110.201530457,1594,105.66
95.4436569214,95.4209976196,92.1516876221,97.4708328247,92.0349655151,93.9483413696,92.2559738159,91.9298248291,95.8685531616,90.315032959,96.5978546143,94.35206604,92.0227813721,90.2564163208,88.5404281616,86.0456314087,93.8156967163,91.7072677612,91.9017562866,95.6743392944,92.7192153931,92.9339523315,95.6292266846,91.4820404053,95.380355835,90.673286438,92.7734298706,94.2552566528,92.7755737305,100.491653442,5545,88.69
106.78200531,96.3000564575,99.5992965698,104.287284851,97.9845581055,99.1366882324,100.977851868,100.471969604,94.7962417603,99.0982971191,100.595314026,101.257873535,100.368080139,103.094360352,101.337852478,106.14591217,102.149208069,98.7792358398,104.880706787,102.82208252,104.091156006,100.716506958,100.295082092,101.402198792,102.490943909,105.10269928,100.459960938,106.141212463,97.8997116089,105.881614685,895,100.95
110.191925049,101.781181335,116.884117126,110.699676514,112.383216858,114.379219055,105.624938965,107.120826721,108.539054871,113.920295715,111.992256165,114.178443909,111.067314148,113.80216217,110.253959656,110.215591431,111.2264328,113.871810913,109.388381958,109.391746521,109.299758911,114.975982666,111.889312744,113.234375,110.015823364,114.429901123,109.51109314,113.581924438,114.75213623,110.980262756,5219,113.94
113.29132843,111.102554321,110.21913147,113.052436829,111.817405701,110.972579956,107.63028717,107.998786926,108.689285278,108.214614868,112.293418884,112.766372681,109.845252991,107.31464386,105.355766296,106.505599976,113.442337036,109.365188599,107.598068237,111.75983429,108.181617737,108.061950684,110.194267273,112.571624756,109.114128113,116.358695984,110.581581116,105.61025238,114.520324707,117.758972168,6086,106.04
104.525497437,105.61605072,103.60005188,99.6240539551,102.764610291,103.911315918,104.199562073,102.365936279,104.294570923,102.578788757,101.767807007,100.864044189,103.108772278,103.86403656,105.466217041,108.308982849,99.3285751343,104.134132385,106.722549438,106.958106995,104.314956665,104.559036255,103.176177979,107.103652954,99.2425079346,101.691413879,101.272438049,105.177001953,103.010215759,107.13898468,5369,106.91
102.111663818,105.035362244,98.7637405396,103.788513184,101.502113342,107.225196838,102.15940094,106.81477356,106.233337402,101.469520569,101.030456543,104.758239746,102.43951416,106.272422791,99.7352828979,105.289169312,101.924324036,100.457313538,105.890800476,102.693161011,105.448791504,103.358345032,108.652854919,107.931106567,107.649375916,104.371238708,105.495788574,107.886772156,104.591781616,105.578529358,7958,99.74
113.904670715,116.384307861,115.786201477,118.225250244,112.358444214,115.113220215,115.852615356,114.121032715,105.412239075,109.571113586,112.418502808,114.682182312,119.147888184,110.220993042,110.372497559,117.26285553,115.115486145,118.781005859,113.695976257,119.085479736,117.071472168,114.977287292,113.974639893,112.918464661,117.654411316,112.130607605,115.695098877,109.931243896,110.530632019,114.384185791,596,114.34
102.564781189,103.295448303,99.2263717651,100.622093201,99.205909729,103.624450684,105.344238281,97.6820983887,101.703422546,98.6874542236,96.9973907471,104.179786682,96.2612838745,105.030433655,106.302841187,95.2791366577,102.69719696,102.179153442,102.08618927,105.430015564,100.206939697,102.894683838,94.067024231,107.184661865,99.3355712891,101.46522522,96.855796814,99.3083114624,101.709266663,102.937484741,7398,111.64
93.745513916,93.9580841064,93.6511306763,94.1069793701,96.6867904663,90.9750213623,93.3876953125,95.6000289917,96.1983108521,92.854637146,94.3384094238,95.1605529785,92.7071075439,92.7312469482,91.2615203857,92.5825195312,98.9327545166,94.5909347534,97.8823471069,99.2871017456,90.9465103149,99.5497283936,98.4637985229,100.966430664,90.9204864502,95.7696228027,93.9401855469,94.3373260498,95.1694641113,90.6118164062,4339,92.46
114.785926819,112.485336304,116.41242981,115.257858276,112.511695862,114.183883667,112.272071838,113.358070374,115.390945435,110.675735474,106.473686218,118.755142212,119.503349304,106.469802856,113.18497467,115.66078949,114.867179871,114.278442383,114.71824646,114.130882263,112.631919861,113.323745728,110.244544983,113.125587463,112.6901474,114.505386353,112.249717712,106.94380188,112.912330627,111.734863281,5795,109.38
91.7888031006,95.9025497437,97.7298278809,95.9562225342,94.2422027588,91.7850875854,97.6427383423,92.1783370972,97.604927063,103.97543335,96.6597442627,92.9224853516,94.9155044556,94.3970794678,99.3934249878,99.6999359131,94.9364929199,97.4323196411,94.6225738525,95.8827133179,96.2509231567,92.3435974121,94.0345001221,94.0522994995,95.9742431641,94.7670669556,93.7899246216,91.5294265747,96.8262405396,94.7069473267,39,106.1
107.487304688,99.8246917725,101.774269104,100.954994202,94.0692901611,102.674560547,99.6151885986,97.8186416626,97.588142395,101.473350525,104.602012634,100.891357422,98.1004562378,97.8825683594,99.264175415,100.111541748,98.7160110474,104.656791687,99.377204895,101.502006531,102.971443176,104.461097717,102.711456299,97.7112808228,101.356231689,103.228843689,100.941719055,100.20059967,99.7419128418,101.733024597,3791,101.71
95.7493591309,94.4679031372,93.8028030396,92.7488098145,91.8505172729,91.9606552124,94.0274276733,93.5756072998,91.1529769897,92.1249771118,90.888381958,95.7140731812,96.7689437866,91.9642410278,91.8368759155,92.7106552124,89.4928894043,93.0334396362,90.2635803223,89.5977172852,97.25806427,90.516998291,96.8561096191,95.0071640015,94.822517395,90.7713241577,95.4389038086,91.5563049316,93.141418457,93.3866577148,1684,109.58
108.237388611,112.804862976,108.077110291,109.335327148,109.386734009,112.920471191,104.223045349,112.238769531,109.633087158,115.195808411,106.619888306,112.184501648,110.367843628,107.848823547,114.567672729,107.233512878,110.916091919,116.767120361,109.321182251,115.6954422,106.057655334,113.191307068,109.473731995,107.428108215,107.630783081,113.592468262,110.340911865,113.509086609,106.227561951,115.245292664,1600,109.19
91.6837768555,100.769805908,91.6491470337,97.7858657837,92.7376556396,89.5339736938,90.5227890015,91.8883514404,93.1222763062,96.8362197876,92.5344772339,95.5251693726,92.6669158936,89.5260314941,95.166267395,86.5754394531,95.0049285889,96.107460022,92.4152832031,87.1092453003,94.2700271606,91.068572998,94.7412490845,96.3677520752,92.4695892334,96.7105636597,93.1111831665,94.0521774292,92.4641571045,91.0497741699,7221,104.31
91.3523178101,91.819152832,94.2151641846,95.7329025269,95.378692627,90.6477966309,95.4940490723,92.6313552856,91.0728530884,95.8779220581,91.1581268311,95.7476425171,96.9878845215,92.1366043091,96.8801956177,97.9258956909,90.6110305786,94.2640228271,93.2364349365,90.0559997559,92.3081054688,92.2137832642,90.1427307129,94.7492523193,91.8838119507,94.3188934326,94.1363677979,94.6654434204,89.134979248,92.7935333252,6483,89.33
92.9524536133,95.9804763794,94.3323287964,99.8448867798,94.6405334473,93.4558029175,91.6983413696,100.836532593,93.4392776489,96.377204895,101.006240845,96.9190063477,96.9445800781,92.9064102173,95.851348877,91.5752639771,100.635726929,100.863273621,91.2568054199,100.067207336,94.6455612183,90.3173980713,99.5253753662,99.6594467163,92.6214370728,100.14201355,91.2667694092,100.698204041,93.9637756348,96.4497146606,507,90.82
111.269355774,105.742080688,109.550682068,109.878196716,104.115280151,112.001869202,111.000343323,108.902885437,109.095031738,111.799194336,111.146308899,106.646759033,108.227668762,112.711395264,110.28855896,108.17389679,112.018920898,110.222724915,107.897613525,109.453308105,107.015037537,114.151603699,112.106956482,112.079437256,108.702301025,110.564193726,110.307899475,112.716415405,110.232849121,107.706375122,7315,109.66
92.251121521,91.0699768066,92.6958236694,93.6143951416,92.8698501587,91.0690765381,88.4870605469,91.9074249268,92.4913330078,92.4864959717,91.3094711304,89.6092147827,89.4209747314,92.6149291992,93.7471084595,89.0654296875,91.1343383789,96.5690383911,91.0157699585,91.4037399292,96.218208313,91.3114242554,90.2538146973,94.3200531006,93.7309951782,93.1662368774,92.2968673706,95.8845291138,96.0677947998,88.3839263916,6950,89.99
115.274551392,113.462905884,112.34135437,115.46950531,114.208198547,118.655204773,118.366821289,118.670379639,107.144081116,112.906326294,109.560920715,114.200881958,108.029098511,111.804168701,117.419807434,112.29221344,114.759872437,113.616424561,116.525627136,116.55619812,114.411613464,117.546340942,115.487548828,112.700698853,105.828857422,111.990234375,115.189231873,114.59777832,115.706741333,118.199668884,7887,112.36
90.2473297119,91.9804000854,90.4628295898,89.2286834717,89.7092437744,89.6480865479,90.0475845337,91.2241516113,89.3677902222,93.2270202637,95.1258468628,90.7741775513,94.0244293213,90.6351623535,91.2098693848,91.9587631226,91.3793945312,94.945640564,95.77759552,96.2839279175,91.8104324341,93.0831985474,90.456993103,94.1063308716,90.467414856,98.4791946411,93.6773834229,91.9328536987,90.8932342529,88.4195785522,5313,89.86
96.889465332,92.971282959,93.143196106,92.3046035767,95.1980895996,93.1360397339,93.768196106,93.3934402466,88.782989502,96.4216079712,93.9424743652,93.8751220703,91.447052002,91.0222320557,95.2408599854,93.5121612549,98.8345413208,93.3430099487,90.5151901245,97.2239456177,92.7407531738,95.1932678223,93.2867355347,92.4924240112,92.9239807129,96.9335708618,93.4505233765,95.9901046753,94.0764007568,92.723274231,1085,97.3
95.7295227051,91.7373428345,95.2563781738,91.4934005737,96.9318008423,93.3498382568,95.576210022,94.7798843384,89.1468048096,92.2887573242,92.8639678955,92.6723251343,89.885017395,90.7483825684,95.6442565918,94.5297927856,95.4673538208,90.6687011719,92.7061309814,94.0542449951,92.1580963135,92.8495025635,92.766708374,94.7230453491,91.9817810059,93.5095291138,92.5099487305,91.1413574219,90.06224823,94.9225082397,2206,97.41
92.5794677734,95.535446167,92.0102539062,91.0429534912,94.6760025024,91.6241760254,92.0095367432,93.2107009888,90.7745742798,96.515083313,92.6482315063,88.1538619995,91.1817703247,89.4703216553,93.4223022461,95.9044494629,91.2291259766,93.8676757812,95.2339477539,93.6467514038,91.4590530396,92.1988601685,92.864692688,91.3542480469,93.2090377808,92.262336731,96.3647689819,94.3875045776,92.6978988647,88.4779663086,397,90.01
91.0134658813,92.2400512695,93.2985534668,89.2282409668,89.5821762085,95.6786880493,95.0998687744,90.7711715698,88.9448013306,91.2207794189,86.7996292114,90.3869247437,91.7670974731,89.5455780029,90.3621139526,91.153678894,89.3495254517,94.0332641602,91.982460022,94.645652771,91.3738861084,88.1497879028,93.1494445801,95.2333145142,90.8062362671,97.8028793335,92.407623291,87.1605377197,91.5211257935,90.888343811,134,95.57
91.419593811,91.3007965088,92.1609039307,91.7041397095,90.2169494629,96.4547348022,91.5955734253,88.1526489258,91.4387664795,93.5814208984,93.0957107544,94.156829834,92.150390625,91.7450561523,93.3213882446,94.6734848022,94.5650939941,96.0036315918,87.7889633179,93.7295913696,94.8015823364,94.2154006958,92.7070159912,93.4379425049,91.8746261597,93.1917037964,93.0947875977,87.5204849243,93.2802276611,93.4371871948,6301,94.32
108.305870056,113.290008545,112.951293945,112.551239014,107.719474792,111.283248901,111.392478943,102.773742676,106.699821472,106.072906494,103.817550659,111.621269226,107.037109375,108.562545776,105.615997314,104.246437073,109.108100891,111.668258667,106.372062683,113.180854797,105.355072021,107.332344055,109.276542664,111.037231445,109.469261169,110.057350159,109.722457886,110.166992188,112.378005981,107.912132263,8097,105.78
108.051086426,110.953620911,114.577896118,111.717300415,112.532722473,113.197570801,115.186515808,104.828460693,106.730659485,101.170280457,109.0131073,114.171699524,108.178878784,101.67250061,112.291870117,106.26688385,107.439102173,113.869499207,112.172286987,112.59135437,103.743080139,113.558052063,111.979385376,109.432128906,113.14528656,113.497459412,106.370162964,108.611366272,110.799980164,111.315307617,6733,107.74
91.7192153931,94.5506362915,98.7490310669,96.8782806396,92.0218887329,92.1986694336,89.4532089233,92.9851608276,92.8336410522,94.6429443359,91.7571792603,95.4808502197,96.1584625244,91.9244689941,90.8614196777,86.9711151123,94.2527923584,95.6611328125,89.8042221069,94.5334472656,96.1819381714,93.293762207,98.9738540649,94.7786560059,96.9731369019,93.5823364258,100.924583435,96.4285583496,92.322479248,102.032676697,6113,89.11
94.9756622314,92.8938140869,93.6142501831,88.4193267822,95.8956069946,90.7190933228,90.4720153809,93.4344940186,89.9030075073,93.3135452271,90.8745880127,94.0693206787,97.1778182983,94.8041229248,96.5110321045,91.8287582397,91.603767395,91.9604873657,91.9966125488,90.7649459839,98.635597229,95.8178100586,98.1287155151,95.7444076538,93.1856536865,93.7245407104,93.2710113525,92.9218215942,90.3265457153,89.8404312134,1682,88.26
94.809677124,91.4995651245,90.4605026245,91.3573226929,89.6618270874,98.7865524292,96.0970611572,93.4605484009,95.540725708,89.3871459961,98.4042510986,95.3733215332,91.7753982544,92.0729370117,92.2772521973,98.2537994385,93.9140777588,95.9875946045,90.3934326172,96.0233840942,93.3541183472,91.8591156006,97.8898849487,96.4716949463,92.695854187,92.7450485229,95.2614746094,93.6393432617,96.9833755493,94.4242172241,1220,89.44
