keras_MSE2_None_relu0,keras_MSE2_None_relu1,keras_MSE2_None_relu2,keras_MSE2_None_relu3,keras_MSE2_None_relu4,keras_MSE2_None_relu5,keras_MSE2_None_relu6,keras_MSE2_None_relu7,keras_MSE2_None_relu8,keras_MSE2_None_relu9,keras_MSE2_None_relu10,keras_MSE2_None_relu11,keras_MSE2_None_relu12,keras_MSE2_None_relu13,keras_MSE2_None_relu14,keras_MSE2_None_relu15,keras_MSE2_None_relu16,keras_MSE2_None_relu17,keras_MSE2_None_relu18,keras_MSE2_None_relu19,keras_MSE2_None_relu20,keras_MSE2_None_relu21,keras_MSE2_None_relu22,keras_MSE2_None_relu23,keras_MSE2_None_relu24,keras_MSE2_None_relu25,keras_MSE2_None_relu26,keras_MSE2_None_relu27,keras_MSE2_None_relu28,keras_MSE2_None_relu29,keras_MSE2_None_relu30,keras_MSE2_None_relu31,keras_MSE2_None_relu32,keras_MSE2_None_relu33,keras_MSE2_None_relu34,keras_MSE2_None_relu35,keras_MSE2_None_relu36,keras_MSE2_None_relu37,keras_MSE2_None_relu38,keras_MSE2_None_relu39,ID,y
90.3564605713,91.6296615601,89.5743408203,90.9563064575,93.8056335449,93.9920272827,94.781867981,96.1093978882,90.3662643433,98.0116729736,91.9622268677,95.0411224365,88.6970748901,94.6046829224,96.2981719971,91.7705078125,92.4201507568,91.5280990601,92.6086730957,91.7705993652,90.4087905884,95.4455566406,90.1034164429,92.5322418213,95.1384353638,95.6381530762,91.7995147705,93.0035324097,98.8414764404,94.313041687,94.2035064697,91.6630554199,91.4146575928,96.3176651001,97.3809967041,91.1026763916,94.4267272949,90.5739364624,92.9625701904,88.1894454956,116,91.5
96.1337966919,96.0362319946,96.7015838623,94.6978530884,104.869285583,103.051628113,96.5453109741,97.179145813,105.935577393,96.0493240356,98.9994049072,102.203590393,98.08644104,91.0049667358,99.9048309326,105.435638428,93.9574661255,92.8156280518,95.9197311401,92.0018386841,99.3371429443,100.87097168,93.4191665649,102.012771606,94.5965576172,91.5313034058,95.0876464844,98.6718978882,92.9754943848,101.847816467,94.8157119751,94.3295288086,90.4554367065,94.5200881958,93.567237854,95.7889709473,95.8323669434,95.603302002,99.782371521,95.7978363037,118,91.5625
105.951255798,113.9585495,101.147361755,103.167381287,108.434440613,99.1534576416,109.225257874,111.347129822,111.222953796,115.467506409,109.828849792,104.311325073,111.948280334,103.656555176,111.733161926,106.694091797,102.504356384,104.850646973,113.845542908,109.851745605,101.926300049,105.555023193,103.147537231,105.843315125,105.357978821,101.045639038,108.250732422,109.188217163,110.421958923,104.700996399,106.799331665,110.962341309,102.587745667,102.698806763,105.65007782,108.060638428,107.576446533,105.301475525,103.386177063,102.102928162,119,108.0
114.451683044,117.338737488,118.628929138,113.464126587,112.66418457,111.965637207,116.653892517,114.954528809,114.968215942,113.902923584,108.574386597,112.223999023,112.158401489,117.661331177,115.352996826,116.992141724,118.017723083,116.002487183,115.043624878,112.826591492,117.842712402,113.584152222,119.134391785,110.78137207,111.705169678,112.076660156,111.832252502,113.521827698,110.05216217,122.38343811,113.583343506,108.764648438,110.040008545,108.74697876,111.489929199,113.26134491,115.689041138,112.250205994,113.759063721,111.891494751,124,116.5625
99.2245101929,99.9985046387,99.8006515503,99.0143966675,101.146194458,101.773155212,95.5790557861,102.37991333,97.6078567505,103.425445557,96.1150588989,97.0602493286,97.1632385254,96.4057540894,103.802490234,96.818687439,97.8274841309,97.1801986694,96.718132019,95.581451416,91.123916626,96.0255661011,98.2504806519,92.3658370972,95.4589538574,94.2402572632,99.6923141479,98.8738479614,95.18309021,96.1759414673,104.194770813,96.6783447266,95.3562545776,95.7994003296,99.6781845093,98.8638305664,95.6331863403,98.1552963257,97.9909591675,99.9893417358,125,93.8125
113.513839722,121.710327148,119.642990112,122.532020569,121.360656738,125.586868286,130.86328125,123.44593811,122.499732971,119.417030334,119.114059448,117.659461975,117.229949951,126.694236755,118.919677734,128.411102295,121.677772522,113.328941345,117.965148926,119.060684204,115.872200012,117.742256165,118.414962769,119.116584778,122.824569702,123.224990845,123.432624817,115.904792786,121.104103088,120.501495361,124.304473877,124.588752747,120.915969849,119.122413635,116.322151184,123.647514343,114.817710876,124.664154053,115.348091125,113.484367371,127,119.4375
95.6096343994,92.7430038452,95.1686630249,95.4676742554,95.0048141479,93.2773742676,93.0533905029,94.9288406372,94.6687698364,91.3965072632,95.0494995117,91.6752319336,100.626998901,96.8576812744,93.3038024902,93.1397781372,87.9772720337,89.8651580811,88.7038726807,97.9098587036,93.9776306152,97.0120620728,89.2404098511,86.0828475952,93.6198425293,93.773979187,96.1494293213,91.4365005493,97.3953857422,95.464302063,92.0485839844,91.3346405029,96.0441741943,93.4979019165,89.2682037354,88.7855911255,89.2638320923,93.3677597046,94.9568405151,91.9447174072,128,91.5625
105.113594055,104.165725708,105.038864136,100.307220459,107.435310364,105.877922058,98.6807403564,104.413040161,104.562828064,105.859062195,105.387832642,104.412239075,107.816513062,99.869102478,106.372886658,111.019371033,106.04611969,101.044067383,104.269538879,100.360397339,99.9316635132,107.64781189,101.891372681,104.741287231,103.969017029,103.915908813,104.973869324,104.538093567,100.908447266,107.373718262,107.621315002,102.157661438,101.053741455,103.371788025,109.303123474,106.649040222,102.172790527,99.5374450684,105.912139893,104.197769165,129,97.25
92.3190994263,92.8626708984,93.306388855,89.4372406006,92.9660263062,93.3422393799,88.7518463135,91.6819534302,92.123626709,93.5263824463,94.5731124878,93.1482391357,97.3997268677,90.3498840332,93.3737411499,90.6798629761,93.7552947998,89.3539428711,93.7281570435,94.7385177612,89.6938018799,91.9738311768,90.5582199097,88.5608901978,92.3863754272,87.1909103394,94.799041748,96.6506118774,92.8530044556,90.9042739868,95.7054214478,92.5404052734,92.4814376831,94.8167190552,88.3110198975,97.5258026123,92.0910568237,92.3017807007,95.7874755859,96.4150619507,130,90.125
103.367294312,104.421829224,103.259750366,102.519264221,103.063529968,103.88973999,101.770622253,107.597549438,103.924850464,101.877799988,104.347328186,108.65851593,102.524520874,107.702735901,106.409255981,98.8769836426,102.261650085,104.613334656,101.313865662,104.547897339,98.0088500977,97.3889541626,108.350273132,103.685600281,97.916267395,104.332122803,104.15586853,100.621650696,101.006340027,104.568161011,104.278488159,97.70337677,110.026237488,99.9603652954,102.506706238,104.054992676,103.852706909,102.567565918,100.828308105,105.003204346,131,94.8125
109.775741577,109.746452332,110.187728882,112.084884644,110.510910034,117.029792786,110.905311584,116.603553772,108.365776062,114.502311707,110.942886353,111.221183777,115.265266418,103.834960938,112.659568787,112.283882141,112.334579468,112.04485321,112.895248413,110.160736084,111.974517822,111.633293152,107.182197571,109.726219177,108.61946106,107.208152771,112.352722168,112.624946594,120.482643127,114.436073303,108.530899048,114.625244141,107.453529358,110.015830994,112.097465515,110.331710815,109.737251282,111.047164917,106.580078125,114.741546631,133,108.4375
91.9725341797,86.3414230347,95.6909866333,93.4111938477,94.7707290649,95.3950958252,94.4296951294,92.5300369263,89.8837127686,90.8757629395,93.4442672729,89.1874847412,93.0268478394,89.4457015991,90.2146606445,93.0259780884,92.1544036865,91.063079834,93.2459182739,92.3123092651,92.8411407471,94.9204711914,92.9548568726,91.3207244873,89.0660171509,92.5255966187,96.7858276367,92.1327896118,91.9235229492,91.3215866089,90.3872680664,90.3128433228,91.7572784424,87.9735412598,90.4040908813,91.8782958984,95.3780517578,90.3283309937,95.0372314453,101.940856934,134,95.5625
100.253456116,104.507247925,105.450241089,95.0910720825,103.582885742,110.599533081,105.816261292,101.842720032,95.6597671509,97.1578063965,99.5612258911,106.510505676,102.564079285,97.4989318848,93.0454940796,102.829208374,94.6698303223,95.4576263428,98.8490905762,102.588935852,94.67578125,102.431632996,98.0269546509,87.2490692139,100.355125427,96.9942626953,96.5277633667,98.8971939087,96.7600326538,97.3165817261,101.50944519,96.0206069946,101.691421509,97.3095321655,91.5228805542,100.041191101,101.631546021,93.6780700684,98.8455657959,94.7957000732,136,88.8125
105.67816925,103.079940796,106.222770691,110.837371826,105.113265991,107.867431641,105.36089325,107.185005188,108.250549316,106.835769653,106.571975708,108.150314331,111.426681519,103.376480103,113.050559998,112.468780518,109.316970825,105.343978882,110.929191589,107.814201355,109.727378845,103.226539612,102.437385559,104.980232239,106.289848328,104.487228394,110.964263916,107.684532166,103.819015503,103.953361511,106.425506592,98.3529815674,103.546470642,101.52532196,108.650901794,106.592277527,105.487701416,103.943496704,110.758537292,106.658737183,139,104.75
93.2870178223,91.1408538818,99.4542312622,89.0082244873,95.6424636841,91.3890914917,93.5073394775,92.0388565063,93.4483642578,90.2345275879,91.6363449097,92.8905639648,92.0969009399,88.1620864868,95.4102554321,95.6290740967,92.1465606689,92.7877502441,93.8403244019,98.2407073975,94.2238540649,98.4925689697,90.5159988403,91.3984832764,95.8288192749,93.2295150757,93.8767700195,95.4468002319,95.4300460815,99.8423233032,96.2736434937,93.270072937,96.1586151123,95.5037841797,93.5561752319,89.5509567261,96.7106704712,92.4293136597,99.3386459351,93.6064834595,141,87.75
96.6362075806,94.1119766235,92.249206543,93.4105224609,99.1652450562,93.8142242432,94.6113433838,100.111709595,92.5838317871,95.0692977905,95.0680923462,95.6417236328,99.1231918335,91.9456329346,95.8705749512,97.1470947266,93.309173584,99.56640625,93.5216674805,100.31968689,94.8441238403,99.2866439819,92.9417266846,90.1973114014,95.7531661987,93.2446060181,93.1798324585,89.5468978882,99.8884658813,93.4159088135,93.1460876465,94.0818252563,98.2241668701,97.1648788452,88.9139099121,89.9220123291,90.6347122192,92.1306838989,92.825592041,89.6312026978,143,93.25
110.342933655,107.979309082,108.903419495,113.903022766,109.657821655,114.295684814,114.104629517,112.669296265,110.721031189,113.601318359,110.752235413,108.476699829,119.919181824,106.227996826,116.153343201,112.66317749,114.5234375,110.684768677,119.99181366,107.609375,114.176422119,108.474273682,108.54006958,113.300048828,110.66558075,107.497703552,110.175956726,117.914306641,117.768287659,110.013870239,109.575309753,115.486999512,111.873207092,109.852157593,111.49118042,107.02130127,112.884025574,109.069145203,109.432762146,114.630065918,145,111.75
112.363616943,108.221214294,115.713516235,118.177894592,117.019699097,112.546966553,122.514602661,117.242980957,115.648506165,118.059631348,109.208518982,111.851272583,116.260139465,113.324058533,110.742630005,107.949813843,117.667373657,111.973579407,114.172706604,107.914726257,109.180541992,116.142478943,108.737945557,111.554641724,114.90259552,117.833259583,119.726829529,114.1615448,112.515800476,110.828117371,113.254104614,116.0835495,115.841186523,112.854858398,114.524917603,111.786964417,107.690612793,118.05758667,110.953590393,112.374435425,146,109.75
78.8008499146,76.1904830933,75.3804473877,76.8318862915,78.6550064087,77.8357925415,76.1967849731,77.3707809448,76.0283432007,76.6227264404,82.1942520142,75.5780487061,82.4623947144,78.3549346924,78.707901001,77.7474594116,73.8631210327,73.7617034912,78.3477783203,76.164680481,74.3755493164,78.0850448608,79.7406845093,75.7156600952,80.9901809692,78.8108215332,76.6828689575,78.6238937378,78.629737854,71.4819641113,75.4896087646,76.5593185425,76.821105957,79.061416626,80.0646362305,73.358581543,78.5945510864,76.7462921143,76.0910110474,77.6837539673,147,84.125
91.9321899414,92.0191650391,94.2077789307,90.9812316895,92.9650344849,93.4761276245,91.1931533813,96.0540161133,91.667350769,89.207321167,92.6907119751,88.6142654419,91.826965332,91.5482254028,92.6185150146,94.5699234009,92.7638092041,90.8249435425,87.5464477539,88.4193725586,91.3779449463,94.3160247803,90.2117614746,89.5599746704,91.807800293,92.0842056274,95.9697113037,94.1720657349,91.3240966797,89.4372787476,94.1425018311,86.4356079102,91.0703964233,91.2307128906,92.4886016846,94.1349487305,94.0498886108,88.1623535156,90.1987075806,88.524230957,150,93.6875
112.037086487,106.081306458,112.612884521,110.987487793,116.057624817,113.989242554,114.969909668,118.635154724,110.631484985,107.999305725,108.853866577,111.768844604,114.002326965,108.831138611,106.843826294,113.459640503,114.692741394,113.603805542,113.037857056,116.522750854,111.24269104,121.248245239,108.284515381,112.569862366,121.001213074,111.078559875,117.286323547,116.927505493,119.617797852,108.406326294,114.506507874,116.423828125,112.399185181,117.448722839,108.618080139,109.586380005,112.917961121,116.400665283,112.766616821,108.356880188,151,107.75
93.4345169067,93.6128768921,89.2804641724,92.9620666504,93.1266021729,97.5233917236,92.3037033081,95.5889968872,91.292137146,96.2898406982,91.0728607178,94.1004333496,91.2303924561,94.8538513184,97.699432373,94.4787597656,93.6101760864,90.7538757324,91.4376449585,92.4238739014,95.3855438232,93.069519043,91.0551681519,90.4270706177,92.9678726196,93.900062561,90.9550323486,91.7876663208,98.9351577759,87.6148605347,89.5351486206,89.1801223755,90.8857879639,95.2500686646,96.1398239136,93.3420562744,95.2451171875,90.7681884766,91.5520782471,91.3238220215,152,90.875
104.294670105,98.722618103,107.31993866,104.553138733,105.451248169,105.214103699,107.084754944,105.530052185,102.78478241,104.679710388,106.878456116,103.424835205,101.340400696,99.7335662842,106.634300232,104.25920105,106.325973511,107.174217224,104.094032288,103.193138123,105.392021179,103.199394226,102.256584167,110.252540588,100.205574036,99.9818954468,102.038711548,107.847229004,107.351806641,112.189300537,103.061668396,103.246139526,106.695960999,103.396728516,104.651351929,99.3281402588,106.140289307,104.306236267,97.5085449219,103.972190857,153,118.25
92.8694992065,88.4508056641,92.7598419189,102.474617004,98.3496856689,101.399085999,100.299163818,93.3496856689,94.4705047607,93.8602371216,94.2104568481,91.1918640137,96.1560058594,90.6816711426,91.4938278198,94.0002441406,92.2971191406,93.4921264648,92.8204269409,96.932510376,91.0823822021,93.7942276001,90.3908233643,95.5373382568,94.2978668213,94.1856994629,96.074546814,93.9728927612,97.0330963135,95.190574646,93.9557952881,97.3616409302,98.8007125854,93.6035308838,93.717300415,93.1203765869,92.0379333496,97.2189025879,96.7689819336,94.7602767944,154,89.9375
117.786750793,117.396957397,118.6197052,117.626785278,112.925186157,122.539367676,112.734588623,123.257698059,116.935974121,115.108322144,115.478355408,113.028381348,118.822418213,111.95552063,117.799835205,112.685272217,117.698760986,120.220428467,114.760810852,117.788391113,115.89213562,113.939201355,124.494468689,110.35622406,117.898162842,115.62713623,115.938896179,117.603248596,117.483161926,112.28943634,110.132614136,111.500495911,110.167579651,110.736457825,116.027999878,120.520553589,120.62625885,120.699661255,117.570655823,112.147460938,158,113.375
89.2183227539,90.4252090454,94.3634185791,90.6184921265,92.5750656128,92.8698196411,89.3803634644,94.8851852417,90.4633331299,88.3243865967,92.0043334961,93.2978363037,93.1415252686,91.1544799805,91.3679351807,94.348274231,92.140914917,95.3416824341,89.3106460571,87.3491592407,87.3757019043,92.8815231323,89.1806259155,89.9764862061,91.352394104,90.9362182617,93.175819397,95.0449295044,89.39087677,90.5692520142,93.2561569214,91.4808197021,91.91431427,90.391204834,90.6023025513,93.2295608521,92.7136306763,86.2236022949,88.9400253296,86.4495620728,159,118.5
77.3760299683,79.6598129272,78.2554321289,76.3550109863,77.868019104,82.5213928223,80.7847824097,77.5560913086,77.7083282471,77.4562072754,74.8526382446,79.0020904541,80.0710678101,76.5653152466,80.1434783936,80.5943527222,78.2655105591,78.7956237793,78.8589019775,79.0070953369,74.1371765137,82.7388687134,79.3475875854,78.1254272461,78.7208709717,80.0900421143,79.9197006226,81.6834793091,75.8265075684,77.075958252,78.8307113647,76.2265396118,75.5053253174,77.0005950928,76.5283737183,79.821144104,76.3497543335,75.8545455933,82.6705093384,79.4212036133,160,79.0
91.4236526489,92.8282852173,91.5800018311,92.5980987549,91.5014190674,92.3820037842,89.8823318481,95.0516738892,89.1354675293,97.6162719727,93.8851928711,91.272064209,91.3956451416,96.5350265503,93.5093994141,90.6976165771,91.038520813,94.186630249,88.1518859863,94.2417144775,90.1265335083,90.5494689941,90.5740661621,84.884185791,94.676864624,97.5865631104,93.208656311,88.8748703003,91.3872528076,92.1421813965,91.4787063599,90.2683334351,93.8604431152,94.4786376953,93.4541549683,90.2565307617,92.139289856,93.2332992554,92.4258041382,86.8368682861,161,92.5
105.997619629,103.421020508,110.610466003,106.205162048,112.396003723,108.516075134,112.813743591,110.714782715,104.69102478,108.336524963,108.640487671,105.547943115,108.304107666,100.399719238,110.190628052,106.205177307,110.356246948,107.82837677,110.453849792,104.559585571,106.77306366,107.443275452,101.022949219,111.536346436,104.037101746,102.540489197,102.985328674,109.339363098,110.302284241,113.828765869,107.216789246,105.126052856,105.735580444,104.053924561,105.893699646,103.794242859,107.32585144,106.814208984,100.091705322,105.427474976,164,101.0
93.7179946899,88.077293396,94.2199478149,93.470413208,98.8200149536,95.4617843628,94.51978302,87.4152145386,93.8382720947,90.2084197998,92.4627761841,95.0047912598,99.1673049927,93.8386306763,91.861656189,92.8605041504,94.0914230347,92.728012085,89.1860961914,97.1139221191,92.3019638062,95.9481658936,90.4184875488,92.703994751,95.0132904053,90.5028915405,91.9961013794,91.265335083,93.0746765137,88.3117599487,92.9295730591,98.970375061,89.8803405762,91.2946166992,91.4966049194,92.6276550293,92.2058639526,92.2291030884,93.6983413696,92.8072280884,165,114.75
114.785102844,107.863876343,107.093444824,111.140403748,115.928497314,111.663505554,109.833564758,117.971618652,116.069587708,116.1434021,111.377487183,109.469917297,113.215003967,109.652374268,115.790901184,108.771247864,112.328544617,112.100692749,111.489501953,108.716896057,111.617683411,113.27432251,121.164894104,114.663871765,107.171592712,109.707344055,115.115737915,112.304710388,117.542457581,114.050010681,112.556030273,113.854980469,116.166397095,107.78453064,119.105659485,111.446044922,110.07775116,106.724845886,111.804786682,106.467796326,166,111.125
