keras_MAE2_relu0,keras_MAE2_relu1,keras_MAE2_relu2,keras_MAE2_relu3,keras_MAE2_relu4,keras_MAE2_relu5,keras_MAE2_relu6,keras_MAE2_relu7,keras_MAE2_relu8,keras_MAE2_relu9,keras_MAE2_relu10,keras_MAE2_relu11,keras_MAE2_relu12,keras_MAE2_relu13,keras_MAE2_relu14,keras_MAE2_relu15,keras_MAE2_relu16,keras_MAE2_relu17,keras_MAE2_relu18,keras_MAE2_relu19,keras_MAE2_relu20,keras_MAE2_relu21,keras_MAE2_relu22,keras_MAE2_relu23,keras_MAE2_relu24,keras_MAE2_relu25,keras_MAE2_relu26,keras_MAE2_relu27,keras_MAE2_relu28,keras_MAE2_relu29,ID,y
88.3761978149,91.9136734009,88.6106796265,92.758392334,92.1424942017,90.2831039429,87.7145004272,88.1865539551,89.6338577271,88.0449752808,93.1359329224,88.8014526367,89.0461883545,88.8091964722,86.8201904297,89.5509185791,90.2936401367,91.1656112671,85.2960205078,92.7174224854,87.2811279297,90.6287612915,88.4512557983,94.8303222656,88.1941070557,89.1611785889,93.9417037964,88.6587219238,92.3158111572,90.1474914551,647,90.27
78.9619369507,77.2314300537,75.217956543,77.8528671265,72.9171905518,75.1765823364,78.8327789307,82.1116867065,78.1397323608,77.4964752197,80.13671875,74.8111724854,77.0087356567,77.145362854,77.2942199707,76.0902557373,77.526184082,78.1790084839,76.4653167725,76.3584976196,76.4007949829,74.344581604,76.7330169678,79.0318069458,73.9521331787,76.1694335938,76.0381088257,78.2523269653,79.4239273071,80.0509719849,2188,79.22
109.343742371,112.257286072,114.129875183,103.572090149,124.799415588,107.084861755,108.49899292,104.977058411,111.915237427,109.859481812,107.957588196,113.377067566,107.278160095,110.168052673,104.993103027,107.694091797,110.321243286,110.9737854,109.763694763,112.430274963,109.986183167,108.540611267,110.339889526,111.435676575,109.024459839,113.977256775,102.761459351,113.289474487,107.255050659,108.323822021,4003,111.07
91.9012298584,99.1291122437,90.9285888672,90.4614028931,87.8194732666,89.1298370361,90.27318573,94.9169082642,92.2994918823,88.2555770874,91.2862625122,88.3190689087,93.6161804199,91.3740615845,90.7452926636,92.0637512207,93.4795684814,92.3766708374,89.5357589722,90.0281600952,93.1708374023,92.5447235107,93.1893463135,91.7833175659,92.2320327759,92.5031509399,90.565246582,91.0617599487,94.1164703369,92.5528488159,2654,88.14
92.2115783691,89.9175949097,92.4823532104,90.1158370972,94.1947631836,88.5059432983,89.8339691162,91.4278640747,88.3264160156,89.9554595947,91.1221542358,89.5920562744,95.7275772095,91.3228683472,90.2190093994,91.2195892334,88.0592422485,87.8045349121,92.6290435791,89.3641891479,89.5239715576,92.6847076416,90.7456512451,89.5195770264,90.5205612183,90.1655960083,92.7735595703,91.2605895996,90.4190216064,90.8580932617,3918,97.96
111.064376831,115.791687012,115.672058105,113.38835144,109.954528809,112.469429016,113.162635803,110.524261475,117.271286011,114.426460266,120.210769653,118.327522278,107.947387695,115.205993652,109.417976379,116.785247803,109.258850098,114.655456543,118.044586182,111.711250305,114.425117493,116.146514893,115.304359436,120.389572144,114.531562805,119.895988464,121.74382782,115.565254211,116.989967346,119.535621643,5582,123.09
95.8758087158,104.792869568,103.161895752,104.071044922,104.979347229,103.35634613,98.4249954224,102.24130249,98.0733566284,105.549163818,99.1900177002,101.274993896,101.97819519,102.813804626,100.481758118,99.9714202881,101.005691528,104.407997131,100.51374054,103.652870178,104.111701965,102.17615509,101.833564758,97.4155044556,107.070495605,101.038421631,102.163818359,101.609893799,103.433868408,98.4276885986,1164,108.92
90.2110290527,91.1740341187,92.3917312622,89.4067611694,92.7039489746,91.9313812256,89.3579483032,90.4398956299,88.6608200073,90.1662445068,88.5261459351,89.2968063354,92.7494277954,90.9010467529,89.0225524902,90.6058044434,89.1760864258,90.902053833,91.3973464966,88.9342803955,86.7377471924,90.3156051636,94.7957229614,89.3446960449,92.729927063,89.7765350342,89.9307937622,91.0476150513,89.8633804321,90.4918746948,568,88.45
100.418670654,101.868370056,104.379104614,103.900917053,103.557029724,103.00818634,101.874504089,105.054992676,103.065704346,96.7352523804,100.960418701,99.533531189,102.75328064,102.212409973,97.1505355835,102.026557922,100.978157043,97.9298400879,105.648254395,101.554748535,99.0778121948,102.453453064,101.762153625,99.1705245972,101.348274231,97.2216796875,101.648330688,103.144935608,101.566009521,98.5521392822,6098,105.73
112.130691528,110.556732178,109.40309906,106.001876831,110.865829468,112.534606934,107.073562622,111.045288086,112.561828613,110.219871521,112.381469727,110.326858521,112.315078735,109.939880371,110.036590576,109.517959595,111.612861633,109.850028992,107.867744446,111.436035156,110.732368469,110.858947754,112.177810669,108.789794922,104.856544495,110.31137085,108.315185547,107.367263794,108.757499695,110.999923706,5510,114.91
104.192054749,111.21484375,111.115203857,109.434684753,128.233474731,110.56199646,108.580070496,109.862541199,110.093551636,111.169746399,110.537948608,114.733230591,113.196479797,107.217430115,113.414794922,113.516212463,111.410942078,112.815414429,109.976860046,110.182594299,109.064941406,110.107055664,113.319816589,114.526756287,111.05632019,116.821769714,101.839912415,112.18309021,109.938392639,112.854789734,945,116.34
106.714096069,108.772621155,107.932250977,112.932518005,116.22454071,111.003707886,110.978141785,112.520904541,110.735839844,109.994537354,109.966880798,107.95841217,104.444190979,110.268409729,109.991378784,112.890930176,108.553947449,110.334869385,109.259986877,109.277816772,107.939689636,110.459259033,111.855644226,109.769584656,110.930671692,112.361801147,105.170722961,109.190078735,107.637161255,107.31035614,6967,106.45
98.4501342773,104.414329529,103.866477966,104.262145996,107.359344482,95.3869781494,97.7018432617,102.471244812,101.069885254,96.9079666138,103.678321838,105.575653076,100.889648438,99.8319320679,103.291191101,103.891151428,97.5891113281,104.752944946,100.742149353,102.280601501,97.4333496094,102.359268188,102.005241394,99.0101318359,101.057853699,105.800506592,103.842597961,98.4821777344,102.85256958,104.145774841,6228,101.14
97.5959243774,104.496063232,108.543624878,100.83543396,104.21068573,96.2669219971,105.161186218,101.891197205,101.164558411,102.683502197,107.129554749,104.595062256,100.439575195,103.885528564,101.512557983,101.671966553,108.842002869,100.565628052,104.915245056,101.400260925,103.242492676,104.560638428,106.044670105,106.086074829,102.476844788,98.600479126,100.460578918,104.723854065,102.960243225,105.958534241,139,104.78
96.5886917114,104.318763733,96.0133361816,99.6342849731,112.185806274,94.4101409912,100.826095581,98.6804580688,100.543304443,94.5358734131,99.9625930786,97.4686584473,103.316497803,95.7001266479,96.8622665405,95.8834381104,99.6779174805,103.733276367,102.594238281,100.469139099,96.9675598145,101.675575256,100.384056091,97.7150878906,102.193588257,102.595054626,99.1882858276,105.044891357,101.133827209,103.571708679,5382,104.66
90.7393798828,90.4622268677,91.507484436,90.3031005859,87.9977798462,90.5078125,93.4200210571,93.1369628906,88.9997634888,89.172492981,90.7088241577,91.0405273438,96.2955627441,91.9105072021,91.1488342285,91.0912475586,91.3479385376,95.5230026245,89.6885299683,91.7275466919,88.6986236572,93.3879394531,87.9465255737,92.1903686523,89.3224639893,92.0867843628,89.8321456909,92.0731658936,94.5023574829,93.0708999634,2023,99.06
93.9221038818,90.3829421997,99.1409835815,96.0558853149,93.1524581909,89.5876083374,92.9410629272,95.6798477173,93.2485351562,94.0170211792,94.0831222534,91.1873931885,94.4456939697,91.6567230225,94.758644104,93.1811447144,92.0829925537,90.8915481567,85.9338607788,88.1916503906,91.3101272583,90.5451202393,91.8840637207,93.6701660156,92.7230148315,92.1993942261,91.1749725342,91.9780883789,93.7892990112,94.9192428589,582,95.99
107.863540649,108.030944824,107.626075745,109.390724182,111.084220886,113.007347107,110.581695557,110.887313843,111.311790466,111.734642029,115.578872681,113.260238647,109.270011902,109.72718811,108.484558105,109.867027283,108.693954468,115.405143738,108.162864685,114.225868225,111.954399109,115.119178772,114.252258301,111.904373169,109.205230713,111.933494568,103.64566803,107.586273193,108.095397949,108.28427887,2166,106.67
92.372253418,89.6043777466,90.9841842651,91.1484832764,94.6187820435,90.7950668335,88.6307449341,88.9862823486,92.8791809082,89.8704071045,91.8187713623,89.1937789917,92.4098434448,90.2186660767,91.3963470459,90.4840698242,91.9807052612,91.9172439575,91.5615310669,89.483833313,88.1198348999,91.7332992554,90.6278762817,89.9540863037,93.6530761719,89.5287246704,92.0300750732,91.0176773071,92.7614593506,91.7940444946,2380,90.89
91.142036438,91.8933868408,91.0908432007,91.3022460938,94.4256591797,91.807220459,90.4900131226,92.6443099976,90.7968139648,90.0830993652,91.8087921143,91.7330245972,89.2388305664,91.1260604858,94.0087814331,91.7858123779,94.7190856934,93.7268295288,91.3807830811,91.2262954712,91.412361145,90.791229248,90.1928100586,93.8672409058,94.2452697754,95.3327941895,89.5044631958,93.3314743042,90.4253234863,96.5210037231,5153,87.3
101.965270996,102.181114197,101.603721619,107.13482666,108.789779663,103.061843872,100.046165466,99.0154953003,107.010246277,103.081069946,102.108062744,106.921913147,101.912986755,106.560638428,101.515327454,102.210777283,103.573493958,104.130180359,102.082466125,101.878036499,103.59576416,100.364532471,102.271705627,105.975669861,106.455955505,102.692115784,107.134925842,109.792030334,97.8435440063,101.804679871,5351,104.28
106.933525085,110.142631531,112.523582458,113.368377686,116.64780426,111.306472778,109.660934448,108.650444031,111.34034729,110.704032898,110.013191223,112.012413025,108.608192444,110.126487732,109.413528442,114.25213623,111.49369812,114.147888184,108.967842102,112.965774536,109.848304749,108.983314514,109.599205017,107.572128296,111.237983704,109.463150024,110.060752869,112.081069946,110.302223206,113.982307434,4138,111.08
106.967597961,111.051429749,113.146141052,108.599403381,116.682304382,105.154067993,109.621086121,110.167770386,111.463783264,112.118713379,114.695541382,112.109344482,111.554008484,112.9037323,108.975364685,110.257652283,112.092285156,113.408790588,110.023796082,109.808746338,112.326728821,113.183647156,112.461555481,114.407173157,108.517951965,116.878181458,113.955764771,111.35055542,112.164161682,112.129829407,8344,149.52
90.6746902466,92.1489944458,87.1258926392,90.2652130127,91.7600250244,90.7997207642,88.3187866211,90.5628051758,90.8715286255,92.5623245239,92.4003219604,88.7908248901,90.2041702271,89.3587875366,89.5693893433,89.8218231201,93.0882644653,91.7476501465,89.1389389038,92.3724594116,92.9142913818,92.7207489014,90.6750717163,91.2957458496,92.51146698,92.4914245605,92.2198867798,92.3418655396,90.7169418335,92.0174331665,779,97.76
88.4609375,95.451461792,88.6765441895,91.9873962402,90.7318344116,91.2999725342,92.8467483521,88.6642150879,91.7166595459,92.5799789429,98.769241333,90.7197570801,91.2689056396,92.4516983032,91.5729904175,93.2650222778,90.0468292236,90.9036941528,92.183883667,95.9245834351,93.7433242798,94.2393798828,92.1780929565,90.905960083,91.7573165894,93.2002258301,90.425819397,89.4619064331,93.8640823364,89.5254364014,1628,121.18
106.487510681,110.820159912,109.925628662,112.018875122,114.862091064,102.369277954,107.823371887,111.043746948,109.293205261,110.657295227,109.572036743,107.097648621,110.176109314,110.098258972,109.127494812,105.622673035,107.582214355,112.718460083,108.104064941,108.397544861,110.243606567,109.969917297,111.63067627,110.816841125,108.248352051,114.146972656,109.043151855,112.845565796,107.533111572,110.741889954,8248,108.05
104.963897705,112.850906372,113.41771698,113.821884155,117.039962769,105.978141785,111.79309845,109.874389648,111.410331726,112.604515076,107.691543579,111.600120544,112.180999756,110.825836182,105.672264099,115.782775879,107.581306458,108.897819519,109.707847595,107.411705017,109.846687317,107.88381958,108.00617218,112.492492676,108.933959961,116.465530396,102.750190735,108.77645874,108.855392456,108.01776886,7322,116.28
112.246078491,109.81186676,106.985969543,111.689163208,111.267738342,101.806945801,109.126716614,113.872306824,105.094657898,109.361076355,109.045898438,113.399833679,108.176223755,110.980941772,106.149421692,106.2605896,105.492256165,109.860984802,106.474479675,109.510658264,108.680015564,109.368682861,109.086898804,106.629981995,107.993721008,110.940284729,100.870605469,113.440353394,107.240570068,111.20980072,6785,108.83
99.8213653564,101.320724487,108.38155365,101.036514282,101.80947876,101.907485962,103.991798401,97.3738479614,104.690299988,98.0735702515,102.132720947,102.589675903,98.9741287231,100.998008728,99.1322250366,99.7205505371,98.9373092651,105.077919006,102.718025208,102.737113953,104.833297729,102.222938538,105.440979004,107.810432434,105.778121948,103.282844543,100.793266296,104.477005005,105.247192383,107.473876953,4883,98.69
89.2071609497,91.0940246582,91.4625396729,93.4311218262,99.0497665405,90.7574081421,93.495880127,93.4246368408,91.5436935425,92.9917221069,93.2978210449,93.1725616455,92.5994186401,88.947807312,91.7077865601,92.89818573,97.259223938,92.3014373779,89.2394256592,92.345451355,93.2276763916,89.9559326172,89.3093795776,89.7745437622,89.2249145508,93.7184371948,92.6963729858,91.3489379883,94.8372955322,90.9896316528,5434,99.84
92.4172058105,90.7779388428,87.3182067871,93.7172927856,89.9818344116,92.1168365479,85.2551269531,89.638999939,89.5126571655,93.1567306519,91.2155990601,89.2755279541,91.3791732788,93.4334335327,91.3161087036,91.3789901733,92.9762954712,88.5015640259,91.957862854,91.3881988525,88.3466644287,89.6735076904,90.3949508667,90.2143173218,93.5893325806,87.8272628784,90.6575088501,91.4863510132,89.5794372559,91.9805297852,2958,91.53
76.0249862671,77.5374450684,75.3901748657,76.4325866699,77.4630737305,77.1190185547,77.0720901489,72.7250442505,78.017288208,77.5526504517,74.5813446045,79.118812561,75.4859313965,82.3449172974,75.8552398682,74.7068862915,75.1184539795,79.4058685303,76.538734436,74.8924484253,73.8218078613,74.2527618408,79.9776611328,79.0551757812,72.082611084,74.731842041,76.495475769,70.3734054565,79.1763000488,80.0098953247,4270,75.05
93.6020736694,97.0279998779,92.5530929565,91.0627441406,92.8569641113,91.5458831787,91.6957778931,91.3441314697,92.1734008789,89.5984344482,95.2676467896,89.7642364502,98.2453460693,92.7789001465,92.2158737183,94.5330047607,94.8185882568,91.4331588745,90.3711242676,91.1962051392,93.0039672852,90.397315979,91.144859314,90.4353408813,95.0582122803,93.7951507568,92.2412033081,92.8982086182,94.0960540771,93.8320388794,5291,90.98
90.7774963379,91.0273361206,88.0324935913,88.8008651733,88.0515136719,89.649230957,91.6937255859,90.6874847412,92.6259002686,89.3310546875,92.709274292,91.7099456787,94.457321167,93.299697876,92.5695953369,90.4372634888,91.7646560669,93.2866439819,89.7879333496,92.9282226562,92.2377166748,90.5631790161,91.1339874268,96.608253479,89.4186477661,87.7177200317,87.8926620483,90.9452972412,93.7432861328,92.6478500366,6112,98.57
107.146492004,112.479446411,114.441902161,109.545982361,108.420196533,112.428237915,107.921035767,109.809776306,112.548904419,110.386817932,111.710159302,114.090827942,107.18346405,111.054504395,106.296775818,110.084472656,111.147575378,112.985603333,109.32183075,112.572662354,111.647079468,106.586242676,113.346298218,107.904777527,112.499206543,115.765693665,104.912994385,109.719718933,108.267311096,112.756088257,2445,105.65
95.3077087402,103.755752563,98.4362258911,103.801101685,100.800704956,102.266235352,97.404006958,100.68006134,101.248809814,110.583450317,101.342948914,101.42829895,106.120635986,101.18384552,103.492790222,99.0315322876,96.3187789917,108.066581726,99.6818847656,104.999656677,99.2192459106,102.260795593,101.406806946,103.636398315,96.6403961182,102.655143738,96.6384658813,104.72555542,102.334869385,100.387275696,6102,99.69
90.3157424927,94.575340271,87.6226730347,91.8233337402,89.260269165,91.2966918945,88.4166717529,89.5063552856,91.6577758789,91.5218734741,91.1535949707,94.0013961792,91.4312438965,90.3325042725,91.0096664429,88.2147903442,89.8943634033,95.7620315552,86.0035018921,88.1105499268,90.2930908203,92.439666748,88.5278930664,91.1251602173,91.7980117798,96.2119979858,93.1781997681,89.5804672241,89.9042739868,91.3369064331,6005,88.54
105.982536316,109.230880737,105.081382751,113.371002197,114.666252136,113.12638855,109.465576172,109.015045166,114.408729553,112.765342712,110.756286621,110.530822754,113.452720642,106.609634399,107.326675415,109.652755737,111.618110657,109.942207336,107.769073486,108.284492493,113.020965576,108.478622437,112.125167847,110.936470032,112.90171051,113.887741089,102.939460754,116.140769958,108.845283508,112.705909729,6380,119.46
89.5274963379,92.5289001465,91.4412918091,92.2390518188,88.8160324097,89.6437606812,91.9293212891,88.9591217041,90.6547927856,92.1328353882,95.5024490356,93.4936904907,90.53175354,90.5544281006,91.1890411377,91.0766906738,90.0854721069,97.0007629395,89.7604980469,90.8591537476,90.8561096191,92.9033966064,91.1050796509,91.9086074829,90.4561538696,94.5018539429,93.56690979,87.5947723389,90.7790298462,90.1785430908,6935,88.98
89.5070495605,92.3639755249,95.2860183716,94.0097579956,86.3716812134,93.8994445801,92.636428833,95.5168838501,92.2870941162,95.4569702148,91.9748458862,90.7756500244,91.0115509033,90.9082489014,91.464225769,88.7641296387,90.187171936,94.1811676025,87.5109176636,92.1410598755,94.6110916138,90.9797744751,92.5172348022,88.5805358887,92.8867874146,94.2297363281,89.6357345581,89.6304244995,91.1895675659,92.8809127808,173,94.27
