keras_MAE3_None_relu1,keras_MAE3_None_relu2,keras_MAE3_None_relu3,keras_MAE3_None_relu4,keras_MAE3_None_relu5,keras_MAE3_None_relu6,keras_MAE3_None_relu7,keras_MAE3_None_relu8,keras_MAE3_None_relu9,keras_MAE3_None_relu10,keras_MAE3_None_relu11,keras_MAE3_None_relu12,keras_MAE3_None_relu13,keras_MAE3_None_relu14,keras_MAE3_None_relu15,keras_MAE3_None_relu16,keras_MAE3_None_relu17,keras_MAE3_None_relu18,keras_MAE3_None_relu19,keras_MAE3_None_relu21,keras_MAE3_None_relu22,keras_MAE3_None_relu23,keras_MAE3_None_relu24,keras_MAE3_None_relu25,keras_MAE3_None_relu26,keras_MAE3_None_relu27,keras_MAE3_None_relu28,keras_MAE3_None_relu29,keras_MAE3_None_relu30,keras_MAE3_None_relu31,keras_MAE3_None_relu32,keras_MAE3_None_relu33,keras_MAE3_None_relu34,keras_MAE3_None_relu35,keras_MAE3_None_relu36,keras_MAE3_None_relu37,keras_MAE3_None_relu38,keras_MAE3_None_relu39,ID,y
109.140441895,110.839622498,111.663536072,110.649162292,110.031654358,110.860687256,114.731506348,110.025413513,115.350090027,116.918617249,108.665557861,108.737426758,113.303436279,112.627578735,105.805366516,111.153137207,112.714683533,109.812194824,111.108131409,107.819900513,108.232292175,105.632545471,116.803733826,114.472450256,111.201637268,110.630012512,110.591583252,111.654273987,112.513633728,116.305160522,112.356254578,113.726982117,110.039810181,110.534454346,110.180015564,115.646186829,109.754447937,112.834861755,124,116.59
97.2166213989,97.5706481934,95.2886505127,100.713287354,98.4262542725,96.6299285889,98.5569992065,96.0090484619,93.3145828247,96.6526031494,102.911315918,103.603424072,100.31880188,96.7286148071,99.0331573486,96.5579986572,102.320602417,93.9740982056,101.409614563,98.9001083374,96.9227752686,100.034828186,98.0807266235,90.1855697632,92.8104705811,93.2887039185,97.5069274902,97.7921295166,100.070602417,91.4485931396,96.0281600952,97.1750488281,96.0196990967,95.4553451538,96.8634338379,97.6729125977,97.8718414307,99.5699615479,125,93.81
122.16468811,114.45223999,116.059738159,115.535293579,112.181869507,114.051651001,114.328582764,119.313613892,117.202400208,111.605232239,116.40953064,114.893592834,119.738891602,122.254257202,110.498023987,118.078521729,117.223274231,117.431617737,115.92678833,116.653945923,117.028556824,119.672637939,113.241226196,111.820243835,116.779640198,117.156959534,118.172706604,111.288085938,117.434165955,118.699310303,116.129394531,113.776756287,111.989097595,114.758422852,112.611885071,118.567008972,120.139122009,118.195236206,127,119.44
92.2787094116,97.6508712769,92.4580917358,90.1807403564,92.1555099487,95.6749572754,94.7886505127,94.0909347534,96.5168991089,89.755317688,91.6114730835,90.2089157104,92.6858596802,90.8102416992,90.7046966553,88.7814254761,88.6672515869,90.9574737549,92.5603485107,89.7618484497,93.1792526245,92.9485473633,90.7134857178,90.428527832,95.1220397949,91.9445877075,88.8969497681,93.1925888062,92.8796234131,91.0586471558,96.3355484009,91.232131958,95.2749786377,91.1371307373,90.1522140503,93.5433883667,92.5808944702,91.9430999756,128,91.57
109.332298279,104.180992126,104.927223206,102.609779358,101.499084473,102.530822754,103.833106995,100.170677185,105.044410706,103.219337463,104.581581116,101.172988892,105.116828918,100.195678711,105.037780762,104.589492798,101.689826965,103.822792053,103.888656616,102.856834412,100.538864136,103.064796448,105.587928772,99.6693191528,102.829902649,102.115516663,103.310401917,108.279136658,104.324554443,102.577507019,106.177223206,107.079284668,103.107093811,102.549972534,103.77268219,104.253204346,103.228263855,109.668670654,129,97.24
92.3681259155,89.5062255859,94.5485534668,96.856880188,91.6864929199,91.9629974365,92.3932647705,91.2307662964,92.1271209717,93.4981918335,90.5042266846,89.0370025635,92.9892272949,91.0172195435,92.9408950806,89.6138076782,91.0850372314,89.4925918579,93.8199539185,94.3763504028,93.4544296265,92.0918273926,90.4814071655,92.0418014526,91.4099807739,92.6857376099,92.5772628784,93.4389190674,90.794593811,91.6729660034,93.529510498,93.723526001,91.1092071533,92.6318283081,93.1041564941,90.2971496582,91.2680969238,96.2629928589,130,90.11
101.452278137,101.15776825,102.195922852,102.810943604,100.860229492,99.0372695923,99.5093154907,101.172431946,102.469032288,108.260253906,102.072982788,99.1801834106,104.041244507,103.149467468,99.0900115967,100.327346802,106.098724365,100.802253723,100.628517151,102.051506042,102.818077087,102.365905762,104.391426086,100.655952454,105.509208679,102.940078735,100.383399963,101.881324768,106.714767456,101.472663879,105.409339905,103.800292969,102.76525116,100.794441223,105.241950989,97.9051818848,104.522209167,102.087432861,131,94.83
106.589096069,106.303977966,110.742935181,110.245880127,110.05191803,108.665275574,102.097694397,105.87664032,109.688323975,107.009262085,109.274452209,111.014251709,110.78793335,107.059738159,110.231292725,107.466064453,110.525192261,104.567070007,107.101333618,111.434715271,108.900177002,107.383491516,112.382591248,106.441642761,108.295425415,110.051063538,114.123062134,111.541717529,106.781341553,109.614715576,109.055152893,111.55821991,111.471389771,108.656478882,102.905570984,108.367408752,116.234458923,110.303596497,133,108.42
89.6070861816,91.7561798096,91.7339782715,88.9736175537,91.4962768555,91.196434021,92.6264266968,92.1850967407,91.0108337402,91.034538269,88.3754501343,93.0138092041,88.6844329834,91.9702911377,92.0406570435,87.6277694702,92.0471038818,92.6895599365,88.626953125,90.0123977661,91.9030990601,94.3841171265,90.8455734253,91.0502243042,90.0712432861,92.0196685791,90.4442825317,93.1239929199,91.2324371338,89.9338607788,90.3041152954,91.7392425537,91.0769119263,89.9434051514,87.9279785156,89.7416152954,93.294090271,89.9168777466,134,95.57
96.8199920654,95.3832702637,93.7426147461,95.0070953369,93.000869751,99.0539932251,98.6187744141,98.6163253784,98.2698059082,98.9826889038,96.9672622681,97.6462478638,99.9385681152,97.0675582886,93.0779647827,94.2406997681,96.342414856,91.1113128662,100.724899292,97.2437362671,97.8771133423,93.2375259399,106.49042511,97.6355133057,100.619354248,104.416648865,95.8918380737,99.2315750122,95.5336456299,93.2902679443,100.363525391,96.9794921875,98.2811737061,95.6982574463,93.7296524048,95.7810821533,95.5377197266,96.6215286255,136,88.82
101.550750732,104.73739624,101.952911377,98.5580825806,104.591751099,101.758834839,104.737747192,100.96761322,99.6872253418,104.130622864,102.476593018,101.061813354,103.536231995,99.5304794312,103.15058136,102.344734192,102.215881348,101.718315125,107.42048645,103.45110321,100.397537231,103.44493866,104.955978394,102.434738159,100.986274719,101.446792603,103.605285645,102.358459473,103.016021729,102.291519165,104.055305481,102.19367981,100.402168274,102.547782898,101.433280945,102.842658997,100.567733765,104.263412476,139,104.78
91.5429992676,90.3480377197,92.6970214844,93.5887985229,93.5716247559,88.9644317627,90.1025238037,93.4162445068,90.9814529419,95.1307678223,89.3121109009,90.1719741821,89.5927734375,92.5151977539,90.3119735718,90.1733322144,91.4304885864,92.2412261963,86.6701126099,90.3816452026,91.6789627075,89.8910598755,88.3829193115,89.7183685303,89.3334960938,91.4660644531,90.74559021,92.7073974609,90.8857421875,92.0088577271,91.0979614258,91.338180542,90.9406204224,92.2323379517,92.058921814,90.4537582397,91.5179748535,91.9369735718,141,87.75
92.4640197754,93.7757797241,95.5139770508,90.8890457153,90.5157623291,96.0300369263,93.6297454834,93.5140914917,98.9321670532,90.7732849121,93.2432479858,91.6377029419,95.9732131958,90.4000473022,90.3536987305,90.5839080811,90.8740768433,92.3577957153,94.8022232056,92.4636306763,92.8594589233,92.8393173218,91.1983795166,90.2278900146,96.0221633911,92.7226638794,90.8223648071,90.7073059082,94.2436447144,90.8583374023,95.9669952393,93.9809036255,97.5802688599,90.5201950073,90.3060684204,92.3315200806,93.5773239136,92.0321807861,143,93.27
109.391204834,107.697799683,109.735916138,112.143577576,110.593048096,107.719535828,106.557067871,108.291702271,108.820854187,108.805152893,109.776168823,111.662231445,111.255081177,109.114700317,110.016944885,109.261932373,107.98109436,106.250389099,105.710273743,109.745246887,110.011276245,113.122970581,112.413925171,106.03742218,105.550674438,109.171188354,112.192642212,108.621986389,108.881492615,108.285865784,109.610847473,113.143005371,109.999160767,110.224334717,104.617271423,105.183227539,112.809463501,108.680351257,145,111.74
111.37512207,113.715171814,110.583091736,117.094322205,110.311157227,113.408744812,108.662033081,110.915611267,113.490203857,109.093711853,114.05973053,110.76865387,115.912567139,111.718254089,109.50945282,109.307662964,109.902565002,112.736412048,110.865653992,114.649932861,109.775695801,113.425186157,111.988143921,107.334197998,113.09021759,113.276412964,114.151893616,109.334030151,111.261619568,108.86706543,113.757522583,106.297645569,107.092788696,113.784286499,112.74332428,109.227058411,112.27696228,116.021430969,146,109.76
72.6326828003,77.5969467163,75.8060150146,75.6409378052,77.9516372681,80.614440918,75.5353393555,77.4702072144,76.1995773315,72.7039260864,77.4620819092,78.1918640137,79.856590271,76.3277587891,80.027885437,76.9765472412,76.6444015503,79.1912841797,74.9017410278,76.504447937,75.1171722412,77.6736297607,76.9625854492,75.7731018066,72.8188705444,76.1753768921,72.5449523926,75.9072494507,76.8178100586,74.6942367554,78.0447387695,76.4085617065,75.1362991333,77.271484375,77.6710128784,74.5102539062,76.791557312,78.9080352783,147,84.15
89.1549835205,91.8627243042,93.0161056519,91.7426757812,87.0859832764,91.4468917847,91.9575881958,90.7697982788,91.4627685547,90.3557891846,87.9623413086,93.5163574219,91.889213562,92.6733322144,91.0219802856,90.4593963623,91.5592651367,88.7041397095,89.0726013184,88.3954391479,90.5616531372,90.7410125732,90.5309066772,90.504524231,87.6184844971,92.0510559082,93.0406417847,89.4334487915,89.7741546631,89.3595123291,87.5500183105,91.1662521362,91.5613861084,91.3175048828,90.1259307861,87.7264862061,90.4566726685,93.8555221558,150,93.67
109.689697266,109.026596069,115.084892273,117.76663208,109.652015686,114.724212646,106.351486206,109.696372986,113.971481323,110.761108398,113.081573486,110.10370636,116.690757751,116.209747314,115.175537109,108.861366272,115.260093689,116.190261841,115.26385498,111.152763367,107.319259644,111.25881958,112.54145813,107.182472229,110.054878235,114.069740295,113.838661194,113.675598145,109.208633423,111.243896484,112.856872559,111.081314087,111.308410645,111.275161743,111.869285583,106.229530334,115.594360352,118.385681152,151,107.72
90.1482391357,96.6703720093,93.6464004517,92.9400100708,96.8219223022,90.294883728,94.1702880859,93.8220291138,99.5137023926,95.3103561401,95.2104110718,92.1341323853,95.4346237183,99.2359390259,91.4880218506,90.3250656128,94.0134506226,99.9909133911,97.275062561,95.9274749756,95.1819458008,95.1060943604,93.3376998901,94.9121398926,89.4663772583,93.3657531738,95.2746658325,92.0224533081,94.3883132935,95.7308654785,96.5440368652,88.82421875,91.3232345581,94.0910110474,93.3364334106,95.661315918,94.6531295776,93.0810623169,152,90.87
99.5006408691,100.596488953,101.320892334,99.9517822266,102.839355469,101.19669342,96.5308532715,97.4627838135,98.5911865234,98.8563232422,98.075302124,100.54397583,101.372421265,101.647903442,104.104026794,105.803665161,100.10546875,102.314468384,101.089141846,104.523300171,102.710296631,104.93586731,106.230506897,101.562919617,100.491142273,101.986320496,105.928504944,105.651473999,102.835456848,100.507797241,103.893585205,104.388145447,105.003959656,104.026451111,101.122108459,100.504112244,106.461021423,104.868858337,153,118.24
90.817855835,93.6224365234,94.3042373657,88.7369003296,91.3094711304,91.9608383179,94.0628204346,92.9325332642,92.1858825684,95.0198364258,91.6325378418,92.552734375,92.0199737549,98.4229431152,92.2958831787,89.1357345581,94.4986419678,95.1391525269,93.1122512817,92.3413467407,93.8179626465,93.8549423218,91.3502655029,90.7395706177,93.4452819824,95.9188690186,91.7416229248,92.5276870728,92.4289703369,92.2276077271,95.1653137207,94.8788452148,92.4179916382,91.3876571655,89.4268264771,89.3803939819,93.27759552,90.4465026855,154,89.91
109.766014099,111.733543396,114.694816589,113.798240662,110.285751343,109.886398315,113.620063782,110.245887756,114.113105774,109.284431458,112.543281555,112.676528931,115.005722046,115.406692505,107.610496521,111.992996216,113.792617798,109.789505005,113.438652039,113.195610046,114.685699463,106.688522339,111.411483765,119.2396698,112.484291077,116.10974884,111.615432739,112.294670105,109.822471619,117.892044067,118.159675598,112.746124268,109.592063904,112.802314758,111.035224915,114.434051514,112.293663025,114.987327576,158,113.4
89.6403045654,92.3950271606,94.8892288208,91.9306869507,88.1939849854,89.6315841675,92.6687927246,89.0699691772,91.9253387451,89.530090332,88.0833435059,93.5776748657,92.0447158813,89.8843231201,91.420173645,91.1385269165,91.7133255005,90.8539657593,91.3349609375,89.0736160278,91.2467651367,90.6219100952,90.8075942993,91.601272583,88.978553772,92.4588623047,92.9817581177,89.1524276733,89.5961914062,88.6165313721,88.5485687256,90.8434143066,90.5117645264,89.9572601318,90.9162902832,89.9390258789,92.3292999268,94.4707870483,159,118.53
76.3622589111,73.9330062866,79.8623657227,79.1375198364,78.7597808838,77.0642852783,78.9981231689,77.6269989014,77.7242050171,76.9188842773,75.0096588135,79.3975448608,78.540763855,80.1930847168,75.3449325562,78.9841690063,78.4241256714,75.4002685547,78.7297058105,76.0813369751,77.1649627686,75.451423645,73.8332061768,73.0186920166,77.02368927,77.9970550537,78.2005081177,76.2010726929,76.8635025024,75.1473312378,77.3843917847,78.8735275269,75.1765441895,78.7193145752,79.8090591431,75.5260391235,76.0065689087,83.5559082031,160,79.03
86.8056488037,93.7501449585,93.1087112427,89.8497543335,90.9123306274,94.8423233032,91.6906738281,91.6824493408,89.6964950562,88.7445144653,91.7491455078,88.3775863647,93.0833206177,89.840675354,89.5673370361,88.7889251709,91.3395233154,90.4030990601,93.2217330933,91.024597168,93.6652832031,91.6946640015,92.9360046387,87.3500289917,89.3400650024,89.9725112915,87.5594558716,90.6160964966,95.0791778564,90.2795944214,95.9380645752,88.0443267822,91.6415252686,92.3154144287,89.9342651367,89.2914810181,91.1876144409,93.2530593872,161,92.47
101.665359497,104.623497009,105.883773804,103.084915161,105.852478027,103.833946228,100.312339783,103.368026733,99.7164764404,101.057228088,100.563041687,102.237113953,105.704521179,103.334587097,106.246330261,111.085220337,103.431816101,106.529792786,104.513778687,106.536941528,107.282974243,109.861862183,109.124717712,105.112037659,102.543800354,105.340171814,108.915100098,107.16709137,104.150177002,103.489082336,107.06010437,109.630439758,109.569915771,109.736679077,103.507415771,102.880882263,110.497512817,107.618606567,164,100.98
89.4503936768,90.9052505493,93.3938293457,89.2704544067,92.9197158813,89.4581756592,93.8681182861,92.6185379028,93.762878418,94.6607055664,88.5871582031,88.4988174438,90.0977325439,94.1104278564,90.1663742065,89.1263122559,89.1751174927,90.258430481,92.2536087036,91.3910293579,91.5514068604,93.5118637085,88.3456497192,88.4359436035,87.0214157104,90.9115219116,90.6664886475,91.7673187256,91.4226379395,87.9583511353,91.9918441772,92.0222549438,88.4555511475,93.1653900146,90.8982391357,88.1971969604,93.9808883667,90.7289810181,165,114.76
105.692321777,108.875991821,111.824081421,113.009208679,110.120285034,111.063552856,114.90083313,115.386894226,109.505828857,107.344345093,105.211898804,111.239273071,108.813301086,113.693840027,106.265937805,107.61190033,113.867301941,110.645935059,108.801109314,109.087944031,112.305511475,107.692573547,109.915092468,117.650932312,109.912727356,113.199920654,112.095108032,110.544219971,114.446388245,110.712387085,114.65650177,108.625839233,109.838775635,110.9168396,112.252342224,114.752845764,111.638923645,114.209083557,166,111.15
109.928726196,108.451919556,111.024375916,110.512794495,113.048370361,109.984260559,107.544487,107.006904602,110.459991455,109.061302185,109.558914185,110.622711182,108.939308167,113.473594666,110.793190002,107.911651611,110.987930298,109.138122559,108.651939392,113.215202332,109.37172699,110.7135849,112.751747131,105.671852112,105.65436554,111.193054199,113.367805481,111.442382812,110.198135376,109.640151978,110.153678894,114.130775452,113.205566406,110.5206604,108.234588623,109.880722046,114.21421051,109.57762146,168,108.57
94.5938873291,90.1411895752,96.5660018921,98.0601272583,94.1257019043,98.1138000488,96.7532501221,93.0612487793,93.6322937012,98.3435668945,92.294342041,96.274307251,91.8233566284,95.2672348022,93.1442184448,94.7868881226,93.9532623291,95.0236816406,94.1576461792,92.4120101929,92.4361724854,94.2089614868,90.0205764771,95.0952606201,92.2225036621,97.1901321411,95.9552078247,100.213729858,95.6949157715,101.139801025,95.162940979,94.982635498,94.1179199219,94.5330505371,93.0420379639,94.7885437012,92.651763916,97.4569320679,169,93.03
85.4311065674,94.1637649536,91.9243774414,89.8634567261,90.5816650391,92.3640823364,91.358795166,91.6398468018,90.7006835938,90.7783889771,91.8773727417,87.1549606323,94.481010437,88.4394454956,88.21849823,89.2901687622,91.3103408813,89.8441925049,92.503288269,91.6761474609,93.6701049805,90.4622192383,91.5083618164,86.8261871338,87.7820510864,89.624206543,86.5615234375,90.4074020386,93.5958099365,89.568901062,95.3352966309,89.005027771,92.9899291992,92.0202789307,90.225227356,89.1733703613,91.9993133545,92.5047302246,170,93.12
110.69241333,112.124038696,116.61315918,117.240318298,118.600601196,115.448623657,113.227134705,112.120796204,117.511444092,116.457641602,115.409248352,117.084686279,118.470108032,116.939338684,115.640869141,115.688415527,116.126663208,113.956451416,114.155212402,119.373435974,118.808731079,116.473365784,117.568649292,114.106758118,122.45741272,117.129989624,121.345184326,120.198532104,115.65549469,117.8695755,119.153839111,122.204307556,116.73425293,115.020896912,115.383750916,111.199165344,120.923049927,115.027275085,171,113.31
91.9928588867,90.0688552856,94.8646087646,95.7945861816,91.383895874,91.1687850952,92.5428771973,94.2243347168,90.2693023682,89.3801803589,90.3417358398,91.3708648682,90.7854232788,91.5536270142,88.6561660767,90.290763855,92.3542175293,90.8029022217,90.5184936523,90.3148345947,91.4488143921,90.3611221313,89.10105896,93.2112960815,89.5759353638,94.1019821167,91.8296890259,92.816734314,91.825630188,91.0918960571,92.8527603149,92.5267715454,92.9644241333,92.6408462524,89.7059402466,88.1716308594,89.4728088379,95.9815597534,173,94.27
