predM0,predM1,predM2,predM3,predM4,predM5,predM6,predM7,predM8,predM9,ID,y
110.678123474,109.836433411,110.125343323,110.697189331,110.178421021,110.134307861,110.616241455,110.473457336,109.782775879,110.644248962,496,110.56
101.138969421,101.363731384,100.981910706,101.585594177,101.426353455,102.835502625,102.147949219,100.929801941,103.501701355,100.661117554,6309,102.76
110.300018311,110.241973877,110.310646057,109.931282043,109.834899902,110.134338379,110.559753418,109.905982971,110.298194885,110.47718811,3090,114.53
90.9903869629,91.692489624,91.604019165,92.0799255371,91.7901306152,92.0167236328,92.0158996582,91.2854537964,90.0632324219,91.3774795532,2088,93.96
91.5625991821,91.3497085571,91.2257995605,91.9094238281,91.8990249634,91.1374511719,91.9381942749,91.9131240845,91.5423202515,91.5311965942,485,97.91
91.5627288818,91.3676528931,91.2151260376,91.0328369141,91.3868408203,92.0552139282,90.6314315796,91.5879058838,91.9283599854,91.2124099731,6871,103.11
109.774703979,109.83555603,110.649742126,110.204978943,110.256256104,110.319236755,110.07244873,110.552612305,110.111358643,110.474075317,3580,122.01
109.85358429,110.750083923,110.535514832,110.303268433,110.256919861,110.710083008,110.451072693,109.936485291,109.962638855,110.476654053,1847,105.4
92.3053512573,91.3503494263,91.8753128052,91.9397277832,91.670715332,91.8725814819,91.9315414429,91.1949386597,91.9284820557,91.3767089844,7970,89.96
101.074699402,103.001922607,101.06237793,100.751075745,102.997024536,110.84098053,100.19317627,100.751251221,102.916786194,100.885429382,8178,97.43
93.5069885254,92.1862258911,92.6810073853,92.086807251,92.0383224487,91.8765945435,92.0680084229,91.2954864502,91.9281311035,91.6022872925,6971,89.22
91.5616607666,91.3768844604,91.3026809692,92.0850524902,91.9984130859,91.1380081177,91.807975769,91.2967834473,91.8336334229,91.2364425659,2368,88.29
101.140838623,101.305458069,103.60067749,100.388145447,100.894889832,102.641235352,102.171516418,100.921012878,100.960006714,101.342979431,8180,99.68
91.2349853516,91.8366241455,91.599822998,91.9395980835,91.2434082031,92.062828064,92.022567749,91.598526001,91.9286651611,91.3767623901,213,93.62
101.237503052,103.426101685,104.956367493,100.701004028,103.12109375,101.311378479,100.801841736,100.762191772,103.232749939,102.614524841,5781,144.56
110.775001526,109.840194702,110.319740295,110.303596497,110.178207397,110.711357117,110.451370239,110.078971863,111.014198303,110.655761719,2257,109.63
109.850242615,110.751029968,110.320343018,110.205093384,109.834472656,110.296409607,110.687423706,111.016716003,109.963294983,110.474372864,8336,118.81
110.679946899,110.904350281,110.534255981,110.302124023,110.256607056,110.896141052,110.450172424,110.968284607,109.779327393,110.476577759,6033,108.82
110.679580688,110.75063324,110.320091248,110.303565979,110.256759644,110.896453857,110.451217651,111.004936218,109.782600403,110.883918762,1086,106.81
101.349197388,101.352035522,101.112236023,101.455322266,103.008895874,101.074882507,100.033927917,100.73677063,101.034332275,100.917396545,5435,105.89
92.0757904053,91.36328125,91.6038742065,91.9375228882,91.8562545776,92.4448165894,91.9320907593,91.1947555542,91.915512085,91.2133102417,3887,86.67
91.5612716675,91.7092666626,90.9900970459,92.0859603882,91.6718673706,91.1377868652,90.6268844604,91.2967376709,90.3873138428,91.169883728,7021,90.86
110.679725647,110.751213074,110.036460876,110.205596924,110.256996155,110.896202087,110.152580261,110.551597595,110.298805237,110.476707458,8164,105.68
91.1274871826,91.7112808228,91.5080490112,91.9393463135,91.9156951904,91.8756713867,91.9340438843,91.8738327026,91.5425949097,91.4055099487,4905,115.6
91.3785476685,91.9134674072,91.607963562,91.3705215454,92.9389190674,91.1385803223,92.7418365479,91.182258606,91.5418319702,91.5327377319,4061,88.95
109.774620056,110.903701782,110.036567688,110.736984253,109.718719482,110.134056091,110.152633667,111.012207031,111.074485779,110.655410767,4638,108.71
109.774513245,109.840194702,110.320114136,110.738945007,110.985099792,110.895896912,110.685173035,110.653770447,110.111625671,110.474502563,1298,130.97
91.7601623535,91.350189209,91.4842834473,91.9019927979,93.9400024414,91.3402404785,92.0195770264,94.4709396362,91.5408859253,93.267578125,6131,96.21
103.566825867,101.409111023,100.981391907,103.534667969,103.052841187,101.791641235,101.541091919,100.752548218,100.988296509,101.035095215,7888,97.85
91.5596008301,91.7078399658,90.9795532227,91.937713623,91.9989547729,92.0700378418,91.9345626831,91.5878448486,91.8318099976,91.5312423706,8167,86.96
92.0496444702,91.7100296021,91.8831863403,91.7438659668,89.4625778198,91.8679962158,91.8040390015,91.1925125122,89.9301147461,90.219871521,3889,91.88
91.562789917,91.7111358643,91.8849105835,91.5936965942,91.2988967896,91.1383590698,92.0224761963,91.7326202393,91.833442688,91.1734695435,1698,88.12
109.767494202,103.724693298,101.11656189,105.256248474,102.877639771,100.811912537,103.410705566,100.804656982,102.065055847,101.776687622,884,99.17
90.9717102051,92.1968078613,91.8287811279,91.9405212402,91.9135894775,91.3405761719,92.0236358643,91.2988357544,91.8343200684,91.3802871704,1881,98.17
77.134513855,75.3385543823,77.490272522,75.6042022705,77.5897140503,77.1854705811,77.2975616455,77.1889877319,76.3156433105,77.6718597412,1792,83.42
91.2831726074,91.8371505737,91.8288955688,92.0868377686,91.671081543,100.921516418,92.0200958252,91.8908843994,91.5393676758,91.6019668579,3541,97.32
91.3748703003,91.3503952026,91.2165756226,91.0324401855,91.2334136963,91.9358139038,91.8084259033,91.1922836304,91.5388565063,91.1708755493,8335,96.85
92.3195037842,91.7072982788,91.8271713257,91.826675415,91.6543807983,91.8770446777,92.0170593262,91.2955627441,90.7258682251,92.8157272339,2397,94.16
109.854110718,110.241424561,110.036476135,110.740539551,109.716918945,110.70488739,110.616111755,110.552490234,109.782791138,110.883125305,5441,105.96
90.959815979,91.7082214355,90.9805297852,92.0870361328,91.999206543,92.4441146851,92.0189819336,91.9126586914,91.832824707,91.5329208374,405,87.65
110.328292847,110.903930664,110.127311707,109.930961609,109.835678101,110.896369934,110.451324463,111.016296387,109.782852173,110.656906128,7335,128.8
110.327568054,110.750701904,110.12348938,110.739433289,110.177490234,110.134132385,110.616203308,110.653747559,110.298980713,110.474510193,7996,117.4
91.3780593872,92.1901092529,91.9144592285,91.8861541748,91.2477798462,92.0686416626,91.9402923584,91.1893463135,90.6489028931,91.070892334,7728,90.18
110.679931641,109.838806152,110.126068115,110.739738464,110.178848267,110.295127869,110.609580994,110.473365784,109.962036133,110.873420715,5659,124.75
101.073143005,103.343185425,101.113754272,101.557228088,100.888420105,100.161453247,100.590003967,100.925018311,99.7392044067,100.88507843,8350,99.68
91.5503158569,91.3703079224,91.6061630249,91.3244781494,91.9089050293,91.3450775146,92.0090026855,91.5897369385,91.6747207642,91.6014785767,2618,95.33
92.1824264526,92.1954498291,90.9878768921,91.0510940552,92.5565414429,91.3409118652,90.6455993652,91.1794052124,91.9280395508,91.3410949707,3721,93.78
91.5866699219,91.3489456177,91.8266143799,92.2386932373,89.8416442871,92.4453964233,90.6295394897,91.1790161133,89.9857788086,92.8299331665,5001,90.35
109.774681091,110.751327515,110.096160889,110.69694519,110.17893219,110.896057129,110.152580261,110.473495483,111.093452454,110.86680603,4804,111.56
110.775840759,109.945846558,110.534637451,110.697174072,110.988899231,110.896476746,110.152633667,110.473487854,110.298423767,110.864425659,1223,116.87
103.549583435,102.316314697,103.609230042,101.158424377,102.917488098,103.190238953,102.675270081,100.738426208,101.094696045,101.648452759,3345,101.26
91.2484512329,91.3650283813,91.6063919067,91.7328186035,91.9985809326,92.4488143921,91.9344787598,91.1775665283,91.5391616821,91.1781921387,1011,91.02
109.854125977,110.751373291,110.319389343,110.696990967,110.992752075,110.712150574,110.616577148,111.016342163,110.299301147,110.47719574,3050,125.26
91.558013916,91.3478012085,91.2154388428,91.030456543,92.3687210083,91.8735809326,91.805267334,91.6413192749,91.5400619507,91.3768005371,159,118.53
91.5676879883,92.1854705811,98.0856170654,91.9532394409,95.7604598999,92.1556777954,91.9372711182,91.9030227661,91.9477386475,94.8267211914,1377,85.82
91.5624771118,91.8367462158,91.8824539185,91.0468978882,91.6716995239,91.1370010376,91.8078613281,91.2982940674,91.9348907471,91.2141494751,3570,90.68
91.3303451538,91.6215820312,91.3721542358,91.0801315308,93.0325241089,91.1398544312,91.9383926392,91.1787872314,91.9287338257,91.243522644,5652,87.28
110.679962158,110.242019653,110.595672607,109.931152344,109.836196899,110.71182251,110.614379883,110.074478149,110.299247742,110.467163086,8014,108.82
92.2587432861,91.3503417969,91.6013031006,91.9400024414,91.2420120239,91.8763885498,90.6490325928,91.6295852661,91.928314209,91.3782043457,1217,123.89
110.328201294,109.840263367,110.034843445,110.697044373,110.178863525,110.896354675,110.073661804,110.552314758,109.963294983,110.863250732,4229,107.11
92.466255188,91.7114944458,91.8871383667,91.9141082764,91.998916626,103.892295837,91.1086273193,91.38306427,91.9284973145,91.216758728,2881,100.57
103.567741394,103.574165344,103.645202637,101.619544983,101.43371582,103.768028259,105.483856201,100.794029236,103.035369873,100.664299011,6273,165.52
91.5624313354,91.3499450684,91.3488769531,91.9013824463,91.6717834473,91.1404342651,91.9365692139,91.2080078125,91.8329162598,93.3005065918,2096,94.11
110.327865601,109.940643311,110.53515625,110.737976074,109.835044861,110.293815613,110.68788147,110.652770996,110.298774719,110.883979797,3678,111.92
104.375022888,103.101219177,103.822143555,103.366882324,103.132698059,103.427001953,101.755348206,100.516464233,105.614212036,101.046630859,6647,110.84
91.3778686523,92.1921920776,91.8291168213,92.1289672852,92.1530914307,91.8770065308,91.9270324707,91.293586731,91.542678833,92.9447174072,1212,96.6
91.4267044067,91.3537216187,91.6017074585,91.8134841919,91.9189529419,91.3398971558,91.0927886963,91.3160552979,91.9284439087,91.1704483032,6301,94.32
92.3427429199,91.3667755127,91.8851242065,92.0869903564,91.9988479614,91.1382522583,91.807258606,91.6070556641,91.5421066284,91.8275985718,6950,89.99
110.775390625,110.750473022,110.0364151,109.931129456,110.178764343,110.134254456,110.450714111,110.473213196,110.110305786,110.883056641,7912,103.86
109.852706909,110.751045227,110.125816345,110.303474426,110.178794861,110.896430969,110.451431274,110.522598267,109.963317871,110.863739014,3432,107.71
92.0935287476,91.8357925415,91.2108459473,91.2266387939,91.897064209,91.3530044556,91.9342041016,91.8780517578,91.5381088257,91.6026077271,4065,92.08
91.5627822876,91.8375549316,91.6070861816,91.9402618408,91.6715545654,92.0572509766,91.0058288574,91.2676315308,90.9766998291,95.7719802856,5392,88.16
109.853218079,110.903739929,110.535346985,110.737953186,109.835586548,110.134170532,110.451324463,111.013420105,110.110595703,110.476669312,3915,110.02
91.378074646,91.8362884521,91.828414917,93.5796737671,92.8578338623,92.4585723877,91.1118621826,91.2942886353,92.7583618164,91.3921585083,5708,95.57
90.9939956665,91.3506698608,91.6059646606,92.0869064331,91.9198455811,91.8759613037,91.9333724976,91.177230835,90.5644989014,91.533782959,6588,90.1
91.5625,91.8370056152,91.5943527222,91.8999404907,93.0099945068,92.4564361572,91.9348831177,91.5987701416,91.8320922852,95.5699386597,1553,95.71
103.083648682,100.737518311,100.631561279,102.625617981,100.894760132,103.470680237,100.134162903,100.415740967,100.959617615,100.660690308,4514,112.82
91.3770751953,91.6948318481,97.7158660889,94.8050842285,95.6904220581,91.5474777222,91.795791626,91.2006072998,93.9466781616,93.272644043,2832,95.76
109.774429321,109.946113586,110.320274353,110.204864502,110.985816956,110.319091797,110.687911987,110.653755188,111.090065002,110.883659363,269,116.73
90.9375305176,91.7100067139,91.223991394,91.9385681152,91.6714553833,92.0460281372,91.803062439,91.2881317139,91.8327407837,91.5309906006,7231,101.65
110.774581909,110.903457642,110.319625854,110.73903656,110.979057312,110.294670105,110.615837097,110.653396606,109.782905579,110.65007782,6502,108.24
101.076499939,103.320960999,101.112113953,101.552307129,102.461555481,102.539100647,100.02015686,101.15776825,103.384719849,100.658157349,7326,101.52
110.327033997,110.904296875,110.662750244,110.303588867,110.963005066,110.896286011,110.152610779,110.048080444,111.080436707,110.476257324,1234,113.08
109.85332489,109.83984375,110.427772522,109.930892944,110.256324768,110.318382263,110.072769165,110.979850769,111.047676086,110.883651733,2348,106.18
110.748397827,101.537071228,103.621513367,100.958328247,103.716369629,103.551467896,103.117027283,101.644012451,101.316848755,103.430358887,2000,107.13
101.255401611,101.68662262,101.113639832,101.444496155,103.53024292,103.262519836,98.1312484741,101.227218628,101.076370239,101.633255005,1617,123.68
91.2588882446,91.7092285156,91.8265533447,91.6692962646,91.8932113647,92.0524215698,90.6449432373,91.1941833496,91.8325653076,91.2518463135,1141,94.56
91.5629272461,91.8368606567,90.981842041,92.085647583,90.5510101318,91.3405151367,91.9324264526,91.5958099365,90.1956634521,91.6664962769,8318,88.77
103.035461426,100.881629944,101.009902954,101.448768616,100.893074036,103.223304749,102.989753723,100.942405701,103.477073669,101.074806213,4961,100.24
109.853233337,110.750671387,110.036376953,110.303192139,110.178703308,110.89630127,110.688240051,110.550994873,111.097511292,110.864395142,7656,114.01
91.3783035278,91.3474960327,91.8859481812,91.8961715698,92.8157348633,91.3399810791,92.0213699341,91.2959594727,90.0447692871,91.2154922485,3873,89.9
110.679855347,109.943916321,110.126953125,109.930892944,109.835708618,110.89641571,110.688354492,110.049598694,109.782783508,110.473381042,4659,115.72
90.9760131836,91.3666915894,91.6064224243,91.7255783081,91.9989624023,92.0461883545,91.9381866455,91.6179580688,90.1399841309,92.0394439697,6754,86.25
91.8625564575,90.6432952881,91.2163085938,91.9354629517,91.2488098145,91.8593139648,91.9241485596,91.2890853882,91.9281921387,91.3745803833,2952,91.07
93.9077911377,92.3942642212,91.0297241211,91.4527511597,91.917930603,91.1510772705,90.6834793091,91.1921768188,91.4323883057,91.5441513062,966,107.68
91.377571106,91.3511123657,91.8294677734,92.0870361328,92.9700317383,94.7296905518,92.5582046509,91.2980117798,91.5407943726,91.6028823853,4689,114.27
109.774482727,110.750900269,110.661277771,110.20451355,110.256385803,110.318489075,110.45135498,110.048728943,110.110359192,110.474388123,3270,111.34
90.9831008911,91.833404541,91.8291549683,93.9738235474,91.9214630127,92.4549560547,92.0223846436,91.1932830811,91.8334732056,93.2986450195,5641,88.23
101.103103638,101.267433167,101.067428589,103.351135254,103.550811768,103.254440308,103.720489502,100.947990417,103.185096741,101.054473877,2610,103.72
91.5516586304,91.364944458,93.6491394043,91.0311126709,91.9986724854,91.339881897,91.9365158081,91.2915496826,91.5401992798,91.5347671509,2873,91.9
101.145500183,103.498672485,100.981948853,101.44719696,105.244224548,103.42124176,103.306137085,100.421806335,103.386283875,101.256729126,5195,108.12
110.775421143,110.904418945,110.661880493,109.931167603,110.256942749,110.895698547,110.616073608,111.013374329,111.089790344,110.474578857,755,107.74
91.5601501465,91.7070236206,91.2348175049,92.0870666504,91.2925109863,92.0608444214,91.0818786621,91.5892105103,91.9281311035,92.9450531006,5304,118.62
100.599784851,101.544052124,102.823623657,100.351043701,102.769714355,103.709747314,103.69934845,100.758155823,103.551757812,101.042602539,7792,93.86
110.775169373,110.750167847,110.66255188,110.738838196,109.718490601,110.318717957,110.073059082,110.652908325,111.057136536,110.863601685,4922,105.81
101.204216003,110.684944153,104.440338135,100.413246155,100.953598022,102.607170105,103.854667664,101.727783203,103.276687622,101.247825623,5520,107.73
