keras_MSE3_None_relu1,keras_MSE3_None_relu2,keras_MSE3_None_relu3,keras_MSE3_None_relu4,keras_MSE3_None_relu5,keras_MSE3_None_relu6,keras_MSE3_None_relu7,keras_MSE3_None_relu8,keras_MSE3_None_relu9,keras_MSE3_None_relu10,keras_MSE3_None_relu11,keras_MSE3_None_relu12,keras_MSE3_None_relu13,keras_MSE3_None_relu14,keras_MSE3_None_relu15,keras_MSE3_None_relu16,keras_MSE3_None_relu17,keras_MSE3_None_relu18,keras_MSE3_None_relu19,keras_MSE3_None_relu21,keras_MSE3_None_relu22,keras_MSE3_None_relu23,keras_MSE3_None_relu24,keras_MSE3_None_relu25,keras_MSE3_None_relu26,keras_MSE3_None_relu27,keras_MSE3_None_relu28,keras_MSE3_None_relu29,keras_MSE3_None_relu30,keras_MSE3_None_relu31,keras_MSE3_None_relu32,keras_MSE3_None_relu33,keras_MSE3_None_relu34,keras_MSE3_None_relu35,keras_MSE3_None_relu36,keras_MSE3_None_relu37,keras_MSE3_None_relu38,keras_MSE3_None_relu39,ID,y
114.786911011,115.05103302,113.120285034,117.083198547,110.972061157,115.992462158,115.164245605,110.807556152,117.365020752,112.934936523,109.519721985,117.218917847,114.871330261,110.798980713,112.887573242,114.181518555,115.284675598,104.883979797,114.68270874,113.001205444,115.781532288,113.26436615,110.64138031,110.350280762,109.622207642,117.809524536,114.475021362,115.3203125,110.923805237,111.690307617,117.754943848,112.998710632,118.488983154,113.570587158,108.279159546,116.566955566,116.212783813,114.817558289,124,116.59
100.567947388,100.68686676,100.758750916,94.9574279785,98.9152603149,96.1228866577,97.4657058716,95.7622756958,99.4675445557,96.5822982788,91.9637374878,98.240486145,101.68522644,95.2144165039,97.8879547119,96.1137237549,101.49810791,97.028717041,101.38104248,100.523994446,96.6562957764,96.240737915,98.9801940918,96.4843673706,97.3226776123,93.6137237549,100.305221558,98.0203552246,97.8605194092,99.5390548706,94.6278762817,95.0137481689,103.361686707,95.4118652344,101.749732971,94.7646636963,94.7786331177,97.0891418457,125,93.81
118.308349609,121.18938446,115.895553589,123.53011322,114.452346802,122.959358215,125.465118408,123.480911255,112.040763855,124.068565369,119.040611267,127.807594299,115.232154846,115.566192627,120.41330719,121.620849609,111.327674866,117.568725586,121.288017273,119.602508545,119.680976868,120.227096558,114.106872559,116.454429626,126.192184448,121.023704529,122.404151917,114.485290527,112.650733948,117.271728516,116.184333801,126.341873169,132.514404297,113.390930176,122.090179443,120.675643921,118.731758118,117.06603241,127,119.44
90.2350158691,92.9656829834,89.8422164917,93.1718673706,97.6512298584,92.5433197021,98.4887008667,92.0719070435,97.0138778687,92.1631851196,92.5049819946,89.6719512939,94.034362793,90.8862838745,90.2380065918,90.8845062256,95.5181045532,91.2975540161,92.7779998779,92.3777618408,91.7305297852,90.2988052368,92.6275634766,92.8447570801,92.1965789795,87.8223648071,95.3706741333,90.7363510132,94.4966278076,86.3252182007,93.4754562378,95.5044174194,94.4403457642,89.7335662842,89.8906936646,95.2852096558,95.4212417603,96.4335708618,128,91.57
106.134963989,104.382164001,101.186294556,104.697280884,103.03629303,103.992843628,102.524581909,108.066688538,105.971733093,104.146339417,98.9787597656,105.003433228,102.729286194,105.625045776,110.364067078,100.358459473,106.665428162,110.36239624,103.856681824,106.47706604,100.474639893,110.909240723,101.099113464,102.36516571,108.128639221,102.628723145,104.347961426,110.817306519,102.547439575,108.610145569,100.392211914,105.087265015,109.625900269,102.994621277,106.352676392,98.9175643921,104.139015198,101.651100159,129,97.24
96.3392944336,93.153137207,93.6656188965,96.2857894897,95.4175415039,90.2888641357,93.23487854,100.647842407,96.3274002075,96.7812805176,94.497253418,97.4592590332,92.7865219116,95.2101593018,92.0907592773,90.0982818604,95.521232605,93.383354187,93.7910766602,96.7518692017,93.9109039307,91.0222167969,96.5769424438,93.530380249,93.1511154175,95.9683456421,91.7688522339,90.9138641357,92.8363876343,94.6931610107,92.8619766235,93.9449615479,93.1547088623,91.1867675781,91.199508667,91.0751876831,95.5226821899,95.5510787964,130,90.11
104.640480042,99.8424453735,101.452033997,106.367515564,104.052726746,101.933288574,104.926368713,105.871040344,106.195373535,101.912513733,105.290260315,101.981536865,114.863327026,105.355148315,102.644989014,107.834983826,108.764205933,101.075843811,105.804992676,94.3577880859,103.112258911,102.078392029,101.212142944,98.9500427246,99.2399902344,104.175430298,102.142593384,102.47252655,104.138313293,101.358345032,108.840904236,102.871856689,99.8469390869,102.978034973,98.9928817749,101.45916748,107.996330261,100.753295898,131,94.83
110.730865479,106.630813599,111.844734192,109.627281189,109.112678528,108.225837708,110.038330078,106.698745728,111.896995544,106.52167511,116.170288086,114.943122864,111.296539307,116.039855957,111.345703125,107.424453735,109.013771057,108.118202209,106.82913208,106.859710693,106.290718079,111.759407043,113.235481262,109.059127808,112.920288086,116.950202942,113.099655151,113.882789612,114.925094604,115.316421509,106.75378418,114.241729736,105.428459167,113.805740356,111.900024414,109.987174988,110.390327454,118.081512451,133,108.42
90.8376235962,90.9205703735,93.1079788208,92.5198059082,97.5113220215,89.7984237671,97.9059371948,94.9200973511,88.0636520386,93.5811462402,95.0723266602,99.8259658813,99.0307998657,93.708984375,93.5306091309,90.325553894,83.7307052612,94.1866760254,93.2811508179,97.3132171631,91.495765686,93.1702957153,93.0130615234,93.8425292969,90.4025192261,96.1692352295,95.3930358887,87.788772583,93.9450073242,89.006942749,92.9062347412,94.4504928589,94.3594055176,94.0197906494,91.2338027954,96.653465271,92.5772705078,92.6591415405,134,95.57
90.4186706543,100.543670654,93.8018722534,94.7470321655,97.0736694336,97.4791717529,93.2326431274,97.8931732178,93.148147583,97.4137115479,93.6466217041,95.0019073486,93.7472381592,94.0888137817,95.5127716064,98.1113357544,101.912445068,93.175743103,99.162399292,96.275642395,103.622886658,92.7543792725,96.5257568359,98.5592956543,101.931419373,87.5115432739,102.455581665,98.7150344849,100.92565918,89.1782608032,95.0478286743,105.827812195,91.8210830688,103.317955017,101.678657532,102.218811035,103.016937256,93.8836593628,136,88.82
104.237045288,99.6437454224,104.348983765,105.533218384,107.20350647,102.106002808,106.329566956,107.403877258,103.277244568,105.933914185,109.636581421,113.23815918,107.040504456,104.771057129,105.963607788,102.330490112,103.516410828,101.215362549,107.597450256,104.770515442,100.743629456,107.842643738,99.8851089478,107.310508728,107.956558228,111.469337463,108.581550598,106.972488403,108.414665222,107.156211853,99.9776611328,108.389045715,111.157440186,105.260894775,109.900169373,100.954467773,105.082839966,105.019172668,139,104.78
98.4369506836,96.9689178467,91.234161377,94.5378417969,96.2689743042,90.623008728,97.200340271,92.4070892334,91.2387466431,93.157409668,95.7574996948,93.4524307251,93.5565948486,96.8559417725,92.5133743286,91.5324401855,93.8227615356,91.6022567749,96.9907989502,93.9147491455,97.8482437134,95.2736129761,97.5644760132,90.5639877319,91.6421279907,97.0940856934,100.395217896,90.0422439575,92.2426986694,94.9866256714,92.3208007812,93.29296875,94.7687301636,91.6469192505,91.9415512085,91.8410949707,101.008621216,96.1740036011,141,87.75
94.8153381348,91.3393936157,94.0570678711,94.4247970581,99.5552062988,95.4307098389,94.35131073,91.475189209,96.0854644775,92.9087677002,90.8865356445,95.7688598633,93.7536849976,95.4961471558,95.3934020996,91.7691421509,95.5840606689,90.6958694458,93.5313873291,97.847946167,97.770652771,93.8344116211,94.539352417,93.9072113037,93.4632339478,91.6770019531,94.9612731934,95.2092666626,92.1139450073,94.4140472412,94.5387573242,92.2404556274,93.5686264038,92.6260681152,89.4676742554,94.8753585815,93.5063781738,97.2412643433,143,93.27
111.177505493,107.99773407,111.382629395,105.255691528,105.37865448,110.56640625,111.429168701,108.833656311,106.361717224,105.923660278,114.870010376,110.870552063,111.274879456,120.73576355,105.312385559,111.450897217,115.460952759,108.663421631,107.7186203,106.2059021,111.106887817,110.73197937,110.073890686,111.750991821,113.431396484,119.016090393,111.76423645,109.228042603,113.967147827,112.489624023,109.691207886,111.216094971,110.401367188,115.019035339,111.281364441,108.26410675,110.450645447,115.570304871,145,111.74
114.22076416,126.232780457,115.457527161,118.345863342,121.525398254,114.660507202,122.159744263,118.035125732,112.469718933,117.561218262,116.313613892,113.344314575,115.909446716,113.480537415,108.831863403,108.67388916,110.009994507,109.956230164,116.036445618,112.250518799,115.845573425,112.477142334,112.354095459,120.626670837,117.724182129,114.722061157,114.65675354,106.035591125,113.241371155,110.089988708,113.591056824,116.346946716,115.929679871,112.508506775,109.783050537,114.455329895,116.681121826,116.592918396,146,109.76
75.8913879395,76.8504257202,76.8299713135,78.9568252563,80.6280670166,83.73878479,77.5560302734,77.8040161133,79.2669677734,73.9635925293,78.779296875,74.0307769775,74.5632476807,73.7783660889,80.6665802002,77.5610122681,81.0794296265,72.2496261597,81.5619125366,77.5663223267,78.3071594238,76.0176696777,76.7655563354,76.6982650757,78.0854034424,75.058013916,80.8098068237,76.7505264282,80.2226028442,75.0611343384,79.932182312,75.867225647,77.5925598145,73.6473312378,77.7741241455,77.0114517212,72.2201766968,79.549041748,147,84.15
90.723777771,89.6273269653,98.0975341797,87.9525527954,92.4811019897,90.6665115356,96.594078064,89.8131256104,91.4093017578,93.801322937,89.1785507202,86.0771331787,93.2489318848,90.0433044434,88.5568084717,91.2659683228,94.0776748657,88.3021774292,93.5440368652,88.5439147949,93.2607040405,91.4804382324,88.847114563,92.8861618042,90.4673919678,92.0871658325,92.8654785156,93.7655334473,89.7290649414,91.2823410034,93.0309143066,93.0286483765,92.3577423096,87.7233581543,92.1993484497,89.0341110229,91.9453811646,91.3922805786,150,93.67
116.184822083,118.787124634,109.347427368,114.283210754,107.572937012,113.08581543,106.948120117,116.453063965,113.654258728,113.412651062,113.297874451,110.625366211,113.677558899,111.429077148,115.983901978,107.335105896,107.128669739,110.686126709,109.910316467,111.72807312,114.229415894,110.509117126,108.744384766,106.089309692,112.979385376,111.588272095,113.445274353,115.595863342,114.992507935,119.372184753,113.277519226,113.349357605,112.706382751,109.512283325,108.288063049,113.354026794,113.92250824,106.619720459,151,107.72
96.0905151367,94.572052002,90.4595565796,94.723236084,94.1844558716,92.566696167,91.3233795166,91.0455551147,92.6464614868,91.5448226929,91.6162643433,87.273979187,92.7417984009,92.6386489868,92.6545715332,94.1860351562,92.8421020508,90.7914199829,96.1476516724,94.6126403809,94.3946304321,91.7696685791,92.4531326294,90.7702255249,92.9870071411,88.8462142944,91.9023208618,92.7969436646,88.6529769897,87.89427948,95.9021682739,95.0727539062,91.1480941772,94.9598846436,92.2485809326,98.1587219238,94.7882843018,93.0335693359,152,90.87
105.158905029,102.751724243,108.953071594,105.081802368,100.006118774,104.521240234,109.660919189,97.7451095581,100.518585205,103.298141479,108.982536316,104.493911743,106.139205933,107.967002869,95.879737854,107.673721313,105.458808899,103.921951294,104.872688293,105.994926453,104.706878662,106.012954712,105.282623291,101.790779114,107.0572052,102.68346405,107.454338074,105.673881531,110.819252014,104.086975098,102.180549622,107.074432373,103.946914673,102.936470032,104.419670105,97.6932525635,101.11706543,106.914321899,153,118.24
92.9407196045,101.689544678,100.464279175,93.8912658691,97.8004455566,92.6392059326,97.199005127,95.1114273071,90.565574646,95.1512527466,94.0452423096,92.5218200684,99.6433410645,94.6622695923,91.613899231,88.145652771,91.2218322754,96.8619537354,96.1935195923,102.226242065,95.1870498657,95.9631958008,90.9964675903,96.7941970825,91.5328979492,97.0589752197,96.8312835693,93.7328720093,91.7904129028,90.1895141602,94.8125915527,94.3821258545,93.8664398193,96.8859176636,97.2971954346,100.77671814,93.1259994507,97.6650772095,154,89.91
119.326789856,114.768234253,125.68270874,119.644477844,115.277061462,116.229804993,111.683166504,114.632171631,113.552001953,118.869827271,114.549079895,116.062553406,115.439529419,122.780044556,117.619148254,109.888771057,115.472137451,115.366508484,120.138092041,114.595413208,110.470939636,114.882133484,113.602249146,114.090400696,117.621986389,108.196266174,112.009788513,113.961967468,116.446960449,114.109695435,116.36302948,116.687553406,114.402854919,114.37335968,113.946311951,110.3514328,111.679374695,116.470909119,158,113.4
90.4771118164,90.2059249878,89.7715911865,89.8018341064,91.4575500488,88.8710327148,89.6588134766,89.4291381836,93.1961517334,91.3918151855,89.366027832,85.3067245483,93.2893218994,87.9375610352,89.2040939331,91.0394821167,89.5994567871,90.1124420166,92.4521942139,89.7020645142,91.5744018555,90.8610916138,87.3624038696,92.4639358521,91.9284210205,87.9684524536,91.7799911499,94.4401855469,87.6805114746,88.5204772949,92.8941497803,92.5670318604,92.6758575439,89.0810623169,93.9947128296,93.4752807617,91.6558685303,91.0226669312,159,118.53
78.8144607544,78.1554107666,82.8367233276,82.1936340332,78.6033248901,75.3438568115,80.1704940796,81.9831924438,78.5019378662,78.72706604,80.8353881836,79.480682373,74.7611999512,81.1911392212,75.4106750488,76.3998184204,80.0844116211,76.0625457764,78.3487930298,81.7622375488,77.5755004883,78.5440368652,81.2695465088,78.2675247192,76.2506790161,83.2649459839,77.5933914185,76.4023361206,77.4213867188,76.4067230225,78.1586532593,79.4709777832,82.5947265625,77.8984985352,79.0138320923,74.7534103394,81.6209869385,81.5807800293,160,79.03
96.548614502,94.2678527832,87.6733703613,90.2794036865,90.0689697266,90.0067901611,91.8381195068,91.1250839233,94.568572998,93.0751571655,93.3772125244,92.8604736328,91.4341583252,89.6295013428,91.059967041,91.0390777588,94.4549026489,89.6937103271,92.1938934326,92.1137161255,93.7975387573,90.5883636475,93.6502838135,91.7900009155,93.8922576904,91.6547164917,100.019515991,89.7965774536,96.854675293,86.1453933716,95.6306610107,86.6213912964,94.4695739746,100.002044678,85.9306106567,92.5288772583,90.2525405884,91.3647689819,161,92.47
105.707206726,103.881576538,108.704917908,107.131118774,102.934120178,106.359596252,112.098175049,102.829971313,103.208648682,104.496177673,112.79158783,106.773574829,108.364067078,105.238693237,96.5390930176,110.621406555,112.535606384,106.430618286,107.959220886,108.245285034,107.002471924,108.659637451,111.601745605,103.407173157,106.885749817,104.871139526,111.738937378,108.730659485,112.68926239,107.044013977,103.772140503,110.262229919,107.305389404,106.879760742,104.979881287,102.526115417,104.727035522,114.012489319,164,100.98
92.0466537476,95.9545593262,92.1781311035,94.5573730469,97.4025039673,92.4949569702,93.3711776733,93.8679580688,89.7840957642,92.1534118652,94.3564376831,90.9064407349,93.6571426392,93.0738830566,88.8991088867,94.8108520508,89.7244873047,90.4085159302,95.5477600098,92.7535400391,95.2228775024,97.5713043213,96.6784591675,92.5444564819,90.4625930786,97.54712677,105.533988953,88.6170578003,95.1228103638,95.6300201416,91.1410446167,92.3297119141,92.6532745361,100.9478302,91.6442718506,98.9056243896,92.2655487061,92.6850662231,165,114.76
112.825843811,107.843673706,113.497444153,115.923400879,109.352416992,119.415130615,107.585723877,112.995666504,109.488548279,116.985618591,108.390136719,114.702064514,111.25202179,106.596000671,112.571083069,119.522186279,108.458213806,114.178222656,118.959518433,104.650405884,111.982757568,113.286209106,113.764610291,107.237983704,110.869651794,113.377586365,119.002922058,107.050163269,108.915390015,106.526451111,119.384368896,102.722480774,109.053016663,110.99723053,101.761070251,115.528968811,109.522453308,118.187911987,166,111.15
109.843765259,105.183792114,109.684867859,109.431747437,107.084030151,113.455177307,109.479804993,106.73500824,109.212471008,106.919586182,115.690361023,116.642219543,108.602478027,110.81816864,106.944229126,107.318473816,108.021469116,110.922676086,109.94203949,108.958229065,107.340141296,111.494316101,107.569648743,107.760307312,106.709495544,114.484367371,112.061561584,107.607147217,112.953315735,113.222694397,106.628555298,113.434669495,111.855873108,114.99760437,110.203582764,107.164199829,106.608718872,111.203811646,168,108.57
102.714294434,104.391914368,98.6677017212,101.059425354,101.504653931,103.254440308,100.948509216,96.4347381592,105.319229126,95.7731704712,103.426696777,101.239616394,96.5930404663,99.0261764526,95.0461883545,95.7908554077,94.8523330688,92.4044418335,102.643180847,104.321090698,101.176338196,104.051002502,97.6230316162,97.6103286743,103.211509705,101.207069397,101.574012756,99.0646057129,97.4257888794,100.334754944,103.333389282,96.5693817139,104.086219788,98.4646987915,98.226272583,100.078117371,96.6655654907,100.195625305,169,93.03
95.055847168,93.2341766357,87.2117843628,90.8062973022,89.1008148193,89.8338928223,92.6314697266,90.4119338989,92.4141845703,92.2495193481,92.7706451416,92.5946044922,92.6288604736,89.4898071289,91.9365844727,90.5985641479,93.8000869751,90.7013244629,91.7157821655,91.4030761719,92.5433654785,90.5188903809,93.3518066406,90.7556228638,94.2241821289,91.1412963867,93.7824249268,91.0486602783,94.9650344849,86.5918045044,94.3694610596,86.7687835693,94.1307296753,100.548591614,85.7360229492,92.4198760986,90.8597106934,93.3964233398,170,93.12
119.550117493,119.168708801,124.464881897,116.15322876,118.852218628,123.310043335,117.394485474,118.189544678,122.948493958,116.520751953,122.800445557,133.247772217,122.02230835,124.049285889,119.259117126,126.867637634,122.207130432,115.599990845,113.873878479,121.816795349,122.459922791,117.425186157,120.135917664,118.603935242,119.471244812,131.59602356,128.897644043,127.9688797,127.246788025,122.173606873,115.969642639,127.882369995,121.127815247,123.255279541,120.989707947,120.389465332,124.059532166,125.822052002,171,113.31
95.2445220947,94.7119979858,95.0173110962,90.7701339722,93.6467819214,87.6978607178,95.9636917114,92.0356826782,89.705078125,90.533493042,98.6095428467,96.3051147461,92.8758773804,93.6182250977,93.7849121094,89.9837188721,90.3066711426,89.7245941162,97.5539169312,94.593132019,91.5385971069,90.5560455322,91.2919921875,92.6811904907,92.7795257568,91.4859008789,93.307510376,97.9730529785,89.6592941284,94.1218643188,91.6885375977,93.3594970703,92.1974563599,89.1717300415,92.307472229,92.4312438965,93.6405563354,96.1681365967,173,94.27
