ID,X0y,X1y,X2y,X3y,X5y,X6y,X8y
7560,,94.285,105.03,102.985,95.735,100.045,98.13
7568,91.97,98.75,91.095,98.44,95.735,99.51,105.72
7575,92.58,94.285,93.115,100.175,95.735,101.33,98.84
7577,91.97,94.285,93.115,100.175,95.735,101.47,94.375
7581,,98.35,93.4,93.6,95.735,101.33,93.96
7583,110.36,98.67,104.97,100.105,95.29,101.25,98.67
7585,,98.16,93.25,93.59,95.29,98.28,98.67
7589,,93.93,95.81,93.59,95.29,95.65,96.03
7592,92.34,,105.03,100.175,95.735,98.31,106.005
7597,91.84,97.87,93.115,100.175,95.735,100.045,104.87
7599,92.58,,105.03,98.44,95.735,101.47,93.925
7607,,101.91,104.97,106.555,95.29,98.28,105.67
7610,,105.67,104.97,100.105,95.29,95.65,98.67
7612,,104.26,,100.105,95.29,98.28,104.73
7620,91.85,97.87,93.4,100.175,95.735,101.33,98.13
7629,92.53,98.67,,98.11,95.29,95.65,98.28
7638,91.64,98.35,105.03,93.6,95.735,95.89,93.925
7642,101.64,102.11,105.03,100.175,95.29,99.51,97.72
7646,,,104.97,100.105,95.29,99.46,93.9
7651,91.84,102.11,93.03,100.175,95.29,98.28,97.72
7656,110.03,95.98,104.97,93.59,95.29,98.28,94.26
7658,92.53,98.75,91.03,98.44,95.735,99.51,98.84
7661,110.255,104.26,108.23,102.635,95.29,98.28,104.73
7665,111.42,104.26,105.03,100.105,95.29,101.25,106.005
7671,101.25,98.67,93.03,98.11,95.29,99.46,103.47
7675,101.25,105.66,104.97,100.105,95.29,99.46,98.67
7677,,98.35,93.4,93.6,95.735,98.31,105.72
7682,,96.62,93.25,102.635,95.29,95.65,99.52
7686,91.64,98.35,93.4,93.6,95.735,94.83,98.215
7689,,96.52,,93.59,95.29,99.51,96.79
7694,76.805,98.35,77.085,93.6,95.735,99.51,98.16
7700,92.55,98.35,93.4,93.6,95.735,98.31,94.375
7705,101.26,,105.03,98.44,95.29,101.33,97.95
7708,91.46,,91.03,98.44,95.735,101.33,107.79
7710,91.97,94.285,105.03,106.625,95.735,99.51,102.0
7712,92.58,96.52,93.4,98.44,95.735,100.045,98.16
7716,92.58,96.52,91.095,93.6,98.37,94.83,98.47
7723,,95.98,104.97,100.105,97.93,98.28,97.03
7726,92.55,98.35,93.4,93.6,98.37,100.045,98.215
7729,101.26,95.98,105.03,93.59,97.93,98.28,98.67
7732,114.83,,115.325,100.105,97.93,100.0,98.28
7736,92.55,104.45,105.03,93.6,98.37,99.51,98.33
7738,91.97,98.75,91.095,98.44,98.37,99.51,105.72
7743,91.85,102.11,105.03,98.44,98.37,99.51,102.0
7746,110.32,98.67,,102.635,97.93,98.28,105.905
7749,92.58,94.285,93.115,100.175,98.37,101.33,98.84
7753,91.48,94.285,91.095,100.175,98.37,99.51,93.96
7759,,,104.97,100.105,97.93,100.0,107.79
7764,,,105.03,102.985,97.93,101.33,106.005
7769,101.26,98.67,105.03,98.11,97.93,101.33,98.04
7772,110.325,101.91,93.25,98.11,97.93,93.62,101.47
7777,111.42,104.26,,106.555,97.93,99.46,99.34
7780,101.26,98.67,105.03,106.625,97.93,98.28,97.91
7782,110.03,95.98,,93.59,97.93,100.0,106.77
7785,76.835,,,100.175,98.37,99.51,96.52
7790,101.25,104.26,93.25,100.105,97.93,98.28,93.77
7796,110.36,105.66,104.97,100.105,97.93,95.65,105.67
7798,,98.75,105.03,98.44,98.37,100.045,97.95
7803,110.1,104.26,,100.105,97.93,98.28,97.03
7806,91.97,98.75,93.115,98.44,98.37,101.47,98.16
7810,91.85,102.11,105.03,99.27,98.37,98.31,96.79
7813,,,,106.625,98.37,95.89,95.22
7815,91.84,96.62,93.03,100.105,97.93,99.955,104.87
7820,91.48,96.52,,93.6,98.37,99.51,98.13
7824,91.48,96.52,93.4,98.44,98.37,101.33,98.47
7827,114.83,98.16,115.325,100.105,97.93,98.28,101.47
7830,91.85,,105.03,99.27,98.37,,96.79
7836,,,,93.59,97.93,99.46,106.005
7839,,101.91,104.97,100.105,97.93,98.28,106.005
7845,,95.98,93.25,99.11,97.93,95.65,98.28
7848,,,91.095,93.6,98.37,99.51,96.79
7851,76.805,104.45,77.11,93.6,98.37,101.47,102.0
7854,91.88,98.75,93.4,98.44,98.37,98.31,98.215
7857,110.1,105.67,104.97,100.105,97.93,95.65,99.52
7860,111.42,104.45,,106.625,97.93,99.955,99.34
7862,,102.11,105.03,98.44,98.37,99.51,102.0
7867,111.42,101.91,104.97,100.105,97.93,100.0,105.905
7873,92.55,97.87,105.03,100.175,98.37,94.83,98.33
7876,,104.26,,100.105,97.93,101.25,104.73
7882,110.36,,104.97,98.11,97.93,98.28,98.39
7887,114.83,98.16,115.325,100.105,97.93,99.955,98.04
7892,110.325,104.26,108.83,100.105,97.93,99.46,93.71
7897,91.85,102.11,93.115,100.175,98.37,98.31,103.9
7900,110.1,95.98,104.97,93.59,97.93,99.955,94.26
7907,91.415,102.11,96.455,99.27,98.37,98.31,93.96
7911,114.83,96.62,115.325,102.635,97.93,99.46,95.75
7914,110.32,105.66,104.97,100.105,97.93,95.65,101.47
7916,101.25,95.98,104.97,93.59,97.93,98.28,105.67
7920,76.835,104.45,77.135,93.6,98.37,99.51,98.84
7922,110.325,98.16,104.97,93.59,97.93,99.955,105.67
7926,110.255,98.16,104.97,93.59,97.93,101.25,98.495
7929,,98.75,,106.625,98.37,98.31,106.005
7934,76.835,104.45,77.135,93.6,98.37,95.89,98.16
7937,110.1,94.225,108.83,100.105,97.93,99.46,98.495
7940,91.85,104.45,93.4,100.175,98.37,100.045,94.375
7944,91.85,97.87,93.115,100.175,98.37,98.31,104.87
7952,,,93.25,93.59,97.93,98.28,97.91
7954,91.84,102.11,105.03,100.175,98.37,101.33,99.66
7957,91.85,,93.4,100.175,98.37,94.83,103.9
7963,92.58,96.52,,93.6,98.37,101.47,97.95
7970,,94.21,96.455,93.6,98.37,101.33,99.66
7973,114.83,96.62,115.325,100.105,97.93,101.25,95.75
7977,,93.93,,93.59,98.37,101.47,99.54
7980,111.4,101.91,104.97,102.635,97.93,99.46,97.91
7985,111.42,104.26,,106.625,97.93,99.46,99.34
7988,92.58,104.45,93.4,99.27,98.37,101.33,105.72
7996,111.4,101.91,104.97,100.105,97.93,98.28,105.67
8001,111.4,101.91,104.97,102.635,97.93,95.65,93.77
8004,91.88,105.67,93.25,100.105,97.93,98.28,94.85
8006,76.835,98.35,77.135,93.6,98.37,98.31,94.375
8010,110.325,104.26,108.83,100.105,97.93,98.28,105.905
8014,111.42,104.26,,106.555,97.93,99.46,99.34
8018,,96.52,,93.6,98.37,95.89,93.925
8021,92.34,104.45,105.03,93.59,98.37,,105.72
8025,91.46,96.52,,93.59,98.37,99.51,98.13
8032,76.805,104.45,77.085,93.6,98.37,98.31,98.84
8037,92.34,98.35,105.03,93.6,98.37,100.045,99.365
8040,,94.21,96.455,93.6,98.37,101.33,99.66
8043,110.1,104.26,,100.105,97.93,98.28,97.03
8047,,96.52,,93.6,98.37,95.89,93.925
8052,101.26,98.75,105.03,100.175,98.37,98.31,98.16
8056,,97.87,93.4,102.985,98.37,95.89,98.13
8058,91.48,,96.455,93.6,98.37,94.83,100.68
8063,,98.35,105.03,93.6,98.37,100.045,103.9
8069,,94.225,104.97,100.105,97.93,99.46,104.73
8074,91.97,98.75,105.03,100.175,98.37,99.51,105.72
8077,111.42,101.91,104.97,100.105,97.93,101.25,93.9
8079,110.03,98.67,104.97,100.105,97.93,99.46,98.39
8083,,94.225,95.81,102.635,97.93,99.955,101.47
8086,92.55,98.35,105.03,93.6,98.37,98.31,98.33
8092,110.03,105.66,104.97,102.635,97.93,99.46,105.67
8095,,,105.03,93.59,98.37,95.89,96.79
8097,110.325,104.26,108.83,102.635,97.93,99.46,93.71
8099,110.03,105.66,104.97,102.635,97.93,99.46,105.67
8103,,93.93,93.25,93.59,97.93,99.46,93.71
8105,91.84,104.45,93.25,102.985,98.37,98.31,98.13
8107,92.58,,93.4,93.6,98.37,98.31,100.68
8109,101.26,,,93.59,98.37,98.31,107.79
8114,91.84,104.45,93.25,102.985,98.37,98.31,104.87
8119,91.85,97.87,93.115,102.985,98.37,98.31,104.87
8122,92.53,95.98,,,97.93,99.51,98.04
8124,91.48,104.45,105.03,100.175,98.37,100.045,98.16
8130,110.1,104.26,,100.105,97.93,98.28,97.03
8133,76.835,98.35,77.135,93.6,98.37,98.31,98.16
8135,110.03,95.98,104.97,93.59,97.93,101.25,104.73
8137,101.25,105.67,105.03,102.635,97.93,99.46,98.67
8147,110.255,,104.97,100.105,97.93,98.28,97.555
8150,,98.67,105.03,100.175,97.93,101.33,97.85
8152,,,93.4,93.6,98.37,98.31,94.09
8157,92.55,104.45,93.4,100.175,98.37,101.33,102.0
8159,,94.285,91.095,102.985,98.37,99.51,99.66
8164,110.325,101.91,104.97,98.11,97.93,101.25,94.85
8167,91.48,96.52,,93.6,,99.51,98.13
8171,110.255,104.26,108.23,102.635,,98.28,105.905
8175,91.85,,93.4,93.6,,100.045,94.09
8178,,105.67,105.03,102.985,,95.65,94.26
8183,91.46,96.52,,93.59,,99.51,98.13
8186,101.64,,95.81,98.11,,99.46,106.005
8188,101.44,,104.97,102.635,,95.65,98.67
8192,,94.225,95.81,102.985,,99.96,98.495
8195,91.48,94.285,,100.175,,99.51,96.52
8200,91.48,96.52,96.455,93.6,,94.83,95.22
8204,111.42,,95.81,102.635,99.91,99.46,93.9
8206,110.325,104.26,108.83,102.635,99.91,99.955,105.905
8210,91.97,94.285,93.4,100.175,99.93,94.83,98.33
8213,,98.16,93.25,93.59,99.91,99.955,98.67
8216,114.83,96.62,115.325,100.105,99.91,101.25,97.72
8220,91.64,98.35,105.03,93.6,99.93,99.51,94.375
8223,110.32,95.98,,106.555,99.91,99.46,106.77
8225,110.03,98.67,104.97,100.105,99.91,101.25,97.555
8227,91.85,97.87,93.4,102.985,99.93,100.045,98.13
8230,110.36,,,,99.91,99.46,99.34
8234,,98.16,95.81,93.59,99.91,101.25,97.91
8237,,96.52,,93.6,99.93,95.89,93.925
8241,91.85,104.45,93.4,98.44,99.93,98.31,102.0
8244,114.63,98.16,114.73,100.105,99.91,99.955,106.77
8247,91.37,96.52,93.4,100.175,99.93,94.83,94.09
8249,92.53,98.75,93.03,98.44,99.93,95.89,98.16
8252,91.37,98.75,105.03,100.175,99.93,95.89,107.79
8255,101.25,98.67,104.97,98.11,99.91,98.28,101.47
8262,,96.52,,93.6,99.93,98.31,93.925
8266,,97.87,93.25,102.985,99.93,98.31,103.9
8270,91.84,98.16,93.25,93.59,99.91,101.25,98.04
8274,,96.52,93.4,93.6,99.93,101.33,94.09
8284,110.325,101.91,104.97,100.105,99.91,95.65,107.79
8286,,,92.45,93.59,99.93,93.62,100.68
8291,,95.98,,93.59,99.93,99.46,97.03
8293,110.1,98.67,104.97,100.105,99.91,99.46,93.71
8297,110.325,98.16,104.97,93.59,99.91,98.28,106.005
8300,110.1,95.98,,106.625,99.91,95.65,97.555
8303,92.58,96.52,,93.6,99.93,95.89,95.22
8305,91.48,,92.53,93.6,99.93,98.31,94.09
8307,91.97,98.75,92.53,100.175,99.93,98.31,98.16
8310,110.36,95.98,,106.555,99.91,99.46,106.77
8312,101.26,105.67,105.03,102.985,99.93,99.46,98.67
8318,91.97,98.75,93.4,100.175,99.93,98.31,98.215
8324,,93.93,93.25,100.175,99.93,95.65,93.71
8329,91.84,97.87,93.115,102.985,99.93,101.47,104.87
8335,91.88,,95.81,102.985,99.93,95.65,104.87
8337,76.835,102.11,77.135,93.6,99.93,98.31,102.0
8342,110.325,101.91,105.03,100.105,99.91,,98.67
8344,110.255,98.16,104.97,102.635,99.91,99.46,105.67
8350,101.26,98.67,105.03,100.175,99.93,101.47,97.555
8356,,104.45,91.095,102.985,99.93,95.89,98.33
8362,92.58,104.45,93.4,100.175,99.93,98.31,105.72
8368,111.42,101.91,104.97,100.105,99.91,101.25,105.905
8371,110.32,,,102.635,99.91,99.46,101.47
8374,91.84,101.91,105.03,102.985,99.91,101.25,96.03
8378,91.64,102.11,93.4,100.175,99.93,99.51,94.375
8383,101.44,98.16,105.03,93.59,99.91,99.46,101.47
8385,92.58,,105.03,93.6,99.93,100.045,98.84
8390,91.46,,93.03,93.59,99.91,95.65,103.54
8393,,93.93,95.81,93.59,99.93,101.47,93.77
8397,92.53,98.67,,100.105,99.91,99.955,97.555
8402,114.63,98.16,114.73,100.105,99.91,101.25,105.67
8405,110.325,101.91,104.97,100.105,99.91,101.25,98.39
8412,110.325,104.26,108.23,102.635,99.91,98.28,104.73
8417,92.53,95.98,93.25,100.105,99.91,98.28,97.555
