keras_MAE2_lgY_relu0,keras_MAE2_lgY_relu1,keras_MAE2_lgY_relu2,keras_MAE2_lgY_relu3,keras_MAE2_lgY_relu4,keras_MAE2_lgY_relu5,keras_MAE2_lgY_relu6,keras_MAE2_lgY_relu7,keras_MAE2_lgY_relu8,keras_MAE2_lgY_relu9,keras_MAE2_lgY_relu10,keras_MAE2_lgY_relu11,keras_MAE2_lgY_relu12,keras_MAE2_lgY_relu13,keras_MAE2_lgY_relu14,keras_MAE2_lgY_relu15,keras_MAE2_lgY_relu16,keras_MAE2_lgY_relu17,keras_MAE2_lgY_relu18,keras_MAE2_lgY_relu19,keras_MAE2_lgY_relu20,keras_MAE2_lgY_relu21,keras_MAE2_lgY_relu22,keras_MAE2_lgY_relu23,keras_MAE2_lgY_relu24,keras_MAE2_lgY_relu25,keras_MAE2_lgY_relu26,keras_MAE2_lgY_relu27,keras_MAE2_lgY_relu28,keras_MAE2_lgY_relu29,ID,y
86.9982833862,87.5333023071,87.3573684692,95.8584899902,91.9298171997,93.7017745972,85.7818069458,93.3365859985,82.4237518311,90.9215393066,89.8951568604,95.1089401245,91.0809020996,93.6532211304,90.6008148193,88.3528060913,83.9020080566,92.9388580322,93.2265548706,89.4053497314,90.9599533081,88.4509658813,88.5143127441,91.5652618408,91.176651001,90.2806930542,95.9823379517,90.8994827271,88.6565246582,92.5874176025,495,90.47
91.9862747192,94.6836471558,95.4738922119,89.0578079224,90.8169631958,89.283531189,91.586730957,97.9860229492,94.0579299927,83.993637085,98.0797271729,88.4081192017,92.784942627,92.502784729,92.1228713989,92.4146957397,92.8844680786,94.9852828979,94.4740219116,96.2190170288,90.9810333252,92.3359603882,91.6044387817,92.2437896729,93.4817810059,90.789642334,91.8336105347,95.2066726685,97.0247802734,93.83984375,7558,91.92
89.0917205811,88.9576263428,90.4739074707,93.4325714111,91.5049133301,82.2221298218,92.0151672363,90.928314209,88.868850708,91.1011810303,90.6142883301,95.3344421387,91.7608795166,92.8174209595,88.9683609009,98.0878372192,90.0557556152,93.332862854,88.5021972656,84.9763259888,91.8930358887,90.7459869385,92.6095199585,90.4030227661,86.246635437,88.9937591553,93.6291656494,89.056060791,91.1161727905,93.1354446411,7546,98.44
116.641654968,108.553192139,110.671363831,112.898391724,108.215682983,108.749542236,116.511352539,111.662956238,110.500915527,112.90537262,108.786933899,116.660049438,110.780525208,109.327514648,111.607635498,115.180046082,110.738510132,113.392852783,107.193893433,106.738182068,117.072509766,110.033798218,106.892211914,109.613113403,113.585067749,111.202011108,115.161201477,113.482810974,104.759475708,114.331062317,3270,111.34
94.163269043,86.572517395,93.250869751,92.2303009033,93.0896377563,92.2979888916,92.7354888916,93.1699447632,93.5835418701,96.0202407837,93.2791290283,96.3140487671,91.2205581665,92.6824264526,89.5077438354,90.4152145386,87.0883178711,90.3376617432,92.3875732422,92.2894668579,91.3645401001,92.8434448242,90.9837875366,92.4362106323,91.6714019775,89.4254760742,92.1400756836,92.8957061768,90.5983276367,92.3198623657,5187,91.99
94.3718109131,92.4864654541,96.2212905884,94.2079772949,91.0575408936,96.5432052612,95.4937057495,91.6243743896,91.6780014038,95.7645339966,91.2226867676,94.5866165161,93.9620285034,93.2797851562,92.2061843872,92.4666290283,95.1455230713,94.3020324707,90.036819458,92.4979019165,98.180229187,92.5780715942,90.2824935913,95.9004058838,93.8808746338,91.7256088257,98.9088897705,97.6011657715,91.6573486328,94.7200622559,3051,86.15
110.033233643,108.474227905,112.260597229,105.347610474,112.531059265,102.991882324,110.289085388,111.444732666,113.533187866,109.68170166,111.524894714,112.287704468,111.260627747,110.795661926,110.65561676,104.72228241,107.797348022,110.266067505,108.211936951,107.327926636,100.253448486,111.126693726,112.221260071,107.388290405,110.485992432,109.392837524,106.887718201,118.079498291,113.982307434,113.927474976,2083,109.45
110.106628418,110.084068298,112.218536377,105.100349426,110.974716187,106.703964233,110.753494263,113.472450256,114.624336243,108.413406372,113.203826904,123.697402954,113.531494141,114.519256592,109.331550598,112.170974731,107.870796204,109.899345398,108.025939941,106.926948547,116.951179504,112.056930542,114.499229431,109.034370422,108.528617859,111.755531311,113.964317322,112.661895752,110.782951355,109.473503113,1834,112.09
90.4469299316,90.7428817749,96.6510543823,87.1408691406,94.4888000488,90.5985565186,90.7358779907,94.6060409546,94.4128952026,95.7388381958,94.6291351318,90.5973739624,93.0882415771,92.2292098999,89.7389907837,90.6594543457,91.7409667969,92.6315460205,90.7651519775,87.895904541,93.8798065186,93.8506851196,92.069694519,92.907699585,90.7343673706,92.7117767334,93.4972763062,91.1871871948,91.5053253174,93.4323730469,7229,90.41
91.8295898438,88.7222671509,98.8439254761,92.5062103271,94.6868057251,91.769859314,92.1986083984,97.4607772827,87.3243484497,91.8550033569,100.584342957,92.6370849609,95.375579834,94.1698532104,95.4912796021,91.5667495728,91.28515625,95.3425445557,92.692779541,91.7566070557,92.9798660278,93.3098678589,88.8026275635,92.2380142212,92.5874023438,92.1587142944,93.0327987671,91.1983718872,91.9069366455,92.0542602539,1630,94.67
98.5541000366,90.3278503418,90.1777572632,91.4845275879,90.8653106689,83.7367248535,93.1093139648,90.7956390381,92.8837051392,91.1031417847,89.9075469971,90.1884078979,94.693359375,93.7449569702,89.1331634521,98.5721435547,91.4789199829,92.4607925415,87.8988342285,95.0816116333,91.7841033936,91.6568603516,88.2729034424,94.5068054199,94.1957473755,95.0210189819,93.5744400024,96.0903549194,89.3441314697,92.758972168,1728,95.1
91.1111373901,93.5492477417,88.8680496216,90.8958282471,90.479057312,90.3807067871,94.5971298218,91.2720336914,93.8344421387,93.1273498535,93.4994125366,94.9617385864,93.19506073,90.5035247803,89.645614624,92.3178710938,92.2357406616,91.9907150269,90.3906784058,89.1194992065,93.9040145874,93.4141769409,91.4961395264,92.9257049561,97.6296539307,91.6491012573,93.8163299561,94.8389129639,91.5298309326,92.5606689453,6384,91.79
113.141136169,108.86138916,111.471427917,110.41191864,111.939552307,106.865249634,112.992736816,110.719917297,110.042945862,112.817687988,110.695762634,112.768547058,108.446144104,110.676124573,110.132041931,110.452529907,106.02015686,111.51499939,115.822021484,110.775634766,108.570068359,109.675010681,115.889030457,109.109947205,106.836952209,109.482139587,108.492454529,110.62046051,107.97077179,110.455543518,3922,109.49
92.4037628174,93.7581634521,92.8527526855,87.794593811,91.5233154297,95.7506942749,92.9764099121,90.5267181396,83.4813766479,89.5058059692,86.4986038208,94.7384109497,90.5137481689,88.0882415771,88.7720489502,90.6492080688,87.9763412476,92.1096725464,93.637298584,94.8938217163,91.8587799072,90.7178649902,90.8063201904,93.3419876099,91.0995178223,89.9846878052,87.3343582153,90.8157196045,90.7370758057,92.316947937,1312,89.83
95.7444381714,92.7348632812,88.7179946899,89.8339385986,95.6016235352,93.3367156982,92.8142471313,91.763053894,88.9409332275,89.9618759155,94.3064346313,98.7412261963,90.9999847412,90.8784790039,87.109413147,94.3645782471,86.0150680542,90.1267166138,92.9590911865,92.3837280273,89.8466186523,94.5401306152,93.5639801025,92.0759963989,92.3650360107,92.7369766235,96.5172348022,93.9385757446,91.8675308228,92.6292572021,5270,96.38
105.527938843,107.837333679,98.4654388428,109.393424988,103.806503296,97.6037826538,97.115737915,104.827110291,102.290985107,99.4509506226,104.99949646,100.802825928,101.834716797,105.676094055,98.9105072021,102.768600464,100.7056427,108.195846558,103.972076416,105.430023193,103.27684021,104.53830719,104.999038696,102.344558716,103.826477051,106.905204773,103.431182861,108.32421875,102.7759552,103.729042053,5435,105.89
108.941497803,115.223007202,112.584495544,111.583908081,106.358093262,107.857719421,113.952926636,110.563819885,112.105285645,113.023178101,108.719894409,113.986000061,110.335006714,114.870384216,105.861633301,103.637718201,107.007453918,111.240341187,118.006706238,109.097488403,109.766212463,108.677482605,111.188728333,115.010513306,108.632095337,115.349105835,110.383781433,113.950538635,112.978942871,111.809066772,3243,121.5
113.877288818,112.03314209,108.721824646,110.14981842,112.382423401,113.579391479,115.86151886,110.322738647,108.021232605,111.824935913,110.592247009,113.135650635,111.080741882,103.411026001,116.610527039,113.808761597,105.457710266,110.77973175,107.199081421,110.841392517,109.797859192,109.298377991,112.517799377,113.245010376,111.41872406,108.599853516,105.987136841,110.995155334,110.520744324,108.728424072,6733,107.74
107.191764832,108.290634155,112.064598083,108.496780396,112.130577087,116.361328125,112.425300598,105.954788208,107.711761475,110.024238586,108.992759705,112.703041077,108.551063538,111.514518738,110.840438843,111.769165039,103.211975098,108.032287598,100.990707397,107.120895386,114.910522461,109.291862488,108.438705444,110.44908905,116.630386353,111.403404236,111.344024658,107.014343262,112.955238342,111.316818237,2348,106.18
96.6834411621,100.114204407,100.846321106,102.803565979,104.207603455,102.758338928,107.700027466,101.115890503,105.547813416,103.641990662,103.886436462,100.05116272,101.867668152,104.71030426,102.986358643,113.036758423,98.3076477051,104.53086853,101.703727722,107.746154785,104.96812439,101.449180603,102.262969971,108.979156494,103.981338501,106.437599182,99.6257705688,104.667373657,107.473815918,100.296958923,7506,99.8
94.9814071655,89.8126144409,96.1667327881,91.0695419312,94.7969741821,93.3133850098,94.0511779785,90.9461975098,90.9499206543,95.9209060669,87.5028305054,93.7293777466,85.1119918823,94.4242095947,89.5616455078,90.8385391235,87.5914840698,94.1549224854,92.6990737915,91.3318023682,95.9879989624,94.4763031006,95.0282211304,99.7273178101,95.3913269043,90.7685241699,85.6132736206,91.4696731567,94.3628387451,91.661857605,4706,87.8
92.8369674683,90.580329895,97.810043335,95.0036468506,96.0305404663,92.9440460205,100.266891479,91.846244812,93.5781021118,91.0953063965,95.3235473633,92.4026031494,91.3482055664,89.3845443726,90.6298828125,90.701133728,85.7588577271,90.3275146484,91.4342422485,90.5018463135,91.5049438477,93.315826416,94.3698196411,93.385925293,97.9257202148,90.8995361328,91.2142333984,90.0200195312,91.5963363647,92.7233047485,1087,92.22
91.9574508667,87.2718505859,96.7738723755,91.1041641235,89.6121749878,92.2124862671,90.4085617065,95.5187759399,86.8991775513,86.2542266846,94.8852920532,92.9726638794,93.5094680786,96.5918273926,93.9388275146,91.4485397339,87.0692138672,88.6697463989,93.3401184082,90.8257064819,90.8448257446,91.4470748901,92.2348403931,92.5753326416,94.1846466064,89.8202285767,93.9820861816,94.3024978638,94.1609420776,92.6210708618,5177,109.75
106.469810486,104.696533203,107.831687927,106.822517395,113.014083862,109.022590637,115.146461487,107.24924469,110.558280945,112.505874634,107.708976746,115.893341064,109.606880188,107.18952179,108.64264679,110.16582489,106.415298462,104.785873413,106.605331421,109.355934143,112.063537598,108.491569519,115.078147888,112.005889893,113.125991821,114.527709961,108.928199768,114.620681763,112.664016724,108.400878906,5979,139.16
91.1017990112,88.9836425781,93.7884368896,94.3035812378,91.3369598389,89.5401687622,91.2878952026,94.6957168579,87.0291900635,96.1969070435,96.3378219604,93.5721359253,91.2203063965,91.7929229736,91.7617416382,91.2883758545,93.0908126831,92.0593414307,88.3154296875,87.3418655396,92.3261184692,90.4438934326,87.9496994019,90.0250167847,91.2246780396,86.1948547363,92.0775146484,92.7417755127,92.2671966553,88.1422805786,8239,91.11
94.3425216675,91.4514694214,93.9720993042,92.6268386841,93.9403610229,88.459777832,94.529335022,93.1841201782,93.477104187,92.8758392334,90.717300415,95.1355361938,93.3996047974,91.1601257324,92.1019210815,98.6890411377,87.8634872437,92.8954772949,94.1622390747,89.9610977173,94.0275726318,91.0457458496,92.1070251465,92.6789703369,90.673248291,90.7177963257,96.2231826782,90.9266586304,91.7751541138,92.1641616821,4584,92.56
116.905181885,108.067489624,112.404182434,117.561828613,117.410980225,109.332504272,113.824058533,112.570053101,112.967018127,110.870414734,115.859657288,119.366912842,117.618263245,116.857421875,111.965606689,108.024330139,107.637214661,114.139221191,111.179550171,109.36946106,113.304542542,112.316246033,113.055717468,115.15512085,118.541351318,117.683959961,112.664527893,120.798042297,114.443519592,114.573371887,2077,116.21
104.833961487,100.380889893,106.00579834,103.967651367,98.7529067993,101.380393982,102.639755249,100.856575012,99.3290176392,103.062614441,102.381233215,103.14743042,103.397880554,98.5320281982,105.050857544,100.346611023,101.755622864,101.483665466,100.685874939,96.8891067505,98.3249664307,104.988517761,98.0172195435,101.755485535,106.894378662,99.7148513794,104.057601929,100.487831116,103.715621948,103.121742249,5636,97.07
92.9735794067,90.627822876,95.1832504272,90.5826416016,91.2108840942,90.3442993164,90.7147827148,93.3219299316,90.1997909546,93.0103530884,97.0435714722,94.9247207642,90.2166824341,92.4142990112,90.470123291,92.3693008423,91.8847351074,92.8482437134,92.3817749023,92.7630081177,91.7108535767,91.7719116211,89.9018173218,89.2078933716,90.6678543091,92.2449417114,87.114982605,90.02003479,92.4641113281,92.0853118896,8210,90.13
108.342781067,114.877967834,115.044212341,108.871276855,115.233474731,105.63419342,114.48046875,114.385177612,113.797836304,112.624504089,110.854743958,108.369598389,112.205726624,115.681556702,112.353782654,108.149162292,105.847167969,111.047172546,117.275772095,114.602485657,112.106018066,115.554656982,110.382637024,110.612419128,114.653755188,111.924133301,109.498977661,110.504142761,104.085968018,116.654930115,1718,108.15
104.600479126,107.090248108,102.735527039,100.513328552,104.409484863,106.881195068,99.6746063232,101.659317017,101.336227417,101.831169128,105.55531311,110.54889679,103.444976807,104.558631897,104.613746643,107.765968323,104.086151123,113.309173584,106.426261902,111.30381012,102.407981873,102.692337036,108.962112427,103.058700562,109.902984619,107.113990784,107.315063477,105.72290802,101.459197998,107.704818726,31,102.09
90.8950881958,88.6253051758,99.4568634033,95.2264328003,86.2871017456,92.6064529419,92.1454315186,89.2159194946,87.6366043091,92.0101699829,98.5527954102,92.9383163452,95.2278289795,91.4997253418,91.8859634399,91.9981002808,89.5342102051,92.4664306641,92.4354171753,88.0737686157,96.4507751465,93.7168502808,93.0498962402,90.2951278687,90.2976989746,92.1530075073,93.7041091919,90.6458969116,91.8618927002,92.0334091187,1052,100.07
97.5138397217,99.5503845215,101.050209045,102.735794067,99.7873077393,100.292907715,94.5120620728,97.6872711182,97.1773223877,103.029876709,98.8684158325,98.4498214722,98.3198242188,98.8008270264,94.8564453125,106.151596069,101.848342896,103.755828857,107.427467346,97.7624969482,98.1639022827,98.5702819824,94.5062484741,96.864616394,104.888183594,100.505592346,102.427528381,100.222747803,101.446281433,100.003356934,7778,94.27
71.1331634521,74.1266403198,79.0462112427,74.0129852295,74.4081878662,78.142250061,79.4408721924,75.683380127,76.5594711304,71.9520721436,72.6653747559,76.3465270996,82.3651657104,78.2231674194,77.3443908691,76.8895339966,77.0716552734,76.6228866577,77.3139572144,73.7915115356,77.3807220459,79.1599960327,71.6804199219,80.9527282715,75.6594085693,78.520149231,72.8489990234,75.664352417,68.8155822754,70.5728912354,732,73.34
111.292297363,110.058677673,107.83405304,115.097618103,111.814781189,103.623268127,112.921005249,111.677284241,108.861694336,110.471046448,110.700012207,122.658294678,112.03263092,110.515388489,109.420761108,111.010108948,110.541007996,111.695022583,115.942596436,108.303085327,110.165481567,106.921722412,114.74143219,113.155197144,108.068496704,113.788757324,113.095306396,113.25453949,110.257316589,112.804367065,4963,105.91
92.4571685791,88.5389709473,92.7605209351,94.7672958374,102.476585388,93.5807952881,89.692779541,92.1424942017,90.7125091553,91.5325317383,94.7482910156,88.6750030518,92.3103027344,86.9500656128,90.3558044434,92.2511749268,86.439163208,96.5255203247,95.0694656372,93.9160385132,94.9357833862,92.5125656128,89.3310546875,91.1006088257,93.4693069458,89.2571258545,93.7774200439,92.5180358887,91.1463928223,94.5187911987,819,90.84
92.6371231079,87.2688064575,94.4849243164,92.6845245361,87.2001037598,99.3660812378,92.6931152344,90.7668685913,94.9106903076,93.0553207397,91.8242874146,86.8871917725,90.8479614258,98.9696807861,93.5855789185,96.5804290771,90.30519104,91.2999038696,98.6489334106,96.3835144043,92.6455078125,90.7858886719,90.3076553345,95.3647384644,94.3308410645,95.234161377,90.9462814331,91.4840621948,95.7617797852,89.2265930176,5396,86.57
115.213439941,112.273712158,112.447364807,111.004180908,106.889907837,107.308822632,113.305023193,110.959152222,111.168296814,112.267539978,113.516082764,121.116188049,112.710891724,114.819656372,117.590293884,114.602676392,108.006439209,106.047348022,115.903869629,106.099945068,115.925827026,109.003616333,115.033119202,112.988967896,110.186889648,113.458763123,113.904495239,114.410003662,112.015220642,112.394790649,962,113.88
115.151382446,107.877258301,111.51940918,109.950210571,111.913650513,106.595695496,111.521820068,112.11315918,108.513549805,108.697052002,113.704589844,110.466011047,113.201324463,112.335220337,108.975097656,112.317184448,103.119445801,111.450515747,110.240570068,107.737602234,108.188079834,106.773468018,106.305938721,111.207939148,111.003433228,111.670265198,112.167617798,109.211288452,108.914169312,108.785888672,1128,107.54
113.489387512,105.048446655,106.905021667,115.194084167,112.968055725,106.383491516,109.991668701,104.950950623,111.93662262,111.076065063,114.186767578,112.71031189,114.9503479,104.595436096,109.98235321,110.472732544,102.031990051,110.897415161,109.981056213,113.241539001,114.113197327,108.583572388,109.202072144,106.559028625,112.872444153,111.375152588,114.270629883,108.28818512,110.610549927,105.400566101,5116,106.47
103.992271423,108.613899231,111.595344543,104.447601318,101.281555176,104.094184875,100.480560303,100.91683197,101.806632996,103.365829468,105.440986633,101.346847534,100.941162109,101.951568604,104.758369446,105.7759552,103.027984619,107.345787048,104.553489685,106.310043335,101.51083374,103.885314941,102.222755432,107.557037354,107.628166199,108.167633057,94.1287994385,109.022171021,97.9339065552,104.391738892,1737,97.57
