keras_MSE2_tanh0,keras_MSE2_tanh1,keras_MSE2_tanh2,keras_MSE2_tanh3,keras_MSE2_tanh4,keras_MSE2_tanh5,keras_MSE2_tanh6,keras_MSE2_tanh7,keras_MSE2_tanh8,keras_MSE2_tanh9,ID,y
106.566902161,104.639419556,103.010482788,103.983833313,102.357818604,103.361717224,103.954284668,103.265060425,103.609077454,102.561721802,3268,102.0
113.999183655,114.440841675,114.229301453,113.788497925,114.298370361,113.384796143,113.487251282,113.07232666,115.138679504,113.893440247,2940,115.64
95.4037628174,96.1351318359,97.5256347656,96.6753463745,101.142967224,102.933822632,92.6242523193,93.5701141357,91.3660507202,93.9557418823,5126,94.21
91.9206771851,91.9719619751,91.2635726929,92.2412338257,95.6893310547,92.2261276245,91.6223754883,92.4323577881,91.154914856,92.2406311035,6767,85.55
92.932258606,91.346244812,92.3204879761,92.3312530518,91.5257492065,91.9648895264,92.2232589722,91.6636123657,91.662940979,92.2390975952,3852,90.83
93.447555542,91.9174804688,92.3613128662,92.265007019,91.884185791,91.4271011353,91.8648834229,92.5699996948,92.0790710449,91.7309188843,8038,88.38
113.611320496,113.771606445,113.650177002,113.592308044,113.117790222,113.111785889,113.793586731,114.052955627,114.030090332,113.870422363,3636,108.35
92.2108230591,95.3977737427,94.5053634644,92.6169509888,92.4050064087,91.9454040527,91.8996429443,92.6433486938,91.8076400757,97.5568771362,790,91.21
113.168640137,107.485099792,105.065498352,113.52255249,108.465194702,112.810684204,98.5743331909,111.764160156,97.6163253784,114.0727005,5211,102.09
113.16444397,113.634094238,113.654579163,113.639816284,113.328674316,113.124519348,115.492294312,115.371559143,114.942222595,112.767829895,1402,111.44
92.55078125,92.4293136597,92.5016708374,97.3000106812,98.9374313354,91.6166000366,96.4089813232,93.243309021,92.5199127197,91.9815597534,4079,124.64
93.8987426758,93.0990905762,97.6215591431,92.3992843628,92.839515686,104.630813599,96.9609680176,92.7672424316,92.1339950562,92.9895095825,3064,103.45
92.7531051636,92.4572219849,92.3598327637,92.1738433838,92.9512176514,92.5288543701,92.0621795654,91.5242233276,92.6839675903,92.4384536743,5525,100.0
78.5574264526,78.0877761841,76.7554473877,77.6322021484,76.6090087891,80.68334198,78.4570617676,77.6580276489,77.2218856812,77.4827957153,424,77.36
113.750823975,113.711029053,113.654624939,113.596672058,113.752670288,113.103424072,113.780586243,114.170471191,113.958076477,112.772094727,8216,113.1
99.4700317383,93.0776290894,98.2703170776,101.097671509,92.3736724854,95.342086792,97.8394775391,92.6930236816,92.7016677856,95.4168777466,4908,89.79
113.485397339,113.620941162,113.64315033,113.646385193,113.474235535,114.00440979,113.468948364,113.140823364,114.010765076,113.791358948,694,105.35
101.744529724,92.9162750244,113.5496521,92.3931045532,101.410346985,97.5855178833,92.6248931885,93.7856140137,95.7853088379,92.8235397339,3423,105.17
113.537376404,113.636810303,115.815620422,113.254463196,113.329544067,113.383430481,113.759315491,115.123931885,113.947921753,114.109161377,1302,113.62
91.8006744385,91.4215927124,92.2978591919,92.8029785156,92.6986618042,94.6547164917,93.7383575439,91.7760009766,91.6509475708,91.1317443848,794,93.98
95.6183547974,92.8564910889,92.4380340576,95.1190261841,92.208152771,92.5101318359,92.5373687744,92.2210693359,95.6541442871,91.9077072144,6337,91.97
92.5378112793,92.1744384766,91.8158416748,92.2566452026,92.0243530273,93.1167678833,92.3791503906,92.4381866455,91.7335281372,92.7044143677,3180,93.86
107.350494385,113.75579834,105.147613525,103.99723053,102.999320984,113.382957458,108.305168152,105.387413025,114.303199768,107.221008301,1791,129.32
77.1511230469,77.5256652832,79.3348770142,77.4439468384,77.0558547974,79.3028945923,78.2074127197,77.5178604126,76.6690444946,77.4833831787,4207,88.75
113.672142029,114.446250916,115.832962036,113.628860474,113.340858459,113.08732605,113.470443726,114.22769928,113.400444031,112.76651001,4654,108.05
104.821540833,102.014907837,104.941719055,103.580337524,103.160804749,104.748382568,104.551132202,103.535675049,103.008293152,106.904968262,7097,98.75
113.988807678,113.085884094,114.223876953,113.3751297,113.506439209,113.125572205,113.475570679,113.985702515,115.145172119,113.884140015,207,115.43
94.0103378296,95.8790893555,92.4289169312,96.4551620483,96.8814163208,93.6944885254,97.4414596558,92.7284469604,93.7523880005,96.3476104736,1624,93.8
113.904701233,113.265914917,115.866340637,110.810447693,111.600128174,113.098594666,113.668357849,108.882347107,113.887924194,114.116844177,530,111.75
92.2737197876,91.859161377,96.8929138184,96.7367019653,97.8731536865,93.6097259521,92.2331314087,91.8851242065,91.4571762085,91.7233886719,4811,90.31
113.986351013,113.261131287,113.652648926,114.054206848,114.268638611,113.382659912,114.046890259,113.980133057,113.398452759,113.82358551,2375,122.4
95.970703125,104.168540955,113.695709229,113.271606445,97.0823745728,96.6700286865,93.9364242554,114.169235229,91.604637146,108.678337097,6206,85.37
113.735733032,112.380737305,113.650413513,113.57963562,113.332130432,114.765953064,111.538948059,111.889709473,115.142501831,113.543487549,7975,110.71
94.4205093384,92.4106903076,95.8817672729,92.2587356567,93.818397522,93.2321395874,92.3880462646,92.2540283203,92.3351516724,92.4661254883,1476,93.26
102.902656555,103.138572693,103.834785461,102.534515381,102.594772339,101.671295166,103.451416016,102.799919128,103.034423828,102.218200684,2179,101.97
103.44871521,102.595977783,107.933197021,102.414916992,106.855407715,104.691123962,104.423973083,104.101280212,105.957344055,103.029220581,129,97.24
107.842422485,113.194259644,113.274513245,111.010887146,113.260772705,112.677482605,113.394805908,112.001457214,107.267486572,110.850990295,7772,107.16
113.095672607,113.262214661,115.907524109,113.371009827,113.777084351,114.983177185,113.218429565,114.233596802,112.963470459,113.585708618,1005,107.12
102.850738525,107.548782349,108.990211487,107.233528137,107.337135315,104.338859558,108.584205627,111.72959137,111.5574646,109.967712402,5835,121.91
113.716972351,113.265098572,115.908592224,113.558120728,113.6900177,113.125488281,114.005783081,113.013343811,114.028244019,112.764053345,1132,108.32
113.907875061,113.784500122,114.237617493,113.701843262,114.29309845,114.60585022,113.315567017,108.950691223,113.237495422,113.828964233,7047,124.6
91.6221313477,91.4000320435,91.2841339111,91.8690948486,91.9664230347,92.5135345459,92.5441513062,92.3896560669,92.2824630737,92.2523803711,379,94.8
97.586730957,96.1484298706,96.666557312,93.2984008789,96.0003128052,96.722076416,94.8799591064,93.0312652588,95.1917953491,97.2473220825,545,89.4
93.0274734497,91.5674362183,91.8793563843,92.2157440186,92.1544342041,92.5419692993,93.4197158813,91.7168731689,92.0897750854,92.0082321167,7320,93.39
102.672462463,103.050018311,104.091140747,100.706787109,103.052703857,109.397766113,101.934242249,105.575874329,102.632324219,102.242004395,6021,97.42
93.3352203369,94.1721115112,92.9953536987,111.843391418,91.8918304443,92.6336975098,92.2096939087,93.2852935791,110.682846069,94.6782531738,7716,88.83
106.581459045,104.625228882,105.307525635,102.697227478,102.83379364,108.406951904,107.318191528,103.010986328,103.233650208,108.403892517,7390,100.21
113.733108521,114.446205139,113.645866394,113.357887268,113.683052063,112.797050476,113.307800293,111.985328674,115.132385254,113.394874573,7656,114.01
113.998291016,113.636245728,113.264175415,113.643783569,113.466217041,113.123847961,113.44417572,113.858268738,115.130455017,114.191856384,4174,109.34
92.890045166,92.6778869629,91.9363021851,91.9831619263,96.3018798828,92.0946807861,93.0995330811,93.3026428223,96.0916671753,92.6692123413,3188,87.3
92.5813293457,91.7177734375,92.0659637451,92.2847900391,92.3028106689,92.5302734375,91.7346954346,91.7761917114,92.4154663086,91.7342300415,407,94.61
91.7848968506,91.8741989136,92.3102493286,92.2847290039,91.9325408936,91.9656982422,91.5062789917,93.2586364746,91.6941299438,92.4180450439,886,93.59
112.413291931,111.731132507,113.266944885,110.15020752,106.746376038,113.112304688,114.898086548,113.324424744,115.147766113,113.560279846,5971,107.35
110.488571167,106.578086853,107.800857544,108.427528381,104.682815552,103.953201294,106.451957703,103.203132629,103.199806213,103.670150757,6522,102.91
92.9807815552,91.6955566406,91.3424835205,92.4418258667,94.1431350708,92.7213973999,94.285118103,92.158454895,91.6692199707,91.7948379517,6115,85.99
92.5019073486,92.5523300171,91.7228317261,92.6047058105,92.2593460083,92.7351608276,92.6474227905,91.9763717651,92.1674041748,92.3786315918,2654,88.14
113.482070923,114.43195343,115.85332489,111.872970581,113.460395813,113.12184906,113.813491821,113.769577026,113.871078491,109.502212524,6466,108.73
94.8687744141,96.6719665527,96.1282577515,95.5709838867,95.0594024658,92.1197357178,91.6518554688,95.7686691284,93.8381652832,94.161781311,2786,100.87
113.90247345,113.783752441,113.654838562,113.367637634,108.216827393,113.123497009,113.812339783,114.057617188,110.749580383,114.260269165,5856,116.39
112.949996948,113.786590576,109.632408142,113.564498901,113.498725891,114.63269043,113.437088013,109.28225708,113.992019653,110.446517944,6435,110.32
91.7536087036,91.7708053589,91.7465362549,95.5774765015,92.0394897461,92.591796875,92.155708313,93.2935333252,91.7717056274,92.0234527588,5742,100.74
92.9548950195,113.259277344,95.637336731,95.8070373535,96.9575653076,96.2392120361,92.196144104,104.197105408,96.0450439453,92.3198776245,3260,113.87
105.424034119,108.349456787,104.463806152,104.398338318,102.583023071,105.029823303,103.738395691,102.91570282,102.995353699,102.642044067,3136,110.57
92.65990448,92.6208877563,93.8028106689,92.5150375366,91.7074661255,95.8843307495,94.7195739746,89.4941864014,92.0313568115,91.9833068848,3376,94.03
102.837104797,103.166824341,102.123069763,101.053398132,102.565658569,101.723594666,97.6966171265,102.8227005,95.0599060059,102.0623703,7836,100.93
113.162078857,105.450798035,113.641471863,112.948417664,103.059883118,103.012168884,111.581619263,105.3801651,111.419685364,111.988494873,445,115.25
113.991539001,114.424316406,109.84022522,107.920562744,113.476959229,115.053070068,110.091682434,114.057357788,113.396942139,113.702667236,4024,112.53
102.060905457,96.3867797852,92.3176956177,92.2334442139,92.7151947021,91.92578125,92.0599060059,95.8015823364,92.3612213135,92.4417419434,3131,89.61
91.6864318848,92.1413574219,91.5002670288,92.2691040039,93.5810317993,92.4338531494,91.1326446533,88.9827957153,91.7323760986,92.0424423218,3688,91.32
113.72227478,113.697296143,114.232711792,113.922561646,113.339935303,115.047042847,113.32219696,113.910240173,113.400039673,112.76864624,3523,120.17
91.6750488281,92.1686401367,92.2895812988,92.1109237671,92.1809844971,91.6862258911,90.8701095581,92.3850860596,92.0655593872,91.5712432861,4057,92.91
97.1099624634,92.7141952515,92.9956817627,92.3977279663,92.4742202759,92.1417388916,92.1835174561,93.9692459106,92.1295089722,92.6680755615,3020,91.32
103.89881134,102.664123535,103.778411865,102.381568909,103.065895081,107.902587891,102.788017273,104.608009338,103.743377686,107.375076294,4363,98.92
113.558364868,113.260932922,115.890914917,113.5054245,114.296707153,113.109970093,113.305961609,113.992897034,115.129333496,114.260391235,1829,106.56
103.866340637,93.6780700684,92.2944335938,92.2408752441,92.2945785522,94.7224807739,96.9197387695,90.9569091797,97.3743743896,95.6922988892,3549,119.31
112.957717896,113.784133911,114.165534973,114.018478394,113.336898804,114.636405945,113.554679871,110.626464844,113.400985718,113.825248718,4300,109.1
95.9313735962,92.6184387207,100.953788757,92.361656189,92.1928482056,91.8748092651,91.6604766846,92.8617630005,92.3624649048,92.3472366333,8058,89.46
113.752037048,111.931144714,109.836486816,113.091270447,107.091545105,113.049964905,111.57182312,113.877960205,113.928787231,111.970497131,2287,109.68
92.8760604858,92.759437561,91.7428970337,98.8293457031,93.3214416504,92.6898040771,97.2265777588,98.2657394409,92.1149902344,92.3142166138,3635,88.22
99.9043121338,97.2334442139,96.7265167236,96.9347381592,95.9406661987,95.154335022,97.7447280884,93.0163955688,92.6661987305,96.2180328369,5618,95.59
97.6565322876,94.5359725952,96.6196670532,92.5843963623,93.0308456421,95.9401321411,92.4864959717,92.2555923462,92.0078048706,91.8328399658,184,96.96
77.8034667969,77.5456848145,76.796295166,77.4376373291,77.8561019897,80.6933517456,77.7152481079,77.9501419067,77.2209320068,77.53565979,5090,74.76
113.883255005,114.374603271,113.275062561,108.305366516,114.288192749,109.199073792,113.458755493,109.10383606,109.659584045,108.109771729,4220,112.94
113.873962402,113.759178162,114.223602295,113.641143799,114.285415649,113.382461548,115.297096252,113.989807129,113.403419495,114.224700928,6399,116.36
92.3744812012,94.1379623413,93.2476043701,97.6457901001,92.3989257812,93.9124603271,95.0405502319,92.1974411011,97.5971908569,101.876441956,3606,94.21
112.796203613,113.635688782,113.638031006,113.647583008,113.450714111,109.878700256,114.024291992,111.254348755,113.94821167,113.812522888,2872,110.29
94.0519714355,93.9606552124,91.3255004883,95.557510376,93.5559539795,94.9332046509,95.4578094482,92.4499282837,96.1289672852,93.6385803223,2313,97.72
92.2830200195,92.0085678101,91.6766281128,92.1653213501,92.2146148682,93.5230712891,93.7648468018,91.930015564,93.2332458496,95.2403182983,2208,96.23
97.1192092896,94.742729187,96.7158050537,92.3562545776,96.744354248,95.0879211426,94.0774307251,92.2158584595,94.8957977295,96.654548645,3364,92.59
92.4055099487,92.7501754761,96.8546447754,92.3101806641,93.4438018799,97.5770263672,93.5642318726,94.9220657349,96.6447601318,94.8070678711,2243,91.38
113.54838562,113.776222229,114.228668213,114.159736633,113.592796326,115.03931427,113.308944702,114.245155334,112.872520447,113.811088562,747,110.35
104.068710327,113.696182251,112.982414246,113.350997925,113.339172363,113.974731445,112.52281189,108.241844177,109.226158142,113.890647888,8348,106.61
102.808609009,103.337409973,103.671798706,102.815742493,102.55997467,104.771316528,107.31816864,107.878669739,102.241424561,104.884902954,2097,99.2
113.476020813,114.449661255,113.263130188,113.363891602,113.53994751,114.549705505,114.020606995,110.349014282,113.402824402,113.013671875,1252,112.61
92.255897522,91.611076355,96.9573898315,92.4738693237,92.1720046997,92.5448532104,91.7024154663,92.5039520264,91.7349014282,91.2569885254,3353,93.71
113.523147583,113.788795471,108.569892883,113.094749451,110.991584778,113.385795593,113.42124176,108.539405823,113.906333923,113.447128296,4981,123.11
104.676399231,103.77166748,102.586029053,104.529045105,104.216163635,102.730506897,103.351715088,102.749671936,102.929618835,102.774765015,7916,109.38
92.5975189209,92.2750015259,94.8894882202,92.2684402466,95.4136428833,92.0823898315,92.3608398438,93.4608459473,96.0213012695,97.9945449829,955,97.47
97.046043396,95.8690872192,98.8670883179,92.5848999023,96.8008117676,95.7851638794,96.7209091187,95.2937774658,93.6787033081,96.6162567139,5523,97.27
92.6252365112,92.6370544434,91.7454071045,92.2026062012,91.6788406372,93.2024154663,92.5507049561,88.8837432861,93.029296875,91.083770752,7048,92.04
113.714080811,113.545333862,114.224716187,113.239120483,113.691261292,113.118087769,113.317741394,109.484558105,114.022674561,113.80897522,5231,110.58
113.910888672,113.696342468,112.931144714,113.367385864,113.684059143,113.12412262,115.554000854,114.237174988,114.02822113,113.767814636,5314,108.86
92.803565979,96.7574005127,91.5668792725,93.3659820557,92.0392379761,93.7127685547,92.5696563721,92.5153045654,96.0856323242,92.4028625488,360,98.16
113.716339111,114.434883118,113.62979126,113.053665161,113.337104797,112.20148468,110.395256042,114.026145935,113.385948181,110.371803284,387,121.15
92.1996078491,91.3308410645,92.282119751,92.1846694946,91.8392105103,92.4287261963,92.0280838013,92.3961486816,91.1392440796,91.1083374023,7059,96.6
92.8332748413,91.3445281982,90.7097549438,92.4982452393,92.3017196655,91.6154556274,92.6014862061,92.2539749146,91.5995407104,91.6984481812,489,90.19
96.8613128662,91.8050613403,91.8404388428,91.9725494385,95.9036407471,92.9075546265,96.3022384644,96.9117279053,91.805229187,97.3954086304,1485,89.5
