ID,y,x_mse_sqrY3_0,x_mse_sqrY3_1,x_mse_sqrY3_2,x_mse_sqrY3_3,x_mse_sqrY3_4,x_mse_sqrY4_0,x_mse_sqrY4_1,x_mse_sqrY4_2,x_mse_sqrY4_3,x_mse_sqrY4_4,x_mse_sqrY5_0,x_mse_sqrY5_1,x_mse_sqrY5_2,x_mse_sqrY5_3,x_mse_sqrY5_4,x_mse_sqrY6_0,x_mse_sqrY6_1,x_mse_sqrY6_2,x_mse_sqrY6_3,x_mse_sqrY6_4
2905,3412716641.71,93.0195007324,93.0865325928,92.7549591064,92.8075027466,93.1789321899,92.5818328857,92.3394470215,92.6935577393,92.7044830322,92.7191238403,92.5176849365,92.7510070801,92.7064666748,92.3267059326,92.8829269409,91.8686447144,92.4508056641,92.5174789429,92.1161575317,92.8382492065
1503,66052474747.7,111.263969421,111.370651245,111.374572754,111.027999878,111.308601379,110.976837158,111.109710693,111.066635132,111.228042603,111.138046265,111.256446838,111.208045959,110.89768219,111.048461914,111.079238892,110.953269958,110.770759583,110.422424316,110.736877441,111.276123047
7599,3371738641.55,92.5709686279,92.681968689,92.5263824463,92.4838180542,93.3218612671,92.5098876953,92.6890029907,92.7504425049,92.0488586426,92.730506897,91.7703170776,92.1025543213,92.4278259277,92.2458267212,92.2535247803,91.952796936,92.4631881714,92.0601119995,92.5300674438,92.3479309082
3281,29802599737.1,93.5604629517,93.8804397583,93.7805557251,93.4413909912,93.8318023682,93.6912002563,93.5906448364,93.7425689697,93.5459594727,93.5280303955,93.28956604,93.739982605,93.4325561523,92.920211792,93.5729675293,93.3243713379,93.0452804565,93.311340332,93.4919509888,93.5525665283
1419,4191502895.32,94.4639053345,94.0885925293,93.8580245972,94.4994659424,94.1147689819,94.1670684814,94.0071640015,93.3219528198,94.0634155273,93.9184188843,93.4075241089,93.0961532593,93.6011810303,93.132598877,94.0584182739,94.0117492676,93.8611984253,94.149230957,93.3982315063,93.629196167
6518,10256376540.6,103.914352417,104.145545959,103.385047913,103.984985352,104.131690979,104.381843567,103.963920593,104.091362,104.361831665,104.172157288,104.226013184,103.500144958,103.845497131,103.602760315,104.469871521,103.831680298,103.949882507,103.546485901,103.865287781,103.628913879
938,74312608417.1,103.150444031,103.203445435,103.088363647,103.524185181,103.090187073,103.12436676,103.87197113,103.694786072,103.40133667,103.326759338,102.995117188,102.62046051,102.733459473,102.980873108,102.756736755,102.229522705,103.061470032,103.456604004,102.38457489,103.428825378
7460,3079030476.42,93.7161407471,93.4736938477,92.6411209106,93.4959182739,93.0011978149,93.2034606934,93.6410980225,93.1383056641,93.1270217896,93.335899353,93.7976455688,93.5716018677,93.4826202393,93.372795105,94.0396270752,92.959564209,93.7174911499,92.7551422119,94.1072387695,92.3566055298
2873,3858768893.99,93.6877288818,93.8935012817,93.702331543,93.5760345459,93.7191009521,93.6756362915,93.8003616333,93.6223449707,93.7674102783,93.6591339111,93.5788345337,92.8149108887,93.0657730103,92.7720794678,93.8403930664,93.3435287476,93.7875213623,93.2053375244,93.2408981323,92.5723114014
3315,2362471207.99,93.8327102661,93.4361572266,93.7257461548,93.5463638306,94.0149307251,93.4372940063,93.6083984375,93.4661331177,93.8724212646,93.0890731812,93.8938369751,93.3303375244,93.4656219482,94.7557373047,94.1799926758,93.0320892334,93.9834747314,93.9190826416,93.7828140259,94.1252593994
5138,8244198611.4,94.7236404419,94.3504486084,94.7575912476,94.1780471802,94.8826065063,93.6538543701,94.3413925171,93.9342041016,94.1405639648,94.5518188477,94.2275314331,93.9940948486,94.3203887939,94.5745925903,94.1604995728,94.1434173584,94.3305358887,94.183380127,94.768081665,94.0069961548
1127,5963202093.53,98.2455444336,97.6290283203,98.8193283081,99.1413879395,99.2911148071,98.0954742432,98.3032150269,96.7440872192,97.5952224731,97.0997543335,97.5262298584,97.1313705444,97.3613739014,98.3842468262,98.3924407959,96.9787979126,98.7184677124,96.8110733032,98.2740936279,98.981300354
1436,66122793924.1,111.311820984,111.427986145,111.465515137,111.555282593,111.734573364,110.860450745,111.147979736,110.839447021,111.062713623,111.16934967,111.011482239,111.064338684,111.233253479,111.434387207,111.578598022,110.688751221,110.847518921,110.790672302,110.750907898,110.990859985
6524,4551527532.16,92.7542037964,92.8571395874,93.8772583008,92.97681427,92.8881454468,92.7883224487,93.2646560669,92.9178237915,92.9665679932,92.9962310791,92.6820678711,92.4235229492,93.3583831787,93.2078781128,92.7074050903,92.131149292,92.1929702759,92.133605957,92.1390228271,92.2707061768
8120,76144038391.7,102.711074829,103.082939148,103.273490906,102.778762817,103.34337616,102.834922791,102.786499023,102.970054626,102.85080719,102.309532166,102.802490234,102.282318115,103.148078918,103.040420532,102.783210754,102.436714172,102.40146637,102.416175842,103.307800293,101.6640625
5443,24924937082.1,93.204284668,93.3238677979,93.4074859619,93.4459457397,93.2929916382,93.3206787109,93.5569381714,92.6060409546,93.6157989502,93.1959457397,93.4485092163,93.9004898071,93.8428878784,94.2886047363,93.7398376465,93.6750259399,93.1049194336,93.8065490723,93.2704772949,93.381477356
4746,9794808430.17,105.099319458,104.524711609,105.012672424,104.816268921,104.913169861,104.128379822,105.185211182,104.670372009,104.446105957,104.999359131,105.406341553,105.050437927,104.908287048,104.648887634,104.956756592,104.621170044,104.118644714,104.346130371,104.965263367,103.891746521
274,8585799661.24,97.6792221069,95.4708709717,97.7209014893,97.1540603638,99.0730514526,96.287399292,95.538482666,95.5041275024,93.3269500732,93.9264984131,96.2108688354,96.2570877075,96.4361572266,95.1119003296,94.5131530762,94.5927200317,96.057220459,93.8979415894,96.2292251587,93.9172210693
2208,6451921694.79,93.4673156738,93.6483001709,93.6561279297,93.6899642944,93.7774200439,93.5906295776,93.2874069214,94.2052001953,93.4551467896,94.1166000366,93.8726043701,93.5931396484,93.1735916138,92.9897766113,94.3910522461,93.892288208,92.9426956177,93.8479309082,93.8833770752,93.7942276001
151,23923493343.5,112.818572998,112.620079041,112.299201965,112.622344971,112.756828308,113.115135193,112.84552002,112.777999878,112.570167542,113.011924744,112.39616394,114.017272949,112.230445862,112.24168396,113.496421814,113.009048462,112.622688293,112.590957642,112.153190613,113.087654114
7583,30936549088.5,109.939201355,109.902244568,109.514472961,109.946456909,109.79850769,109.734603882,109.704833984,109.578453064,109.603012085,109.514251709,109.565917969,109.907020569,109.608161926,109.914802551,109.492095947,109.062477112,109.814598083,109.499679565,109.304672241,109.199249268
764,2262965714.53,94.1758041382,93.9348526001,94.3546600342,94.5696258545,94.2108306885,94.180267334,94.3452682495,94.1285400391,94.2728042603,94.5771713257,94.2827301025,94.4944610596,94.1448974609,93.9195251465,94.3829345703,93.3029785156,93.5525970459,93.3275527954,93.9446868896,93.7540740967
2780,7278610317.88,93.8577804565,94.2438964844,94.071937561,94.3090667725,94.6513290405,94.6253509521,94.3103866577,94.8047409058,94.128112793,95.3930664062,95.0693588257,93.8339614868,95.1537780762,94.3254241943,94.2555847168,94.3406524658,95.2253265381,94.8033676147,94.7331237793,94.4751586914
6558,3375815212.03,93.3836364746,94.4039993286,93.7131118774,93.854385376,93.7013931274,94.5573959351,93.8659515381,93.6906814575,94.1687164307,93.8512420654,94.0212554932,94.6067428589,94.0008621216,94.1009292603,93.9067230225,94.4454421997,94.3304443359,94.7345352173,93.6191711426,94.478477478
2211,7450460945.75,104.054954529,104.061454773,103.860870361,103.992706299,104.305938721,103.688781738,104.051124573,103.959739685,103.801261902,103.992729187,103.815162659,104.191856384,104.150650024,104.478172302,104.889060974,103.916145325,104.223907471,103.948677063,105.0079422,104.354629517
184,7027921470.48,94.5267791748,94.4188842773,94.3879165649,94.3714065552,94.3527297974,94.1885375977,94.2552871704,94.4714355469,94.4839324951,94.5119094849,94.3036804199,94.2001495361,94.4804611206,94.7167892456,94.3703689575,94.1318511963,93.9754714966,94.0433959961,93.751449585,94.1683273315
4779,19380764230.6,112.90586853,112.330413818,112.720741272,111.931755066,112.671562195,112.343933105,112.926841736,111.939300537,112.895690918,112.006134033,112.540184021,112.241928101,111.905403137,111.933227539,111.832618713,112.002197266,111.883331299,111.890739441,111.618934631,111.516586304
7706,2191648215.19,92.2006759644,92.6675949097,92.5361938477,91.7527923584,92.968421936,92.3924942017,92.2075805664,92.3499298096,92.632598877,92.3389511108,92.0112762451,91.6250228882,92.3136062622,92.267616272,91.915763855,91.7021026611,92.1343383789,93.1380310059,91.716583252,92.8073196411
3454,50280753500.1,111.971656799,112.033607483,112.185089111,111.76197052,112.053894043,112.082061768,111.783569336,112.111663818,112.030296326,111.815940857,112.154953003,112.489982605,111.90096283,112.531234741,112.313735962,111.624214172,111.980880737,111.68598938,112.270339966,112.166465759
7560,3243741293.74,94.0917892456,93.8968887329,93.7515792847,93.8318786621,93.7639541626,93.2416152954,92.8086776733,93.4880447388,93.2340087891,93.338684082,92.652557373,92.8061828613,92.9765319824,92.8789215088,93.3209609985,92.5624160767,92.8467407227,93.1668167114,93.5507888794,92.7599029541
7482,8546085124.37,102.322425842,102.485519409,101.904830933,102.513771057,102.503417969,102.154884338,101.890235901,102.525550842,102.092124939,102.333534241,102.008407593,101.962219238,101.94367218,101.905082703,102.273208618,101.603729248,101.442718506,102.326766968,101.88482666,101.498451233
5705,9615802293.06,103.91934967,103.074577332,103.072563171,103.098106384,103.998329163,103.025978088,102.777336121,103.787918091,102.064071655,102.803726196,104.303565979,102.940597534,103.407974243,102.664596558,103.154197693,103.253074646,102.989212036,102.534263611,102.842102051,101.916137695
5158,30666074773.8,109.452262878,109.652603149,108.148529053,108.786140442,108.545005798,109.286643982,110.247634888,109.250938416,108.108520508,109.875450134,108.912841797,110.061187744,109.640296936,111.280548096,110.94997406,110.168365479,110.278778076,109.64743042,109.633766174,109.419662476
4054,29026268921.9,110.767486572,111.003181458,111.276306152,111.416221619,111.214080811,110.948547363,110.856651306,111.259246826,110.611343384,111.101150513,110.434791565,110.977722168,110.728866577,110.399375916,111.198150635,109.955818176,110.303756714,110.595359802,110.894210815,110.699043274
535,4014626447.39,93.8367156982,93.5182876587,93.7012023926,93.579208374,93.2751922607,93.7840270996,93.6437759399,93.2487411499,93.7408294678,93.4225997925,92.8349380493,93.1004257202,93.4538726807,93.4582214355,93.0110015869,92.7745819092,93.0733566284,92.9420547485,93.2072525024,93.1198272705
6658,36851600941.7,102.339553833,102.164390564,101.957138062,102.19985199,101.972290039,102.273155212,102.059928894,101.580192566,101.983055115,102.129943848,102.136070251,102.396736145,102.086769104,101.863212585,101.740585327,101.563102722,101.717918396,101.233200073,101.932769775,101.776847839
237,10446768821.2,103.595169067,103.474372864,103.196395874,103.160903931,103.343513489,102.850128174,103.458114624,103.300796509,103.490882874,103.403045654,103.046806335,103.072525024,102.932991028,102.697662354,103.343551636,102.414299011,102.906402588,102.932197571,102.694740295,102.950195312
4937,61632531677.2,116.421096802,116.348129272,116.620246887,116.443695068,116.24495697,115.59362793,116.084075928,115.510406494,115.736030579,116.450569153,116.140182495,115.571052551,116.234817505,116.662002563,115.754821777,115.777458191,115.100723267,115.419837952,115.05165863,115.698379517
173,5120046641.54,95.3906021118,94.8656845093,94.6701812744,95.8728942871,94.8330993652,95.3311691284,96.2934265137,94.6858825684,95.2883071899,94.8536605835,95.7128372192,95.603012085,95.390586853,96.311920166,94.3927154541,95.3927078247,95.9560546875,95.8790359497,95.4101257324,95.8409805298
3895,30699759677.7,104.049842834,103.832183838,104.261962891,104.167877197,103.812538147,103.958297729,103.404014587,103.826255798,103.873313904,103.606758118,103.71774292,103.342483521,103.312705994,103.142730713,103.278816223,103.610931396,103.600021362,103.57724762,103.870536804,103.523757935
2557,16449915201.6,112.028778076,111.905059814,111.769752502,111.908287048,112.144042969,111.881896973,111.836151123,111.924072266,111.59664917,111.992645264,111.684272766,111.766975403,111.791275024,112.124412537,112.137435913,111.806663513,111.735496521,111.327255249,111.362838745,111.545677185
484,7036143120.76,94.0849990845,94.4810714722,94.1417922974,94.5849227905,94.4820785522,93.7060089111,93.8523712158,93.3494873047,93.8702163696,94.13331604,93.4182357788,93.8328018188,93.6083984375,93.9215774536,94.0548477173,92.7850875854,93.1700210571,93.0102539062,93.6488723755,93.3578720093
8152,1887013035.32,91.5957183838,91.3121185303,91.8244400024,91.2590332031,91.6344223022,91.6674575806,91.6677093506,91.7774734497,90.8005371094,91.3298873901,91.3883361816,91.6417770386,91.3163146973,91.9766998291,92.0410461426,90.4127349854,91.5535354614,91.0693435669,91.1639862061,91.4773254395
1785,50226687693.9,94.6586761475,94.3643875122,94.5933074951,94.6784057617,94.9671783447,96.0190124512,94.5114822388,95.6802368164,95.5437164307,97.0389251709,96.3782730103,94.7988128662,99.0706558228,97.1018981934,95.9592895508,98.5971755981,96.2763977051,94.7827529907,97.2850494385,97.5231399536
1158,3704238754.68,94.318069458,94.1683273315,94.7193145752,94.6829681396,94.5923309326,94.1708450317,94.6563186646,94.0225524902,94.0318756104,94.4253158569,93.9581680298,94.2678756714,94.1923141479,94.4759979248,94.8471221924,93.6792144775,93.7021255493,94.0348739624,94.139175415,94.242729187
4270,460405293.444,78.6384963989,78.3435592651,78.2658538818,78.4570999146,78.229133606,77.9535369873,78.2313842773,78.1856384277,78.1682662964,78.5483016968,77.8816299438,78.5699081421,78.095703125,77.9998931885,78.0438461304,77.734588623,78.0026550293,77.8514556885,77.982170105,77.9111785889
6492,20199397812.7,111.483200073,111.170196533,111.2813797,111.169815063,110.995704651,111.008865356,110.721382141,110.977783203,111.139770508,111.412498474,109.099052429,110.094200134,110.61441803,110.661262512,110.439094543,110.314079285,110.288719177,110.260070801,110.840385437,110.277961731
4087,6636120657.0,94.2495651245,93.9642486572,94.0569381714,93.7025146484,94.1264877319,94.5651931763,93.9101409912,93.8132705688,93.8296432495,94.0013198853,93.4916381836,93.7546463013,93.6839447021,93.5312042236,93.9236679077,93.3841705322,94.5214233398,93.9485702515,93.6686935425,93.4016799927
1345,29218514051.7,112.206809998,111.850410461,112.101127625,111.810874939,112.083496094,111.74005127,111.923484802,111.940376282,112.110557556,112.162887573,112.358169556,111.52394104,111.721488953,111.559394836,111.780525208,111.601264954,111.742713928,111.528656006,111.573554993,111.289604187
1018,3.8642191647e+11,111.146888733,110.721420288,110.931388855,110.284950256,110.844863892,110.751731873,110.350982666,110.486747742,111.133300781,111.402679443,110.932922363,110.838439941,110.762466431,110.624885559,110.424728394,110.6277771,110.418273926,111.124671936,110.725494385,110.776939392
553,8961622556.25,94.5253143311,94.6111755371,95.0297317505,95.1209793091,94.6316604614,94.1053314209,94.6134567261,94.7210769653,94.6034393311,95.1200866699,94.7851867676,95.3586807251,95.0450210571,93.6831283569,94.8438339233,95.6991195679,94.405166626,94.7056274414,95.3196411133,95.3849411011
3225,2235277913.38,94.746711731,94.716468811,94.7042007446,94.3261871338,95.2003326416,94.2167739868,95.2348175049,95.2950820923,95.2170639038,94.5948486328,96.2537918091,95.1351318359,95.0311660767,95.98072052,96.0922393799,95.7918243408,96.594291687,95.6149520874,96.0374832153,94.1993484497
2281,22782737221.0,113.043800354,112.455879211,112.556350708,112.008392334,112.09336853,111.921966553,112.952323914,112.813301086,114.520301819,112.376464844,112.406089783,113.120597839,113.772026062,113.939300537,112.263084412,111.631874084,113.999511719,112.702598572,112.977989197,114.053359985
4358,13540466572.9,94.2302322388,94.0769729614,93.8656158447,93.9351119995,94.2561721802,94.1353683472,93.9655609131,93.9419555664,94.1232452393,93.9290847778,93.58152771,93.5250396729,94.0480957031,93.9325790405,93.6815643311,93.3351821899,93.1098632812,93.4199295044,93.5061721802,93.2706451416
7205,18972830465.2,110.353645325,110.509902954,110.321708679,110.168281555,110.350440979,110.203582764,110.138778687,110.309371948,110.331245422,110.503768921,109.895683289,110.217597961,110.322647095,110.782524109,110.393218994,109.833869934,109.294960022,110.198432922,110.682991028,109.8934021
