keras_MSE3_sqr_relu1,keras_MSE3_sqr_relu2,keras_MSE3_sqr_relu3,keras_MSE3_sqr_relu4,keras_MSE3_sqr_relu5,keras_MSE3_sqr_relu6,keras_MSE3_sqr_relu7,keras_MSE3_sqr_relu8,keras_MSE3_sqr_relu9,keras_MSE3_sqr_relu10,keras_MSE3_sqr_relu11,keras_MSE3_sqr_relu12,keras_MSE3_sqr_relu13,keras_MSE3_sqr_relu14,keras_MSE3_sqr_relu15,keras_MSE3_sqr_relu16,keras_MSE3_sqr_relu17,keras_MSE3_sqr_relu18,keras_MSE3_sqr_relu19,keras_MSE3_sqr_relu21,keras_MSE3_sqr_relu22,keras_MSE3_sqr_relu23,keras_MSE3_sqr_relu24,keras_MSE3_sqr_relu25,keras_MSE3_sqr_relu26,keras_MSE3_sqr_relu27,keras_MSE3_sqr_relu28,keras_MSE3_sqr_relu29,keras_MSE3_sqr_relu30,keras_MSE3_sqr_relu31,keras_MSE3_sqr_relu32,keras_MSE3_sqr_relu33,keras_MSE3_sqr_relu34,keras_MSE3_sqr_relu35,keras_MSE3_sqr_relu36,keras_MSE3_sqr_relu37,keras_MSE3_sqr_relu38,keras_MSE3_sqr_relu39,ID,y
108.702064514,112.679740906,121.599784851,111.90007782,122.539802551,119.428527832,105.335029602,111.633323669,115.406967163,119.013092041,127.454925537,114.743240356,122.668190002,110.627914429,115.644882202,115.407562256,111.550750732,113.169876099,116.030090332,104.751960754,116.860298157,116.532394409,106.380683899,114.75592804,116.653060913,105.221740723,106.057037354,116.27091217,115.683486938,118.379135132,114.684631348,112.042930603,111.708625793,111.217277527,110.727760315,111.682861328,119.259208679,115.452766418,124,116.59
92.9508285522,98.2677612305,91.9323272705,103.773246765,94.4256896973,94.221786499,106.089927673,101.715652466,97.1235733032,97.1795196533,95.2021026611,88.1064758301,101.660568237,100.533737183,97.4993362427,101.602592468,95.5234146118,94.1466522217,97.1242904663,99.8234939575,95.4356536865,94.338432312,98.6591796875,103.172721863,100.844558716,90.1195144653,100.505783081,93.4567489624,95.3684158325,103.525291443,91.7908706665,92.3865737915,95.3640060425,94.4626464844,99.9931335449,96.0816345215,95.3103866577,101.361373901,125,93.81
119.195610046,114.028045654,120.04284668,114.828521729,105.982925415,132.63835144,124.29510498,110.99269104,119.313644409,118.44203949,110.887840271,128.159683228,122.896697998,121.489013672,123.940513611,128.385070801,115.731513977,117.909996033,123.984596252,121.280700684,116.097633362,129.312683105,112.516891479,113.759902954,116.002090454,110.792381287,119.261459351,116.463554382,120.308349609,114.000450134,112.825721741,123.056182861,117.641525269,123.395454407,117.757667542,119.110702515,117.660140991,121.209350586,127,119.44
97.847366333,97.2603683472,92.3286361694,96.9485778809,94.99634552,96.4373550415,94.1354446411,96.5912322998,95.8776168823,96.7169113159,91.5929260254,88.7459640503,106.929885864,88.2920913696,99.2904510498,91.4425582886,88.5654373169,98.4578933716,88.7939987183,92.0461883545,92.070274353,87.508430481,88.9877090454,86.2614898682,90.545791626,91.8441467285,91.8798828125,93.580329895,88.8248596191,95.5092468262,93.662322998,87.8887481689,92.4961624146,99.2928619385,93.0564117432,90.6178588867,92.523979187,95.5225067139,128,91.57
98.6996688843,107.736602783,99.234413147,109.606208801,94.4716567993,101.892608643,104.063323975,104.800727844,101.271446228,99.1892318726,95.5232696533,109.654258728,111.895820618,101.818344116,105.671257019,107.765274048,107.572601318,103.303497314,99.9228439331,108.786857605,111.794456482,96.4783248901,98.7997055054,103.264396667,106.595161438,97.8524627686,104.262153625,101.213027954,103.873603821,97.0682067871,105.357017517,107.523544312,102.883056641,98.6653747559,97.8129577637,105.230331421,99.7460861206,106.638809204,129,97.24
103.749191284,96.4495315552,91.2268600464,91.3884658813,92.2047424316,97.4934005737,101.061920166,97.6888122559,91.127166748,100.563056946,89.4624633789,94.1825408936,88.7541503906,89.5639877319,94.9121856689,100.512245178,89.3378448486,93.7908630371,96.930305481,90.7306289673,91.8472366333,88.2423095703,93.9109344482,92.6968841553,86.5276870728,92.8984451294,100.252693176,92.0727615356,91.8152160645,91.1228485107,94.7226333618,88.3454360962,91.2159500122,97.9228134155,92.8327331543,97.0998306274,99.4781646729,84.8387908936,130,90.11
100.831344604,96.5306930542,106.792274475,106.591957092,104.437858582,111.846214294,105.544128418,92.7506790161,103.044662476,107.463394165,101.617950439,112.34274292,109.775527954,98.4031448364,105.787872314,107.144165039,104.389541626,108.850921631,96.8671951294,98.3464660645,107.499359131,106.633964539,101.08266449,98.5943756104,110.441703796,98.622428894,102.170349121,104.179122925,103.982437134,107.152854919,101.314506531,103.874053955,96.7421417236,105.848007202,107.934432983,96.3009567261,108.192428589,103.986427307,131,94.83
107.144004822,111.347625732,109.573539734,110.691322327,115.847518921,109.143707275,123.936347961,111.586090088,104.637672424,112.213432312,105.319038391,111.942375183,109.822776794,118.0545578,114.550575256,108.788009644,116.585342407,116.131652832,110.388069153,109.054016113,111.033485413,107.290611267,111.703163147,104.713798523,110.998542786,113.921180725,104.164718628,108.655479431,114.458854675,113.521987915,110.299934387,110.152671814,120.102409363,110.12600708,107.531044006,108.51651001,121.747291565,116.763305664,133,108.42
86.3115386963,84.3321762085,94.5887069702,94.7191848755,94.2869338989,96.2024536133,95.0168304443,95.9835586548,94.0114898682,91.6917037964,93.4929504395,91.7827911377,92.6238098145,94.4277648926,90.8215332031,93.1359329224,91.6028213501,93.8014526367,87.4902877808,90.1282196045,99.3815841675,93.3313140869,97.3383178711,103.777984619,93.9573516846,94.8565444946,95.0641174316,90.7329177856,93.2505111694,87.6987380981,104.901802063,94.7308197021,94.7264404297,89.4956970215,90.6388320923,90.5247573853,94.0748596191,91.7386550903,134,95.57
94.3034896851,100.778930664,95.1973953247,101.194343567,89.4307479858,97.6602554321,102.813705444,100.976509094,94.4792785645,104.48160553,101.962142944,101.003631592,96.6678085327,94.0101089478,106.967002869,107.611877441,101.448249817,100.012931824,89.8473358154,104.571090698,107.338996887,93.738243103,95.2947998047,100.501266479,103.937355042,102.320381165,100.946899414,93.0439910889,96.5212173462,102.02948761,95.8107681274,99.7882232666,98.2094039917,103.561958313,95.5726928711,97.5983505249,118.530776978,95.9007263184,136,88.82
106.246498108,105.891853333,102.16254425,95.7823181152,95.7457580566,98.9026184082,102.233459473,102.462791443,106.112541199,109.712867737,107.721298218,109.162254333,99.6489181519,101.450897217,106.425209045,106.13344574,105.190925598,103.620346069,110.766120911,109.719497681,107.512435913,97.9029159546,109.039413452,107.505493164,107.93686676,106.934814453,101.136230469,101.821769714,104.757095337,108.512153625,103.738937378,101.623008728,105.690376282,105.158927917,109.324211121,103.69052887,106.806289673,110.866958618,139,104.78
92.3414611816,97.7882995605,102.598373413,103.867248535,91.5191192627,99.3410720825,97.2841644287,97.7602005005,95.6453018188,95.0070724487,99.216835022,84.3740997314,90.1628265381,88.1250991821,97.2068023682,93.4549407959,95.0420608521,92.1153335571,96.5601043701,97.3892669678,93.6044464111,91.351348877,100.898406982,95.3442840576,100.651519775,91.5591964722,96.712272644,89.3410339355,96.8492736816,89.2574920654,88.6105651855,97.5925598145,102.122505188,97.0387802124,93.5717163086,100.928886414,101.646125793,88.2637405396,141,87.75
94.3557662964,92.7028121948,95.1048278809,94.6734848022,90.8154449463,100.810386658,89.9328918457,101.125068665,96.3042831421,92.3044586182,93.3878173828,96.5483703613,88.1710662842,92.1332778931,104.007492065,96.4236068726,97.5224990845,99.3293380737,93.5170516968,99.7395477295,97.976272583,90.2191619873,92.6194610596,92.2446212769,93.8155288696,96.8197631836,90.317237854,101.911376953,93.0321578979,91.8573303223,87.2495193481,90.3062744141,91.9225234985,94.7518157959,95.2188339233,91.7129135132,98.026725769,98.6310272217,143,93.27
115.149429321,109.044830322,109.250854492,105.253616333,112.102760315,110.150009155,114.749801636,111.503799438,110.322113037,112.604415894,108.791191101,104.318016052,118.382850647,113.373336792,107.415130615,112.310623169,114.345649719,104.574638367,102.526168823,110.968078613,99.2116317749,104.859336853,107.138084412,104.745651245,113.870536804,112.725624084,112.156806946,106.265235901,112.269508362,107.329772949,101.181541443,112.760253906,108.508460999,107.833137512,105.647613525,99.0088729858,114.606826782,114.282371521,145,111.74
109.906265259,108.536712646,113.16317749,119.214431763,121.962112427,117.342407227,112.787376404,109.791236877,110.512489319,106.856086731,106.84437561,112.223838806,114.396606445,117.152442932,116.018920898,115.085578918,107.99521637,109.530342102,110.595077515,108.628974915,109.018440247,115.358184814,121.464035034,111.944732666,110.77003479,110.614715576,108.945030212,114.751480103,115.788505554,112.995056152,108.13394928,112.229980469,114.270545959,117.321121216,112.104682922,109.873832703,114.682899475,112.324409485,146,109.76
78.3385772705,73.0328826904,79.4838027954,75.8529510498,75.2995834351,80.98412323,79.5470581055,81.355140686,68.2987213135,78.142616272,78.856590271,75.2047271729,83.349029541,70.540435791,74.8537445068,82.1245193481,72.7478179932,77.4136886597,71.5334243774,78.364692688,78.0391464233,79.5111160278,79.3810806274,76.5169143677,82.8986740112,78.5608444214,70.419921875,75.1175003052,83.0991973877,84.1673431396,79.9950561523,75.3352508545,76.9937896729,76.6814727783,76.460609436,73.5080871582,78.0260543823,77.6574172974,147,84.15
86.8653259277,97.8941040039,85.4726715088,96.7732086182,87.3024368286,91.5195388794,93.7842178345,98.9535217285,91.3987350464,89.1418304443,81.8833084106,84.0244827271,90.592628479,89.8687133789,98.4739990234,99.8706283569,88.4416427612,81.7389144897,90.2269744873,99.9984970093,97.9710388184,88.7661056519,91.2623901367,90.0629577637,91.1688079834,84.2954177856,90.6315689087,88.1153259277,87.5229949951,91.8786239624,94.062171936,97.7778549194,91.9360580444,90.569480896,88.0244674683,88.4501419067,88.9362182617,94.2573776245,150,93.67
110.135795593,114.015174866,118.418464661,116.392532349,110.521392822,113.418670654,117.143562317,113.970794678,104.161972046,115.137863159,112.501052856,115.318183899,109.344116211,102.110435486,114.959915161,115.374473572,102.869842529,110.192565918,113.834144592,112.352645874,108.931732178,104.818748474,118.339248657,112.642486572,104.813423157,115.105735779,104.217910767,103.570045471,111.829330444,102.758323669,103.95501709,113.891525269,113.74584198,111.371940613,116.024528503,113.481185913,117.087890625,105.035446167,151,107.72
90.4432983398,94.8005828857,89.9471282959,94.8825302124,100.351051331,93.179725647,83.3659744263,95.357131958,92.9382324219,92.0443725586,92.7992553711,90.9066543579,87.1508255005,88.2989044189,92.366355896,91.8112106323,91.0856552124,91.3234024048,92.4507675171,88.1846466064,95.3835449219,90.914604187,90.7121887207,87.9837036133,95.1657943726,96.2593078613,83.8044509888,99.115524292,91.6408462524,98.0491409302,87.9539031982,91.5313796997,89.9892959595,98.5839767456,85.4688949585,92.4626541138,99.2633514404,95.3245620728,152,90.87
106.253715515,106.138435364,104.846931458,105.729873657,102.32775116,103.399978638,104.249320984,106.987541199,105.294654846,99.7232666016,101.574737549,102.320472717,107.695999146,103.361701965,101.431610107,108.086708069,101.49899292,97.3160934448,105.235809326,104.922546387,97.7262573242,103.945350647,103.148849487,104.582695007,102.550369263,101.273117065,101.037582397,100.006866455,103.873603821,100.108100891,99.7980194092,110.401313782,103.767982483,104.26852417,102.460899353,96.919052124,102.819953918,103.920417786,153,118.24
89.2451553345,88.7546768188,100.288444519,97.1109771729,97.3257293701,92.9970092773,95.6327819824,94.68699646,91.9550094604,93.1521835327,94.0035629272,94.1329421997,96.2358627319,96.7114868164,99.8084259033,97.7341003418,88.0334472656,99.9303970337,89.8298416138,92.7135009766,103.528121948,93.8656539917,97.6251831055,107.618545532,96.1836471558,96.7403411865,96.7591781616,85.8561553955,95.4514770508,88.7680282593,94.3661117554,98.5668411255,96.9787368774,95.568572998,95.1064682007,101.386207581,97.9248123169,94.185798645,154,89.91
108.970611572,119.659759521,114.514755249,115.079277039,126.272926331,111.852828979,113.293319702,115.645843506,122.315589905,113.173629761,115.349723816,117.112640381,111.084625244,114.557128906,125.826759338,120.490097046,119.472991943,114.243759155,110.126304626,112.605911255,124.806785583,104.663330078,113.768363953,117.333930969,110.164421082,107.627250671,115.582778931,112.889953613,115.706214905,116.913803101,112.28616333,113.668983459,107.38344574,123.419166565,116.725921631,118.268882751,126.656311035,114.90120697,158,113.4
85.1510696411,93.0358047485,89.861366272,100.030387878,88.6242141724,94.1029815674,98.7122650146,89.6303939819,87.0901870728,87.6982192993,83.6429138184,88.2472000122,92.7087478638,86.5633163452,99.6037445068,96.1165618896,93.2506637573,80.0611724854,93.8480224609,97.8377456665,99.0528488159,86.7581329346,91.7187042236,83.7284469604,90.6238555908,85.9613571167,89.4786987305,89.4781570435,89.5756835938,90.4914245605,93.0505218506,98.3835067749,90.9945678711,89.7310562134,85.8269271851,90.3433761597,87.1948471069,92.0362548828,159,118.53
82.8379364014,77.4864501953,77.6515197754,75.4438781738,76.3476104736,83.4886779785,83.6894760132,79.927734375,81.1651382446,69.9778289795,72.954208374,79.3258743286,74.9377288818,73.8641738892,81.4867706299,79.9828948975,77.3482666016,80.9265136719,82.1806182861,77.2294692993,79.1777114868,75.3726577759,74.8666000366,78.5824737549,72.0552597046,77.3101806641,78.6442184448,76.4473190308,77.2842712402,78.6210784912,79.8471679688,78.7199935913,77.8226318359,78.2432556152,78.8189697266,76.3139953613,74.5628814697,72.1781616211,160,79.03
91.1768035889,86.1967926025,93.2772064209,99.8133392334,83.8488235474,92.1301422119,95.2255859375,93.7150878906,90.983795166,93.9808731079,90.5566101074,94.8309249878,100.323020935,89.3683547974,94.8642883301,91.9865570068,89.8669586182,92.0561447144,86.0864334106,90.2979888916,98.5287094116,85.8302307129,87.3783950806,93.6399536133,97.0884399414,93.255317688,86.1934280396,91.2038116455,94.7585983276,97.3227005005,91.7962417603,91.9327087402,99.128326416,92.3263092041,90.9737014771,89.2992553711,98.7322998047,97.6220550537,161,92.47
113.360466003,107.725418091,108.735534668,109.77482605,105.234199524,104.236000061,106.809173584,109.769813538,107.939758301,110.404701233,103.229431152,106.047904968,115.327667236,110.92363739,107.947547913,110.802093506,104.774078369,101.361244202,107.550643921,108.211112976,103.536453247,106.983894348,107.210372925,107.498985291,105.493965149,104.692657471,100.214447021,104.73639679,108.785324097,100.20728302,101.099578857,114.979934692,106.567146301,102.583496094,99.6086349487,101.064559937,104.288139343,108.158920288,164,100.98
92.5530014038,90.6778640747,100.631546021,94.4836883545,94.3277206421,92.2215805054,100.189071655,95.0294418335,90.8000106812,92.2038879395,89.8860473633,88.4497146606,95.2967605591,87.9945144653,97.232421875,95.3321380615,84.3337860107,98.8154067993,89.4234466553,92.8111038208,97.1734695435,91.1991729736,101.049781799,96.8822937012,92.23487854,87.6513900757,102.818717957,87.132522583,93.7796707153,88.2723083496,95.3862457275,93.9601974487,98.4184570312,86.0065689087,91.6141204834,95.6460418701,94.8498001099,89.9680557251,165,114.76
102.944007874,101.888908386,112.836784363,110.960762024,117.934890747,111.892127991,101.86492157,106.088806152,108.038948059,105.36038208,117.399002075,112.380554199,116.614006042,106.627304077,111.443222046,116.205436707,115.857841492,107.5076828,113.04486084,106.19568634,118.175827026,108.205856323,103.223831177,110.198455811,111.879676819,102.62273407,109.863075256,122.613563538,108.62915802,120.233779907,109.135314941,109.949874878,108.21282196,112.76033783,109.935798645,115.537506104,109.127624512,113.029266357,166,111.15
109.949440002,115.239845276,110.952667236,109.553474426,105.544044495,102.588096619,109.525230408,103.939689636,109.118881226,103.266899109,103.026092529,114.881011963,117.980445862,107.937721252,103.678215027,113.0154953,109.954437256,99.5103759766,107.190917969,111.699752808,100.260406494,97.2691955566,109.6460495,115.502120972,118.7525177,109.83316803,104.22731781,103.729225159,105.687805176,102.661422729,95.4459762573,114.206878662,108.567321777,106.152015686,101.0181427,105.136726379,102.316612244,106.448799133,168,108.57
97.3421783447,102.485481262,101.435630798,100.599685669,95.7141418457,102.064285278,100.152229309,102.1173172,98.4838562012,100.224273682,99.0778121948,91.2423629761,96.5772857666,96.8936691284,104.527351379,107.978347778,95.2994918823,94.2663192749,102.52431488,92.455116272,94.1777877808,98.8937835693,104.992835999,101.518493652,96.9542999268,103.148132324,96.8143386841,94.6909332275,98.8082580566,94.8928451538,97.3700866699,91.6368865967,104.931510925,96.9078598022,97.798034668,104.047470093,112.816711426,91.0704040527,169,93.03
93.2506256104,85.8434829712,91.7916564941,98.0273284912,84.4581604004,89.4826660156,94.0634307861,92.878868103,92.2923660278,93.6619186401,90.8570556641,94.3207778931,101.680046082,87.7579956055,97.909828186,90.9822158813,89.6660614014,91.899887085,86.107460022,90.1197662354,98.5813674927,85.056892395,90.1892166138,93.5111694336,95.6971054077,92.4562683105,82.9259185791,93.615486145,93.2504196167,96.7723083496,95.4935531616,91.3696289062,97.6686477661,93.640083313,90.8739776611,90.1151657104,97.1004180908,99.5566558838,170,93.12
129.634338379,122.060966492,120.828102112,133.318954468,127.444633484,119.369529724,128.674697876,120.376144409,120.715667725,123.234931946,118.646720886,129.224807739,135.795715332,123.164665222,119.810844421,127.053329468,126.505836487,116.689781189,132.772232056,125.309440613,122.858428955,121.915206909,125.246658325,126.726921082,132.308731079,126.684753418,124.343910217,114.907752991,136.671661377,129.817352295,114.691398621,123.908447266,132.844100952,127.062202454,123.259620667,122.950874329,133.407089233,127.532241821,171,113.31
91.0164031982,99.3307113647,99.1025543213,96.9364089966,88.6656951904,94.6659317017,96.6350479126,100.790168762,92.7036590576,89.1684646606,89.8369445801,86.5813980103,93.1846237183,85.4294509888,90.4891204834,97.0333480835,86.2034301758,93.1678314209,93.694152832,91.7533187866,93.7809677124,85.9592056274,96.5824050903,95.4178009033,84.6058349609,90.1449737549,93.7480545044,96.237739563,90.1080169678,87.9770126343,93.3049316406,91.7652359009,95.9789428711,94.5424346924,90.9874038696,94.5263900757,99.6618118286,86.5886764526,173,94.27
