ID,y,x_mse_expY3_0,x_mse_expY3_1,x_mse_expY3_2,x_mse_expY3_3,x_mse_expY3_4,x_mse_expY4_0,x_mse_expY4_1,x_mse_expY4_2,x_mse_expY4_3,x_mse_expY4_4,x_mse_expY5_0,x_mse_expY5_1,x_mse_expY5_2,x_mse_expY5_3,x_mse_expY5_4,x_mse_expY6_0,x_mse_expY6_1,x_mse_expY6_2,x_mse_expY6_3,x_mse_expY6_4
2100,6971.320754,93.9796829224,93.9448394775,94.0233154297,93.7187423706,94.0970153809,93.4858398438,93.5979690552,93.4285507202,94.1759490967,93.6429748535,94.0227432251,93.431602478,93.2723312378,93.5944747925,93.8932189941,94.9829177856,93.714553833,93.8077468872,93.6459655762,94.2401885986
6022,5618.99134849,93.680015564,94.1768569946,93.9846420288,94.0461425781,93.7270431519,93.3925094604,93.6555252075,93.739944458,93.3412857056,93.4273834229,93.0360488892,93.5188674927,93.3547286987,93.4560241699,93.2076950073,93.4210891724,93.423500061,93.0821533203,93.8153305054,94.3943405151
4416,18641.9498174,102.921394348,103.713020325,103.514312744,103.403701782,103.6042099,102.987586975,102.559616089,102.933929443,103.233139038,102.560905457,102.956634521,102.805145264,102.756134033,103.013122559,103.095458984,102.454170227,103.231987,102.651504517,102.356002808,102.510391235
4228,19727.4486444,94.0701675415,93.7741165161,93.7499771118,93.8692474365,94.0693206787,93.971321106,93.5590057373,93.5100784302,93.3702774048,93.4850311279,93.4576873779,93.592086792,93.5946502686,93.291519165,93.6136856079,93.5402297974,93.1992797852,93.102684021,94.0551528931,94.188369751
7987,1378.49930093,87.0177612305,87.5115890503,87.4570083618,87.5068664551,88.1618423462,84.2855758667,84.3919296265,83.6151199341,84.152633667,84.103805542,81.7338409424,80.8837509155,82.3810272217,82.6166305542,82.0592346191,80.0494537354,80.2317962646,80.2005386353,79.6480712891,80.3265914917
1516,20412.8399686,102.932998657,103.896247864,104.346153259,103.294380188,104.079124451,103.81060791,103.495399475,103.112792969,103.656486511,103.838768005,103.639251709,103.60282135,103.256088257,102.977897644,103.424743652,103.276641846,103.262001038,103.319984436,103.057159424,103.47983551
7815,26617.8649805,94.5789489746,93.9847946167,94.3347549438,94.0152130127,94.1757583618,93.4633712769,93.7176818848,93.3625640869,93.5814056396,93.4359970093,93.0081939697,93.2143936157,93.4388504028,93.4184341431,92.8221359253,93.2140045166,92.9494018555,92.8530197144,93.3189926147,92.7657012939
447,33806.5445874,104.260307312,103.897987366,103.929603577,104.467498779,104.401817322,103.324554443,103.597183228,103.166908264,103.683105469,102.94783783,103.574562073,103.587142944,103.330245972,103.253814697,102.715499878,102.817306519,103.815299988,103.568092346,103.609840393,103.588005066
7409,10289.7701064,93.0961914062,92.9259414673,92.8439178467,93.1035919189,93.0907287598,92.5195465088,92.5040817261,92.7938232422,92.9137268066,92.7232208252,92.828956604,92.5739746094,92.6452178955,92.4269332886,92.6651382446,91.8316574097,91.701965332,92.0945587158,92.2741470337,91.914680481
7775,6809.95436707,93.9692687988,94.205619812,94.0040893555,94.2367401123,93.8427429199,93.6558074951,93.484703064,93.7096481323,93.4454574585,93.449798584,92.9322128296,93.3326568604,93.6520385742,93.1393203735,93.3550491333,93.1698455811,92.4071044922,93.1430206299,92.6571350098,92.802986145
821,9324.02196127,93.4058914185,92.9366531372,93.2046127319,93.2665481567,93.1734161377,92.7932434082,92.9991073608,92.9408111572,92.8679199219,92.9816360474,93.0872497559,92.9163970947,92.8348846436,92.8064880371,93.164894104,92.639793396,92.6943283081,92.8664627075,92.7471313477,92.8673019409
8417,49850.2802063,93.3382949829,94.4141845703,94.0692367554,94.6199951172,94.037109375,93.5077285767,93.5796585083,93.4497909546,94.4621582031,93.3327484131,93.5638427734,94.0092773438,93.3657989502,94.2149963379,93.9208526611,94.9686355591,93.6876907349,94.3587112427,93.5152435303,94.029335022
2296,19065.0703487,103.95438385,103.345664978,103.077781677,103.458518982,103.851722717,103.277099609,103.936347961,102.909339905,103.470825195,103.73197937,103.265197754,103.275543213,102.330368042,103.292129517,103.025260925,103.386177063,103.258087158,103.674232483,102.863876343,103.177589417
36,9742.57273818,92.9658584595,93.4069061279,93.0526351929,93.2134857178,93.2442092896,93.2506332397,93.5277633667,93.3353424072,93.0328140259,93.5095596313,93.3129272461,93.479675293,93.7693939209,93.3472671509,93.0632553101,93.4645080566,93.7253265381,93.888130188,92.7335128784,94.2551498413
538,54532.5635436,112.329879761,113.069313049,112.561080933,111.691619873,112.25843811,113.470687866,113.335998535,112.673583984,113.150466919,112.826057434,112.770355225,113.700897217,113.723083496,113.744873047,113.327186584,113.483863831,113.129631042,113.895149231,113.20664978,113.403541565
1797,4830.27143359,99.4334564209,98.6910095215,100.392196655,99.5623626709,101.333259583,95.1015319824,97.1951065063,96.3918304443,96.9482803345,97.9635696411,93.5518341064,94.4539794922,94.4496078491,94.7998046875,92.9594116211,93.0823440552,93.3351974487,94.1670074463,91.1956710815,93.463394165
2827,5735.32283688,93.6217041016,95.0895309448,94.6037063599,94.62059021,94.7803573608,94.3802337646,95.1290512085,94.5319519043,94.593963623,94.3164367676,95.1477813721,94.7535400391,94.3789138794,94.7206497192,94.1117630005,95.6648330688,94.5205078125,94.3333282471,95.3364486694,94.8447036743
1113,7327.03304737,93.1572952271,93.1887435913,93.1781005859,93.1363754272,93.3185043335,92.9731903076,93.1030349731,93.428604126,93.0313873291,93.2773742676,93.1569824219,93.1670913696,92.898651123,93.0295410156,92.9413299561,93.2557983398,93.4153671265,93.286819458,93.0508956909,93.0028991699
2462,71596.5676894,110.548164368,109.783866882,109.096916199,109.243789673,109.233863831,109.816711426,111.01750946,110.036697388,110.964370728,110.917999268,111.346405029,111.08429718,111.385726929,112.532066345,111.061607361,110.930976868,110.585067749,109.672943115,112.936416626,110.249977112
3050,203396.37242,112.261024475,112.530593872,112.610588074,111.753814697,112.577362061,112.602493286,113.437194824,112.996665955,113.297210693,113.514701843,113.014862061,113.259468079,113.287109375,113.705978394,113.604904175,113.894035339,113.803474426,113.576118469,114.071807861,113.831916809
5818,10120.4846429,103.754096985,103.47555542,103.006645203,103.132255554,103.70375824,102.355804443,103.304100037,103.261360168,103.588806152,103.61869812,104.315376282,102.67804718,102.774635315,103.351318359,102.28036499,102.554512024,103.578620911,103.423942566,102.903678894,103.512405396
2970,274974.911697,110.381362915,110.539772034,110.813064575,110.51877594,110.820358276,110.835403442,110.891387939,111.511001587,110.806602478,110.784866333,111.483558655,110.705871582,111.728622437,111.189682007,111.562355042,110.928375244,111.444046021,111.269515991,111.947219849,110.652229309
5269,78016.3035294,111.171424866,111.825958252,111.548042297,110.795288086,110.669937134,111.285133362,111.49571228,111.376419067,110.819145203,111.619285583,111.926147461,111.829048157,112.561340332,112.233085632,111.662864685,112.328422546,111.59197998,112.091400146,112.274085999,112.261184692
5157,13261.4199179,94.0429916382,94.2248458862,93.9536056519,94.1125869751,93.7918395996,93.2389602661,93.7733001709,93.4805526733,93.5022201538,93.7173614502,93.3608703613,93.4907073975,93.4839859009,93.393371582,93.3719787598,93.3050003052,93.2235031128,93.1530838013,93.5276565552,93.467010498
4779,30544.0794798,110.543731689,110.671554565,110.522499084,110.348014832,110.939933777,110.24055481,110.650428772,110.716888428,110.930618286,110.536605835,110.973815918,110.706939697,110.754699707,110.589324951,110.38433075,111.017372131,110.753036499,110.58631897,110.784446716,111.007774353
8241,6134.78153521,93.9989929199,93.7796554565,93.6684494019,93.7190551758,93.7928237915,93.1962127686,92.9278717041,93.4659347534,93.0837631226,93.7862625122,93.0056533813,93.1121826172,93.3031005859,93.1430206299,93.0922546387,93.0672683716,92.487411499,92.6413421631,92.5823898315,92.8584060669
3001,9010.95411924,94.110206604,94.1353530884,93.6952896118,93.9032058716,94.0030441284,93.7866210938,93.5004959106,93.5253829956,93.6552352905,93.3735122681,93.5434112549,93.3439102173,93.3225631714,93.2195587158,93.6147003174,93.5272140503,93.8048629761,93.9346313477,93.6145782471,93.503578186
2935,14952.5651294,93.3528747559,93.3033218384,93.3949356079,93.2001113892,93.2364578247,93.4535827637,93.1075515747,93.2295913696,93.2658996582,93.4655075073,93.3129577637,93.5775146484,93.063369751,93.181678772,93.1305084229,93.1269378662,92.657699585,93.1302337646,93.4272232056,93.4012985229
4965,15854.1463056,103.558181763,103.769187927,103.447822571,103.746925354,103.998847961,103.78704834,103.600456238,103.430130005,103.64289856,102.81829071,103.34500885,103.584320068,103.688934326,103.166305542,103.708381653,103.401885986,104.070114136,104.020042419,104.261360168,103.894943237
5136,4555.58734043,93.6265716553,92.9862747192,93.1981124878,93.2245178223,93.4212036133,93.3261795044,93.3165054321,93.3074417114,92.9302825928,92.9956970215,93.3720245361,93.8924102783,93.0751953125,93.3475418091,93.2004928589,93.0956268311,93.5884628296,93.6388168335,93.6130828857,94.4423294067
441,79787.0571321,103.584877014,103.790260315,103.362670898,103.504074097,104.098976135,103.355392456,102.712013245,103.108009338,103.5417099,103.295570374,103.345619202,103.004425049,103.756057739,103.465171814,102.719497681,103.617950439,103.383995056,103.400657654,103.80821991,103.393165588
3502,34573.8593398,110.421188354,110.386512756,110.578155518,110.855262756,110.583374023,110.964149475,110.665420532,110.822853088,110.737869263,110.758674622,110.389068604,110.537696838,110.454170227,110.712547302,110.615753174,110.570953369,110.580001831,110.668617249,110.728622437,110.557945251
6584,41983.7542341,104.155250549,104.127380371,104.105819702,104.233009338,104.363731384,103.295669556,103.533790588,103.384864807,103.121818542,103.52191925,102.754875183,102.944984436,103.048278809,103.571815491,103.264511108,102.350028992,102.476379395,102.683654785,102.118759155,102.633178711
317,30277.0088168,111.309776306,111.381378174,110.701148987,111.474113464,111.084106445,112.156265259,112.110466003,111.379501343,112.465461731,111.002731323,110.925186157,112.300704956,112.276916504,111.886352539,110.57787323,111.605361938,111.706207275,110.591156006,111.972747803,112.379356384
6674,48554.0411785,111.144493103,111.142791748,111.444618225,110.998580933,111.41418457,111.826499939,110.748535156,113.09715271,112.293891907,111.473609924,112.097129822,111.014419556,111.36730957,113.167900085,113.063476562,112.897827148,111.285041809,112.062431335,112.857498169,113.409988403
6013,16695.6571833,93.760848999,94.1166229248,94.3196487427,94.5985641479,93.8364105225,94.0599136353,94.7087173462,94.483581543,94.0409622192,94.0707397461,93.6593780518,94.0273513794,94.1291732788,93.8616714478,93.2724227905,94.2634811401,94.6895523071,94.2487030029,94.3119354248,94.3346099854
8092,55013.5901861,110.839256287,111.425880432,111.19519043,111.035896301,111.14175415,110.830169678,111.066444397,111.381340027,111.327606201,111.522941589,110.076400757,112.372871399,111.178398132,110.836578369,110.695472717,112.528945923,111.427078247,111.00630188,112.462203979,111.701858521
5840,29117.9990852,103.489341736,103.405830383,103.690238953,103.771186829,103.651451111,103.374435425,103.577919006,102.847045898,103.588531494,102.730117798,103.413619995,102.606300354,103.513847351,102.27191925,102.570480347,104.139556885,103.833282471,103.541564941,102.996803284,103.09790802
7812,1284.97287343,88.0814743042,87.2672958374,87.6000366211,87.0150909424,88.099067688,85.4093170166,85.0551757812,84.8125610352,85.261428833,84.791809082,84.0880889893,83.6650772095,83.4815063477,84.354057312,82.0682754517,82.8185424805,81.5976104736,82.6173324585,82.4944458008,82.1135025024
7917,5685.17444485,93.8621292114,93.6312789917,93.7850875854,93.8491134644,93.8763504028,93.3721389771,93.1343765259,93.1713867188,93.3983917236,93.7918319702,93.0353469849,93.1986541748,93.0257797241,92.8042526245,93.1745758057,93.1799087524,93.119720459,92.889541626,92.8512649536,92.8268966675
411,11888.4708467,94.7678527832,94.9877319336,95.1105041504,94.9153366089,94.34400177,94.2735290527,94.5751266479,94.5404434204,94.0417022705,94.4137649536,94.4424667358,94.2276229858,94.1351470947,94.4950485229,94.7759933472,94.1840820312,94.4794692993,93.8950653076,93.5673599243,93.9671325684
8342,26282.338232,111.244277954,111.285316467,110.191131592,111.612640381,110.928665161,111.661239624,111.687393188,112.303161621,111.475646973,111.067657471,112.05254364,111.429039001,111.250617981,111.864128113,110.564796448,112.259773254,112.465568542,113.098167419,112.020439148,111.043060303
4919,29576.1815716,93.7909927368,94.5485839844,94.2496185303,94.3098526001,94.2633514404,93.6446304321,93.6922149658,94.1562728882,93.9356002808,93.7747955322,94.0663223267,94.3004989624,94.204536438,93.9677200317,94.2474441528,94.3039703369,94.387840271,94.1148834229,94.500541687,94.097038269
7029,5564.42769633,93.9294891357,93.7695007324,93.9463348389,94.2475585938,94.2605361938,93.2781219482,93.9400863647,93.1982650757,93.6519622803,93.9925765991,93.7322769165,93.6455841064,93.2251586914,93.7025222778,93.0420303345,93.5449905396,93.4581375122,94.0503616333,93.3584213257,93.9964141846
8415,5096.59079228,93.2215042114,92.984703064,93.2642974854,93.1470565796,93.0195465088,93.1672821045,92.4973526001,93.5391235352,93.8345336914,93.3796005249,92.8431930542,93.9452438354,94.5921020508,94.1843490601,94.7606201172,93.4187393188,93.2208023071,93.6641082764,95.9407501221,92.790802002
6830,4681.77334695,93.1885528564,92.9953155518,92.9159851074,92.9689254761,93.3011856079,93.0074081421,93.1332092285,92.7684707642,93.0806045532,92.8455200195,92.8261184692,92.8921127319,92.7605056763,92.6219863892,92.811882019,92.6332550049,92.5946731567,92.4351043701,92.6211929321,92.7242126465
2052,5414.45185224,94.2364730835,94.5402984619,94.3854522705,94.4680099487,94.3901901245,94.196975708,94.3092651367,94.2144088745,93.9959259033,94.3187942505,93.7161712646,93.9815139771,93.8312072754,93.5025482178,94.0679550171,93.5922317505,93.6167678833,93.4231109619,94.3302307129,93.851348877
5648,42478.2584395,111.113220215,111.213691711,110.751144409,110.678024292,110.443588257,111.019012451,111.147544861,110.643836975,111.496231079,111.321281433,111.697441101,111.898735046,111.400619507,111.053619385,111.630378723,112.434776306,112.410758972,111.689811707,111.084747314,112.543716431
752,14563.7589199,94.8038635254,94.6784896851,94.2697067261,95.0246582031,94.9118804932,93.9566497803,94.4576950073,94.4153366089,93.5797424316,94.4171142578,94.3561019897,94.5472564697,94.2756347656,93.9526519775,94.0637664795,93.8431396484,94.2406158447,93.8726882935,94.7130661011,94.7323074341
4370,8350.55752,93.1797485352,93.0218963623,93.1713027954,93.1488037109,93.1451416016,92.5972061157,93.1374588013,93.0086975098,92.8114395142,93.1804428101,93.7151107788,92.9864883423,92.8711547852,92.5394363403,92.6956329346,93.3164520264,92.885925293,93.3232955933,92.985748291,92.8991165161
1419,8391.39958076,93.6778640747,94.0150604248,93.8690872192,93.8086700439,93.9617614746,93.551902771,93.5489959717,93.6120223999,93.657371521,93.7098388672,93.4689483643,93.2752914429,93.2645187378,93.2241134644,94.1948699951,93.0614929199,93.0753097534,93.3303909302,93.29637146,93.3162307739
61,25724.1307547,102.813781738,103.824058533,103.527259827,103.484260559,103.345909119,103.209693909,102.615150452,103.044555664,102.888755798,103.120384216,102.794914246,103.046234131,102.527618408,102.950172424,102.534706116,102.591415405,102.962173462,102.541053772,102.507789612,102.778526306
2654,5435.62691032,93.7816772461,94.1161270142,93.9161758423,94.0927963257,93.7621688843,93.9610977173,94.2065429688,93.8387527466,93.7276535034,93.5969619751,93.5674514771,93.5154495239,93.5354232788,93.2132415771,93.543838501,93.5842132568,93.5523910522,93.5310516357,93.6687316895,93.3975830078
