predPer0,predPer1,predPer2,predPer3,predPer4,predPer5,predPer6,predPer7,predPer8,predPer9,ID,y
76.8122177124,76.5489959717,76.8432846069,77.0183029175,76.6267776489,76.7418060303,77.077507019,77.0829925537,77.1359176636,76.7747497559,5899,74.99
102.71572876,102.30280304,101.324394226,102.560447693,103.021537781,100.61491394,103.146621704,102.404151917,108.731040955,100.626144409,7506,99.8
110.311767578,110.429428101,109.980117798,110.162071228,110.22441864,110.146842957,110.281898499,110.841506958,110.94732666,109.953971863,5303,117.83
76.7304077148,76.8938751221,76.5490264893,76.0795669556,76.6887969971,76.7344818115,77.0767288208,76.3898239136,76.9685821533,76.7678756714,2725,75.26
91.5614776611,90.0578460693,91.1366424561,91.1978149414,89.7877426147,91.3755493164,91.4110946655,91.149017334,91.1487045288,91.2674026489,4065,92.08
110.012916565,110.464057922,110.044570923,109.985198975,109.765724182,110.2421875,110.216651917,109.966720581,109.8462677,110.276245117,7138,109.33
91.2080459595,91.2779693604,90.4574661255,91.0961685181,91.2813186646,90.661605835,91.3115615845,91.1491470337,92.3412322998,90.9553604126,5809,112.86
90.460647583,91.499382019,91.5730743408,91.3479309082,93.2174835205,90.6389312744,91.3972549438,91.187210083,91.1487960815,91.2722625732,4405,98.36
110.012550354,110.394821167,110.044509888,109.829917908,110.227836609,110.242118835,110.282745361,109.919212341,110.151557922,110.353004456,3542,114.35
99.6996688843,102.46585083,102.700164795,103.339866638,101.041725159,101.421722412,102.953559875,101.525924683,102.427978516,102.826904297,7711,112.76
101.987869263,102.296211243,99.934135437,103.586433411,102.499130249,100.358901978,102.139907837,102.321311951,102.171676636,101.185112,5318,95.87
91.2232513428,91.1057739258,91.4905319214,91.1019363403,91.0528488159,94.0691070557,91.1452331543,91.1915283203,91.0232543945,95.3134689331,6792,88.28
110.673461914,109.784080505,110.09588623,110.156524658,110.765426636,110.47202301,110.217216492,110.031738281,109.838233948,109.953971863,6821,108.68
110.378875732,110.442100525,110.09677887,109.984176636,110.72769165,110.454048157,110.18585968,109.966567993,109.83820343,110.351379395,8045,111.58
91.4597167969,91.499458313,91.4197006226,91.1249847412,90.6604232788,90.6413574219,91.4183578491,91.0875396729,91.169631958,91.2701721191,8210,90.13
76.626159668,76.9132614136,76.4900741577,76.7495117188,76.689414978,76.3967285156,76.3202972412,76.7037887573,76.6043243408,76.8629989624,4857,76.84
91.2015914917,91.4995193481,92.6871643066,91.2654342651,91.2625961304,91.3773422241,91.3869476318,91.1874771118,91.1482162476,90.9295959473,7215,100.52
91.1863327026,91.5551986694,91.3088684082,91.5160598755,91.051399231,92.5447311401,91.4170913696,90.4592208862,91.0230178833,91.2643585205,3899,91.08
91.2091369629,91.4994659424,90.4564819336,90.9955368042,89.9105987549,91.3765869141,91.3940353394,91.1454620361,92.4906158447,91.4174346924,5295,91.47
91.4729995728,91.1064682007,91.4300384521,97.4551544189,92.992767334,91.5183944702,91.4300003052,91.2142333984,91.212562561,91.2671813965,584,105.23
99.597328186,99.717880249,99.6558380127,102.983795166,101.537414551,100.297492981,102.591468811,100.506111145,101.999282837,100.278182983,4713,107.11
91.2177734375,90.6448974609,91.3549957275,91.2659301758,91.0527801514,90.6188354492,91.1741790771,91.2125091553,92.4931564331,90.9961929321,794,93.98
110.531059265,109.784812927,110.576095581,109.829620361,110.228179932,110.242149353,110.217735291,110.841194153,110.947654724,109.954292297,4381,109.28
91.46043396,91.1049880981,91.3435211182,91.1253128052,92.2857589722,91.4790802002,91.3115158081,90.3753967285,91.2280731201,91.4180450439,2965,88.93
91.2079544067,91.1046905518,91.0803451538,91.05078125,89.800163269,89.9229202271,91.4158096313,91.0869522095,91.1477355957,91.269203186,8219,100.08
76.508026123,76.936416626,76.4887008667,76.7337875366,76.6060638428,76.7401657104,76.6185760498,77.083366394,77.136428833,76.7776184082,6539,74.27
110.100372314,110.439994812,109.979995728,109.985527039,110.087188721,110.242111206,110.217201233,110.032623291,109.84790802,110.687835693,1746,119.02
110.341491699,110.341804504,110.575614929,109.984603882,109.765655518,110.241821289,110.28037262,110.032028198,109.847991943,109.954360962,2852,110.32
91.208984375,91.499671936,91.4281387329,91.135635376,91.2819061279,91.3774337769,91.395149231,91.1871566772,90.9855194092,91.4188537598,902,89.1
91.4603118896,91.4992828369,90.5803222656,91.2429351807,91.2909164429,91.478805542,91.3876037598,91.0867767334,90.9869155884,91.2711181641,6314,91.07
76.5044403076,76.9337005615,76.6325454712,76.0788269043,76.605178833,76.5918121338,76.714805603,77.1438064575,76.4027633667,76.7420730591,7694,78.1
90.987197876,92.1063842773,91.0615615845,91.1251602173,91.2814712524,91.5235443115,91.3878326416,91.1870727539,90.9862442017,94.5337524414,5388,116.07
91.1975784302,91.4987335205,91.3146286011,91.0964736938,91.2756271362,90.6044006348,91.3090744019,91.1869812012,90.9860076904,91.2682342529,4087,96.47
110.800331116,110.325134277,110.574760437,109.985748291,110.76839447,110.473602295,109.963912964,109.903121948,110.151931763,110.353851318,7732,112.53
91.5615615845,91.5565109253,91.3519363403,91.1261291504,91.2809906006,91.5110778809,91.3110656738,91.1488113403,90.9853897095,91.271522522,6077,113.5
91.2068786621,92.0501785278,91.0846252441,91.2656097412,91.2813415527,91.479095459,91.4176254272,91.1591110229,91.2353668213,91.2743988037,310,96.41
110.01272583,110.463050842,110.096717834,110.172386169,110.218170166,110.31678772,110.118988037,110.03237915,110.150947571,110.683128357,8206,106.05
91.561378479,90.6414108276,90.4365921021,91.3451538086,91.0522155762,91.4918060303,91.3865432739,91.1871795654,90.9835739136,91.2724380493,2763,89.38
102.268577576,102.566902161,99.7542419434,102.794334412,102.752449036,102.713188171,102.560676575,103.76499939,102.328620911,100.695838928,3119,113.14
104.113525391,102.499404907,103.016372681,103.07699585,102.466880798,109.050247192,102.501319885,102.575584412,102.646972656,104.656349182,3573,106.73
91.5612487793,91.2022705078,91.4196624756,91.0966339111,91.2798538208,91.4567642212,91.389289856,91.148727417,91.9058227539,91.7307739258,3045,87.85
110.31362915,109.784500122,110.017745972,110.158798218,110.765541077,110.146331787,110.186378479,109.917526245,109.837257385,110.687225342,1528,111.48
91.2089767456,91.1049728394,91.3500900269,91.2655029297,93.061920166,91.5173721313,91.3109130859,90.4267883301,91.2656402588,91.2682952881,7483,94.1
102.46031189,101.362617493,102.666320801,102.43951416,99.0991134644,100.343307495,102.689224243,100.129196167,102.225135803,100.695579529,4793,106.0
91.4605789185,91.4995117188,90.4525527954,91.1151580811,91.2771453857,90.6356811523,91.3116531372,92.5735702515,91.1489105225,91.2696914673,843,88.72
110.527519226,109.784812927,110.044296265,110.1745224,109.765411377,110.146774292,109.963127136,109.966682434,110.152145386,110.290740967,2702,113.86
91.5613479614,91.5563812256,91.0855941772,91.1001434326,91.2813949585,91.3776016235,91.1454620361,91.2150192261,90.9857559204,90.9322128296,2944,90.69
110.322753906,110.332595825,109.980316162,110.17477417,110.767555237,110.382881165,109.963737488,109.96672821,110.946250916,109.954483032,2388,121.27
91.5612182617,91.1050033569,91.4207611084,91.0950088501,89.7403259277,91.4790267944,91.4193115234,96.2018585205,91.007774353,91.4190368652,8105,95.5
91.2099227905,92.0261688232,90.6054000854,91.1279754639,92.9496307373,91.502571106,91.3979415894,91.187210083,91.1484375,91.2718582153,7523,102.45
110.100151062,110.3256073,110.017173767,110.16204071,110.688171387,110.242210388,109.963233948,109.966773987,110.151359558,110.293785095,6633,116.93
91.4598999023,91.4994049072,90.4680252075,91.5214080811,89.9846725464,89.6314544678,91.4175186157,91.1480102539,91.1488723755,90.9240722656,6270,88.73
91.2121658325,91.556892395,91.0867462158,91.1171722412,92.8755187988,91.4790649414,91.3885650635,91.0875320435,91.1486434937,91.2726593018,8063,92.22
99.7510375977,102.366523743,102.618843079,102.78943634,101.085395813,100.344787598,102.569389343,101.563407898,101.820907593,100.694404602,6849,96.49
76.6263504028,76.8942184448,76.5414886475,77.0211715698,76.6272964478,76.718536377,77.0768203735,76.6779403687,77.1349868774,76.8251571655,2741,75.79
110.533470154,110.325088501,110.044433594,109.985610962,110.768608093,110.451637268,110.119255066,109.966537476,109.847846985,110.28490448,3118,110.43
101.050857544,99.8609771729,100.160705566,102.447753906,100.244148254,100.424316406,102.720626831,102.38205719,101.432723999,100.623085022,1067,106.5
91.1922225952,91.5563812256,91.0836791992,91.2326660156,91.2770385742,91.4761276245,91.3113861084,91.1484375,90.9846496582,91.2719039917,7755,92.41
91.2071990967,91.4995346069,91.3536529541,91.2654342651,90.5986404419,90.9949645996,91.3894042969,91.0875854492,90.9895553589,91.4178619385,6805,114.23
102.507316589,102.297676086,102.660751343,102.001876831,102.76424408,102.751113892,101.709846497,100.57170105,102.076759338,101.73727417,6023,99.64
90.5087738037,91.5529708862,91.4196929932,91.5221252441,91.0565643311,91.4624099731,91.3922424316,91.1870422363,92.3841552734,92.0945358276,6813,89.08
91.2063446045,91.4990234375,91.0848236084,96.5358963013,91.2810897827,91.5054626465,91.1543121338,91.2148208618,91.138458252,90.9913101196,699,91.62
94.3673553467,91.4995117188,91.0620422363,91.26953125,91.2813644409,90.6674499512,91.4507751465,91.1867599487,90.9859924316,91.2726516724,3732,91.43
110.533065796,109.78477478,110.096580505,109.985549927,110.086677551,110.473518372,109.963562012,110.841209412,109.81464386,110.353729248,1869,106.19
91.2051315308,91.5566177368,94.5231399536,91.5271835327,91.2776489258,92.7136230469,91.3913421631,91.2159423828,91.0188903809,91.2700881958,1485,89.5
91.2067718506,91.4994049072,91.0618515015,91.2655258179,91.2799835205,90.0170516968,91.4143218994,91.2164535522,90.9855041504,88.8913726807,6487,87.83
110.713691711,110.476104736,110.044387817,109.82988739,110.718582153,110.146224976,110.186759949,110.840415955,110.935638428,110.691886902,322,108.84
110.01007843,109.784446716,109.980262756,107.193656921,110.72442627,110.455108643,110.280654907,109.966362,109.815315247,109.954345703,2473,108.06
91.2091598511,91.1049804688,91.063911438,91.2656707764,91.2813110352,91.4791488647,91.3116531372,91.187210083,91.0230941772,91.4186553955,4079,124.64
110.533821106,110.325340271,110.017021179,109.985580444,109.765922546,110.376434326,110.119178772,110.839782715,109.838279724,110.158256531,7746,112.32
91.4410858154,91.9141540527,93.0091171265,91.523147583,93.2133483887,92.6881637573,91.1454467773,91.1465911865,90.9859161377,92.0500259399,5859,88.39
91.208946228,91.4992294312,91.356803894,91.2652587891,93.0808792114,90.9505081177,91.4186935425,91.1497573853,91.46925354,90.9761734009,7091,93.17
91.453125,91.5542144775,91.2989501953,91.2649078369,90.4266967773,91.4771118164,91.1482315063,91.1871414185,91.1552505493,91.2621841431,7208,91.7
109.971923828,110.431053162,109.980224609,110.161491394,110.767776489,110.330886841,109.963760376,110.03213501,110.94758606,110.33656311,6885,104.18
91.5615844727,92.0190963745,90.4613952637,91.3163070679,91.0524215698,92.1303787231,91.3870925903,91.1547317505,91.148651123,91.2771453857,2907,90.41
91.2091217041,92.1046829224,91.3582687378,91.1232070923,91.8519897461,90.1071624756,91.4197311401,91.214881897,91.1486968994,92.1326370239,379,94.8
91.209526062,91.556350708,94.4874649048,91.0856781006,91.2594680786,91.4792709351,91.3989181519,90.3450775146,91.0230331421,90.9229660034,2682,89.38
104.633590698,101.392105103,102.952865601,102.559509277,102.983711243,102.854293823,103.433654785,102.354194641,102.374221802,102.773147583,1500,101.06
110.012908936,110.442680359,110.016334534,110.157371521,110.227668762,110.380119324,109.963630676,109.966384888,109.8151474,110.354217529,2775,110.24
91.4600219727,91.4994354248,91.3229980469,91.3190078735,90.0506820679,90.6044311523,91.4181365967,91.1870880127,90.9833297729,91.2442474365,2324,89.7
110.013008118,110.325553894,110.094184875,110.161743164,110.087150574,110.144973755,110.187301636,109.966636658,110.940681458,110.295417786,3054,110.15
91.1977462769,92.0410842896,93.392578125,91.5185012817,93.2210769653,90.702835083,91.3115310669,91.2155761719,90.9869689941,91.2323608398,2243,91.38
77.3221359253,76.9357223511,76.5497207642,76.7140655518,76.6056365967,76.5946578979,76.380821228,77.1526184082,76.8765640259,76.7701950073,4628,85.94
91.5614395142,91.104927063,91.0223617554,91.2508621216,89.8259887695,91.4616851807,91.3971557617,90.3401641846,90.5676574707,91.4130096436,2199,94.55
91.5610122681,92.0638275146,91.3477478027,91.5268249512,91.7253723145,91.3752288818,91.397102356,91.1654663086,91.1486968994,91.2736816406,402,88.1
102.739028931,102.655189514,102.403709412,101.801261902,102.760902405,102.832519531,103.261917114,102.285133362,102.616889954,103.386375427,177,98.84
101.916984558,100.664390564,100.171760559,103.577697754,102.329147339,100.023353577,100.631477356,102.289871216,102.219169617,100.623420715,3624,100.27
110.012863159,110.325538635,109.980102539,110.16053009,110.763954163,110.453666687,110.119369507,109.903144836,110.152786255,109.954116821,8340,101.86
90.5187683105,91.696762085,90.4524841309,91.2356338501,91.2746200562,90.6287918091,91.4150543213,91.0872802734,90.9853210449,91.4175720215,2336,93.65
110.012893677,109.784355164,110.044387817,110.159423828,110.228042603,110.473007202,109.963691711,109.903038025,109.8150177,110.163604736,4698,112.25
91.1989212036,90.1062774658,91.0629806519,91.1315841675,91.052116394,91.3765411377,91.4156723022,91.2184524536,91.023147583,88.5507278442,6597,89.47
91.2104568481,91.5562820435,91.1013259888,91.2655639648,91.2816772461,91.3773574829,91.3960037231,91.0876235962,91.148765564,91.3249435425,723,100.64
91.2130966187,91.1322479248,91.0623626709,91.2653274536,91.0523605347,91.3772888184,91.419052124,90.4115447998,90.9859466553,91.272644043,3683,90.11
91.5615615845,91.4994049072,91.2285919189,91.2655715942,91.2474822998,91.3766555786,91.3128890991,91.2151641846,90.9864883423,91.4175338745,3392,100.5
77.3237380981,76.560256958,76.5521087646,76.1187591553,76.6891403198,76.7403259277,76.6205215454,77.1366500854,76.8717422485,76.8257980347,7084,76.32
90.6287231445,91.9336776733,91.4202270508,91.527633667,91.2753982544,91.4943084717,91.3959503174,90.7198638916,91.1350860596,92.0220794678,6720,88.98
91.560798645,91.1048202515,91.0855026245,91.0880508423,91.0517501831,90.6026000977,91.385383606,91.1484603882,91.1485900879,90.9185028076,985,89.79
91.5640869141,91.5564651489,91.084526062,91.0965652466,91.0525512695,92.680015564,91.3884429932,91.1202468872,92.3541564941,91.2774658203,6013,99.64
94.4357757568,110.324897766,91.3396987915,100.568077087,107.887001038,101.246490479,87.0584106445,102.482505798,96.6763763428,110.354446411,3368,91.76
110.373275757,109.78477478,109.980285645,110.159812927,110.704109192,110.375579834,110.217674255,110.841239929,110.151100159,110.164482117,1847,105.4
91.208946228,92.0577545166,91.420753479,91.0941467285,91.5389175415,92.3797683716,91.3973312378,91.224571228,91.2888946533,92.1622314453,2543,92.21
101.294334412,102.209114075,102.651580811,102.771057129,99.2490310669,103.23639679,102.607963562,102.421463013,102.152053833,100.591850281,2681,102.04
91.192199707,91.2230834961,90.4398040771,91.0961074829,91.2802658081,89.6585235596,91.1470870972,91.2142562866,90.9852676392,91.2690582275,3880,89.26
91.2107696533,91.4995040894,91.4188613892,91.1278610229,91.2850723267,91.4791564941,91.3873901367,91.1485290527,91.2668151855,91.4168243408,6055,90.62
100.246429443,99.7954483032,102.050308228,101.467147827,102.486686707,101.41986084,109.190727234,102.817863464,102.744659424,103.197654724,469,100.29
91.2090072632,91.5578842163,91.3584671021,91.0961074829,91.2813568115,92.6320266724,91.1449203491,91.2149276733,91.1487045288,91.8682022095,432,88.82
