ID,gblinear3_0,gblinear3_1,gblinear3_2,gblinear3_3,gblinear3_4,gblinear3_5,gblinear3_6,gblinear3_7,gblinear3_8,gblinear3_9,gblinear4_0,gblinear4_1,gblinear4_2,gblinear4_3,gblinear4_4,gblinear4_5,gblinear4_6,gblinear4_7,gblinear4_8,gblinear4_9,gblinear5_0,gblinear5_1,gblinear5_2,gblinear5_3,gblinear5_4,gblinear5_5,gblinear5_6,gblinear5_7,gblinear5_8,gblinear5_9,gblinear6_0,gblinear6_1,gblinear6_2,gblinear6_3,gblinear6_4,gblinear6_5,gblinear6_6,gblinear6_7,gblinear6_8,gblinear6_9
1185,114.010162354,115.219779968,118.026473999,116.578369141,116.216682434,115.988037109,115.78175354,118.082229614,114.892997742,115.979568481,116.356163025,114.954139709,116.200721741,117.145095825,114.882133484,115.538574219,116.08896637,115.512023926,116.162635803,115.169296265,115.475883484,114.712135315,115.770149231,113.905387878,116.229408264,116.823799133,116.262817383,116.280723572,115.415138245,118.372528076,116.736114502,117.46522522,117.201652527,115.500549316,115.154884338,117.925315857,115.398910522,117.597015381,117.429824829,114.801383972
6542,94.8049468994,93.6442947388,96.208114624,94.6699523926,92.8939437866,94.4345397949,97.2048568726,95.6216278076,93.4334030151,95.8397369385,97.5874099731,95.6835708618,94.7903671265,94.3183135986,96.5369186401,96.0544586182,95.9898223877,97.6622161865,96.8467788696,95.2248077393,97.4742507935,96.5368652344,95.5906677246,96.6611862183,94.8389358521,95.7458724976,96.8671875,95.043548584,97.279914856,95.2536468506,97.0907363892,97.4665603638,96.1214752197,95.8400192261,94.7564620972,96.7525558472,95.9588699341,95.8841400146,95.2578125,95.6630706787
445,103.193695068,100.394683838,105.21434021,105.019798279,102.92137146,103.690101624,102.746795654,103.074325562,101.253372192,105.220672607,103.428710938,104.928672791,106.517616272,104.591896057,104.887641907,104.840324402,104.678138733,105.357475281,103.238342285,101.247650146,105.41708374,102.844978333,104.989082336,98.7841491699,104.355300903,104.312149048,101.868644714,105.850624084,102.362892151,104.302604675,104.936454773,104.744262695,103.786239624,103.278388977,103.287162781,101.34614563,105.083282471,103.380859375,104.809356689,104.96257782
6102,102.904998779,103.662902832,102.724304199,103.8228302,105.318763733,102.933517456,103.736274719,103.187522888,104.148338318,101.958778381,101.162734985,102.939224243,104.150749207,101.027679443,102.773452759,104.511100769,103.356391907,100.069572449,103.133460999,102.552398682,103.851837158,103.518226624,101.814025879,101.601196289,103.587768555,102.897583008,103.544746399,103.860778809,103.411842346,104.035461426,101.582801819,104.51991272,103.888961792,103.404266357,103.299156189,103.987800598,104.431793213,104.086479187,102.668464661,104.327033997
1936,115.408813477,111.17514801,115.580574036,114.053909302,114.435806274,114.782905579,113.791824341,116.37587738,114.497047424,114.139625549,114.801574707,112.88684845,113.848335266,115.667648315,115.634643555,115.562576294,115.601997375,115.840179443,116.38899231,114.089424133,115.964874268,113.67023468,115.0962677,116.904472351,115.148834229,115.195152283,115.563323975,117.587425232,115.013786316,116.321846008,113.689620972,112.697380066,115.363441467,114.105522156,119.929023743,115.950134277,114.853271484,112.800559998,114.546028137,116.046165466
2722,105.549072266,105.575210571,105.602554321,102.499023438,103.931617737,103.216941833,102.947769165,103.611991882,104.364273071,101.501976013,104.108917236,101.723838806,105.57775116,105.848495483,104.766593933,103.73589325,105.736709595,105.387016296,104.505714417,102.422729492,105.173995972,106.256988525,105.426467896,105.78704071,103.970855713,103.118896484,104.968971252,105.277809143,105.737670898,102.055137634,104.944015503,105.115287781,103.520401001,103.569793701,103.536979675,102.946792603,107.010856628,105.729110718,105.091217041,104.278610229
3848,113.048866272,113.260299683,113.468276978,112.809181213,113.18283844,113.818756104,114.357032776,115.925720215,112.94216156,114.7891922,113.662246704,113.707527161,115.690719604,112.92010498,112.928260803,113.999458313,113.149879456,113.790603638,115.193084717,114.314483643,113.516448975,114.487243652,112.992889404,112.185081482,113.675323486,114.822601318,114.18850708,114.568817139,114.665290833,114.142913818,113.225906372,113.877098083,113.840904236,114.420593262,114.437042236,113.990760803,112.849273682,112.065711975,114.384796143,113.409515381
513,114.800338745,117.058944702,113.441749573,113.372650146,114.785308838,113.824447632,115.46257019,114.086135864,113.991981506,114.768287659,112.188926697,113.396011353,111.176963806,115.671981812,114.482254028,112.985229492,114.167823792,116.253929138,111.479034424,112.538795471,116.8230896,117.52481842,113.1510849,114.604270935,113.356040955,115.840873718,117.427177429,111.867446899,117.148727417,114.622802734,113.979270935,117.897850037,113.712303162,111.66999054,115.368156433,113.754043579,117.29006958,113.419914246,112.214347839,112.654922485
5405,112.531677246,112.904769897,113.228034973,112.803741455,111.440582275,112.66583252,112.824684143,112.682594299,111.652610779,112.76449585,112.318748474,112.69909668,112.101531982,113.510871887,113.974464417,113.347618103,112.064468384,111.850379944,113.260681152,112.730400085,112.36907196,111.831092834,112.126937866,112.557662964,112.549697876,111.460075378,112.603981018,113.265617371,113.983222961,112.165740967,111.936561584,112.336013794,112.864463806,112.291488647,112.202232361,111.951675415,113.664871216,111.189323425,114.261497498,112.279968262
7042,100.414909363,99.1752929688,99.8767089844,100.020301819,99.5641860962,100.242286682,99.9328384399,97.4772491455,100.054405212,101.0338974,100.291091919,101.00680542,100.393035889,101.570167542,100.384124756,99.5617294312,100.567146301,100.374923706,99.342010498,100.435112,99.5360412598,99.0782623291,100.299575806,100.254608154,99.2152938843,99.2454452515,99.1976852417,101.831451416,100.044326782,100.296096802,99.9544067383,99.3800048828,101.064689636,99.176109314,98.8828887939,99.008605957,99.2239074707,100.220672607,99.9565200806,99.7374038696
1079,92.4883346558,92.4857406616,91.5575714111,90.6282424927,93.7671432495,94.4211273193,91.679145813,88.2574386597,92.266960144,91.9366607666,94.0820465088,93.0294189453,93.2671585083,91.3552398682,91.151802063,91.2883529663,92.1954879761,89.2211380005,93.7657394409,91.5536727905,92.4650268555,91.222328186,92.9787521362,89.5115509033,94.6176071167,94.2268981934,91.9865722656,94.2189788818,91.4794692993,94.3673095703,92.7497024536,93.4216842651,93.0710754395,94.6796112061,94.2410430908,93.6738586426,91.857963562,93.1910629272,93.6279449463,94.5204467773
2457,100.159912109,102.642684937,101.355529785,99.2218017578,100.546737671,101.532089233,100.99168396,102.042640686,101.855712891,101.905082703,102.458869934,101.898513794,101.145042419,103.393104553,101.568244934,101.644813538,101.276481628,100.625953674,102.074913025,102.501823425,102.350990295,102.39188385,102.182144165,103.790046692,101.613342285,102.019706726,100.135040283,102.865493774,101.565879822,101.102684021,100.727958679,100.389839172,102.566223145,101.302375793,103.510818481,101.576438904,102.058372498,101.485244751,99.0333328247,103.814163208
1904,112.911056519,113.813545227,113.411521912,112.85622406,113.89250946,114.453773499,113.350273132,112.769813538,113.595794678,114.31439209,112.257293701,113.064102173,113.495506287,114.137130737,114.112251282,113.227378845,113.99533844,113.043609619,114.314933777,112.984085083,114.868637085,114.304199219,113.74760437,114.597190857,113.775093079,114.46987915,114.079872131,113.263648987,114.34186554,114.136482239,112.761207581,112.512809753,113.597358704,113.690078735,112.461547852,113.23941803,113.595054626,114.546966553,113.835754395,112.814552307
7335,115.434043884,115.183914185,114.951759338,115.935905457,114.617202759,115.535095215,114.600547791,115.282501221,115.404312134,114.345695496,115.45022583,115.433113098,114.982032776,114.949462891,114.526756287,114.10369873,115.371276855,114.72013855,114.87260437,114.928573608,115.951965332,114.617149353,115.236114502,115.721885681,115.023643494,114.908805847,115.934326172,114.947753906,115.470748901,114.442222595,115.330245972,115.118392944,115.059204102,114.825241089,114.092308044,114.803459167,114.879974365,114.38457489,114.676757812,114.373672485
3750,105.939483643,105.935592651,107.259216309,104.757064819,107.870933533,106.862915039,105.037605286,106.59022522,106.686218262,107.876396179,107.527305603,109.865287781,108.246620178,108.043243408,105.680656433,106.35974884,105.127243042,104.031814575,105.962104797,108.625846863,107.136528015,107.163398743,108.576446533,105.49697113,104.704307556,105.501014709,105.915313721,104.782981873,104.77961731,107.529548645,107.260986328,108.020256042,107.717155457,105.454605103,105.684333801,107.956100464,105.89730835,105.732048035,106.951118469,106.771369934
742,89.3158111572,90.6753921509,89.5603713989,89.6354370117,88.9532470703,88.0196380615,86.5846176147,88.0757598877,90.8224029541,88.7792129517,89.7894287109,89.3054656982,90.0752182007,86.3606491089,88.3329696655,88.4120788574,88.0154647827,86.1473922729,89.9490585327,90.1028518677,88.9744338989,89.0920944214,89.3034973145,91.1560897827,87.3337402344,91.418296814,88.5721893311,87.4992675781,90.19871521,90.4821777344,88.850944519,90.5211639404,86.0368041992,90.7407531738,89.8363647461,89.8128662109,89.3430023193,88.4512634277,90.2258377075,90.8496780396
3081,113.889907837,113.470657349,114.498817444,113.459472656,115.064369202,112.101341248,114.741844177,113.851890564,113.291442871,113.786254883,112.699234009,113.889854431,115.390563965,113.315673828,113.156204224,112.800498962,112.900726318,110.883636475,113.035835266,114.309074402,112.295372009,113.559127808,112.999816895,114.22026825,113.470436096,112.581893921,113.48991394,113.324935913,112.901260376,114.391670227,113.28604126,113.346107483,114.200538635,113.988265991,113.521530151,113.564559937,113.775154114,113.874603271,112.891159058,112.363197327
4808,114.673126221,114.428215027,115.53011322,116.10823822,114.166275024,114.479568481,114.951385498,114.130859375,114.785331726,114.558128357,114.501098633,115.103904724,115.101272583,115.798416138,115.645500183,116.106620789,115.699760437,115.278373718,115.263008118,116.107543945,114.866340637,116.227264404,113.815490723,115.329025269,116.316299438,114.883033752,114.957893372,115.588775635,114.890609741,116.907669067,115.851112366,114.932136536,115.695236206,115.718505859,116.144798279,114.286811829,116.000938416,116.024635315,114.54586792,114.838256836
808,92.6003570557,92.1288528442,93.0163421631,92.8224105835,92.1628112793,92.7152023315,92.7512741089,92.9535217285,93.9228668213,94.3207550049,91.4170913696,91.8774414062,92.7480163574,90.9234466553,92.28956604,90.9885025024,93.1084136963,93.0220413208,91.6520996094,92.0589447021,92.7419891357,91.9300918579,92.5590209961,93.250328064,92.9675292969,91.7602386475,91.7858963013,90.4462509155,92.5498275757,92.6995315552,92.6602172852,92.345085144,91.8931427002,92.8987579346,92.3379211426,91.7401123047,93.3605957031,93.3720321655,92.9888076782,92.184677124
2791,117.653488159,117.573303223,118.675415039,115.996002197,117.524604797,118.863464355,118.136871338,117.139678955,116.756217957,118.105293274,118.533477783,118.158561707,118.548362732,118.078353882,119.14213562,117.637283325,117.696510315,118.231048584,117.828315735,117.406578064,117.798713684,117.401382446,118.476585388,116.056869507,118.451194763,118.293075562,116.575080872,117.856910706,118.797851562,118.542045593,118.815513611,118.038978577,117.357589722,116.877235413,117.740119934,117.408401489,118.074165344,118.796859741,115.098960876,117.89100647
3471,93.7645721436,94.2048797607,93.9560470581,93.588432312,95.1467285156,94.5911254883,94.4411697388,94.0287399292,94.8887023926,95.0756530762,94.1528244019,94.4883956909,94.9828109741,94.9250183105,94.3590698242,93.5025177002,95.5705947876,94.8606109619,94.5445861816,95.4410324097,93.7078552246,94.1308517456,93.7412796021,94.8996810913,93.8923950195,94.2240371704,94.121925354,94.2307052612,94.363319397,94.3041610718,94.633140564,93.873374939,94.3721389771,94.2513809204,93.981918335,93.2634048462,94.4928741455,94.2612991333,94.1873321533,93.1583404541
4404,105.807785034,104.489807129,104.71648407,103.692817688,104.728302002,104.669235229,105.232902527,102.872062683,105.126274109,104.378913879,103.595588684,102.813240051,105.228553772,104.672790527,105.215751648,104.021713257,105.807899475,105.236946106,105.760566711,104.546073914,105.189956665,104.440284729,105.309707642,105.764900208,105.185325623,104.178657532,104.005149841,105.621627808,103.744972229,103.994728088,106.320785522,104.395698547,105.376724243,104.910865784,104.560646057,104.784240723,105.484321594,105.006736755,104.133705139,103.787658691
7900,112.234558105,112.467979431,111.969345093,112.263671875,110.244316101,114.690406799,112.620704651,113.898521423,113.68547821,113.293769836,113.036468506,112.709701538,114.007904053,111.590370178,113.296936035,110.713447571,114.27305603,112.618293762,111.123344421,112.881355286,112.362258911,111.038619995,113.631835938,112.512695312,113.941467285,113.927497864,112.13646698,113.087348938,112.987564087,112.547119141,113.942657471,112.788383484,113.783500671,112.032669067,112.736351013,112.257034302,112.285926819,113.075920105,112.630989075,112.477844238
1635,80.8410720825,80.4800109863,80.6537017822,79.9932785034,79.538520813,80.7999725342,79.6695556641,79.4490814209,79.112197876,80.404800415,80.4319534302,80.4913024902,80.7490692139,80.1252365112,80.7392807007,81.1692352295,81.5461044312,80.786605835,80.1461868286,80.9636993408,81.945350647,80.6997146606,80.2845230103,80.3242111206,81.087928772,80.0616760254,80.8766479492,81.3159484863,79.3758087158,81.2096405029,80.2624893188,80.3112716675,80.3540420532,80.442779541,79.5427246094,80.5091400146,79.5779342651,81.3503570557,79.2395782471,80.9738998413
4386,97.3459396362,96.6890640259,96.879524231,97.2253952026,97.2406921387,97.0989761353,97.0169830322,96.6792449951,96.0813293457,96.8524017334,96.9151916504,95.1806488037,97.0662994385,96.6087036133,96.7381744385,97.3520965576,97.6591567993,97.2501525879,97.4387512207,95.7060317993,97.5462417603,97.276725769,96.4195632935,96.1216125488,96.3136825562,96.8727035522,96.3223724365,97.2515640259,96.9589157104,97.0929031372,96.7227783203,96.0635681152,97.0116958618,97.4055099487,97.1558761597,96.0760879517,95.8647384644,97.1582946777,96.5466766357,96.777015686
5180,112.770767212,114.964744568,112.519554138,111.819267273,112.648933411,113.357971191,111.890266418,113.513267517,112.717849731,110.732185364,113.60635376,111.943717957,113.777900696,113.304023743,112.258247375,111.723205566,112.943984985,114.480049133,113.409011841,112.206352234,112.352416992,114.009712219,114.768692017,113.895317078,113.305778503,113.764823914,113.992965698,112.891075134,114.096191406,115.001945496,111.818092346,110.28666687,111.561676025,113.357704163,113.054748535,114.292625427,113.725883484,111.278541565,113.416618347,112.967201233
3527,92.466796875,92.5040054321,92.0491867065,92.1494903564,91.5486831665,92.5060119629,91.5331802368,92.374382019,92.0799407959,91.7462692261,91.2459945679,92.4610748291,91.5884628296,92.0595321655,91.5798873901,92.673614502,91.6336669922,92.3163757324,92.853225708,91.9978561401,91.5101699829,93.4445800781,91.6488037109,90.9290618896,92.1106185913,90.9383010864,92.6633300781,91.5037612915,93.3719787598,92.087272644,91.4800720215,92.1301803589,90.8833999634,91.9826965332,92.16456604,93.3037643433,92.0584182739,92.245475769,91.5578842163,93.7237167358
6952,91.7069778442,92.8572463989,92.949180603,91.1292648315,90.1854171753,91.9521331787,91.1160202026,91.5672531128,94.2463989258,91.5701370239,91.8849945068,92.4138183594,91.3518447876,91.8467330933,90.9061813354,90.3895874023,91.9441757202,90.0177001953,91.4749298096,93.0651168823,90.7822799683,92.3260421753,90.9898986816,90.6573410034,89.7697753906,92.8080673218,91.7138595581,91.6910247803,90.1407394409,91.2841949463,91.5655136108,91.010925293,90.9377746582,92.6777496338,92.7244033813,91.4030075073,91.8254852295,92.5653076172,93.0484848022,89.7979888916
5428,95.4555358887,93.829574585,96.3733901978,95.9958648682,93.655166626,94.4145050049,95.0376815796,95.0905838013,94.6375732422,94.6644287109,96.153137207,93.3698425293,95.5492248535,95.0255889893,94.8677062988,95.0219421387,94.7039108276,95.0774536133,96.4718170166,95.4328842163,93.329284668,95.7559661865,96.2061767578,94.6636886597,94.9080200195,95.8818893433,94.2745132446,95.6111068726,95.8527908325,93.7456588745,93.783782959,96.3283233643,94.9273452759,95.0143737793,94.5793228149,94.7930755615,94.7757720947,96.5190124512,94.5095977783,96.0779953003
1199,112.684707642,112.755172729,113.13558197,113.798240662,112.170448303,113.439315796,113.523765564,112.827148438,113.147766113,112.593185425,112.416824341,112.303077698,113.03225708,113.232498169,112.024215698,111.928581238,111.967208862,113.47782135,112.905769348,113.487670898,112.353347778,112.256996155,113.038246155,112.713233948,112.18497467,112.478744507,111.862426758,113.02922821,112.206932068,112.255828857,111.922653198,112.574165344,112.447303772,112.48361969,112.322593689,111.628417969,112.402526855,112.005401611,112.448646545,111.816368103
