keras_MSE3_lg_relu1,keras_MSE3_lg_relu2,keras_MSE3_lg_relu3,keras_MSE3_lg_relu4,keras_MSE3_lg_relu5,keras_MSE3_lg_relu6,keras_MSE3_lg_relu7,keras_MSE3_lg_relu8,keras_MSE3_lg_relu9,keras_MSE3_lg_relu10,keras_MSE3_lg_relu11,keras_MSE3_lg_relu12,keras_MSE3_lg_relu13,keras_MSE3_lg_relu14,keras_MSE3_lg_relu15,keras_MSE3_lg_relu16,keras_MSE3_lg_relu17,keras_MSE3_lg_relu18,keras_MSE3_lg_relu19,keras_MSE3_lg_relu21,keras_MSE3_lg_relu22,keras_MSE3_lg_relu23,keras_MSE3_lg_relu24,keras_MSE3_lg_relu25,keras_MSE3_lg_relu26,keras_MSE3_lg_relu27,keras_MSE3_lg_relu28,keras_MSE3_lg_relu29,keras_MSE3_lg_relu30,keras_MSE3_lg_relu31,keras_MSE3_lg_relu32,keras_MSE3_lg_relu33,keras_MSE3_lg_relu34,keras_MSE3_lg_relu35,keras_MSE3_lg_relu36,keras_MSE3_lg_relu37,keras_MSE3_lg_relu38,keras_MSE3_lg_relu39,ID,y
115.894439697,116.411445618,120.894622803,119.766479492,117.978302002,112.463859558,105.12802124,108.78502655,126.059669495,115.653305054,112.476829529,116.679786682,116.371704102,115.512878418,109.808288574,115.150405884,113.865699768,107.799232483,114.040672302,113.908966064,110.838005066,114.335174561,125.356719971,115.523849487,117.202804565,112.88621521,117.886497498,117.19380188,117.245735168,126.303367615,113.633712769,104.817527771,111.778419495,121.459480286,112.720314026,121.090042114,113.859947205,116.313323975,124,116.59
100.192108154,95.1772766113,103.890609741,89.9481048584,102.64239502,95.403427124,107.898933411,95.9122314453,103.706832886,98.0706939697,87.1666870117,107.34262085,99.9403152466,100.379844666,97.7834014893,96.1591796875,95.4327850342,96.0495452881,94.5320358276,106.452560425,99.6431732178,89.7772903442,103.439544678,100.149871826,86.0329818726,83.3370513916,90.7106018066,100.56312561,93.8203277588,102.17313385,86.5488128662,97.205039978,101.346626282,88.3478469849,99.0768966675,90.2704620361,93.6976699829,92.9339141846,125,93.81
118.97681427,117.397735596,130.118728638,124.70602417,114.734634399,126.047073364,118.046783447,112.639404297,128.849609375,128.158111572,128.123794556,120.518699646,125.150985718,109.403091431,120.610176086,120.986312866,118.668663025,125.384117126,120.284851074,118.023773193,108.320320129,134.020065308,105.152038574,132.614868164,122.821166992,118.533630371,133.126052856,135.071578979,119.04019165,130.472167969,129.49206543,106.989982605,109.068588257,113.08644104,130.605743408,127.327735901,128.837509155,115.272094727,127,119.44
92.3552246094,81.3458328247,93.0038299561,100.580413818,103.998916626,99.4521713257,99.4146957397,86.2437896729,92.7049179077,94.4468078613,87.2838592529,88.707359314,94.7328491211,86.0938339233,90.5805740356,84.7290344238,98.3402252197,88.7729568481,88.2321472168,88.6313018799,91.1461791992,97.9289550781,97.0950927734,85.3257751465,95.1020889282,102.623466492,92.7023696899,87.5443878174,93.838432312,105.296218872,95.2632904053,88.8957290649,98.5155487061,99.2527313232,86.9284439087,100.703063965,89.3916168213,95.3287658691,128,91.57
101.171020508,111.845878601,104.219642639,96.4594116211,90.3819122314,111.393470764,106.938247681,94.2773361206,104.895523071,112.262153625,96.8087768555,110.589111328,102.155975342,103.329040527,107.817337036,101.706573486,111.32989502,104.362487793,102.617095947,100.813529968,88.0899047852,96.904800415,102.028297424,103.537261963,99.771774292,110.791526794,100.224731445,104.972892761,115.00163269,112.741729736,98.4852600098,105.746673584,118.710884094,113.578392029,105.393203735,113.24193573,87.0025863647,108.997779846,129,97.24
100.605422974,97.9814147949,98.2654342651,101.380569458,86.5233917236,98.4392089844,85.420539856,94.4720153809,97.118309021,91.1630249023,92.4707794189,100.054695129,101.164245605,84.2809906006,87.9702758789,93.8684692383,98.393989563,93.9731903076,90.2449645996,96.7895355225,82.7660827637,106.714813232,87.6164093018,99.5017852783,108.733978271,90.4218063354,95.0759887695,92.4998397827,92.8084106445,97.5901489258,102.78212738,91.200592041,96.8560333252,91.1983337402,94.2413482666,88.4321594238,96.2099227905,85.3146057129,130,90.11
109.42086792,97.2161941528,103.035331726,113.176429749,103.406723022,102.211845398,106.776397705,105.539978027,105.340621948,105.233688354,105.056022644,104.50553894,101.886016846,99.593460083,102.732147217,100.791557312,105.11088562,110.567016602,104.788299561,104.937973022,104.384208679,110.286758423,116.310005188,96.2967147827,96.8086090088,104.807342529,111.247779846,106.779975891,115.078613281,116.380775452,109.546066284,92.2977523804,107.482727051,110.067626953,102.162872314,108.269844055,101.417648315,106.873519897,131,94.83
117.430603027,110.605384827,121.709579468,105.430122375,112.840431213,119.888771057,113.86125946,100.328605652,109.446525574,106.280715942,96.3068389893,117.721969604,106.76309967,112.188407898,108.548965454,112.012031555,125.685829163,121.314468384,113.583686829,111.481384277,105.78528595,109.517807007,110.962875366,124.274711609,100.699523926,102.124458313,105.955986023,114.469825745,103.418869019,105.580253601,119.41255188,105.305236816,117.917243958,115.257728577,113.77696991,103.905838013,104.045455933,113.421058655,133,108.42
97.0356292725,93.2909622192,99.1579742432,98.67137146,83.0572509766,96.2755432129,93.5960845947,92.8845901489,99.628868103,93.5292358398,95.412612915,98.9485626221,97.9668655396,94.4104156494,97.2547302246,96.1304397583,88.8048629761,114.667945862,90.4183578491,102.713142395,83.6695404053,100.317810059,93.4167556763,97.8605957031,89.0564346313,85.947227478,95.3371658325,95.1993789673,92.5981292725,99.7641601562,93.0062332153,88.9017868042,85.1069030762,93.9232177734,103.839294434,116.537734985,106.729690552,85.7684936523,134,95.57
107.208053589,94.2139282227,90.8217926025,100.606811523,105.13697052,100.465515137,89.4664382935,94.1146850586,106.994392395,103.273239136,99.441444397,100.816680908,94.7718200684,92.64793396,108.100753784,100.839660645,100.917739868,104.718139648,99.12449646,87.9124145508,95.5448608398,98.5889053345,113.136489868,87.001373291,84.9750366211,92.5433502197,85.5633773804,91.0403137207,92.7282028198,117.181640625,101.513061523,93.4166564941,104.88999939,100.231826782,112.753921509,104.44342041,94.3604202271,94.3083496094,136,88.82
101.596412659,99.0816040039,119.276664734,95.9157562256,98.4802627563,106.154754639,100.765335083,106.423873901,108.938079834,100.847183228,93.065864563,111.992965698,98.0109786987,108.02885437,108.109184265,102.40133667,107.322769165,102.497177124,105.230690002,109.705970764,105.505104065,97.8159637451,118.862831116,115.302978516,97.2559051514,95.0413665771,97.0310211182,109.918052673,105.519760132,113.552017212,94.2619476318,106.545578003,109.721694946,104.461257935,90.1544952393,104.359397888,101.671791077,98.4245147705,139,104.78
93.9431228638,99.872718811,95.3440246582,96.6203918457,85.1650238037,95.0035476685,93.9755172729,93.1910400391,86.5500488281,93.12159729,102.04650116,107.997543335,93.7368469238,93.0577926636,87.1247787476,96.3444366455,94.6134185791,92.2440795898,94.0011291504,94.5546188354,87.7933578491,94.0562591553,85.5211639404,97.0406341553,93.3031539917,84.6361312866,98.2119293213,92.4095993042,97.9608154297,96.2181854248,87.7725143433,96.7720794678,83.9894714355,97.397895813,96.4832458496,95.612411499,91.4667816162,78.7777481079,141,87.75
96.9365921021,92.899887085,101.009140015,103.854568481,99.3072967529,97.5798339844,101.762702942,91.2721099854,94.5554962158,95.4414520264,91.1226196289,90.5444564819,100.686706543,93.2739562988,90.1246643066,90.3244171143,94.2219238281,90.1969985962,89.2755355835,100.015205383,92.6094894409,89.4786987305,91.0501861572,79.5420837402,99.6163711548,99.314239502,100.058761597,92.6905136108,92.9508209229,101.365600586,101.248092651,89.8919219971,99.2739868164,97.548210144,85.3693008423,94.50365448,89.5915222168,93.3120117188,143,93.27
118.55393219,112.232017517,117.358428955,102.666801453,107.222183228,119.527130127,106.176208496,98.8157806396,115.880950928,107.809944153,103.248855591,107.242843628,111.370483398,119.29120636,113.201477051,108.879722595,114.175979614,122.837684631,107.832077026,112.031890869,107.197463989,106.763916016,110.973655701,115.303611755,97.5171279907,100.254394531,114.710700989,110.501235962,102.317672729,113.662033081,119.501739502,116.597953796,117.755706787,119.544258118,111.934516907,100.870941162,104.319816589,106.558799744,145,111.74
112.427566528,120.227409363,119.20891571,116.780395508,112.964637756,115.568763733,117.151603699,103.945144653,119.028167725,113.737808228,120.116317749,118.025848389,111.462654114,108.318656921,100.228363037,107.52923584,114.439918518,113.616989136,108.168258667,123.621139526,99.7097091675,128.26461792,108.972473145,125.397743225,117.307151794,107.001205444,120.672691345,120.090202332,110.456481934,124.071159363,121.766784668,111.07257843,110.81993103,123.594337463,125.323143005,112.18372345,116.915740967,98.1079864502,146,109.76
76.7241668701,77.7492218018,79.3591384888,78.9601135254,76.2478179932,78.260055542,82.7882156372,71.3322296143,81.3406066895,77.9206085205,68.618057251,74.2250289917,77.3875808716,70.4738388062,73.0254898071,70.5877761841,81.6158981323,75.1235809326,74.4186096191,79.0655822754,79.1311721802,80.03074646,80.9597473145,70.2738342285,77.157409668,82.9016189575,72.1181564331,72.9090652466,79.0625,95.7696990967,81.4851074219,69.8085403442,84.0933074951,75.219078064,71.7550506592,83.0951538086,76.7112579346,78.2789154053,147,84.15
100.866226196,98.6069030762,92.6217422485,81.9982833862,86.1690368652,94.6344833374,93.7772293091,80.8376617432,93.3832702637,94.9691772461,85.5535430908,90.7126922607,85.0218887329,89.3517608643,92.5079345703,88.5375366211,96.0167236328,90.5754547119,88.4410858154,88.6199645996,81.4576187134,88.6594772339,87.7797393799,88.0885772705,90.9962463379,99.7986755371,94.4325561523,89.3913040161,93.1401062012,94.8395080566,103.380218506,90.3927993774,97.9634552002,100.670394897,92.5027618408,99.1866607666,86.5738525391,97.7673492432,150,93.67
110.973167419,116.603134155,110.856628418,116.227668762,96.5479125977,116.953231812,113.124252319,113.66809082,116.937057495,110.467636108,121.360031128,116.069282532,111.193557739,109.022491455,107.262985229,112.130279541,117.090843201,110.519256592,111.496871948,111.821685791,106.307785034,116.332931519,104.573425293,108.733856201,115.346984863,107.91469574,119.381942749,117.200813293,122.909049988,115.800949097,106.434211731,110.755645752,106.773178101,109.33908844,131.34425354,117.168708801,111.934822083,97.2895202637,151,107.72
103.906234741,87.1114349365,91.8678894043,92.9439086914,96.2267150879,90.4016113281,80.9882507324,95.8598022461,96.6269226074,93.7014541626,94.4730529785,94.625579834,97.7778701782,79.3933868408,90.0576477051,90.1015777588,96.2965011597,95.9002532959,92.4814910889,95.9018096924,89.9787979126,85.0179672241,93.8722610474,83.1142883301,89.0410614014,95.8741455078,100.108642578,91.3158721924,93.1082305908,100.681838989,95.8132629395,93.7785949707,92.2305374146,95.6101531982,99.1356048584,93.8229064941,94.7917175293,106.611694336,152,90.87
108.177581787,106.087814331,112.176460266,95.9644012451,112.24471283,111.842071533,104.527282715,90.2565612793,100.928489685,103.046875,95.1252746582,111.184829712,109.323242188,101.08480835,103.546813965,95.3732833862,106.663154602,111.128631592,106.616378784,100.951599121,96.1535797119,94.593170166,106.297393799,107.646888733,89.6424407959,93.4754638672,109.187866211,98.6203079224,99.0857086182,105.294136047,113.320915222,104.317070007,115.960113525,114.179428101,102.528244019,95.5544052124,99.234588623,102.461174011,153,118.24
102.037483215,95.1634292603,88.9753646851,98.5609588623,85.5746765137,95.8626708984,94.6455764771,95.0493774414,105.552841187,94.621421814,97.9210510254,91.6103363037,97.189163208,99.8236618042,94.9114074707,90.4784164429,93.7060317993,107.647598267,91.9119567871,98.2646255493,85.061920166,106.598648071,91.953666687,100.90688324,89.7395935059,86.9005737305,100.281036377,93.0569992065,99.7755279541,99.9023895264,95.0857772827,92.5985565186,88.6776580811,97.0806732178,103.184944153,113.025306702,96.0714797974,82.6087036133,154,89.91
124.643257141,101.332328796,104.694572449,121.655334473,122.036613464,101.511169434,104.847679138,112.501220703,120.132080078,113.839004517,113.848381042,124.049568176,121.263397217,111.170852661,106.798446655,100.91192627,116.292510986,121.900421143,115.039009094,103.869735718,123.822662354,113.560684204,120.673820496,99.5535583496,105.103096008,103.906410217,108.61882782,114.151725769,111.5340271,129.904830933,121.938644409,111.248634338,123.84828949,117.380653381,111.015701294,123.584770203,105.11088562,128.383804321,158,113.4
102.146942139,98.6883010864,91.568572998,79.4048309326,83.8004302979,92.392074585,92.0788726807,90.7010955811,92.6358795166,94.2797698975,83.9087982178,91.2378005981,89.7349395752,89.3185043335,88.7683029175,89.503036499,93.4774475098,90.5160522461,84.7044830322,91.3730316162,100.875701904,95.3037796021,87.9282913208,91.4395751953,89.4378585815,97.5838012695,95.0212249756,89.455657959,92.3912811279,88.6457824707,103.810623169,91.6628799438,96.2551727295,99.8748321533,93.9685821533,97.1990890503,86.410987854,98.6958084106,159,118.53
80.4933624268,72.181930542,79.5565872192,86.482673645,76.1382675171,83.1873474121,77.8677139282,79.0380477905,83.5251998901,76.6893768311,76.4123535156,77.2254867554,89.500213623,77.0987625122,71.8196029663,84.0749969482,77.1790542603,81.237991333,71.7028808594,82.0215148926,73.5947875977,90.4282684326,72.6433792114,84.0201187134,74.6066131592,76.8010101318,83.7922897339,81.2426071167,84.9860229492,84.3571166992,83.4171905518,71.047203064,74.9067001343,72.0597839355,81.0149459839,74.2303924561,78.6322250366,65.7181396484,160,79.03
99.4968414307,87.5830841064,94.7925491333,93.0234375,89.7597427368,97.4222869873,84.3908081055,88.7574386597,86.9782562256,90.7824401855,90.1198425293,92.0645599365,90.9536132812,86.2242889404,92.1454925537,97.5505981445,105.545425415,98.0567474365,91.7498245239,93.5165786743,97.0618362427,95.8739013672,98.7436065674,84.7671890259,88.1102142334,89.225730896,86.9166793823,93.5444641113,95.2213058472,110.478309631,98.0391693115,86.1719970703,94.8370819092,94.700592041,99.1918945312,99.3359222412,90.0012283325,88.29637146,161,92.47
113.31867981,110.617042542,114.864013672,97.6062774658,113.626594543,116.140220642,103.86164093,92.9443969727,103.004341125,103.929283142,100.526756287,111.595703125,111.723571777,103.456916809,109.799667358,97.1326217651,109.235412598,114.195724487,109.633605957,104.510871887,97.1545715332,95.7626800537,107.530830383,112.15422821,91.2580871582,95.3538894653,111.156021118,99.9720077515,99.7787857056,104.391716003,114.73626709,106.855918884,118.776138306,117.367507935,103.367050171,97.2252120972,97.161819458,102.221046448,164,100.98
87.0584564209,96.8407745361,95.9398193359,100.413024902,84.9384231567,98.7127914429,92.8413085938,97.3397674561,102.193496704,90.4976196289,98.3591766357,95.6485900879,102.301490784,95.2877197266,91.8000335693,96.1967468262,99.3259124756,95.5491638184,90.9914245605,93.7099151611,78.0358963013,90.9359741211,89.0381546021,93.9615325928,99.5986785889,87.2563858032,100.239700317,97.008140564,98.2296981812,99.5331115723,93.4660797119,91.9047622681,82.3418579102,96.8748550415,99.0137710571,113.811889648,98.5731582642,80.0531387329,165,114.76
124.527740479,107.59803009,107.102050781,109.084037781,102.429168701,104.02381134,108.083488464,117.335746765,119.707321167,114.981109619,110.323699951,120.901130676,116.854911804,96.4783706665,109.66394043,109.757904053,116.759880066,101.572937012,102.187660217,110.116821289,111.039108276,108.091621399,116.912857056,102.110549927,108.682052612,114.810371399,122.435554504,112.800971985,112.69581604,130.282272339,111.525146484,106.314033508,109.514923096,113.801513672,126.423095703,109.901763916,113.431274414,119.929649353,166,111.15
118.352340698,101.195297241,107.066017151,105.172935486,113.243370056,116.408889771,112.245819092,100.82409668,106.379768372,101.039093018,94.6134185791,103.151069641,103.337265015,116.428894043,117.677711487,114.669334412,113.468200684,105.199378967,105.811309814,110.41179657,106.179000854,101.939727783,123.361763,132.549728394,98.9358520508,119.645431519,104.180511475,106.553474426,116.256637573,109.622467041,112.805496216,112.848358154,115.473892212,106.71270752,106.584251404,103.474304199,100.971603394,109.980888367,168,108.57
108.538421631,107.394615173,97.3803863525,104.483566284,84.2058410645,103.188964844,93.3741989136,100.531776428,107.109458923,95.9455871582,95.5100097656,100.687759399,104.256896973,88.408493042,93.3047180176,103.213272095,107.438186646,98.8557739258,97.0536804199,105.128486633,86.3886489868,114.114379883,90.1197891235,104.450416565,111.259750366,91.4700469971,105.827575684,109.515701294,100.760910034,100.278442383,105.508865356,100.551483154,96.06275177,96.0272674561,102.567481995,95.4372558594,105.314483643,81.9197463989,169,93.03
96.2069854736,88.3608703613,92.8795623779,92.2335968018,88.864654541,96.6943664551,85.7694091797,94.3043823242,89.7808609009,93.60572052,89.6009979248,92.6438598633,90.5701828003,87.3446884155,91.4737701416,97.7613983154,102.085281372,96.3680801392,91.2091064453,94.2685928345,99.0133590698,96.9743041992,96.5480422974,82.1201171875,88.4409637451,90.8258361816,85.2809753418,92.7023696899,92.8356018066,110.823402405,99.0836410522,86.2688903809,95.4872817993,95.8227310181,99.9722518921,93.9163360596,88.9309692383,88.7778549194,170,93.12
135.424255371,118.543716431,127.56778717,121.277984619,122.651977539,129.839950562,127.831306458,110.032043457,117.259567261,120.437812805,116.891616821,121.696548462,130.020904541,129.9559021,139.937042236,124.72416687,125.75415802,127.350311279,115.890113831,116.092155457,107.626266479,119.160232544,117.15687561,129.175613403,112.663581848,110.580551147,122.855018616,110.446716309,109.318084717,115.531776428,125.831016541,116.995101929,140.718811035,119.461463928,119.527130127,117.453239441,111.580696106,119.104507446,171,113.31
97.0105133057,95.939453125,99.3118972778,100.405143738,86.2970962524,95.1517562866,90.1125946045,91.5029220581,91.9260864258,94.1705245972,98.7173156738,103.530151367,90.5079269409,89.9844818115,86.2717971802,92.6053771973,93.7571563721,90.0334701538,92.7399902344,95.9970703125,88.969871521,87.2307357788,85.7843933105,98.2562332153,95.3684387207,83.7155761719,94.7071685791,92.6074066162,94.9979400635,97.9679412842,86.085067749,93.8873596191,83.1259765625,88.9689407349,103.590820312,96.157409668,88.1722717285,88.4080352783,173,94.27
