keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
90.3022613525,93.4345626831,91.1621170044,87.772895813,91.383026123,87.1260681152,91.7671813965,89.0221710205,89.5392303467,92.1588363647,91.8796310425,89.2152099609,86.9758605957,92.7623062134,91.3845214844,92.9864044189,89.2358779907,92.6946029663,93.7495269775,91.4364929199,95.1903152466,88.8504638672,95.4111557007,96.2101745605,87.9715881348,96.9847793579,91.4715576172,92.126335144,93.5412368774,89.4085769653,983,90.77
91.1298446655,94.2248382568,94.4665679932,90.7859725952,93.5522003174,88.7979507446,96.052947998,93.7320327759,90.6227493286,92.464050293,93.1560287476,91.9830169678,91.6765060425,97.0305099487,92.634223938,95.8779296875,91.9668045044,96.7076263428,92.7522735596,91.3670043945,95.90234375,95.2117538452,92.9001693726,92.777633667,94.4649200439,87.0676345825,90.8099822998,87.4429321289,96.6366348267,92.2739562988,3959,91.13
92.1643371582,91.3820266724,90.6769104004,89.3371047974,92.4541778564,93.2691040039,87.6285400391,89.2195281982,89.5729370117,83.9553985596,87.8640441895,88.1404953003,95.7420806885,91.3725967407,96.3884048462,89.081817627,92.2214050293,92.1756134033,83.3520278931,95.8255081177,88.7219238281,91.1706390381,91.3948745728,91.7107467651,94.8053283691,97.7766571045,93.0729522705,92.535774231,90.8006591797,95.9493789673,3209,95.67
96.0423965454,90.1220703125,90.300163269,90.2783813477,96.3327102661,90.6035003662,92.0614395142,88.0546722412,92.4648971558,84.1358337402,99.4817276001,93.4743347168,96.853187561,92.6623687744,84.7737579346,89.8161239624,93.9146957397,94.8915863037,95.9530334473,86.0537796021,88.3449478149,86.3440704346,88.0975875854,91.3813934326,94.4138565063,90.1070480347,94.415687561,91.9994735718,90.142791748,88.671333313,8239,91.11
79.9001846313,77.2200012207,73.1051864624,76.3847961426,79.6811294556,74.5809783936,77.1305999756,74.1382369995,74.9289550781,76.8427200317,81.4287719727,75.9746932983,83.5840072632,80.8567428589,80.6445617676,80.9906005859,75.6044235229,75.0923233032,74.500579834,76.1766357422,78.8395690918,72.6535949707,77.5907592773,77.0652923584,73.6112289429,75.6699981689,79.5035095215,77.7706680298,76.0215148926,77.9692764282,8292,77.38
109.551948547,110.496109009,106.941200256,110.470451355,109.732948303,108.839546204,100.208442688,111.715278625,107.910102844,104.92212677,106.787193298,111.595840454,111.406173706,114.443519592,112.483528137,108.038864136,104.872154236,111.641853333,109.347946167,105.406806946,108.944038391,113.729347229,105.640106201,112.251358032,106.270553589,113.772743225,112.891166687,110.309425354,111.209838867,113.114715576,6147,105.0
109.285064697,111.35849762,106.418586731,110.893951416,115.652038574,105.432167053,107.84122467,106.759216309,112.116600037,108.763557434,111.884048462,109.154670715,114.187232971,117.986351013,117.735076904,114.006530762,112.460762024,114.156997681,120.614402771,98.0140533447,105.768112183,109.372306824,114.806434631,109.529670715,110.026679993,106.63596344,108.010253906,107.415885925,112.944999695,111.858314514,3292,117.71
114.966163635,111.254989624,103.533065796,111.156471252,107.956008911,116.744789124,107.35433197,119.222671509,109.432044983,115.783798218,111.629463196,116.352645874,106.797447205,111.441246033,117.337371826,108.144462585,107.026748657,109.815376282,109.441978455,105.952598572,108.254455566,105.182868958,108.223838806,113.360939026,99.6032028198,114.924591064,106.515693665,111.378189087,106.513580322,104.996528625,8230,105.29
109.597450256,107.229438782,110.022468567,110.497184753,102.827835083,102.831039429,112.050575256,104.112960815,110.311134338,110.855621338,109.145355225,113.104255676,109.252326965,117.842086792,116.255439758,113.72190094,112.971931458,113.057029724,113.851806641,113.463417053,106.385284424,106.646003723,106.485481262,120.311286926,103.502601624,112.096946716,102.722885132,107.206832886,108.837379456,114.571723938,3160,110.33
103.079277039,107.31237793,114.312057495,109.688018799,118.135002136,106.976081848,101.692749023,107.612998962,107.101028442,111.443092346,110.011451721,110.698249817,117.089317322,112.24131012,116.659584045,109.258453369,114.892028809,107.704399109,110.522926331,111.103553772,117.935523987,102.635551453,114.996879578,105.458488464,104.783554077,103.694343567,108.439338684,105.12273407,109.78855896,110.518470764,6502,108.24
73.8236694336,77.9375305176,72.3403930664,77.9731445312,71.2892227173,72.5641326904,72.4926986694,77.3871002197,77.6688842773,75.081489563,75.4270095825,68.975151062,78.6389083862,78.8092269897,73.9465408325,75.6258392334,81.1817092896,77.1811447144,78.6626739502,75.399520874,73.2310333252,76.3184127808,72.3351821899,74.7198486328,72.2535705566,78.5830612183,78.3703536987,64.997215271,66.5637664795,78.8719024658,5611,75.41
110.762329102,105.814659119,114.405014038,108.617370605,109.186454773,109.19859314,103.08480835,103.962333679,104.521102905,108.854911804,110.045837402,114.439750671,110.809967041,121.139312744,118.940589905,111.955085754,109.800178528,114.515563965,113.082458496,106.574127197,116.55821228,112.753440857,108.759429932,109.933509827,103.260780334,114.695045471,115.136947632,112.529693604,106.794036865,115.099334717,641,106.06
112.954101562,115.208816528,105.952362061,111.130615234,102.521697998,108.103088379,105.649971008,106.324356079,100.708900452,103.298179626,104.157989502,115.234977722,106.71962738,109.716667175,116.716041565,105.698303223,106.318710327,115.456581116,106.808364868,106.251083374,108.479751587,109.152442932,108.577339172,111.726531982,104.018333435,101.602203369,104.197380066,104.681884766,111.999305725,102.099311829,7762,118.86
94.7667617798,90.5618438721,88.7804260254,86.1274490356,92.068649292,89.4524612427,92.5119934082,88.6027526855,90.6390151978,84.5408172607,97.6388473511,89.2760543823,90.6705703735,92.9869689941,94.987701416,89.4160232544,90.3397598267,89.5423355103,94.5796279907,91.3157348633,88.3556518555,90.9470214844,93.5711898804,93.3324890137,90.5171737671,88.9982910156,92.5326156616,88.8991622925,93.2462997437,94.8311767578,6227,98.31
90.5428314209,87.5345001221,88.7733688354,90.7987213135,92.7006225586,93.5029983521,93.9737548828,94.4471588135,89.8496704102,88.4660568237,87.7726821899,92.156036377,90.3838043213,88.9081420898,92.3618850708,91.8762435913,93.8894424438,95.1014556885,95.7680130005,91.263458252,89.8127975464,88.4529495239,88.0389099121,93.5561218262,91.642616272,93.252204895,94.8980026245,90.1714248657,91.7368011475,93.9384689331,6718,94.62
90.3051147461,92.5056152344,84.4633483887,92.7245101929,92.2046279907,92.0483779907,91.195350647,90.3397750854,91.7277908325,94.8808288574,91.4392929077,86.6675796509,97.0115203857,86.442741394,89.9219894409,90.3425521851,87.9092254639,96.2610244751,83.8802032471,95.7420272827,87.8650741577,86.4808807373,96.5221405029,88.4031829834,87.7020645142,88.5668563843,89.4991607666,94.28465271,91.9737319946,95.2763442993,3037,86.83
87.8834838867,88.0857543945,91.287109375,87.0126495361,89.8521881104,91.4717330933,89.7320251465,95.814994812,87.845085144,81.3949737549,90.1426467896,94.1414794922,83.2043762207,91.3668289185,91.188117981,90.863067627,92.4553604126,95.5680160522,86.6896820068,93.0979309082,87.7521591187,86.931854248,89.8354415894,94.2189331055,94.1937713623,90.8535385132,94.3875350952,88.9058990479,88.9429702759,90.419342041,6711,118.93
92.3191833496,91.0196990967,91.1823883057,91.1791534424,88.3076324463,90.0908813477,85.0730819702,93.7820510864,91.3486404419,91.8723144531,96.468170166,94.8826293945,99.9992294312,91.5238571167,92.6019363403,89.2611923218,92.9613037109,86.5758666992,94.992477417,88.7674865723,89.4735717773,87.7404022217,88.4439163208,95.7185134888,91.1403198242,88.9627990723,90.106918335,85.9461212158,91.6095046997,91.4083328247,400,90.54
108.199417114,116.639076233,113.080871582,106.282455444,110.048324585,107.180305481,110.799377441,109.499038696,112.581596375,109.63369751,108.825157166,111.956054688,111.307891846,118.522262573,113.101875305,104.354667664,110.630004883,114.074134827,108.4347229,112.832984924,113.825721741,103.986129761,107.827301025,109.39289093,102.532279968,112.694549561,104.415054321,110.244651794,109.402236938,113.181983948,8342,104.29
90.7396392822,88.0435714722,84.8106689453,87.7313613892,91.3023605347,91.4250640869,94.169380188,91.5951690674,89.4995651245,93.2951583862,87.3828353882,89.6928634644,86.1237411499,89.3356170654,89.2264022827,88.7741928101,89.5946350098,92.6383056641,96.8943939209,88.0864868164,90.316619873,92.5591888428,91.2721786499,91.2276306152,92.0138473511,90.0587921143,89.8205718994,89.6034469604,90.3010864258,90.5184936523,7581,86.47
106.811790466,104.911460876,101.779304504,108.589172363,113.736289978,109.664794922,113.248657227,107.646499634,110.289047241,108.284858704,116.100509644,105.190254211,114.837341309,114.327072144,111.197555542,115.425453186,107.568351746,106.727485657,104.604789734,107.014213562,105.449264526,113.36416626,113.24571228,112.400161743,103.866752625,110.913841248,110.529724121,112.514076233,108.40536499,115.25554657,7937,103.32
103.99332428,97.916885376,102.672157288,96.6955947876,107.346160889,98.7791671753,95.732383728,102.942077637,102.677101135,101.091323853,105.537208557,99.4121017456,101.577545166,95.9850540161,109.824050903,94.9195861816,104.582702637,97.5205078125,103.085464478,106.730529785,106.128608704,101.608131409,96.4569778442,100.297302246,100.240501404,98.8051071167,104.07346344,93.3124008179,105.890319824,99.5035629272,1789,99.48
91.5210876465,91.2639389038,90.9736251831,87.0739593506,95.6700286865,98.2550201416,92.8609390259,91.9888916016,94.2465896606,84.5575561523,99.2350997925,88.3242950439,90.633605957,91.4536819458,95.2517471313,94.0140075684,96.2213973999,94.0884017944,89.7640762329,91.9170761108,93.9010467529,89.8709411621,94.5559310913,92.5944900513,94.8054275513,97.9243087769,91.6778793335,85.9440460205,88.0811004639,96.1738433838,7611,98.56
91.932510376,90.8020629883,89.3429412842,85.8198013306,90.3703308105,90.9302825928,89.3422927856,89.1951599121,87.3896179199,84.0346755981,100.48059845,88.9832992554,93.7687988281,94.5313720703,89.7451782227,88.0895004272,92.964553833,91.2501068115,91.5329742432,89.8579711914,93.5324478149,92.47290802,93.2954406738,96.3636016846,89.637588501,89.9784469604,93.7275695801,90.1486663818,96.1342773438,93.9393386841,154,89.91
100.059631348,102.950378418,106.074966431,103.624130249,98.019493103,107.78263855,106.147705078,102.111190796,104.562561035,102.356903076,108.919235229,106.836929321,104.742721558,107.020187378,109.779090881,100.107711792,107.217575073,105.109085083,108.370307922,102.776679993,102.733863831,96.0911636353,104.095436096,104.507072449,106.142082214,103.673866272,102.527069092,106.377006531,94.5043106079,96.8063278198,3153,106.28
109.66418457,105.774887085,111.094650269,105.507629395,100.069450378,108.277618408,108.927978516,111.724243164,111.268737793,105.300056458,109.928009033,109.870155334,114.815696716,110.166397095,104.00163269,108.527526855,108.459205627,109.133346558,106.023223877,111.354942322,113.66217804,106.297943115,109.785873413,102.673965454,106.344680786,113.953224182,120.8256073,103.587394714,109.028144836,104.764457703,4781,110.07
102.300628662,100.39704895,95.4446411133,93.2489242554,100.862716675,107.963500977,98.5725250244,100.25353241,98.9582366943,102.554832458,99.2888793945,94.1926193237,103.972892761,102.079490662,105.505355835,103.679992676,101.367607117,98.4409942627,102.973632812,98.6103973389,105.602706909,99.3502120972,103.804718018,99.2851715088,102.489929199,104.232696533,98.8356018066,112.800476074,102.063362122,94.0947570801,6809,100.59
94.9273223877,99.1114578247,100.506515503,102.828865051,109.627258301,102.891738892,97.3045196533,106.81652832,97.6586990356,103.51260376,104.115081787,102.723884583,103.691574097,105.25213623,111.858894348,104.614479065,94.4950714111,108.112121582,101.489997864,100.653022766,95.3021316528,107.878646851,101.900398254,103.305145264,102.149383545,98.7624053955,100.342323303,95.8904037476,102.390914917,102.858345032,4426,114.3
94.5296707153,85.6444091797,92.4904785156,84.8424835205,91.0062942505,88.6345291138,89.2770614624,92.5868377686,89.0856170654,93.0637741089,87.3395309448,92.8750152588,90.2898101807,88.5132598877,92.7502441406,91.8351974487,89.3080749512,91.4325790405,90.8768463135,86.842300415,95.013923645,93.0488433838,94.4822616577,89.9222793579,91.5372848511,89.5027999878,92.0074005127,88.6809234619,97.4967269897,92.8436355591,7274,88.86
93.0862884521,93.3215103149,91.091506958,88.598991394,91.1306762695,87.2325668335,89.9182281494,96.5127410889,91.4750366211,92.6357040405,92.8055267334,89.6497879028,88.3022842407,93.4026947021,90.2749633789,93.1799316406,90.5483093262,91.2074508667,87.2695541382,84.9063568115,93.9615707397,90.9546737671,93.5624084473,89.7750778198,90.9477996826,98.3194351196,91.6593093872,87.9767990112,96.8884429932,91.2196273804,3207,92.53
117.474655151,105.651092529,112.74937439,110.755241394,112.268287659,106.100524902,101.240264893,106.522842407,108.806930542,118.259132385,112.773445129,106.589179993,110.241912842,105.491210938,110.724708557,106.812759399,107.741851807,112.949798584,105.128692627,109.392166138,108.714431763,115.141876221,111.766899109,115.791000366,111.010765076,105.565330505,103.748550415,118.45211792,112.888938904,108.900405884,4804,111.56
106.103279114,107.24949646,109.002471924,112.56803894,110.820320129,112.743408203,105.558425903,113.328704834,109.74256897,108.69103241,110.909706116,105.114601135,102.682144165,109.242385864,104.654602051,100.302276611,105.256706238,112.486351013,107.207023621,101.279396057,111.501289368,112.483436584,109.188796997,111.738121033,106.101394653,107.924102783,112.300765991,107.123703003,106.555130005,106.382766724,7908,110.74
103.02519989,102.59992218,106.945716858,104.180702209,108.292854309,101.330230713,99.5827026367,103.236938477,102.568611145,107.1796875,101.132392883,102.51335144,111.579353333,103.692024231,106.809585571,103.42388916,104.275421143,106.579521179,104.607421875,98.9251480103,101.241226196,104.028953552,111.624984741,101.576049805,101.984016418,103.800765991,102.402809143,99.8415222168,101.679847717,105.728271484,1632,105.3
111.430549622,108.121536255,102.283500671,110.02457428,121.287979126,113.151863098,106.351654053,107.796073914,111.089179993,104.593536377,110.30065155,101.530082703,109.033927917,105.57359314,112.050346375,110.591560364,97.6461257935,114.898277283,106.135932922,105.561538696,108.948120117,107.483139038,111.88368988,112.247879028,98.0864334106,121.137985229,107.448684692,98.5940704346,113.068840027,111.823226929,8406,108.77
103.547386169,101.478279114,102.477355957,101.378730774,104.264480591,104.504707336,101.550933838,107.856269836,108.722503662,103.518791199,107.884712219,102.674545288,103.095283508,100.394119263,111.255264282,109.005302429,106.894767761,107.623634338,105.099731445,100.716835022,105.469718933,107.231956482,99.6925125122,103.019485474,100.501838684,102.436729431,109.039642334,102.890571594,106.907997131,105.62587738,995,116.87
109.596969604,111.917182922,107.736541748,110.814071655,117.045074463,110.022781372,113.738220215,106.997001648,104.964691162,104.331123352,110.791938782,106.689552307,108.096221924,111.394943237,112.698280334,109.327255249,107.153823853,114.676040649,110.649543762,107.1304245,109.900421143,111.696769714,116.32925415,110.75743103,115.138793945,111.695114136,104.709442139,105.193489075,104.040290833,119.277626038,223,109.43
91.078414917,87.7811279297,93.6707992554,91.2626953125,93.8124923706,92.8250427246,94.175994873,96.2367782593,89.5369110107,93.2649383545,89.7748336792,90.6353302002,91.2099456787,95.2978668213,87.8845901489,92.1205978394,89.848449707,91.6600570679,93.8849563599,86.8580245972,94.2355117798,90.3067855835,92.7277984619,94.6184616089,92.6699981689,89.0706558228,90.2715454102,91.1038742065,89.9064559937,89.4261779785,7413,91.16
105.465690613,103.923675537,104.71774292,109.560661316,107.114425659,101.359336853,104.747657776,106.489875793,105.709190369,108.632827759,104.594665527,98.8558120728,108.994102478,113.934631348,114.149810791,108.469299316,105.436981201,103.725059509,108.154708862,96.2919387817,111.077804565,108.057510376,106.507110596,110.430603027,101.573402405,102.780944824,102.74949646,101.334365845,103.784873962,104.506698608,441,115.67
112.463119507,110.71156311,107.003822327,110.150840759,105.8853302,112.033409119,103.360870361,112.611701965,101.638153076,114.122901917,110.376312256,109.421203613,109.562835693,109.802314758,113.321037292,111.50402832,114.534294128,109.66998291,109.622673035,105.082817078,108.591766357,104.709266663,107.484573364,110.103889465,103.508476257,103.854789734,102.74016571,110.860450745,112.135894775,112.670783997,4898,112.88
