keras_MSE2_relu1,keras_MSE2_relu2,keras_MSE2_relu3,keras_MSE2_relu4,keras_MSE2_relu5,keras_MSE2_relu6,keras_MSE2_relu7,keras_MSE2_relu8,keras_MSE2_relu9,keras_MSE2_relu10,keras_MSE2_relu11,keras_MSE2_relu12,keras_MSE2_relu13,keras_MSE2_relu14,keras_MSE2_relu15,keras_MSE2_relu16,keras_MSE2_relu17,keras_MSE2_relu18,keras_MSE2_relu19,keras_MSE2_relu20,keras_MSE2_relu21,keras_MSE2_relu22,keras_MSE2_relu23,keras_MSE2_relu24,keras_MSE2_relu25,keras_MSE2_relu26,keras_MSE2_relu27,keras_MSE2_relu28,keras_MSE2_relu29,ID,y
119.547271729,118.20009613,111.520980835,109.877891541,117.981994629,117.5728302,114.621917725,117.434532166,113.341842651,115.163978577,114.694786072,120.456459045,117.081169128,117.027755737,124.945419312,119.456672668,112.876174927,120.846031189,121.656234741,112.177635193,115.535293579,113.748703003,112.591690063,118.962287903,115.107757568,119.230514526,118.68321228,117.990959167,116.723167419,2246,111.11
101.220733643,101.93208313,106.108734131,102.010887146,106.706253052,106.298439026,105.787971497,103.846557617,108.389411926,104.995292664,104.693458557,109.61946106,105.312355042,108.496253967,105.628425598,103.370704651,97.753944397,106.655807495,101.441062927,96.770072937,105.927688599,100.536743164,99.6796112061,108.092353821,104.755104065,105.390937805,101.795700073,98.8731613159,101.241493225,7228,100.98
91.5107650757,97.2499923706,93.3069915771,91.1287155151,93.3514022827,94.9845733643,93.8444366455,92.8059921265,96.771812439,91.1185379028,93.6719055176,93.0287780762,95.0476989746,87.6863174438,93.8682250977,91.2249450684,87.3034896851,91.3581619263,96.9433670044,87.7145996094,93.7010955811,95.001083374,101.528762817,93.1051864624,94.2944335938,91.8162994385,93.0795288086,93.0687637329,94.2682113647,3541,97.32
94.9852600098,96.0254669189,100.852935791,100.094024658,100.18863678,103.28918457,98.4881591797,93.7891693115,101.229400635,91.8861083984,98.6147766113,96.3070755005,87.6246795654,100.052886963,91.9213562012,96.5438156128,102.73273468,101.656692505,100.022094727,89.4924163818,97.2017745972,101.376464844,103.409141541,101.953186035,95.2585983276,107.72253418,103.567497253,91.9569625854,95.3888702393,5498,92.56
94.8515625,95.8039932251,92.9255142212,92.8487854004,94.0670623779,94.5829315186,97.5105438232,93.5876235962,95.5458526611,94.7552719116,97.4092254639,92.4837875366,92.1732711792,88.5384292603,101.398208618,92.1792831421,91.7476043701,92.3434371948,92.9391860962,91.0723190308,95.2960968018,89.241897583,101.050849915,92.3123474121,93.6028137207,92.9865112305,96.162109375,89.1740722656,94.6369018555,2315,89.51
89.9892883301,94.3476791382,92.9008789062,94.1288146973,94.3128662109,93.595199585,92.3548736572,94.0098953247,94.3252334595,94.4517440796,93.6509552002,89.4260025024,94.3877868652,93.4308929443,92.2805480957,91.700302124,92.0301055908,94.8231735229,89.3713607788,98.1942901611,95.8910293579,89.6044082642,94.869102478,100.082870483,94.544090271,93.9910888672,93.8426971436,99.1369934082,95.4750137329,5817,92.66
101.895622253,97.9014129639,102.881996155,104.411987305,103.512359619,104.56111908,103.052932739,106.300582886,101.627983093,107.150146484,105.86000061,110.351837158,109.113349915,107.429916382,105.662460327,106.127754211,105.358230591,103.097846985,101.837875366,106.433502197,101.922653198,110.429031372,100.991210938,106.311203003,96.8880233765,109.971450806,113.31413269,102.78503418,102.355499268,1225,102.49
111.845581055,115.417182922,108.342750549,114.302101135,117.291046143,116.541152954,112.697158813,111.305625916,112.955436707,112.820289612,115.89087677,121.366317749,112.17149353,114.562553406,116.796722412,117.634506226,113.353393555,118.593299866,113.65587616,117.061607361,114.381309509,119.620635986,110.353981018,114.083175659,104.340179443,116.729881287,114.461105347,110.880050659,112.30368042,4959,108.03
106.57232666,104.121887207,105.060119629,103.362007141,97.3783950806,101.814918518,104.662521362,100.58455658,100.651649475,103.333984375,104.805107117,99.0130386353,101.366157532,101.125450134,107.602729797,99.5905456543,101.250686646,106.160644531,96.717666626,99.6091079712,102.010688782,104.443962097,105.034362793,111.361465454,102.452476501,104.413063049,101.506690979,108.849349976,103.314628601,1130,101.0
94.3233947754,96.3750152588,92.6946029663,91.0973587036,90.4243087769,95.3971710205,94.1713867188,98.0475692749,100.085723877,95.052772522,93.586555481,95.3278121948,88.5512695312,94.0269317627,91.4376525879,91.7646942139,98.9668121338,100.461898804,91.3981018066,96.181678772,92.735710144,101.794120789,97.4899902344,92.070602417,92.4116897583,95.0949859619,91.7753829956,91.88306427,97.420135498,2491,96.05
116.09753418,117.631225586,115.380737305,115.244178772,122.612167358,110.06640625,111.874511719,114.036262512,114.038009644,117.182518005,117.297668457,115.358123779,122.075309753,117.245010376,108.468391418,120.241645813,116.610740662,115.812690735,114.070152283,117.182952881,114.716255188,107.824081421,113.276832581,116.860824585,105.901817322,111.677772522,117.421562195,119.560379028,117.587348938,3184,106.83
90.5263595581,91.7598495483,89.0357437134,91.9612579346,87.3238677979,92.8250732422,90.5980072021,95.7343444824,94.5372848511,87.1337738037,92.287109375,91.7829360962,88.5495300293,93.195854187,91.6161651611,94.0707244873,96.713760376,93.094619751,92.6891021729,92.27003479,87.9453887939,94.5528106689,91.8608856201,88.670173645,90.1744613647,92.6204071045,89.7238388062,87.7354736328,92.2921600342,7724,88.86
91.6457595825,89.5155105591,92.8526229858,89.6871414185,87.0347518921,90.9846572876,89.6452636719,85.251953125,92.887512207,89.8041534424,93.7934188843,88.3794937134,85.0000839233,90.0561523438,90.8616027832,90.4730682373,93.342300415,93.3936004639,90.5041046143,91.2418670654,92.3235702515,92.5816879272,91.1396789551,88.9540481567,91.5663909912,93.6909332275,91.8040161133,92.8861541748,88.0439758301,7427,105.73
96.2531814575,90.6702804565,98.3892211914,95.789894104,93.8664855957,92.4145965576,105.818092346,96.2500457764,100.489387512,103.086502075,95.7508773804,92.4011764526,89.8302230835,88.4486312866,98.1110839844,93.7671356201,93.0093383789,96.3706207275,96.7430114746,93.1586151123,99.3011779785,94.9153442383,97.2034378052,98.4153213501,93.7729492188,97.0921096802,99.0711898804,96.4526443481,100.942230225,3506,89.75
92.9374313354,93.2531661987,95.3714599609,93.8559570312,95.1105651855,94.5624542236,92.8717346191,101.156066895,91.4228286743,97.0791168213,90.1359863281,98.5565032959,91.5169448853,91.9003448486,98.9639663696,92.9518432617,94.4348144531,93.9203186035,93.1725082397,94.1688461304,95.5030593872,94.9336090088,97.3418807983,99.8542022705,101.838050842,92.1174926758,97.7524108887,96.5592651367,100.172813416,5708,95.57
106.885513306,107.694480896,105.651176453,113.386978149,106.942756653,112.486839294,112.04359436,111.5154953,106.607284546,110.308380127,107.160797119,113.687950134,114.124046326,110.417808533,102.743911743,117.674255371,110.408004761,117.523551941,110.764862061,108.64692688,108.859939575,106.716697693,108.41217804,113.901924133,112.489929199,115.327507019,111.698661804,110.266487122,107.446075439,8204,103.89
92.0353927612,96.5332489014,96.350440979,94.3123321533,96.5702972412,93.3434753418,94.0858764648,88.1709594727,91.4884414673,97.7444229126,92.2596893311,97.0754013062,93.4389953613,93.2899627686,91.9118499756,98.3023834229,93.0683059692,97.2727890015,97.3552780151,87.3260192871,100.087936401,93.3994979858,91.1624832153,91.5352325439,96.8162460327,94.1288375854,95.1833343506,94.7870864868,99.913848877,3297,104.92
100.563949585,107.96421051,98.9482345581,104.385063171,100.314437866,103.366241455,98.8753509521,103.752609253,106.708221436,106.836051941,104.554473877,105.633560181,97.3837814331,102.17792511,102.286483765,102.50062561,100.750152588,104.686141968,107.625587463,105.520347595,103.565536499,108.467300415,105.000648499,100.305404663,104.620521545,103.192680359,107.349876404,99.6358108521,105.802032471,447,106.87
90.4058914185,92.0202484131,90.7774124146,93.7507629395,92.6835632324,90.1804199219,92.1502838135,90.5466766357,89.6416702271,88.4565658569,90.9569091797,93.4582138062,88.5228118896,88.9875640869,94.7278594971,88.4449615479,92.1535797119,91.8176040649,91.6978912354,87.6317520142,86.8568496704,93.2245864868,90.0783538818,87.5682830811,86.8793640137,90.7215957642,89.2333908081,90.0308303833,89.0204925537,7954,96.87
91.4323120117,94.483543396,96.783203125,92.5586853027,98.6049804688,95.5148620605,96.6818161011,93.1885528564,93.7160797119,100.170127869,92.3118057251,94.5852279663,93.1541137695,91.2450561523,93.0580825806,93.6852493286,95.6551971436,90.9237976074,91.7295455933,98.6344146729,95.6375350952,95.1276931763,90.5373306274,90.8723449707,95.5932235718,94.9700927734,94.7981796265,95.066696167,92.1027832031,613,89.44
88.6448135376,93.7398681641,91.8778610229,94.1858978271,87.6346130371,91.6529769897,92.6560668945,93.9850845337,93.5059738159,87.6018753052,92.3483047485,89.335647583,91.4490356445,86.0135269165,89.7856826782,87.7877883911,90.5619506836,90.6289291382,89.18334198,93.1736831665,91.6844940186,92.3600158691,93.6770782471,93.5286254883,93.2302246094,95.3787384033,91.3068695068,90.867805481,101.787734985,7290,91.4
116.341781616,110.814346313,114.322853088,111.509391785,116.957550049,114.959594727,112.390693665,116.300537109,110.096565247,115.059165955,115.159301758,117.751075745,115.602096558,117.947792053,111.584350586,116.823722839,110.626190186,121.415679932,112.391548157,109.956352234,111.047531128,112.579582214,113.705863953,112.843605042,105.945083618,110.651519775,113.983070374,114.614562988,113.637832642,2176,106.81
114.732765198,108.752075195,109.659301758,114.016876221,103.748695374,106.526062012,110.213310242,105.683189392,112.651512146,107.862411499,105.31552887,111.27155304,102.834251404,107.377029419,114.414291382,115.899101257,107.927879333,114.857208252,119.169944763,109.429298401,106.518554688,109.130386353,112.226013184,115.191482544,112.053527832,111.045372009,111.416946411,110.427444458,104.776687622,425,113.11
91.7625656128,98.3227233887,94.1192016602,93.5711135864,90.6729049683,94.9878997803,94.6409454346,88.7113265991,94.1302871704,94.1751937866,95.2210083008,97.1948852539,88.0350036621,92.1446609497,92.8322219849,93.1650161743,97.3033218384,92.3562545776,90.7355651855,97.8175506592,94.1898803711,91.8909606934,95.8732376099,95.7180938721,91.7068328857,93.4602355957,93.1805725098,93.6049575806,99.1084823608,2678,96.82
93.7050628662,96.1507492065,97.4020080566,93.1112747192,96.4840087891,91.9383773804,94.5119857788,96.7817306519,92.11693573,95.2604141235,93.2353744507,92.8247756958,92.1905136108,96.288192749,97.6678619385,90.7378997803,93.5749664307,92.8628082275,93.1735916138,96.7852935791,94.2440567017,95.8784637451,90.6258087158,91.9289627075,97.933052063,91.4455032349,99.9423980713,94.3776626587,97.2362442017,6524,93.28
95.2758026123,92.865234375,96.3042907715,90.8855743408,90.6199264526,102.487846375,97.2974090576,91.6765136719,93.3442993164,97.1702041626,98.5294189453,92.7222518921,98.0585784912,87.20362854,91.7833557129,96.1578674316,93.5536193848,92.125793457,95.1154251099,87.632232666,95.4397888184,95.5438156128,96.214805603,93.0420227051,94.7954711914,98.4509353638,93.8683547974,90.3728637695,94.2264556885,4349,89.17
89.477432251,91.7771530151,95.4877243042,93.1335830688,88.2651367188,93.8288497925,92.5551147461,93.2087249756,95.1853866577,94.4619216919,90.6546707153,91.6030502319,94.990776062,95.9535903931,95.7140579224,93.079246521,91.7675323486,90.8231811523,91.034538269,92.5343856812,94.820526123,94.6649932861,91.8048553467,97.2714004517,95.7361068726,93.9596252441,101.052658081,96.6394958496,95.8293685913,3195,88.38
92.9012527466,95.6849441528,93.9855499268,92.7025604248,90.0658187866,95.5533599854,99.4465179443,94.4846954346,95.6876220703,89.4090957642,96.7729644775,94.9240646362,92.2367553711,90.8903427124,93.03490448,91.9372558594,97.5961532593,96.4002914429,92.6989517212,102.490692139,99.9847869873,92.0060195923,94.1846160889,94.1900024414,95.0865325928,95.3541259766,96.0231704712,95.9764938354,96.6876296997,6272,95.43
93.9247970581,93.5544509888,96.6910400391,93.1920166016,94.7754974365,97.8761749268,97.1772613525,94.5610961914,94.8003158569,93.3748931885,97.8092498779,90.6126403809,92.6506118774,95.30834198,92.572227478,93.7380142212,96.4307174683,94.3684310913,91.9742431641,88.6187438965,91.0603561401,94.1810150146,92.0405349731,92.8317184448,94.0166320801,94.4870834351,93.039932251,94.1744918823,91.1158981323,6740,91.38
103.206085205,108.788284302,110.651443481,106.887130737,105.113418579,105.966300964,104.731033325,104.787124634,104.996772766,103.392677307,108.085929871,111.003074646,101.099708557,100.294921875,111.430381775,103.213645935,97.9861221313,104.951049805,102.424118042,107.176483154,107.785270691,109.050811768,100.748847961,104.275390625,105.550094604,105.352966309,108.836929321,102.257926941,108.18157196,4454,109.65
106.181251526,108.99420929,108.312042236,106.154441833,111.737503052,105.515731812,111.840866089,105.222557068,105.530693054,102.392105103,113.905708313,108.018424988,118.727180481,119.110954285,116.429397583,106.60684967,101.821800232,115.66028595,120.112457275,113.33846283,109.697654724,110.560440063,109.105865479,112.430732727,105.60559082,106.482223511,107.762001038,112.933807373,107.722328186,5409,102.77
116.626777649,112.864402771,115.94708252,114.818580627,113.12097168,110.568786621,112.086883545,110.648880005,120.367767334,116.793006897,114.311088562,116.859352112,112.344100952,114.379020691,121.32409668,120.722358704,121.356613159,118.444076538,128.000839233,119.86844635,111.535560608,112.761428833,117.985427856,112.995819092,121.0182724,126.963546753,118.790405273,115.816604614,118.694168091,6039,112.75
114.320671082,115.483512878,108.375236511,108.397834778,107.27684021,109.075805664,108.619308472,112.025177002,123.69631958,111.038497925,110.942253113,109.66620636,104.331535339,112.46711731,114.142250061,117.770744324,109.483200073,112.517936707,112.000747681,118.28099823,110.075798035,107.62651825,114.141876221,110.916023254,105.444633484,111.258560181,112.97543335,111.698486328,109.093452454,203,106.46
109.509628296,108.646621704,105.924171448,104.831314087,107.704933167,110.582344055,112.007743835,108.274307251,104.656005859,107.336265564,107.372718811,100.973098755,107.99307251,107.527084351,107.278373718,107.73551178,105.4559021,107.638687134,104.609825134,108.902038574,104.252471924,103.755172729,110.270530701,104.98589325,107.769332886,103.85533905,110.406242371,104.830337524,105.04296875,1857,100.77
93.9487838745,95.9356460571,93.6203460693,93.6250457764,90.4506225586,91.0257034302,90.6361999512,93.2221984863,92.949798584,95.0848617554,92.5244369507,92.1773681641,92.4967880249,88.1985855103,94.0800094604,92.7402877808,96.9421463013,93.3372802734,91.1385421753,96.686706543,88.6360931396,97.220123291,96.0207443237,92.8020095825,90.4907226562,93.2827911377,92.2509918213,89.8744506836,95.8670501709,2527,87.37
107.458564758,107.414833069,104.327377319,106.769332886,105.096160889,104.184761047,102.308517456,100.34854126,109.162857056,107.936729431,109.630630493,101.256622314,109.048461914,102.859107971,107.300949097,108.181968689,101.10609436,110.12979126,107.75315094,109.528282166,107.944953918,110.002799988,106.598098755,105.828430176,110.335098267,106.710868835,108.894523621,103.641929626,105.255065918,1547,107.71
110.077438354,111.57359314,111.506599426,111.268455505,119.211616516,116.284431458,110.822319031,111.367492676,118.670249939,109.015449524,111.6823349,114.058120728,115.955200195,119.560707092,116.808235168,117.860908508,115.435585022,124.146247864,113.826004028,124.144966125,113.204940796,113.854949951,109.453666687,111.797973633,108.700378418,112.225166321,114.223014832,111.773574829,107.87978363,124,116.59
96.3215484619,98.7068099976,93.2945480347,94.3032913208,95.0952224731,93.842010498,92.1278839111,93.5670394897,98.1240539551,95.7672653198,97.107711792,90.0823135376,93.7682113647,96.4976425171,96.654548645,96.5628356934,96.8069610596,96.7850646973,92.8673324585,91.6364746094,94.602142334,94.5028076172,94.8378677368,95.528175354,96.7764816284,95.2783126831,96.0648651123,99.736000061,98.6613311768,2100,90.69
106.318946838,103.746658325,102.40411377,105.023002625,100.237533569,107.837425232,102.487426758,105.440734863,104.292739868,106.027679443,103.366142273,106.571426392,102.837715149,106.937088013,107.436386108,106.485542297,103.059272766,106.370193481,101.245544434,104.462837219,102.553543091,106.797012329,99.2193069458,109.534873962,111.146125793,109.648033142,108.587806702,105.603668213,105.635108948,5927,105.55
93.2730102539,90.7065734863,96.2137451172,91.5100631714,97.395690918,96.8022842407,100.05594635,96.196395874,97.3533096313,90.653213501,93.3201370239,91.7996444702,88.6061782837,94.3425979614,97.0776748657,90.2524871826,97.0418777466,97.1184921265,95.2159957886,92.2138824463,95.5424728394,93.6911087036,94.2907714844,89.3687667847,96.4455947876,93.2637710571,98.7980117798,97.243560791,96.2345809937,6624,88.68
