ID,y,xMSE22_0,xMSE22_1,xMSE22_2,xMSE22_3,xMSE22_4,xMSE22_5,xMSE22_6,xMSE22_7,xMSE22_8,xMSE22_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE210_0,xMSE210_1,xMSE210_2,xMSE210_3,xMSE210_4,xMSE210_5,xMSE210_6,xMSE210_7,xMSE210_8,xMSE210_9
6842.0,112.83,111.296417236,111.002578735,111.138755798,110.694168091,110.871276855,111.678253174,111.431053162,110.809806824,111.228462219,111.183158875,111.488967896,110.956764221,111.546974182,110.647521973,110.785583496,110.946296692,110.954109192,111.022865295,110.402153015,110.596305847,110.239143372,111.17980957,111.918151855,112.228500366,111.707717896,111.368873596,111.690200806,111.845092773,111.97454071,111.505912781
1196.0,91.96,94.9372329712,94.7308883667,95.0912704468,94.8692550659,95.3640975952,95.0653533936,94.9245376587,95.1262588501,95.5393371582,94.9356307983,96.8026046753,96.1514892578,95.6763458252,96.0639648438,93.6270828247,93.9783248901,95.4823684692,95.9830703735,95.5602340698,94.9843063354,95.3875961304,97.8851928711,96.6971054077,97.4776382446,96.9420623779,94.1815185547,96.1045074463,93.983833313,96.3731079102,94.4828262329
3289.0,112.99,94.3603515625,94.806892395,94.625617981,94.4703369141,94.4150772095,94.5012741089,94.5463943481,94.5519104004,94.574256897,94.5353240967,94.1261062622,94.112991333,94.1452713013,94.8390197754,94.3207168579,94.6167602539,94.925201416,94.9684371948,94.530090332,95.0474472046,96.5170135498,96.3123931885,97.0422515869,94.9003067017,96.4500427246,95.9542770386,95.4587249756,97.8376083374,96.325553894,95.8576965332
3493.0,86.96,95.2180480957,94.8847503662,94.9718551636,95.106590271,95.4188690186,95.544883728,95.0962753296,95.03074646,95.0198898315,95.1127471924,95.1314849854,96.0264434814,95.5499267578,95.4148178101,94.9694290161,95.9856796265,94.4334793091,95.2769012451,94.9554443359,94.2956542969,93.6300506592,95.5654754639,96.7391052246,96.575592041,95.0970611572,97.2005767822,96.4055328369,96.396522522,96.5603485107,95.1873626709
3105.0,106.54,112.362075806,112.239952087,112.439781189,112.330627441,111.890861511,112.076164246,112.020835876,112.509223938,112.460853577,111.988502502,112.229804993,111.908348083,112.190368652,112.93032074,112.816963196,111.186927795,112.390983582,111.991409302,112.658149719,112.286048889,112.800735474,111.974662781,112.760437012,111.879371643,112.953018188,112.541770935,113.166984558,111.874481201,112.575614929,112.097648621
4027.0,92.6,94.1401672363,93.5672225952,93.2857818604,93.6434402466,93.6282653809,93.910697937,94.0220870972,93.7342224121,93.6579055786,93.670135498,93.4179992676,92.2983322144,92.6735458374,92.817237854,93.3057403564,92.9659805298,92.6205368042,93.3333129883,92.5348587036,92.4822235107,91.4153671265,92.5186767578,91.8534469604,91.119392395,91.1103973389,91.3768920898,92.2640304565,92.119720459,92.2711486816,91.7853317261
4548.0,108.37,109.297203064,110.201713562,110.019309998,109.778999329,109.492042542,110.581733704,110.323547363,109.789604187,110.475845337,110.226615906,112.320838928,111.595527649,111.317466736,112.623275757,111.234199524,111.542366028,109.89414978,111.38205719,111.2706604,110.424667358,110.965919495,112.012443542,111.585922241,110.681869507,111.518379211,110.154960632,110.670722961,112.684860229,111.475669861,110.803924561
7497.0,91.17,93.2212905884,93.0591049194,92.9161376953,93.1063537598,93.1783981323,92.7587890625,93.0762939453,92.9620132446,93.6509552002,93.1105575562,92.9053878784,92.982460022,92.5920333862,92.5759811401,93.0708999634,92.2537078857,92.0624923706,92.7472076416,92.632019043,92.8119125366,93.1499252319,93.0790328979,93.6265411377,92.9140319824,93.5048522949,94.2267684937,93.3698577881,93.0387191772,93.9608078003,93.9900970459
5728.0,113.99,111.417419434,112.007781982,110.725723267,111.332527161,111.02141571,111.380912781,110.71698761,111.969268799,112.033920288,111.004493713,111.322059631,111.969528198,110.899833679,110.456695557,112.254341125,110.869766235,111.730110168,112.297927856,111.298377991,111.172676086,110.886695862,110.79108429,111.49181366,110.89957428,109.701820374,111.321464539,110.639976501,112.20954895,112.01197052,112.703063965
2368.0,88.29,94.6910095215,95.1209793091,94.4028396606,94.3603057861,94.7654647827,95.4999237061,95.1602859497,94.4491577148,94.7906646729,95.0335540771,94.5145568848,93.6619186401,94.2460174561,93.4961471558,94.3354110718,94.0710220337,95.3740005493,94.3631134033,94.4439544678,93.9193267822,93.2024230957,94.3349533081,93.3958435059,94.6276397705,93.7549514771,92.0410385132,93.9719772339,93.2196426392,93.1154708862,93.5732498169
2116.0,89.39,94.2048110962,94.0490493774,94.7200775146,94.4689559937,94.9531173706,95.1463088989,95.0288467407,94.7552490234,94.7449264526,94.7184371948,94.1157073975,94.5008621216,93.1148376465,93.4586410522,93.9589691162,94.12059021,93.7400588989,93.6831436157,94.7834091187,93.4218139648,93.1321792603,91.7811660767,94.103012085,93.9769058228,93.5539550781,94.1459960938,94.0067062378,93.4353179932,93.9385223389,93.3740539551
215.0,96.06,94.0308609009,93.9837265015,94.2301101685,93.8572921753,94.028755188,94.1623001099,94.4660568237,94.0244903564,94.0003128052,94.137008667,92.8203735352,93.5056686401,93.244682312,93.3783187866,93.2504348755,93.620552063,93.4714889526,93.2587051392,93.3327789307,92.7160644531,92.279800415,91.6959915161,93.0961151123,91.8813095093,91.7332687378,91.9493103027,91.724822998,92.1082305908,92.7622375488,92.4421539307
5386.0,93.83,95.1097869873,95.5363311768,94.4713973999,94.9499664307,94.6628112793,95.2567062378,94.737121582,94.729637146,95.4745254517,95.0459442139,94.0999145508,93.9803543091,94.5355834961,95.1814193726,94.3467941284,94.5626831055,95.3156814575,93.7702255249,94.5135498047,94.9447860718,95.2933120728,93.8761749268,93.7090301514,94.8491668701,95.0519104004,94.8381881714,93.3704376221,93.485206604,94.8580856323,95.4606781006
1557.0,91.68,94.3516311646,95.0666809082,94.8927230835,94.3168716431,94.6785507202,94.5988082886,94.8416824341,94.2065048218,94.592880249,94.9855880737,95.1344299316,94.8217773438,95.3697662354,94.0146713257,94.7578964233,94.859664917,94.1907043457,94.3087844849,93.782043457,95.3198242188,95.5862503052,95.4706497192,95.6915206909,95.8629608154,95.5314407349,95.2635574341,96.3517303467,94.459526062,93.5732650757,96.4746017456
6252.0,92.13,95.1775665283,95.237121582,94.8591156006,94.872428894,94.8383560181,96.3741836548,94.1355056763,96.0881271362,95.3819961548,96.0628128052,95.7473144531,95.5505981445,93.5941696167,94.8833847046,95.4115600586,95.1633224487,94.1331100464,94.3727111816,94.9234924316,93.8709869385,93.5038757324,93.3566436768,93.5673446655,92.6847000122,93.054397583,94.2280578613,93.2908554077,94.4497070312,93.9888687134,94.3384780884
1877.0,117.3,113.988075256,114.918113708,115.688575745,115.290222168,115.663093567,117.256317139,116.527961731,114.965034485,114.464134216,114.623626709,115.665763855,116.339202881,116.743659973,116.00920105,115.139930725,117.06615448,112.714500427,116.105987549,116.97542572,116.79889679,116.792419434,113.834487915,118.41330719,117.081878662,118.524864197,119.692489624,117.733093262,112.251739502,113.560348511,118.454490662
3424.0,96.59,104.402397156,104.288734436,104.096992493,104.617095947,103.812019348,104.430168152,104.379013062,104.704574585,104.200248718,104.710990906,103.785354614,103.73639679,102.99118042,102.870513916,103.920814514,103.739486694,103.520530701,103.202033997,103.351966858,103.813896179,102.548881531,102.866256714,103.421974182,102.861656189,103.510620117,103.682617188,103.719596863,104.378395081,103.080673218,104.118782043
6375.0,92.65,94.490737915,94.6302108765,94.679397583,94.3521881104,94.6241760254,94.1496047974,94.4366226196,94.1856155396,94.819229126,94.3699569702,93.5859146118,94.1618118286,93.662612915,94.8024597168,92.9210205078,95.3364105225,94.0105056763,94.6000976562,94.0313949585,93.5174331665,94.5582122803,94.3183517456,92.9289855957,94.7510223389,94.4757919312,94.2958602905,95.1011886597,94.1080169678,93.3878479004,93.2897796631
2618.0,95.33,93.7250976562,93.889213562,93.8057861328,94.1608428955,94.4155349731,93.9630508423,93.8460617065,94.1039810181,94.3550949097,94.2607650757,93.5754241943,93.4217453003,93.3958435059,94.2518234253,93.3269729614,93.9200210571,93.3530044556,94.402961731,92.7908554077,93.7485427856,93.8555221558,93.2211532593,93.4767379761,93.0041885376,93.5817642212,92.8268356323,93.5663757324,93.4260787964,93.4165039062,93.6222991943
5245.0,90.57,94.0883865356,94.5971984863,94.0570831299,94.714012146,94.3493423462,94.3793182373,94.245880127,94.5776824951,94.6140670776,94.3876724243,94.376121521,94.0486907959,94.1247329712,94.7267379761,94.3848495483,94.5254364014,93.7449111938,93.8455352783,93.8411483765,94.1346817017,94.1733627319,93.8768081665,93.9165420532,93.9580764771,94.7131958008,93.4278182983,93.7173843384,93.581741333,93.4098815918,94.3143692017
7195.0,106.88,110.123680115,110.377662659,109.758636475,109.847625732,110.093948364,109.828887939,110.104896545,109.744728088,110.015014648,110.440483093,109.043144226,108.835044861,108.85093689,109.403419495,109.382034302,109.114646912,108.930641174,108.675605774,108.789459229,109.656951904,109.165557861,109.379501343,109.27066803,108.972938538,110.505058289,110.069488525,109.403938293,108.406196594,109.402900696,108.846817017
4689.0,114.27,95.0687255859,95.4460296631,95.4053344727,95.3475189209,94.6656036377,95.6753234863,95.3262481689,95.8575363159,95.4814910889,95.1631698608,93.772857666,94.7089004517,94.5766983032,94.7103652954,93.7155838013,94.4601669312,94.6804275513,94.8913803101,95.226524353,94.474067688,94.6790542603,93.5470581055,92.6996765137,92.6756362915,92.3611679077,92.2476577759,93.2584152222,93.5585784912,92.798034668,92.9401168823
6427.0,88.1,92.5399017334,92.1153259277,91.9396057129,92.5319519043,92.5619812012,91.6610717773,92.1485366821,92.2220687866,91.9534988403,92.0335998535,91.3274536133,91.4178543091,91.7690811157,91.3976898193,91.357208252,91.4143600464,91.9656600952,91.3895721436,92.176322937,90.8958206177,90.5742340088,90.4353256226,90.2627258301,90.9546051025,90.6282348633,90.2041778564,91.4749832153,90.6886138916,89.5751113892,90.8920440674
1452.0,107.75,111.820549011,111.710769653,111.426147461,111.499816895,111.88710022,111.812133789,111.492706299,111.379577637,111.686210632,111.392944336,111.155967712,111.289428711,111.442520142,112.067741394,111.79598999,112.264373779,111.583206177,110.525146484,110.203819275,111.012397766,112.887031555,113.013969421,112.839561462,112.630142212,112.228530884,113.017921448,112.52947998,110.061325073,112.996589661,110.714187622
6797.0,85.44,92.2630386353,92.9889068604,92.7049942017,92.1810531616,92.3320159912,92.371383667,92.1409683228,92.2081832886,91.8206100464,92.2921524048,91.636390686,91.3992004395,91.7772293091,91.6454925537,91.4551696777,92.0782623291,91.8084945679,91.7859344482,92.0893630981,91.6806716919,90.5797042847,90.6000595093,91.478843689,91.5385818481,90.906791687,90.6438140869,90.8978881836,90.6672439575,90.7888946533,91.4488754272
913.0,89.75,94.5838851929,94.4638137817,94.6977615356,94.7517700195,95.1218795776,94.6256332397,94.7426528931,94.9477233887,95.083480835,94.8478240967,93.754447937,93.7502212524,93.3537979126,93.0638122559,94.048210144,93.464225769,94.0395584106,94.2403640747,92.9887695312,93.6192932129,92.3047103882,93.3037033081,92.4638290405,92.4246902466,92.8248901367,93.1009597778,91.8207473755,92.4455490112,92.1948852539,92.3283920288
6754.0,86.25,93.4370880127,93.1380004883,93.4546279907,93.1957855225,93.0648956299,93.692527771,93.6352157593,93.0098266602,93.5049362183,93.8829193115,93.9033050537,94.5880126953,92.782081604,93.7946243286,94.6778335571,93.0551376343,93.6946868896,94.4234924316,93.5091247559,94.0961380005,95.2033233643,92.9967651367,93.6261062622,93.6454696655,92.5550994873,93.7999343872,96.0511856079,94.9301986694,94.4120025635,93.3925323486
833.0,90.16,94.2901000977,94.3469772339,94.2593078613,94.440284729,94.2335739136,94.4113540649,94.4775161743,94.5130844116,94.4274291992,94.5514144897,94.1912155151,94.6635131836,95.4326095581,94.2435913086,94.3354263306,95.1354980469,94.5358734131,94.173248291,94.1679916382,94.463218689,97.6531524658,95.1596374512,97.0360336304,95.5676345825,95.2511138916,94.9030914307,94.7534255981,94.4449768066,95.1396102905,96.4131469727
4760.0,118.85,116.186897278,115.293830872,115.483840942,117.128448486,117.653968811,116.453926086,116.805854797,116.448791504,116.436927795,116.286651611,117.8253479,116.909683228,117.51776886,117.433822632,116.482429504,115.893379211,118.313682556,116.715499878,115.648200989,117.940292358,119.633644104,119.79158783,117.782096863,118.886016846,118.565643311,119.357849121,117.63079071,118.065460205,115.881851196,118.080924988
4379.0,100.71,104.914787292,105.048454285,104.553070068,104.831626892,104.771377563,104.783348083,104.875816345,104.199211121,104.656837463,104.707672119,104.656478882,104.316947937,105.000541687,105.178291321,104.614402771,104.985267639,105.343025208,105.854782104,105.173980713,105.504859924,104.231361389,105.250511169,105.139404297,104.399017334,104.956336975,104.840034485,104.593269348,103.894332886,105.083885193,105.329940796
6687.0,101.76,103.379928589,103.11013031,103.499961853,103.859268188,103.7631073,103.404396057,103.534927368,103.595985413,103.25252533,103.55166626,102.547019958,102.140708923,102.285972595,102.447311401,102.681655884,102.54649353,103.201576233,102.612266541,102.081069946,102.749641418,102.078201294,102.168190002,102.052391052,101.861358643,102.055198669,101.695022583,102.36026001,103.089828491,102.588935852,101.720222473
4761.0,134.81,94.2718963623,95.7389755249,94.0787200928,94.0411376953,94.1114120483,93.9912490845,94.6196365356,94.9768295288,94.3494033813,94.3890304565,94.1553268433,95.2781448364,95.3355560303,94.6663131714,95.3146057129,94.0397186279,95.1101913452,93.8676147461,94.0339584351,93.2862625122,94.1957321167,94.7356872559,94.0305633545,93.0779724121,93.6630249023,94.2629165649,95.3525161743,95.1801681519,94.9727096558,93.7385025024
3203.0,102.14,104.486816406,104.493751526,104.869377136,104.342124939,104.872779846,104.884979248,104.800079346,104.193771362,104.482269287,104.428413391,103.182632446,102.751708984,102.986785889,103.672729492,103.591972351,103.418891907,103.961486816,103.714927673,103.260383606,103.789863586,102.449951172,101.891044617,102.132736206,102.810661316,102.023704529,102.392669678,102.067749023,101.854278564,101.989173889,102.536895752
2472.0,109.91,112.716667175,112.773300171,112.348945618,112.248291016,112.376960754,113.096855164,112.203109741,112.117492676,112.839637756,112.895683289,112.373161316,112.36125946,112.388198853,112.591186523,112.324485779,111.791778564,112.779159546,112.4347229,111.780380249,112.771614075,112.888267517,110.924552917,111.659103394,111.987953186,112.263801575,111.032440186,111.167694092,111.265838623,111.301635742,111.14490509
7710.0,89.26,93.3243331909,93.0176086426,92.9377365112,94.3662796021,94.1914367676,93.2871170044,93.4187164307,93.3551177979,93.6011886597,93.3126831055,93.6840667725,94.6302566528,93.3981704712,92.5335998535,94.2762145996,93.5667648315,94.3657073975,93.7788467407,93.9466629028,92.787689209,95.3893661499,93.644493103,94.5405731201,94.6707839966,94.146774292,94.2537918091,93.4968109131,94.1504821777,94.4067001343,94.7083053589
2391.0,121.28,116.27960968,115.420837402,116.202934265,115.201766968,114.988807678,115.964767456,116.097503662,115.66847229,115.95199585,116.562919617,116.387588501,116.080192566,115.955703735,115.949264526,116.3309021,115.291435242,115.585205078,116.022155762,114.56224823,116.593421936,116.529907227,115.954376221,117.426071167,114.4871521,116.160514832,116.365997314,117.066680908,116.932289124,116.171073914,115.992614746
92.0,110.76,112.777008057,112.312774658,112.779022217,112.821243286,112.634994507,112.670310974,112.581069946,112.54649353,112.607681274,112.336769104,113.201553345,113.249053955,113.015289307,112.475502014,112.092887878,113.425102234,113.033836365,112.724113464,112.753463745,112.103645325,115.119316101,113.776115417,111.082313538,113.011016846,111.964622498,112.319145203,113.083724976,112.89151001,113.878753662,112.191474915
4555.0,104.1,95.3221206665,95.4272994995,95.1469802856,94.8822937012,95.3177947998,95.7207260132,94.7178268433,94.9195404053,95.282913208,94.9574966431,95.408454895,94.7118530273,96.5211334229,95.3844528198,95.8529205322,95.8955688477,96.3649673462,95.0623474121,95.1680831909,95.4574966431,96.0558319092,94.5147399902,94.9037475586,94.5495223999,96.6639633179,95.9246292114,95.5445175171,96.2635040283,96.0874633789,96.986869812
1058.0,113.4,111.697463989,111.646720886,111.321128845,111.556716919,111.52897644,111.143127441,111.452850342,111.286705017,111.625991821,111.204376221,110.521072388,109.870155334,109.905303955,110.489952087,110.324859619,110.47467804,110.245643616,110.445404053,110.822357178,110.796531677,110.67653656,110.031974792,109.641990662,109.49168396,110.433311462,110.133308411,110.283843994,110.502479553,109.998817444,109.78011322
