keras_r20,keras_r21,keras_r22,keras_r23,keras_r24,keras_r25,keras_r26,keras_r27,keras_r28,keras_r29,ID,y
99.2260665894,96.9008255005,96.4447631836,93.5570907593,97.5091323853,95.0267333984,95.5074539185,92.6393203735,95.2727432251,101.062973022,1870,90.04
92.8030471802,94.9963302612,92.0457687378,96.3092346191,92.0416030884,95.5272750854,93.3333053589,92.6475219727,95.1938934326,93.2463607788,6356,88.4
92.4496994019,92.3414154053,93.0671539307,92.4934768677,94.3277435303,98.4105148315,92.534034729,92.6208877563,94.3469772339,92.7916870117,5945,91.22
112.342880249,112.530532837,111.887184143,112.488945007,112.600471497,112.299613953,111.713973999,112.35131073,112.070579529,112.011199951,1151,113.93
112.620925903,111.744995117,112.436187744,112.019393921,112.500389099,112.106277466,112.410881042,112.252220154,112.598091125,112.375419617,6780,118.27
96.9853363037,92.3279876709,91.9702835083,93.0475769043,91.9605484009,92.6041641235,91.9107513428,92.1876831055,92.5319442749,91.8402709961,2385,91.21
92.5541381836,92.8003463745,95.0330657959,92.0225372314,92.9519119263,92.9382247925,95.7084503174,92.6201019287,94.5346221924,93.1519470215,6359,92.08
96.9804840088,92.8466720581,93.1543426514,95.6734161377,92.5670623779,92.719078064,92.6099700928,93.9094619751,92.1328201294,92.7926483154,8417,110.85
112.620521545,112.362304688,109.737922668,112.282653809,111.27709198,112.3567276,112.163192749,110.784797668,112.470466614,112.002815247,8117,114.58
112.342826843,112.318389893,111.426345825,112.485824585,111.760780334,109.273643494,105.427513123,111.985664368,112.740280151,112.38848114,455,134.43
97.3646392822,95.9568481445,92.9544754028,92.8416366577,92.4413528442,90.8356170654,95.5732421875,92.0760803223,94.7079620361,94.7684783936,2837,91.03
92.4800796509,92.7204742432,92.0988311768,91.8422393799,92.2144699097,95.0260467529,92.0154495239,92.0056610107,92.4451217651,94.5745620728,8283,88.63
95.975227356,92.9421920776,97.2260131836,92.526184082,92.3896331787,94.782951355,95.3281860352,96.7910690308,92.1947250366,92.7920608521,6915,100.8
92.5874328613,92.6833190918,94.4411621094,97.6163406372,92.8782653809,92.6374893188,94.9509124756,96.3982086182,93.2145843506,92.6082992554,3157,90.44
92.3558578491,92.6575622559,93.0675201416,91.7386550903,92.4371871948,93.183303833,91.4527282715,92.499168396,92.5250167847,92.7811431885,8193,86.51
92.7982254028,91.6464004517,92.9033660889,92.7611083984,92.4193496704,92.6631011963,92.5877990723,92.0272750854,92.180809021,91.8388824463,8108,89.68
112.333190918,112.366043091,112.436386108,112.1304245,112.600219727,112.139350891,111.982208252,112.244445801,112.084625244,112.358779907,414,117.03
92.5090026855,92.7397613525,94.3036804199,92.4892959595,91.8780059814,92.3421096802,92.4133529663,92.5927200317,92.4429168701,92.7692871094,2618,95.33
112.344184875,111.977119446,112.131759644,112.619018555,112.483581543,112.298660278,111.984580994,112.243751526,111.55582428,112.01071167,3105,106.54
93.1743469238,93.284324646,93.3258209229,92.3266372681,92.7534103394,93.778717041,91.9768981934,96.7084960938,96.8033981323,97.3281173706,4529,90.36
112.341560364,111.972793579,112.130340576,112.463310242,112.116691589,111.519645691,112.156692505,111.989356995,112.709938049,112.110137939,651,120.18
93.1168670654,92.3067474365,92.6469497681,92.5159225464,92.4273529053,92.607208252,92.0281982422,92.001953125,92.5121765137,93.1774368286,1011,91.02
93.0507049561,91.7025375366,93.0643768311,91.4617080688,96.019493103,93.1230316162,95.0505447388,94.7949371338,93.8393325806,92.8056640625,4127,95.67
112.11567688,112.422737122,112.286659241,112.102775574,109.399200439,111.722068787,112.129959106,112.244102478,112.069572449,112.005714417,8369,109.64
93.110534668,92.6610717773,91.9558105469,92.4796905518,91.8825836182,93.03490448,95.544342041,92.7244796753,92.1767807007,92.7854385376,2428,93.97
92.5360717773,91.6343307495,92.8371429443,94.3455276489,92.4304885864,94.8989334106,92.599067688,92.7215042114,92.4429626465,91.8744354248,6606,92.97
102.625740051,102.23853302,103.129455566,102.309776306,104.710502625,102.635810852,102.43926239,101.649551392,102.148536682,103.069015503,2488,99.83
102.049133301,101.878883362,101.499633789,100.645050049,101.838981628,102.390411377,101.640960693,101.844642639,102.839775085,101.880874634,8383,103.03
112.621482849,111.971862793,112.705657959,112.620353699,112.124649048,112.338760376,112.413619995,112.330093384,111.556480408,112.013320923,4874,107.03
102.081245422,103.255699158,101.530822754,101.690254211,101.917327881,104.776947021,104.817245483,102.411949158,101.964889526,102.471435547,7230,98.12
78.9728393555,78.2195053101,78.6384048462,77.9237442017,78.8047790527,78.3387374878,78.1524581909,81.7810821533,78.4852294922,78.421875,4435,78.91
93.1468887329,91.94140625,91.958442688,94.3871994019,96.6001434326,90.7968673706,103.317642212,92.6522979736,93.0917053223,93.1332015991,6280,90.96
93.278175354,92.6667633057,92.1017227173,93.7371673584,93.188583374,92.6066207886,91.5465774536,92.6497497559,93.5094070435,92.7911682129,3459,89.94
108.335037231,107.028236389,107.554672241,104.510154724,111.040985107,105.680152893,107.059013367,104.061988831,111.517333984,105.625076294,6557,105.08
102.616607666,101.817779541,101.993225098,101.641349792,102.445053101,102.614440918,101.266799927,101.49370575,101.997665405,102.095413208,3857,97.64
103.8072052,103.262405396,104.846122742,106.784378052,103.970306396,102.614318848,106.079872131,106.760070801,105.794288635,106.262237549,7689,95.75
102.092269897,102.418281555,101.496910095,102.891838074,102.228088379,101.725090027,106.622207642,101.450782776,101.817367554,102.997467041,3521,98.7
78.996963501,78.2336120605,78.6397781372,79.1420822144,78.785118103,79.5468673706,78.143196106,79.0231552124,78.5550079346,78.805480957,3520,80.34
112.342277527,112.341133118,112.095603943,112.249130249,112.228553772,112.351325989,112.55065155,112.061309814,112.67817688,112.012054443,6879,109.42
112.343841553,112.337738037,112.294700623,112.424331665,112.488922119,112.357070923,111.973381042,112.24471283,111.555549622,112.388717651,1484,110.48
92.9259719849,97.1318206787,95.6011428833,96.5197296143,96.6297836304,96.7375869751,97.0099563599,93.482093811,95.5495376587,96.5362014771,3455,92.45
78.4989624023,78.3359603882,78.5150909424,78.0936203003,78.7849578857,78.5579833984,78.1794509888,81.7828216553,78.4870986938,79.3571395874,424,77.36
101.057891846,93.615814209,95.7040023804,92.8046569824,92.1044158936,93.6876220703,93.2651519775,96.4915847778,95.2679519653,92.833480835,2096,94.11
112.592285156,112.351394653,112.115470886,112.293205261,112.582321167,112.338035583,111.714408875,112.346168518,111.556350708,112.014068604,7782,110.1
92.5393218994,92.4797744751,95.6223678589,92.4248428345,92.3973007202,92.2661361694,91.5813217163,92.7172546387,95.6531677246,92.7887191772,5321,89.0
112.104187012,112.37020874,112.12272644,112.133544922,112.599441528,112.296798706,112.546112061,112.054595947,111.000976562,111.750411987,5510,114.91
102.269706726,102.285919189,109.136199951,104.610237122,102.26486969,104.681724548,102.183631897,102.450996399,102.325935364,104.869224548,5657,99.55
104.925117493,106.111198425,102.698150635,102.754188538,102.303314209,102.706825256,101.470779419,102.413085938,102.248847961,102.386497498,1414,101.44
112.116569519,111.97844696,112.291801453,112.289863586,112.595848083,112.139511108,111.981460571,111.989273071,112.54460907,112.013870239,4959,108.03
112.613975525,112.420661926,112.285850525,112.273826599,112.485389709,111.516891479,111.973129272,111.988319397,112.607307434,112.297676086,4568,110.63
112.28314209,112.370780945,112.705551147,112.623756409,112.589225769,112.355628967,112.157821655,112.244697571,112.097763062,112.109794617,690,107.16
101.885154724,102.222381592,102.418762207,102.297943115,101.850547791,101.731636047,102.185653687,102.419776917,102.856254578,103.079780579,3927,102.78
94.5565948486,94.1361694336,97.1681442261,96.2307434082,94.2799072266,92.7008209229,92.8767242432,95.2801055908,92.4806442261,92.7928390503,4397,88.91
112.693405151,112.552505493,112.436698914,112.129508972,112.592247009,111.510131836,112.407150269,112.347587585,112.709281921,112.015129089,322,108.84
102.647720337,105.331771851,104.215652466,102.224975586,102.274055481,105.55405426,105.674430847,102.1693573,102.329803467,102.539344788,889,98.57
96.6834564209,95.2735290527,95.3968276978,97.1590118408,96.4720153809,96.5228805542,93.0325775146,95.8171310425,96.7010116577,96.0661697388,4228,101.35
112.34413147,112.426368713,112.706054688,112.624488831,112.127410889,112.139175415,111.715888977,112.251426697,112.608612061,112.366378784,2246,111.11
93.223777771,92.3288116455,93.1110534668,93.6940078735,92.4240264893,92.368637085,92.6121139526,94.0581512451,92.5026702881,92.7916259766,7700,92.34
112.343856812,112.372375488,112.126739502,112.614524841,112.467971802,112.135993958,112.407104492,112.354850769,112.743835449,112.015068054,6010,111.04
102.544700623,101.99521637,103.344467163,102.519805908,104.420059204,102.842285156,102.178916931,101.928543091,101.930473328,102.478034973,2290,100.16
112.344352722,112.552009583,112.130645752,112.621086121,112.405395508,112.131454468,112.416137695,112.063026428,112.608764648,112.102584839,962,113.88
112.117721558,112.370033264,112.129547119,112.279006958,112.597892761,112.33820343,111.970977783,112.064254761,112.742927551,112.368423462,1806,108.57
112.115478516,112.54851532,112.702514648,112.289093018,112.488075256,112.140846252,111.978172302,112.344497681,112.606239319,112.663475037,1908,108.49
112.342918396,109.536705017,112.129318237,112.279685974,111.496086121,111.515068054,111.703285217,111.896141052,107.544891357,112.013412476,6250,108.33
112.344306946,112.422363281,112.116828918,112.128295898,112.232971191,112.35849762,112.159812927,112.228881836,112.071418762,112.387748718,799,114.61
97.4870300293,95.9042816162,93.7212219238,92.8401107788,93.0036849976,92.6180419922,92.5396575928,92.794593811,93.928237915,96.3292160034,3057,101.0
112.344322205,112.345405579,112.130157471,112.291801453,112.489120483,112.353439331,112.15398407,112.242881775,112.511146545,111.847084045,4433,113.55
92.5037689209,92.4416427612,92.8700408936,92.3777389526,92.0698242188,94.0018615723,92.3518600464,92.6523742676,92.1451034546,92.7507629395,4409,99.03
107.907539368,107.585021973,112.287963867,111.015975952,112.571456909,112.059379578,112.399047852,112.251533508,112.588012695,112.005073547,8041,108.69
112.629074097,111.35521698,112.287704468,112.292823792,111.672042847,112.338623047,112.150405884,112.25289917,112.091850281,112.028846741,6369,110.07
94.1962966919,92.7655334473,93.7002716064,94.9822769165,93.7845840454,92.8763122559,92.9910583496,96.7210540771,94.87159729,96.1260986328,1624,93.8
92.5347900391,92.4514846802,94.8421478271,92.4795455933,92.835144043,92.490272522,92.6042556763,91.9801864624,92.430809021,93.1304550171,2695,91.24
112.343963623,112.400154114,112.294616699,112.279075623,112.596321106,112.357681274,112.413261414,112.065551758,111.555465698,112.661903381,1417,111.54
92.8286132812,92.4402236938,93.0348358154,91.7752609253,91.9880447388,92.2050170898,92.6467819214,91.9792327881,92.5216674805,92.5219268799,5727,86.31
92.5894470215,92.6924743652,93.4735488892,91.8548583984,92.9564666748,92.1228561401,94.1934814453,91.9323806763,93.3075408936,92.7894744873,6265,85.55
112.344291687,112.32925415,112.435722351,112.27318573,112.42868042,112.137718201,111.974250793,112.346557617,112.071258545,112.109954834,504,122.24
102.569168091,101.862846375,102.427764893,103.256072998,101.668121338,102.733650208,102.243019104,105.233963013,102.873985291,103.202445984,3033,95.74
105.619140625,107.051994324,105.321754456,103.343231201,102.502952576,111.084594727,107.556152344,101.999153137,104.097633362,103.177101135,2294,99.66
112.619148254,112.36668396,112.435493469,112.623100281,112.485794067,112.299835205,112.147987366,111.985557556,112.071395874,112.012176514,7047,124.6
112.104217529,112.413116455,110.449295044,112.624450684,112.488571167,112.349159241,112.4167099,111.989501953,112.070899963,112.367080688,2894,111.1
92.3392333984,92.7203216553,93.1751403809,93.229850769,92.4578170776,93.4059371948,91.4807128906,93.4571533203,92.4406280518,91.8428573608,4588,93.05
111.477180481,111.969955444,112.287895203,112.49092865,112.228027344,112.355163574,111.696014404,112.351913452,112.037849426,112.355918884,5971,107.35
112.343994141,111.930130005,112.289932251,112.163757324,112.080688477,112.358184814,112.415420532,111.990196228,112.069633484,112.658966064,6205,107.3
101.856765747,102.157112122,100.697013855,102.279640198,101.653907776,101.641624451,101.562034607,101.858474731,101.954841614,101.510009766,7671,103.9
102.082450867,103.037590027,103.072601318,102.670898438,101.837921143,102.682441711,101.976989746,101.423423767,102.109390259,102.452079773,3284,98.98
92.3692321777,92.4128875732,92.6051712036,91.8670730591,92.4451980591,92.0510253906,90.9011077881,91.8940811157,92.416053772,91.8276138306,2049,90.1
92.4764785767,92.5285797119,92.9134674072,91.677482605,92.4493713379,92.5002670288,95.9442520142,92.2325515747,96.0178222656,93.8884811401,1633,89.65
93.2784194946,92.4507217407,92.9082336426,91.8316650391,92.4341201782,92.7872085571,95.6135406494,91.9805603027,92.3275527954,92.7844390869,1783,94.87
78.4461669922,78.3976135254,77.4399108887,79.1410064697,78.807258606,79.6159896851,77.4796905518,79.0159912109,80.981842041,78.3341903687,2902,73.15
96.0698928833,96.6352996826,97.2827453613,96.707572937,92.920539856,94.9964141846,94.8099594116,92.678314209,92.5097579956,93.1016769409,7674,90.01
104.828056335,101.824569702,102.402099609,102.30758667,102.167648315,103.211364746,102.055801392,101.936065674,101.920684814,104.370025635,3711,115.53
112.6925354,111.766540527,112.127593994,112.484909058,112.579032898,112.338493347,112.306632996,112.348381042,111.879905701,112.369049072,2061,115.81
112.078903198,111.717658997,112.435585022,112.625007629,112.231559753,111.254684448,109.457015991,112.341911316,110.145339966,108.663963318,4149,113.09
78.9743728638,78.330619812,78.6388320923,78.2883987427,77.5238952637,78.3338165283,77.4791870117,78.8301315308,78.2416152954,78.3344345093,4050,80.2
112.336524963,112.545578003,112.123519897,112.039398193,112.489112854,112.126594543,112.413627625,112.064537048,112.069953918,112.385040283,5735,108.28
92.8543243408,91.6874847412,91.3292922974,93.6614761353,91.8839874268,94.0613708496,93.8462524414,91.9713287354,92.8294525146,91.8910522461,503,91.01
112.095970154,112.326950073,112.13168335,112.62336731,112.098892212,112.017883301,111.984428406,112.322296143,111.49533844,112.364646912,3438,108.33
92.5420913696,92.7165985107,92.9884796143,91.826385498,92.8510742188,92.1858215332,92.5865936279,92.6452102661,92.036239624,92.7917709351,7895,92.8
112.695892334,111.976509094,112.119506836,112.290260315,112.211097717,111.522384644,111.984329224,112.240264893,111.55405426,112.009613037,3999,108.88
92.3350448608,92.4415893555,91.9597549438,94.4509506226,92.0615768433,96.9204711914,92.3112106323,92.063079834,92.4901199341,92.8431243896,5086,93.0
93.1098327637,92.4502410889,91.2394866943,92.556892395,91.9831771851,92.1840362549,90.9423522949,91.9675445557,92.0280227661,91.8276672363,3996,88.12
102.082351685,101.816612244,101.512840271,102.941055298,102.523796082,101.291351318,100.374786377,101.925315857,102.339752197,102.878929138,2973,98.81
78.4409484863,78.3968200684,78.9529266357,78.0802536011,78.7851257324,78.9061737061,80.7719116211,77.7369537354,78.5504379272,78.7226104736,6903,77.23
112.170295715,109.408210754,110.638809204,112.610198975,112.123878479,112.299697876,111.715400696,112.065155029,111.057891846,111.971199036,6550,106.64
112.341506958,112.360969543,112.436775208,112.119255066,112.228530884,112.140533447,111.971481323,112.345291138,112.07056427,112.290840149,2595,113.03
78.5003356934,78.2220687866,78.8298110962,78.079788208,78.785118103,78.907623291,80.8407440186,77.8545913696,78.551940918,78.4244232178,3344,78.22
