keras_MAE3_lg_relu1,keras_MAE3_lg_relu2,keras_MAE3_lg_relu3,keras_MAE3_lg_relu4,keras_MAE3_lg_relu5,keras_MAE3_lg_relu6,keras_MAE3_lg_relu7,keras_MAE3_lg_relu8,keras_MAE3_lg_relu9,keras_MAE3_lg_relu10,keras_MAE3_lg_relu11,keras_MAE3_lg_relu12,keras_MAE3_lg_relu13,keras_MAE3_lg_relu14,keras_MAE3_lg_relu15,keras_MAE3_lg_relu16,keras_MAE3_lg_relu17,keras_MAE3_lg_relu18,keras_MAE3_lg_relu19,keras_MAE3_lg_relu21,keras_MAE3_lg_relu22,keras_MAE3_lg_relu23,keras_MAE3_lg_relu24,keras_MAE3_lg_relu25,keras_MAE3_lg_relu26,keras_MAE3_lg_relu27,keras_MAE3_lg_relu28,keras_MAE3_lg_relu29,keras_MAE3_lg_relu30,keras_MAE3_lg_relu31,keras_MAE3_lg_relu32,keras_MAE3_lg_relu33,keras_MAE3_lg_relu34,keras_MAE3_lg_relu35,keras_MAE3_lg_relu36,keras_MAE3_lg_relu37,keras_MAE3_lg_relu38,keras_MAE3_lg_relu39,ID,y
110.620994568,116.325012207,110.726226807,112.990127563,121.039527893,108.846252441,114.919898987,114.635093689,116.433113098,113.504776001,115.765930176,114.676193237,118.15271759,111.270500183,116.248596191,106.7318573,108.201568604,115.270446777,112.355987549,115.697311401,110.971893311,113.886955261,109.056495667,108.987365723,113.059432983,108.908004761,107.857299805,106.286254883,111.368896484,108.367965698,113.607574463,109.594673157,114.778038025,114.818687439,108.795715332,122.587753296,106.97794342,113.181152344,124,116.59
85.1331176758,105.385101318,99.5339355469,97.6337127686,100.303276062,96.4125289917,96.5312652588,97.5465240479,100.068313599,93.3621292114,105.824783325,99.2101898193,101.726898193,89.5651397705,91.9101867676,102.087295532,91.9419784546,91.0118865967,90.9276351929,95.4854202271,96.8161849976,96.3222198486,99.2107391357,95.0989303589,98.6918487549,100.423332214,98.0259628296,99.9103088379,102.915489197,99.9985961914,92.7576599121,94.7065429688,98.7189941406,93.9609909058,96.566619873,97.9653625488,107.520614624,103.07460022,125,93.81
117.759719849,120.52154541,108.221115112,116.780075073,110.095848083,114.809295654,127.671478271,117.667892456,114.80330658,111.570831299,120.684356689,119.258270264,112.391029358,113.805702209,119.796005249,122.142044067,118.128662109,123.759391785,116.727645874,121.214279175,118.827667236,107.096817017,100.919677734,124.217414856,105.413284302,121.781967163,111.483528137,115.683273315,116.549758911,119.832710266,117.725593567,115.902137756,113.261642456,118.486068726,129.036270142,124.155174255,124.729644775,129.012115479,127,119.44
89.1162719727,93.7190704346,93.6112976074,94.3251495361,92.9324569702,94.2641906738,90.9746170044,93.2797241211,94.0143737793,92.9313049316,89.8303375244,95.1522979736,94.7117919922,90.5242996216,94.2953491211,90.4190063477,95.5131530762,91.0093841553,89.9677352905,93.7513122559,89.41746521,86.2015457153,91.9489440918,95.9806518555,96.368057251,91.170501709,88.9925384521,90.9296798706,94.8318252563,90.0441436768,90.9148101807,92.1137008667,87.1636657715,88.8124160767,87.0755004883,96.0803146362,91.1038131714,97.4021759033,128,91.57
100.017127991,102.418319702,100.949104309,101.337173462,99.8653411865,105.563735962,104.757003784,107.405288696,105.84790802,101.670730591,102.927352905,98.3291854858,112.516166687,99.4943847656,100.555511475,101.633285522,98.4001464844,100.325523376,104.842041016,98.1808013916,105.835998535,101.564735413,107.731788635,102.497344971,105.410675049,106.120262146,99.8466796875,108.676925659,106.193572998,110.815185547,99.4637145996,98.3184967041,109.821914673,107.256744385,104.251861572,117.856407166,111.72253418,113.811012268,129,97.24
90.6401672363,90.6460113525,98.1112670898,90.4188308716,93.5142974854,89.9587936401,103.115348816,91.0598373413,91.1361236572,88.7403640747,105.124794006,88.3260955811,96.6346130371,94.2953262329,90.0575180054,100.042442322,96.4222412109,96.3648834229,95.8368835449,97.3728485107,78.2132797241,89.3445968628,84.4874420166,97.8495025635,94.7554550171,84.8221893311,90.3288574219,96.1768951416,95.1331863403,92.1504211426,92.0883178711,92.6058349609,90.7052459717,94.4060668945,99.8291168213,100.255599976,90.9625320435,95.3338928223,130,90.11
98.2958068848,105.594398499,102.388809204,103.414215088,104.007019043,109.018722534,105.522422791,106.536575317,105.394363403,104.216438293,102.162368774,108.024230957,106.370834351,105.012947083,105.78830719,98.9632568359,104.948806763,101.949127197,102.941482544,102.598457336,106.86026001,106.479858398,101.059616089,106.531890869,101.091964722,101.535804749,100.100624084,99.0524749756,107.368438721,101.822608948,105.92603302,101.009971619,99.9722824097,98.5720748901,106.121833801,114.835708618,100.384254456,103.974937439,131,94.83
99.4541320801,110.427978516,112.189453125,114.255233765,105.188354492,112.792984009,115.104774475,110.158477783,112.614852905,106.688453674,108.646858215,105.783660889,111.446807861,113.566421509,100.877029419,104.612930298,100.916244507,100.502700806,108.443840027,102.906448364,108.257003784,108.043563843,107.976203918,110.657554626,114.230209351,108.475990295,107.928672791,112.938034058,112.366477966,112.059883118,106.060272217,105.369483948,109.20009613,108.371292114,108.992515564,116.626502991,116.831375122,112.851890564,133,108.42
93.4055480957,87.6192016602,89.8465881348,90.2804718018,90.7262115479,88.2813034058,99.7184448242,92.09034729,87.9422149658,89.1753158569,87.6401290894,90.0613250732,91.3655853271,90.9679260254,90.2525253296,93.208190918,94.872756958,92.481262207,92.9589691162,95.2004241943,92.2536773682,90.9222717285,83.6600799561,95.0213623047,98.5380477905,89.8172225952,87.9099273682,94.2757873535,91.5609817505,90.4292297363,92.7588806152,90.3760299683,89.7391738892,93.3816070557,96.3751983643,93.1363983154,91.4158096313,94.7791519165,134,95.57
107.408409119,103.193557739,96.948059082,102.361152649,106.095916748,98.3425750732,101.284111023,97.5586547852,95.888961792,96.9171981812,95.625328064,103.235145569,97.1476669312,97.3698272705,101.474563599,115.482444763,104.170394897,101.958190918,103.250274658,102.456840515,106.600166321,96.2559356689,94.096862793,90.0340118408,98.7227325439,95.4071426392,93.953666687,100.231552124,94.9527130127,98.6044692993,90.6371307373,93.8970031738,95.2913513184,94.7514038086,90.1538543701,107.926605225,94.3478317261,100.840156555,136,88.82
101.589996338,109.231872559,103.650604248,108.81930542,103.209472656,101.553474426,104.610176086,109.127227783,105.955055237,103.604866028,101.216629028,100.507553101,107.206054688,103.924949646,101.906433105,96.9967422485,100.108757019,95.8332290649,101.631332397,105.995437622,103.687141418,99.3570251465,105.952850342,107.466094971,105.47429657,105.311653137,102.203872681,106.473892212,106.914474487,106.887832642,97.4461669922,98.2479858398,108.478431702,100.602279663,106.268112183,116.590332031,107.876907349,113.107299805,139,104.78
89.9233398438,89.8782806396,91.8008346558,90.2205963135,93.2118453979,92.8129730225,100.241241455,91.6232299805,91.8551559448,85.6875228882,91.8619842529,89.8623962402,92.026512146,88.5440368652,108.809272766,101.43006134,92.0838775635,94.8383789062,91.9095306396,101.097183228,91.9657592773,90.8069915771,84.4415740967,97.5181427002,97.6954803467,85.2850723267,88.1136779785,90.7783050537,93.5621795654,91.9688873291,90.5708312988,88.2531967163,92.969581604,93.2863540649,99.0018920898,95.9002227783,91.7945632935,95.528678894,141,87.75
89.8419952393,96.5419769287,94.603729248,98.8195800781,97.3602600098,95.4374389648,92.6984558105,94.7507476807,94.4790420532,93.9068450928,94.294708252,95.4123001099,92.5485992432,91.5921783447,96.9345397949,92.5652923584,95.9795455933,90.2985610962,90.8103027344,93.9096069336,91.5186691284,86.140335083,93.6720581055,97.7955322266,98.0599822998,85.4515838623,92.2852630615,95.9826049805,95.6668624878,94.1466140747,94.5540466309,91.8216781616,86.6437988281,89.8916015625,87.3288650513,101.708694458,91.6368637085,100.37097168,143,93.27
100.889160156,110.740447998,104.848777771,116.994972229,105.592712402,116.72341156,112.321334839,107.427635193,111.395614624,99.8469543457,106.438766479,108.241615295,113.476860046,111.680953979,101.356590271,105.079559326,100.366401672,106.299964905,107.566726685,103.499465942,110.534484863,107.558227539,107.503913879,116.83303833,120.1456604,111.791244507,103.2133255,114.246330261,112.961227417,113.048820496,108.790939331,106.207801819,104.750450134,110.86100769,108.210662842,113.120834351,115.702133179,116.546951294,145,111.74
123.62310791,114.622573853,107.425392151,112.477630615,111.403747559,112.408866882,119.977264404,116.378219604,107.851257324,111.59803009,111.980674744,114.697914124,113.931724548,113.331558228,107.105461121,123.289451599,117.783187866,115.981124878,115.155021667,125.961227417,112.33934021,108.781021118,107.182403564,115.118927002,106.881965637,114.738853455,106.033027649,110.469512939,118.802680969,111.3854599,111.92401123,110.340843201,111.497543335,113.375175476,120.22959137,116.509010315,116.819702148,124.11101532,146,109.76
75.3014602661,76.9134063721,73.5470428467,77.2695236206,75.5827560425,78.3337478638,77.0483932495,77.8167724609,78.2377624512,78.6022033691,78.0232543945,78.1826934814,79.9752807617,78.9216995239,80.3363113403,73.2359237671,74.1678009033,77.767364502,76.1069488525,79.0656509399,74.3463745117,77.0958404541,78.0253295898,72.4847564697,79.7347793579,77.2177047729,76.0252075195,76.1936721802,76.6397171021,75.6120605469,74.9099655151,74.0131225586,73.4019546509,73.1895599365,76.6757202148,83.9792327881,75.9663772583,77.3264083862,147,84.15
87.4718475342,90.9280090332,88.8759460449,95.4629898071,88.1940383911,89.8197860718,90.8605651855,90.9516906738,95.3960418701,91.9299163818,89.5616455078,87.5196914673,94.2858505249,90.5329742432,85.8227310181,87.5523223877,87.4612579346,89.2030334473,89.6170043945,85.2353897095,86.9477233887,85.6611862183,86.4905776978,85.9381942749,96.0442199707,91.5062866211,89.1483459473,93.195930481,91.0609893799,95.1205291748,88.2511138916,87.8622283936,91.5135498047,93.1818389893,87.2223815918,98.8857574463,97.9344100952,98.0537567139,150,93.67
109.131362915,112.211936951,106.954460144,115.60118866,108.595756531,111.72228241,120.322425842,113.185691833,111.293533325,111.610900879,117.442337036,116.913948059,108.704849243,106.312927246,128.525344849,125.022575378,109.177444458,115.719413757,111.396408081,121.348045349,108.798706055,104.088302612,105.648902893,117.895172119,121.251350403,113.123878479,108.182388306,112.772926331,114.329841614,117.041290283,113.308784485,112.260612488,105.662414551,107.780593872,122.080505371,107.684776306,115.310890198,116.442642212,151,107.72
92.442276001,92.7529220581,99.8985443115,98.4999160767,95.3034133911,101.97454071,91.9235076904,92.8023529053,95.8827209473,97.1666259766,94.8958587646,98.2270050049,96.0994415283,94.9454345703,96.1348953247,93.3757095337,94.8139953613,93.6075439453,93.2785491943,93.3099899292,91.6289215088,97.9344100952,88.6695327759,93.0206832886,98.9451446533,85.6384735107,93.202911377,93.8501586914,92.5632858276,96.3423156738,93.9271087646,92.5636901855,90.6920318604,94.4504394531,86.7238616943,98.2384643555,91.5284729004,94.6395721436,152,90.87
100.978591919,101.597366333,99.9983825684,109.811904907,101.148422241,114.117576599,102.384536743,100.945777893,109.065658569,100.667747498,101.477684021,101.052566528,106.505577087,110.184608459,95.6627120972,103.092422485,95.8138427734,101.50843811,103.035217285,100.400894165,102.946624756,102.01373291,104.077560425,100.7709198,112.229064941,104.470031738,100.651168823,111.436775208,102.244224548,105.919403076,100.287200928,102.804870605,102.336601257,111.042884827,102.945663452,113.016807556,112.549530029,111.904411316,153,118.24
94.1011657715,89.5410308838,90.6304168701,90.4320831299,93.1760864258,90.4499816895,105.241722107,95.6301879883,89.3677749634,88.6734771729,93.7440795898,90.2325592041,90.7129898071,90.6632080078,88.6445159912,95.1536102295,99.3222045898,95.5940246582,94.9383468628,107.205932617,95.599822998,86.419128418,85.7712936401,99.0970001221,95.7817687988,88.584022522,88.3373947144,98.1025390625,94.3930587769,92.5458068848,89.6210861206,86.2993927002,90.3210449219,94.6677856445,100.907821655,103.578704834,93.1360931396,94.5738220215,154,89.91
113.868637085,117.317070007,113.94380188,116.802772522,123.408500671,120.18082428,117.319648743,120.719604492,119.498329163,117.080810547,118.650619507,126.385559082,121.236709595,115.18334198,118.38483429,108.469444275,117.361450195,114.375602722,113.542106628,116.566467285,111.161514282,115.52721405,117.922355652,109.105781555,106.545814514,116.743598938,111.41255188,105.785461426,110.127159119,110.587478638,105.951629639,110.852790833,112.200790405,117.079849243,119.162322998,123.272872925,108.45539093,108.431282043,158,113.4
81.9927062988,91.1038360596,88.7265777588,96.2772598267,88.5952529907,87.5215606689,90.1333465576,90.9573135376,95.9175720215,91.9038848877,89.0242767334,89.265838623,93.5923156738,92.4085083008,85.0515289307,88.50415802,87.4498596191,89.071395874,91.8693771362,85.545249939,93.8361206055,84.8512039185,89.1569595337,86.5349884033,95.7516098022,91.8326187134,87.9764099121,93.9231414795,91.9041824341,95.4749145508,86.7699356079,88.7046813965,92.2275543213,91.4597091675,88.4677429199,95.2136993408,96.7620697021,95.8758544922,159,118.53
74.2130508423,74.6079101562,76.252822876,78.4844512939,72.3355255127,72.8667297363,82.1474685669,75.6802062988,75.3182067871,73.2926712036,81.4200897217,74.7366485596,81.1329421997,78.2208404541,78.1792831421,80.7015380859,80.0797729492,78.829750061,81.5172729492,79.7214736938,76.9613952637,72.6861038208,70.4369812012,80.4262619019,75.2607498169,73.1396789551,71.5274353027,75.8139801025,80.1142272949,74.4825973511,76.16431427,69.8670043945,76.8469161987,79.9280090332,86.9363174438,80.3700790405,75.2396392822,76.8659667969,160,79.03
93.6438598633,94.4411087036,91.7080230713,92.3733825684,89.4630508423,95.2609939575,86.5084381104,95.3059997559,93.4730072021,91.4853210449,89.8655548096,99.0190124512,92.9682540894,91.814743042,97.2357788086,94.4285125732,92.2207641602,92.7047119141,88.3020248413,93.6290512085,90.9243621826,85.6863937378,91.6647644043,91.1076660156,95.1452026367,87.0241775513,88.2936630249,95.1174926758,95.1912307739,90.6443710327,89.7861099243,89.8029174805,88.3362808228,90.609046936,88.7239456177,95.8578491211,92.6731643677,95.9880828857,161,92.47
100.004722595,103.032333374,101.769790649,110.982917786,104.180915833,115.502609253,104.892929077,101.873542786,110.792564392,103.272384644,103.508842468,108.303192139,114.815597534,111.741851807,96.4365081787,103.353660583,99.1354904175,101.912139893,106.662628174,104.853096008,107.747879028,104.171363831,106.215911865,105.042297363,116.551361084,107.87121582,104.063049316,111.936668396,103.666595459,107.910667419,102.207855225,106.83480072,102.129447937,112.852508545,105.864822388,112.391525269,114.77293396,116.240814209,164,100.98
88.7376098633,93.8994750977,90.3267974854,91.4217071533,97.6758575439,90.0021209717,102.394874573,94.1702423096,89.3851928711,88.0963592529,95.9995956421,91.5864715576,90.952041626,89.6456451416,88.6573638916,100.598800659,93.765335083,95.4534759521,94.2837295532,101.545669556,93.3415756226,88.3987884521,85.6865844727,96.9873962402,95.3151321411,89.1899795532,89.2146377563,95.6360626221,95.2017822266,92.5244750977,86.5115432739,89.276763916,90.2929840088,94.6832809448,96.2906646729,96.1180114746,96.7208251953,95.2030181885,165,114.76
110.084243774,116.515533447,121.690475464,111.552215576,117.642959595,109.746635437,113.572029114,114.836273193,115.477058411,118.941482544,116.926269531,117.088272095,116.200614929,120.593818665,113.856384277,106.534118652,108.337921143,107.712860107,119.866592407,115.012428284,116.668380737,112.12184906,105.199554443,110.070098877,113.689430237,104.689170837,109.072120667,107.398208618,120.812156677,108.834243774,114.865722656,113.921592712,113.935913086,111.472084045,124.4192276,118.979820251,107.463500977,113.496177673,166,111.15
103.226013184,106.982345581,112.127632141,120.312911987,105.938362122,113.059562683,105.733154297,108.676147461,113.238708496,109.308959961,112.808158875,109.686042786,113.681564331,114.94002533,102.402015686,105.407318115,102.432662964,107.507041931,109.326904297,107.518257141,109.862731934,107.71723938,110.271682739,111.886291504,119.999725342,114.502380371,107.217887878,114.304794312,115.098197937,111.431518555,107.726997375,111.696159363,105.380073547,110.889190674,108.784194946,120.184844971,117.922935486,114.162193298,168,108.57
90.5366516113,86.7972106934,94.3005523682,92.9186859131,97.9266433716,92.7184066772,99.6384887695,91.5691070557,95.6538925171,89.2595367432,100.425041199,92.2521591187,97.8398590088,100.535308838,96.9862823486,101.867843628,96.2959213257,94.8753051758,96.2311096191,112.371841431,104.429550171,92.2106704712,90.118850708,104.649810791,95.4049682617,86.7201461792,88.3555755615,99.5297241211,92.9304962158,94.6649856567,95.7012939453,89.2181167603,93.0065612793,97.3404693604,105.814445496,98.0555419922,94.6616821289,96.3253173828,169,93.03
92.6137619019,94.1591186523,91.2008895874,91.9590682983,90.6419830322,93.9979095459,86.6416549683,93.4976654053,93.5923614502,91.0573577881,90.6106109619,97.9456253052,93.5493392944,91.111541748,96.5663833618,93.2187042236,93.9133911133,93.202041626,88.8991470337,93.4714355469,88.9998626709,85.2083740234,89.5614547729,91.2159881592,94.5903625488,86.54662323,88.0791015625,93.001663208,97.6454849243,91.516784668,92.0702209473,92.2314453125,87.9962615967,90.7055511475,88.1461639404,96.9134216309,91.5391693115,96.2788162231,170,93.12
108.183868408,121.98664856,118.958595276,123.385467529,117.87335968,117.687530518,124.425308228,111.376228333,122.134063721,122.449203491,119.498657227,112.965385437,122.721618652,118.783508301,106.4712677,114.74811554,106.686401367,118.9659729,114.639625549,112.159896851,117.409912109,113.44229126,114.777282715,117.994880676,127.536346436,122.325439453,110.947525024,117.199272156,117.589752197,113.22869873,111.842193604,113.222541809,114.298332214,115.490493774,116.926528931,121.512496948,127.188499451,117.51134491,171,113.31
89.0406723022,86.5733032227,90.313293457,87.5007171631,87.4944915771,88.8341140747,100.341278076,92.0917816162,89.5144348145,88.881187439,100.571243286,88.2861251831,94.5186004639,89.9196395874,88.6860351562,99.0410614014,95.4536895752,95.4874420166,95.6951217651,110.687149048,96.0988082886,90.0600204468,83.9239807129,96.3397521973,96.8491668701,86.8966903687,88.4229812622,94.0586090088,93.8738098145,92.5896606445,92.0843505859,92.7435531616,91.2582397461,92.7676391602,101.604888916,99.6378326416,89.803314209,95.6915740967,173,94.27
