keras_r2b0,keras_r2b1,keras_r2b2,keras_r2b3,keras_r2b4,keras_r2b5,keras_r2b6,keras_r2b7,keras_r2b8,keras_r2b9,ID,y
90.1684112549,90.582572937,91.2441253662,93.6927337646,91.3868942261,93.3164291382,89.2263031006,93.8120574951,93.9320220947,90.3696212769,6174,90.32
95.1226577759,87.5036315918,85.111831665,93.1941833496,93.939125061,95.0383682251,89.3993377686,94.0555801392,89.4375610352,84.9987945557,5872,100.57
95.181854248,91.3102416992,95.2947387695,91.457862854,93.264289856,99.5963745117,104.696472168,94.2797622681,94.4989547729,99.4632873535,2924,93.03
107.828575134,107.750999451,101.686515808,108.736114502,106.12828064,104.176956177,104.814781189,107.24041748,107.056976318,107.714736938,4167,110.53
90.9067153931,94.9468841553,86.9293365479,88.0718383789,90.8482666016,95.66065979,90.0506057739,93.3859634399,91.4530334473,93.9295578003,4442,94.24
93.8851547241,94.9857177734,89.3877105713,90.907623291,95.0934448242,91.1697998047,92.9285964966,93.8686294556,90.6624069214,91.3342132568,1416,87.71
105.860618591,113.227287292,110.641342163,114.904998779,113.470474243,114.171440125,113.050384521,109.722251892,114.623291016,112.271568298,2550,105.18
97.1105651855,94.1576004028,94.2195892334,97.8357849121,93.6723251343,102.593780518,96.0517578125,97.1851654053,92.1450424194,93.5802001953,169,93.03
92.1714859009,89.7356338501,103.529838562,97.6595993042,96.4294281006,89.0524368286,97.9322738647,93.1897277832,94.5486373901,95.0378494263,4879,90.16
112.686767578,110.67792511,119.540344238,119.270507812,119.175811768,116.512336731,111.606048584,111.978775024,115.388366699,116.375297546,2221,106.82
108.02935791,110.672645569,108.112319946,113.24092865,115.376823425,108.298423767,111.483230591,109.931663513,110.377296448,108.407981873,6559,129.45
93.9460906982,100.7265625,98.9857788086,103.089546204,99.8484954834,101.75970459,104.090736389,97.4216842651,102.756660461,104.005363464,6291,111.38
88.3657608032,89.4826965332,89.9424057007,91.767326355,94.9314575195,91.3691864014,90.9060287476,90.9277572632,87.8588943481,91.0649642944,2052,88.1
112.08165741,108.255241394,105.633972168,105.52583313,110.163917542,107.083320618,101.495292664,105.396583557,103.404823303,109.82396698,139,104.78
110.159126282,108.080680847,104.587882996,107.494338989,113.663970947,105.666175842,110.419563293,110.743331909,104.653060913,106.540252686,2860,115.75
118.513000488,110.384056091,114.170219421,117.450813293,118.181518555,111.307495117,118.921852112,113.43977356,115.988090515,115.370643616,596,114.34
77.5290298462,78.289642334,75.6860046387,74.18019104,75.5064163208,80.0010070801,78.6024093628,73.3726577759,72.9371032715,70.9011993408,6494,75.71
87.2386627197,88.9114532471,92.191192627,94.5292663574,84.9602584839,97.3740844727,89.6533279419,93.860244751,90.9995269775,93.1326065063,7300,87.24
94.4253845215,97.8214492798,85.8342056274,84.655128479,84.3113937378,82.8744506836,85.9660568237,91.0234909058,87.8657836914,91.820640564,2339,100.81
80.0872879028,73.7001037598,72.6414031982,79.8567810059,80.5724105835,79.8687744141,80.5236434937,75.5885543823,73.9273834229,73.3769607544,1300,74.53
87.7368011475,93.9869155884,85.6223373413,87.4819412231,91.3107757568,90.3791046143,91.7613601685,89.4123916626,89.7458877563,89.2788467407,3049,90.82
92.9842681885,91.4380645752,90.4832305908,91.654296875,91.5827789307,95.8983078003,90.9274291992,91.0817489624,93.386428833,91.3472747803,1523,105.35
88.7925491333,90.32837677,92.1256256104,93.2848434448,90.4119110107,93.1177139282,94.9038696289,93.0475616455,88.4433746338,90.8383178711,442,90.54
90.336479187,92.0476379395,95.928817749,92.3231887817,91.4174575806,92.3190994263,93.4764328003,91.2413787842,93.8244094849,92.0606307983,5841,91.62
92.9917526245,92.0539627075,89.1620864868,96.1414108276,91.8613128662,88.1620483398,97.8871078491,96.9985656738,95.2166671753,94.6250686646,7588,90.11
90.317565918,88.6538238525,91.1135482788,93.073600769,98.7294006348,100.591911316,87.269569397,95.3872528076,93.7547531128,86.5498886108,3941,89.69
84.8953933716,95.3920059204,93.1438827515,93.960723877,93.8252258301,95.8013000488,89.8464736938,87.8552246094,92.6169586182,92.4883270264,7830,84.72
101.945381165,94.2661514282,94.2165985107,105.018165588,95.1118927002,94.727645874,94.5536193848,98.8050079346,86.42212677,94.0158309937,6113,89.11
90.318611145,93.4183273315,91.1521606445,89.0233459473,97.7984924316,88.1789703369,87.3575057983,87.438041687,92.3458786011,90.8022232056,6952,87.44
98.5039672852,103.873825073,106.304672241,97.1015472412,99.5256576538,101.048728943,92.4312973022,100.819137573,98.733001709,102.315437317,6241,126.41
104.9192276,104.165878296,103.844573975,104.679779053,100.484390259,107.542991638,104.866577148,111.629890442,102.608604431,99.6671905518,1500,101.06
91.1989822388,96.500289917,93.5478286743,98.7705459595,91.4922485352,91.6917419434,94.6877212524,92.677986145,87.1152420044,84.8875808716,7303,89.18
90.66015625,91.749458313,94.8494567871,92.8010482788,93.4471206665,95.9324188232,92.2136688232,93.5967254639,92.6778182983,91.1955566406,2916,92.91
91.2971801758,91.0977020264,96.839012146,96.7333679199,93.7619018555,96.5607070923,91.9224624634,93.42162323,94.5263900757,95.1085281372,318,89.1
85.0565185547,94.124206543,93.1119995117,94.0233612061,96.549621582,94.3800354004,91.2893066406,91.2725601196,90.7235946655,89.2656097412,3880,89.26
104.044914246,101.023857117,96.1071929932,100.730331421,96.4462203979,97.0689544678,96.0092391968,102.267524719,100.917915344,102.474014282,976,101.11
103.192939758,98.8245010376,100.16973877,107.077003479,101.206008911,99.6265945435,105.657958984,103.124656677,103.472618103,102.28024292,2418,101.18
92.5330581665,92.8920669556,88.4753799438,91.6380767822,91.8955078125,96.1882705688,91.8716506958,90.5103530884,90.0287246704,91.6051940918,2156,91.39
93.9593734741,94.7127685547,90.8638534546,93.6789855957,93.6797561646,97.6195907593,95.2093429565,90.9066772461,91.3770065308,92.9725265503,4158,95.96
93.8344421387,89.8034820557,89.5849761963,97.3865966797,93.2545700073,89.6321105957,88.4480438232,94.573890686,87.1770095825,88.2989654541,202,98.91
112.662590027,115.376815796,117.204055786,112.73815918,112.693901062,108.008659363,113.647277832,113.071739197,115.364280701,112.156188965,5119,110.0
87.2981643677,93.7272949219,92.3194274902,92.1270065308,89.7048110962,90.4077453613,85.8100357056,87.0717315674,88.6377334595,86.7323608398,505,150.43
97.64037323,99.3932037354,102.088188171,104.579811096,94.6236877441,98.7632980347,96.8712387085,103.438690186,100.349121094,104.560081482,8069,106.4
106.553451538,107.722297668,103.290878296,104.01335907,108.438941956,106.825805664,107.406051636,103.729148865,108.327049255,108.447525024,7340,106.96
96.0606842041,95.2615585327,103.631652832,98.9332809448,92.2035598755,96.3253326416,101.476783752,97.9541473389,104.915939331,94.4736633301,1637,105.03
87.958152771,91.3542556763,87.6295852661,88.8461761475,92.1815872192,91.1541824341,89.52709198,86.4884643555,92.6566390991,88.2430725098,6497,86.03
91.3123397827,88.1883010864,88.3926086426,95.8160858154,94.5047683716,87.5062026978,95.9659805298,87.9518585205,90.0569458008,84.7931518555,6814,89.34
79.2953872681,75.3965759277,74.1006469727,75.4936981201,76.4819488525,78.6567306519,75.6680145264,80.9629745483,73.4967727661,79.5124206543,5182,78.71
92.0065078735,89.538444519,88.0138092041,93.2208709717,93.9574127197,84.9361724854,90.9256362915,95.8869628906,87.4431991577,94.3330383301,6661,88.97
92.3686981201,99.7959136963,103.912361145,93.2458877563,90.5363998413,97.6728668213,96.3984375,89.9998397827,92.0607833862,94.4843139648,5201,89.44
84.8024291992,91.888671875,84.19506073,88.3147964478,92.5383987427,94.3130645752,87.6345901489,88.3835067749,86.6318664551,89.0197906494,7864,122.28
95.3501815796,94.579284668,90.4284439087,94.7343139648,92.9343643188,88.8802719116,87.8789291382,93.1305847168,91.607170105,86.6767044067,4339,92.46
101.955818176,108.784446716,110.289001465,110.459007263,117.933746338,112.280860901,109.044898987,105.587776184,115.088386536,113.912124634,6696,135.48
88.7633895874,93.8045120239,87.7721328735,92.5911102295,92.5049819946,86.7480926514,99.6054458618,94.4893188477,97.3416595459,88.3634109497,388,97.81
101.935302734,104.966377258,95.085899353,102.807167053,104.019897461,100.152107239,107.657112122,100.511100769,101.974769592,103.662002563,6637,103.34
93.1907348633,104.667808533,103.061279297,104.995178223,109.293998718,106.637214661,105.236076355,97.4682846069,98.5130081177,100.059768677,702,102.66
114.098731995,110.568092346,105.833763123,109.925941467,104.478973389,98.6679458618,108.814369202,102.337615967,105.913696289,100.972793579,7378,104.69
90.8312606812,89.6929244995,89.6470031738,91.8815002441,93.4061737061,92.4962234497,90.2974700928,92.7677154541,92.6720123291,90.9851608276,913,89.75
96.0675125122,89.5393066406,92.4433746338,89.2989044189,95.7948608398,91.7929611206,94.7275390625,96.6444473267,91.0019454956,91.717010498,6314,91.07
100.573860168,105.34413147,100.438484192,103.799942017,104.732437134,98.6061401367,107.306289673,102.963951111,104.774291992,105.623954773,2633,101.74
89.3973846436,93.3545150757,91.6713180542,91.6503143311,93.0362854004,94.1899795532,85.4480667114,90.9162826538,84.120010376,88.9849472046,7957,84.12
92.7064285278,91.2108764648,91.6973266602,91.9565963745,91.2286911011,93.4350891113,92.0670852661,91.5136032104,93.478843689,90.2829284668,5350,88.64
99.802406311,92.7175445557,90.7668762207,93.5433197021,95.8342819214,90.1974411011,91.7142105103,100.308898926,96.1765213013,97.1993484497,2768,99.6
85.7639846802,85.9849624634,99.0985717773,92.304977417,89.6294403076,94.4710235596,88.5238342285,93.4920578003,92.3465118408,98.3345718384,8195,85.09
90.5762481689,92.2889099121,92.1218338013,84.9717254639,91.1794433594,87.8542098999,90.7688446045,88.5312805176,90.5769195557,88.6841430664,7190,90.8
96.5813522339,95.8714599609,98.6741790771,93.3964691162,93.9796295166,98.8673477173,91.2749557495,97.1271820068,91.7567672729,90.2307662964,3591,108.97
95.2135162354,92.6040420532,91.7858810425,94.0836715698,94.4412460327,83.6902923584,98.2831878662,93.0330200195,91.2097549438,89.7916946411,691,94.09
94.9999389648,95.1202011108,91.1888122559,98.5887298584,90.7628173828,97.5804519653,88.6352462769,91.6857376099,93.1932678223,93.8781661987,2124,87.54
106.403343201,109.684326172,107.401100159,109.129058838,104.719947815,106.623497009,103.838157654,105.68952179,110.666824341,107.56829071,7900,108.9
99.6247329712,92.7372283936,101.238616943,98.6010818481,97.7607955933,95.7270736694,97.7719497681,97.5800933838,103.086288452,99.9391708374,5585,90.14
94.4853820801,93.2727203369,88.3780517578,89.1703796387,99.3600006104,89.2961196899,94.412322998,97.0371627808,85.2379608154,90.0912857056,6299,114.8
92.173828125,86.3969955444,94.7818450928,93.1348800659,89.6107788086,90.2390441895,90.7779922485,91.2819519043,91.5469436646,89.7945404053,7550,90.2
110.392456055,108.912902832,110.099372864,110.689712524,118.320053101,113.390327454,109.190292358,104.650245667,110.824760437,110.796974182,4066,119.89
77.0213394165,81.0014724731,87.5283508301,77.2849655151,79.1031723022,79.7674789429,79.5311508179,72.045463562,76.0367355347,76.373664856,7812,73.36
88.0475234985,94.3083267212,96.9518966675,90.4873809814,92.0258407593,97.0144882202,93.9042129517,90.2081451416,92.813117981,94.1644439697,3376,94.03
113.625175476,112.103385925,113.904838562,114.396202087,117.394790649,107.678840637,113.773010254,108.285446167,105.36693573,113.753341675,4741,110.83
89.6407699585,90.990234375,90.9800338745,91.9969863892,89.842918396,89.1739425659,90.0246429443,92.3212814331,83.2103424072,87.8757095337,320,87.65
99.9288711548,104.66809845,106.619056702,101.651756287,106.972564697,109.197761536,99.8766479492,105.418983459,99.7612304688,105.189605713,7410,103.93
110.562133789,109.45022583,106.500900269,109.331703186,109.207397461,111.382980347,105.587608337,117.418212891,109.584693909,105.59992218,321,116.08
107.824440002,108.749252319,102.363899231,110.03591156,115.693237305,103.750762939,107.8621521,101.612281799,106.190788269,106.651428223,7689,95.75
92.7078704834,94.0079727173,92.0743103027,93.6311264038,95.0805053711,90.2275924683,95.9987792969,95.0072937012,93.9923095703,87.9127197266,6057,86.91
91.6632995605,102.353759766,95.5131835938,99.5843734741,100.142021179,95.7775039673,98.0196838379,92.8304443359,105.190429688,97.0003051758,6335,90.76
115.886932373,115.329360962,103.773712158,116.64151001,112.196617126,112.478843689,116.574729919,114.645889282,112.07270813,120.254638672,7056,108.8
88.4730682373,94.0573730469,97.6887817383,90.3440322876,88.8918914795,88.8206481934,89.0170822144,84.9178009033,86.9353942871,89.7440109253,5972,88.36
90.9501724243,94.6088485718,97.0668563843,93.8203582764,91.8050079346,92.0867843628,89.8745346069,92.6115493774,89.7185592651,94.45753479,6628,90.75
114.434082031,111.432800293,109.696914673,114.357299805,117.86730957,113.831321716,113.771942139,107.019195557,110.570922852,112.497207642,1877,117.3
100.210136414,98.5971450806,93.1434783936,100.663757324,103.15322113,100.085792542,98.3058700562,102.686187744,103.69203949,101.071296692,2504,98.95
106.585952759,114.022850037,103.544723511,116.31086731,112.833641052,107.594017029,106.622795105,110.944114685,108.777038574,113.526199341,6369,110.07
111.985671997,113.401809692,115.879692078,112.797203064,114.480537415,116.242721558,107.760215759,124.37550354,117.767868042,106.023262024,359,108.25
103.106193542,93.5243377686,98.9237518311,94.2932128906,94.3379364014,88.8814620972,91.1852111816,93.5035171509,95.1814880371,94.3821029663,4319,92.4
105.138511658,102.721084595,104.412391663,107.026748657,100.502098083,107.979232788,110.279411316,105.106452942,111.625946045,108.013053894,70,107.86
106.519767761,106.529266357,104.959312439,111.394828796,113.870109558,112.29334259,102.390930176,107.875991821,108.589233398,113.374549866,6653,111.21
100.909477234,103.824874878,94.9614639282,100.774612427,101.911071777,99.6401519775,97.7884597778,100.084373474,99.8541488647,102.984329224,686,109.48
123.056442261,109.433227539,111.026992798,115.021133423,118.749549866,107.951164246,114.391784668,115.352493286,115.686340332,116.834114075,4730,119.28
95.2278213501,88.1826477051,95.316192627,93.0282974243,95.7659225464,93.2015914917,87.8348770142,91.3251800537,97.7461776733,90.1664505005,5238,94.62
93.6084594727,97.4803390503,89.4414901733,94.3006973267,94.2352218628,93.3557739258,90.8916015625,91.7122344971,96.1443405151,90.4872207642,1478,115.62
106.588264465,105.866714478,99.4110717773,106.508972168,101.044967651,99.9878463745,112.604598999,99.8707580566,106.132225037,105.550178528,2681,102.04
91.8937530518,96.406829834,87.9599304199,84.8025588989,92.9566421509,85.4332962036,84.4806900024,88.0375289917,87.1176147461,90.4295883179,6501,89.35
102.301986694,107.807922363,105.537376404,100.203643799,106.789459229,106.057174683,104.157279968,99.845703125,99.6912765503,98.3249359131,3494,114.18
94.9633483887,88.9380722046,91.9649734497,96.7371368408,92.4066848755,87.9417724609,99.6173934937,97.2588348389,92.9693832397,90.6474838257,6552,108.94
105.340141296,107.585380554,106.054916382,108.27999115,108.649642944,108.153907776,112.312004089,113.818199158,107.532417297,107.431892395,8088,108.57
90.3487854004,91.5258407593,95.9209136963,93.4482955933,91.0869216919,95.8745498657,90.3769302368,87.2490921021,90.7974777222,88.9573745728,4403,96.69
100.208152771,103.882408142,92.31199646,98.7078475952,103.880462646,98.438293457,96.009475708,97.338142395,100.209938049,106.811714172,7376,109.51
76.2695083618,74.3271865845,73.7669372559,76.4176940918,77.600769043,78.9474182129,70.8159561157,72.4071426392,78.3391799927,74.3753128052,385,79.09
85.1612625122,95.6943893433,90.9371566772,86.6887664795,89.8965835571,93.5325088501,91.3258361816,90.2203292847,99.1645278931,97.1153335571,7651,99.06
103.947731018,103.865089417,108.600708008,105.081703186,107.354507446,109.705833435,105.31337738,103.676437378,108.957366943,107.014778137,2147,128.14
91.745010376,93.8822937012,92.8917160034,90.6776504517,89.6875228882,85.6871109009,88.5655059814,93.8990859985,86.4425582886,88.6750946045,7290,91.4
96.2948608398,89.3205566406,98.8633728027,95.2617950439,99.1411819458,92.692489624,93.7964706421,95.8044967651,92.4214859009,98.5975265503,3987,90.44
