ID,y,depth_PCA_3_0,depth_PCA_3_1,depth_PCA_3_2,depth_PCA_3_3,depth_PCA_3_4,depth_PCA_4_0,depth_PCA_4_1,depth_PCA_4_2,depth_PCA_4_3,depth_PCA_4_4,depth_PCA_5_0,depth_PCA_5_1,depth_PCA_5_2,depth_PCA_5_3,depth_PCA_5_4,depth_PCA_6_0
3108.0,114.65,113.436599731,114.161773682,113.693656921,113.628242493,114.341888428,113.814346313,113.133178711,112.875068665,113.773757935,113.251655579,112.891868591,114.427734375,114.032348633,113.872543335,113.860435486,0
3344.0,78.22,77.7506637573,77.7104110718,77.9190139771,77.7193374634,77.717414856,77.8245849609,77.6077194214,77.3508834839,76.9367218018,77.4743881226,77.8524246216,77.6688461304,77.6603240967,77.398109436,77.8871002197,0
184.0,96.96,93.9713745117,93.3840255737,93.5284957886,93.9120178223,94.1493911743,93.2825546265,93.5725708008,93.7897567749,93.2045669556,93.1996765137,93.5070953369,93.5727920532,93.2708511353,93.4196090698,93.5763168335,0
7769.0,99.86,100.898712158,100.212516785,100.53855896,100.709854126,98.9011154175,100.265571594,100.40877533,102.314247131,100.012878418,100.013168335,100.628204346,100.6926651,100.260314941,101.544410706,100.818778992,0
1183.0,93.65,93.8508682251,95.0511550903,95.239074707,94.2136077881,94.5183792114,94.0095596313,94.2553100586,94.3291397095,95.1601333618,94.2493743896,93.9734344482,95.4799804688,94.0761032104,94.6689376831,94.8813400269,0
3796.0,89.75,93.4318161011,93.7544326782,93.7341842651,93.2483978271,94.1207504272,93.6270217896,93.6390304565,93.7465209961,93.7105026245,94.2659606934,93.5051727295,93.6130523682,94.088760376,93.7985229492,93.7922668457,0
6476.0,107.46,113.021240234,110.308227539,110.268943787,106.054725647,111.817855835,106.633003235,111.50100708,111.785812378,112.080116272,110.88331604,106.430419922,113.429023743,112.556938171,114.734298706,104.652641296,0
7831.0,108.7,109.439422607,108.912162781,109.640617371,109.474861145,109.578895569,109.627494812,108.769287109,109.555328369,110.423690796,109.325767517,109.000022888,109.623268127,108.866165161,109.010314941,109.182922363,0
31.0,102.09,114.05872345,112.269950867,122.323219299,110.037780762,107.151161194,115.317558289,115.256263733,113.710197449,113.49697876,114.987281799,111.855827332,112.954917908,112.06942749,112.273376465,112.035018921,0
2815.0,115.39,112.096046448,111.583389282,111.274795532,111.333175659,111.456085205,110.954879761,110.772232056,110.649177551,110.965827942,111.316772461,111.369812012,111.253356934,110.866981506,110.696144104,110.489318848,0
8284.0,106.3,109.113853455,109.361221313,109.811607361,109.151741028,108.674621582,109.204994202,109.389907837,109.499656677,109.627548218,110.281562805,107.979148865,108.758552551,108.584701538,109.070884705,108.860038757,0
7675.0,108.4,101.474761963,101.507087708,101.192672729,101.671546936,101.548774719,101.67489624,101.926971436,101.790153503,100.708030701,101.687789917,101.358261108,101.652740479,100.44670105,101.064544678,101.275550842,0
8037.0,93.59,91.1276626587,92.1011734009,91.3892288208,91.2990722656,91.3328170776,91.8950805664,91.4490814209,91.7850341797,91.545501709,91.3306350708,91.1842956543,91.0717544556,90.8858184814,91.6176452637,91.2184829712,0
8006.0,76.64,77.2294769287,76.9722747803,76.6752624512,77.071105957,76.8462677002,76.9698562622,76.7650375366,76.8675994873,76.4794692993,76.6852416992,76.0084762573,76.9092102051,76.8542175293,77.0776824951,77.1374359131,0
2695.0,91.24,91.8667831421,92.086769104,91.6554870605,91.9361038208,91.6159439087,91.1209259033,92.4186706543,91.0938186646,92.0286102295,92.486869812,93.2735671997,93.3765411377,93.3822402954,93.3282928467,93.8219680786,0
1322.0,147.72,117.01386261,115.260719299,114.125198364,114.751647949,115.421531677,114.109039307,114.631767273,112.562683105,114.252937317,113.054824829,114.300514221,116.918823242,112.540145874,117.208976746,111.868522644,0
6659.0,89.54,92.5890197754,92.9114761353,92.9164886475,92.8947753906,92.4762878418,92.9246826172,92.5328826904,93.0498123169,92.9398345947,92.0927429199,92.3258666992,92.4616088867,92.5267944336,92.7249679565,92.2334136963,0
3086.0,90.72,95.1540985107,93.9892120361,94.0179443359,93.7038421631,94.9104385376,93.804069519,92.7979507446,93.1759490967,93.4213943481,94.058883667,94.5019302368,93.4108810425,92.6263809204,93.2856674194,94.485168457,0
1227.0,99.46,107.469230652,107.199813843,107.776733398,107.443458557,109.434249878,110.132743835,110.335693359,110.759506226,109.414428711,103.377532959,111.253570557,109.609207153,112.189735413,111.608718872,113.470680237,0
8130.0,109.5,109.144088745,108.884178162,109.402267456,108.97403717,109.881584167,108.285270691,109.227859497,108.89528656,109.167823792,109.410667419,108.146568298,108.487556458,108.425186157,107.889648438,108.549240112,0
6794.0,91.99,92.8237075806,93.1461868286,92.7109985352,92.4987335205,91.5991668701,92.3848342896,92.134513855,92.0980987549,91.6831130981,91.6776504517,91.926071167,91.7457351685,92.0644226074,92.6366271973,91.3795166016,0
4753.0,88.2,94.5258560181,94.4008636475,93.3496551514,93.9848632812,93.9531402588,93.8800048828,94.2615127563,94.2513580322,93.5789108276,94.5323028564,93.354057312,93.719078064,93.2603149414,93.6673431396,93.8614807129,0
4438.0,88.07,93.8114089966,94.3829956055,94.3563995361,93.6953964233,94.7798690796,94.4741744995,94.3804244995,94.4747161865,94.1351623535,94.7716903687,94.4134674072,93.7825622559,94.3903274536,94.1619186401,94.0348434448,0
4256.0,119.88,111.109580994,111.25378418,111.224822998,110.93572998,111.553443909,110.752532959,111.055130005,111.595420837,110.814552307,110.761352539,110.404685974,110.671653748,110.644744873,110.298187256,110.644638062,0
1353.0,107.22,113.672790527,113.064689636,112.268882751,113.135284424,112.55796051,113.477012634,114.064048767,112.372245789,111.652420044,113.319389343,112.713935852,114.729484558,113.90083313,113.167274475,113.654418945,0
2526.0,115.82,114.578430176,112.203804016,112.728340149,112.22328186,112.840736389,113.066146851,111.843292236,112.405960083,111.770889282,111.901809692,112.043144226,112.19593811,111.545303345,111.998542786,111.11567688,0
1248.0,97.03,93.3760070801,93.3532180786,93.433555603,93.2029647827,93.0369415283,92.8571777344,93.3182754517,93.2833557129,93.283706665,92.8507156372,92.7662353516,92.7542877197,94.0610809326,93.021774292,92.7721176147,0
4998.0,117.01,108.731643677,108.200157166,107.813591003,107.963088989,108.886512756,109.500228882,110.405685425,107.164962769,106.842292786,107.321388245,108.580764771,110.603439331,109.084411621,110.52973938,108.492164612,0
295.0,110.02,112.117431641,111.743339539,111.658439636,112.086532593,112.134963989,112.284301758,112.462303162,112.297203064,111.814552307,112.232429504,112.012321472,111.783470154,111.992294312,112.431686401,112.189414978,0
3861.0,98.16,99.2435684204,100.344299316,99.6828384399,100.983757019,100.644515991,103.261512756,99.8336334229,100.890480042,99.7453155518,100.376983643,100.250518799,100.786239624,100.479225159,100.180511475,100.46509552,0
8369.0,109.64,110.044342041,111.549873352,110.177391052,111.470703125,110.467193604,110.966674805,109.751403809,111.251930237,109.731414795,109.877967834,111.863876343,110.557937622,112.250411987,111.850814819,112.44203949,0
294.0,89.23,92.5191574097,92.7989730835,92.8851699829,92.7422180176,92.702293396,92.2772293091,92.3890151978,93.2099456787,92.1742858887,92.0887908936,92.5229110718,92.7798995972,92.3385467529,92.5916748047,92.5342025757,0
906.0,95.6,95.9066619873,96.4803848267,95.8692169189,95.540184021,95.9159469604,95.9008560181,96.1738357544,95.5608215332,95.5903549194,96.5724411011,96.6617279053,95.7793426514,96.528427124,96.1645278931,95.7957382202,0
5763.0,87.84,95.1039276123,95.1936264038,95.4496154785,95.1123199463,96.6485900879,95.0925445557,95.7593383789,95.8436660767,93.5075378418,96.5024719238,95.6551971436,94.0517044067,96.10181427,97.0685577393,95.3173522949,0
7958.0,99.74,107.262916565,104.291671753,107.394233704,106.818092346,103.886016846,103.955345154,103.682670593,104.027992249,103.233451843,104.148994446,103.902763367,104.010429382,106.146903992,103.522956848,104.053390503,0
5484.0,88.88,96.1156539917,96.620803833,96.0010528564,96.18699646,97.1878204346,96.2390213013,99.0396270752,97.4702682495,97.5418243408,97.4985351562,99.0957946777,97.28931427,96.8872375488,96.5357513428,96.1916275024,0
405.0,87.65,92.6318588257,92.6023101807,92.3540878296,92.8014907837,92.3039016724,91.2095184326,92.0658721924,92.6139297485,92.1580200195,91.6800079346,92.7603912354,91.2189178467,91.5923995972,91.9953536987,91.5916595459,0
4950.0,137.49,119.820869446,119.958869934,117.72114563,119.283065796,117.591270447,121.096984863,116.741775513,119.369438171,121.271789551,118.400238037,120.400817871,110.882263184,113.843063354,117.466407776,113.188537598,0
7914.0,110.57,109.672355652,110.328643799,108.998252869,109.678581238,110.030807495,110.19241333,109.90071106,109.11567688,110.056884766,110.244026184,109.654266357,108.602874756,108.75994873,109.226501465,110.031692505,0
691.0,94.09,93.5574035645,93.5196685791,93.3667068481,93.7366867065,93.0338363647,93.0018997192,93.1791000366,94.0427398682,93.8187026978,93.0686721802,93.0015945435,93.3732070923,93.347114563,93.1180343628,92.5556945801,0
7847.0,125.45,109.698875427,109.633140564,109.798988342,109.657089233,109.447402954,109.268234253,109.103393555,109.010726929,109.270370483,109.357727051,108.959487915,108.725524902,108.680786133,108.937301636,108.531021118,0
7272.0,106.77,95.9752426147,99.3454589844,95.9004440308,96.3656234741,96.1585235596,95.056098938,95.5736312866,92.4911956787,94.6513824463,95.2904968262,95.3971939087,95.6338500977,94.5958404541,95.0775375366,95.897064209,0
269.0,116.73,112.628829956,112.358695984,111.05380249,112.183364868,113.402908325,111.36125946,111.618888855,112.027542114,111.156799316,112.243400574,113.747016907,111.807617188,114.199020386,111.661262512,114.050994873,0
3706.0,89.14,93.5376434326,93.460647583,93.405708313,93.779876709,93.9515228271,93.4853820801,94.1022644043,93.2871780396,93.9286804199,93.3784103394,93.3899917603,93.1285095215,93.2288818359,93.8323440552,93.0218200684,0
7410.0,103.93,109.666870117,109.049613953,112.06451416,112.002388,112.384895325,111.039245605,108.949775696,105.836883545,109.262809753,109.817840576,109.677696228,110.976463318,110.400260925,108.271018982,109.035629272,0
3241.0,111.05,120.778312683,119.529891968,128.860610962,122.375900269,122.278198242,124.308670044,125.147438049,122.423934937,118.143913269,118.156364441,125.486312866,121.020614624,117.395515442,120.123207092,122.766731262,0
5537.0,114.11,119.982330322,117.85987854,116.785148621,116.960586548,118.134223938,116.8335495,117.693191528,118.029777527,116.080276489,117.194221497,117.915077209,117.404975891,119.706314087,115.860076904,116.630996704,0
863.0,122.45,111.262008667,111.449493408,111.498878479,111.656417847,111.430419922,111.098983765,111.857421875,111.504936218,111.731407166,111.941467285,111.591270447,112.089683533,111.634536743,111.680374146,111.819992065,0
4218.0,114.87,111.556098938,111.330841064,111.733482361,111.00176239,110.72064209,110.126228333,110.535377502,110.841186523,110.276359558,110.691871643,110.572174072,110.336898804,110.159896851,110.202926636,110.990013123,0
2750.0,94.02,94.3695373535,93.5850219727,93.5272903442,94.1150054932,93.5910415649,93.2432861328,93.3010559082,94.008934021,94.0643081665,93.5386657715,93.8569107056,93.7248001099,93.1335754395,93.0450592041,93.4382781982,0
3863.0,99.03,103.908805847,102.405517578,102.685455322,103.091430664,101.498573303,104.015541077,103.048377991,102.737762451,103.5337677,102.324882507,102.077171326,105.388679504,102.921386719,104.356040955,103.372016907,0
4306.0,113.75,110.466140747,110.634140015,111.927696228,110.772605896,107.229774475,106.972335815,105.860305786,111.900314331,110.927101135,111.704292297,107.284446716,107.283065796,107.177635193,109.363517761,106.621002197,0
5296.0,109.97,113.855056763,115.675643921,116.001373291,114.830574036,114.268737793,114.484169006,116.475769043,115.228736877,118.344245911,114.80166626,115.362991333,114.84727478,116.211090088,119.26890564,115.953590393,0
8283.0,88.63,90.9334564209,90.8858184814,90.3010482788,91.2531509399,91.4192657471,90.7887039185,90.7591018677,90.0102233887,91.2803497314,90.6590957642,91.0484771729,90.8158569336,91.7897186279,89.4837188721,92.5211410522,0
7782.0,110.1,109.948722839,110.868301392,110.209022522,111.140579224,110.815925598,110.561470032,112.031654358,111.942848206,111.111862183,110.247917175,113.580192566,112.113311768,110.480575562,112.029624939,111.426277161,0
3128.0,90.35,94.8075790405,95.4672775269,94.881477356,95.5136260986,94.9033355713,94.3292694092,94.2864608765,95.0047988892,97.0273284912,94.7348251343,95.8401031494,95.4712371826,95.0575942993,94.9963760376,96.0343856812,0
1467.0,90.46,92.5517654419,92.6748428345,92.5891571045,92.6216964722,92.6215209961,92.1066665649,92.6285018921,92.8682022095,92.7103805542,92.6587600708,92.7663192749,92.4878845215,92.3864212036,92.5831985474,92.570526123,0
5651.0,95.71,94.9866790771,97.6235809326,94.2377853394,94.6618041992,94.3766479492,93.2920303345,93.8053665161,93.666633606,95.0894165039,93.9836502075,93.901184082,93.0198669434,94.326171875,94.2861022949,93.2665405273,0
5530.0,115.16,94.3560409546,93.5732879639,93.9465103149,94.2086715698,94.3830413818,93.6506881714,93.6393890381,94.3934783936,93.8391036987,94.1493453979,93.8625946045,93.8134231567,93.9973678589,94.2237625122,93.5317993164,0
2588.0,129.16,93.3954696655,93.7499237061,93.5089645386,94.2449264526,94.3353424072,93.5615081787,93.0595245361,93.8789367676,93.4628753662,93.7213134766,93.9954833984,93.2171020508,93.7236862183,93.8977813721,93.4233093262,0
5067.0,135.14,114.118835449,113.607437134,117.605957031,117.081558228,116.839454651,119.166633606,117.524726868,117.230773926,116.373008728,118.013290405,116.500656128,118.051956177,117.831558228,116.625938416,116.195907593,0
763.0,105.21,111.033050537,111.165275574,111.217346191,111.13899231,110.894844055,110.570541382,111.267150879,110.492530823,110.453285217,110.912086487,110.326171875,110.005203247,110.378631592,110.320487976,109.862411499,0
1335.0,93.12,92.9621353149,92.7515487671,92.7385025024,92.7414627075,92.6720199585,92.1092147827,91.8174285889,91.9054718018,91.374458313,92.1625900269,91.6651000977,91.3905410767,91.5866775513,91.9794769287,92.6197128296,0
6687.0,101.76,102.537200928,101.901901245,102.58013916,102.816421509,101.38243103,103.35333252,102.858055115,102.874137878,102.290878296,101.791366577,102.980690002,103.252105713,102.672187805,102.893760681,102.123222351,0
5121.0,133.09,113.66368103,115.854385376,114.55166626,114.152412415,114.297843933,114.761276245,114.550079346,114.765327454,114.384529114,115.036148071,116.630661011,114.023048401,116.030807495,115.922576904,113.868629456,0
6902.0,88.05,90.1647796631,90.650932312,90.737121582,90.4635696411,91.0405349731,90.6525726318,90.7457733154,90.8577804565,90.7106018066,90.1463394165,90.4423446655,90.2674636841,90.5513916016,90.6672668457,89.90675354,0
6841.0,89.28,94.0157470703,93.466217041,92.9247283936,93.8314056396,95.3759994507,93.9480285645,93.7450942993,92.9094848633,92.6533279419,94.7112045288,94.2698745728,93.5353240967,95.4202194214,93.3801498413,94.1954650879,0
1548.0,85.98,95.4932250977,96.0931091309,95.6092300415,95.6526870728,96.0254592896,96.0454711914,95.3416748047,95.3428955078,95.9921264648,95.6163864136,95.3649520874,95.2010726929,94.993522644,94.9096679688,94.8823852539,0
3019.0,107.98,110.407531738,111.596801758,110.247177124,113.660049438,111.297241211,110.560256958,109.606483459,113.574615479,111.291984558,110.424957275,112.537620544,112.954917908,110.430328369,110.388633728,110.914413452,0
3215.0,91.01,94.8265686035,94.6797714233,95.5231018066,95.4695968628,95.5125808716,94.3077316284,94.1972122192,94.5349655151,95.1690292358,95.0655212402,94.4340896606,94.5629119873,93.9329833984,94.6597747803,94.2296066284,0
208.0,91.94,93.6628341675,93.1362838745,93.1451187134,92.9781341553,93.3406600952,93.497505188,93.4636764526,92.587387085,93.3582000732,92.6861114502,93.5558395386,93.0821609497,92.8200378418,92.9561462402,92.5830612183,0
7291.0,106.82,112.075042725,110.732307434,110.797218323,111.678833008,111.672599792,111.558815002,111.460601807,112.324676514,112.585067749,111.826545715,111.510147095,111.782188416,112.54524231,113.126113892,111.909118652,0
7496.0,101.56,100.855224609,100.806999207,101.278160095,100.442100525,101.35585022,100.933883667,101.242675781,100.564353943,100.663093567,100.821372986,101.140617371,101.64881134,100.779800415,101.012031555,100.987854004,0
7598.0,97.97,101.553565979,99.3950195312,99.5910949707,100.966140747,99.4070587158,102.6276474,99.1582336426,99.7263870239,101.28704834,100.205543518,101.012413025,101.586502075,101.701126099,101.391662598,100.290962219,0
6256.0,114.63,112.195991516,112.867805481,111.621498108,112.137001038,112.3462677,112.601226807,112.545776367,111.927909851,112.776779175,111.981452942,111.739028931,112.994888306,114.027236938,113.660972595,112.281517029,0
7936.0,86.1,90.3316192627,91.480178833,90.7142333984,90.4807815552,91.1846923828,90.7904815674,91.0520858765,90.3753509521,90.0355072021,91.1739044189,90.4999771118,90.9223175049,91.4041824341,90.3989715576,90.9042358398,0
